geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12011041700,12011041700,Census Tract 417; Broward County; Florida,3238,2207,1035,Fort Lauderdale city,Florida,62848,0.4899939374355438,0.24565984544948863,12011,3238,2207,1035,0.010462,0.008241179256,0.003436880739,0.8528229592211921,0.7855977992841834,0.887995092400478,-0.17257631163355602,-0.2729159894683697,-0.12613234978218635,-5.846187539540632,-9.245290050926956,-4.272853931397955,-180.54933723102633,-285.5247081818084,-131.95966434212338,0.8393532416326347,0.7668674140534418,0.8775090863864233,-0.1913935044259669,-0.30400637929611063,-0.1395893393172639,-6.48363793461986,-10.298506728754356,-4.7287223167807015,-200.23588433044657,-318.051474019591,-180.54933723102633,-0.6374503950792274,-1.0532166778274004,-0.4558683853827468,-19.68654709942024,-32.52676583778259,-14.078702451598108,0.9057509634672148,0.8757545513693671,0.9364512835861492,-0.10405623657522796,-0.14187245551434183,-0.06786120914959966,-0.7892869276949097,-1.0761303524223895,-0.5147405580118818,-35.76288752582282,-48.759870975187575,-23.323088265150965,0.8968290865576849,0.864212698385213,0.93032289336717,-0.11503966027497822,-0.1571225484981955,-0.07489561648928561,-0.8725983469127286,-1.1918052935354635,-0.5680979149568572,-39.53775926201761,-54.00114605960415,-25.740730174755655,-0.08331141921781893,-0.11567494111307396,-0.05335735694497545,-3.7748717361947857,-5.241275084416582,-2.4176419096046873,0.8757545513693671,0.8464529884366712,0.9364512835861492,-0.14187245551434183,-0.18140051917935512,-0.06786120914959966,-1.210118209190967,-1.5472775925376303,-0.5788303627503347,-116.91963373825767,-149.49541956885318,-55.925638913075815,0.864212698385213,-0.1571225484981955,-1.3401957153898445,0.8324595250340209,-0.20125960473469515,-1.716668056396691,0.93032289336717,-0.07489561648928561,-0.6388311880110213,-129.4875087333183,-165.86164796103296,-61.722820097683226,-0.13007750619887726,-0.16939046385906065,-0.06000082526068662,-12.567874995060604,-16.36622839217977,-5.797181184607402,0.9086
12011050204,12011050204,Census Tract 502.04; Broward County; Florida,4362,2632,1071,Fort Lauderdale city,Florida,155934,0.5976963532506337,0.2839097603211829,12011,4362,2632,1071,0.010462,0.008241179256,0.003436880739,0.8161398302880378,0.7349508682925735,0.8593367872335415,-0.2252802312651166,-0.36063517051579863,-0.1636881079178455,-10.280718322160023,-16.457674001470078,-7.46994674472921,-235.688177949565,-377.29651539362857,-171.25049850364994,0.7997256594160416,0.7126628791490296,0.8464079701712676,-0.2504288042104319,-0.4031879999054693,-0.18146335483780196,-11.428379584771289,-18.399582753558068,-8.281124475081674,-261.99861496495384,-421.815285501102,-235.688177949565,-1.147661262611262,-1.94190875208799,-0.8111777303524637,-26.310437015388857,-44.5187701074734,-18.596463327658498,0.8813251627751524,0.8442488501381002,0.9196242515010076,-0.13465499708547918,-0.18448488243297265,-0.08740064038959773,-1.2180716126308615,-1.668826282833722,-0.7906148400623129,-46.27931658931845,-63.4052539070563,-30.038557753127392,0.8702615318898551,0.8300753660196044,0.9119509017910522,-0.1490798608878018,-0.20470988651936745,-0.0965502616818748,-1.3485570568696807,-1.8517790426733145,-0.8733811257826327,-51.236970245808536,-70.35634660612897,-33.18317347198453,-0.13048544423881925,-0.18295275983959236,-0.08276628572031985,-4.957653656490093,-6.951092699072658,-3.1446157188571373,0.8442488501381002,0.8083684033026045,0.9196242515010076,-0.18448488243297265,-0.2370597315710027,-0.08740064038959773,-1.6283194681690198,-2.092361015956043,-0.7714245330021992,-152.03729861522126,-195.3651742255876,-72.02843445398685,0.8300753660196044,-0.20470988651936745,-1.806831482071513,0.791353017852986,-0.2636585410555363,-2.327130167458312,0.9119509017910522,-0.0965502616818748,-0.852181862709155,-168.7050870281525,-217.28572992141105,-79.56880137340383,-0.17851201390249316,-0.23476915150226896,-0.08075732970695582,-16.667788412931202,-21.92055569582343,-7.540366919416976,0.5356
12011041100,12011041100,Census Tract 411; Broward County; Florida,3266,2439,991,Fort Lauderdale city,Florida,62232,0.5913479516974316,0.2527309834307383,12011,3266,2439,991,0.010462,0.008241179256,0.003436880739,0.8182576356856799,0.7378435056937478,0.8610000710109951,-0.22210897446991065,-0.3553009442832501,-0.16144009004063123,-7.589217560893134,-12.14023959271239,-5.516229001068604,-232.37040909042057,-371.7158479091363,-168.89862220050838,0.8020086887599431,0.715748892988437,0.8482102299086852,-0.24686928460362295,-0.3971380323408409,-0.17895300568074476,-8.435249923738455,-13.5697665361467,-6.114625924180754,-258.2746455523103,-415.4858094349878,-232.37040909042057,-0.846032362845321,-1.4295269434343094,-0.5983969231121504,-25.9042364618898,-43.76996152585148,-18.322012342686783,0.8827464696904425,0.8460740771232853,0.9206076628966532,-0.1328280931564365,-0.18192960526585836,-0.08623905742164058,-1.1134384142056213,-1.5250343987525357,-0.7229033938253597,-45.65143149674544,-62.52703561921015,-29.63933554019515,0.8718054674571479,0.8320496222953551,0.9130236855155398,-0.14704488252036943,-0.20185139588348627,-0.09526183807088084,-1.2326113920622694,-1.6920298469767594,-0.7985373229067878,-50.537572450277544,-69.3739174652218,-32.74035764275473,-0.11917297785664815,-0.16699544822422374,-0.07563392908142808,-4.88614095353211,-6.846881846011634,-3.1010221025595763,0.8460740771232853,0.8105649601501157,0.9206076628966532,-0.18192960526585836,-0.23370741293184097,-0.08623905742164058,-1.485820658568537,-1.908690461276468,-0.7043151273004953,-149.93144889692604,-192.6024683427314,-71.07115310802173,0.8320496222953551,-0.20185139588348627,-1.6485220947206842,0.7937186925151184,-0.25989221298445414,-2.1225419496134266,0.9130236855155398,-0.09526183807088084,-0.7780042548439907,-166.3493536549631,-214.18183144434173,-78.50698837981743,-0.16270143615214727,-0.21385148833695844,-0.07368912754349544,-16.41790475803706,-21.579363101610337,-7.435835271795705,0.9861
12011041801,12011041801,Census Tract 418.01; Broward County; Florida,1465,1056,474,Fort Lauderdale city,Florida,43843,0.5039831898261317,0.2507838773968536,12011,1465,1056,474,0.010462,0.008241179256,0.003436880739,0.8479666298016098,0.7788270838841914,0.8842193815205339,-0.17929169009157822,-0.2839820554426124,-0.13094105478706627,-2.747973254446304,-4.3525446868194955,-2.006911286742051,-187.57496617380912,-297.1020264040611,-136.99053151822875,0.834097151186059,0.7596003398603587,0.8734057226569001,-0.19890110951468012,-0.3164817701158944,-0.14494326526508222,-3.048523492342885,-4.8506622886653945,-2.22152078636282,-208.09034077425835,-331.1032278952488,-187.57496617380912,-0.300550237896581,-0.49811760184589904,-0.21460949962076903,-20.515374600449213,-34.00120149118765,-14.649112602100274,0.9025404844540148,0.8715968153831044,0.9342483738515488,-0.1079835389378048,-0.14731947426913997,-0.07037917109492255,-0.39190963163024417,-0.5346733535565452,-0.25543036734644864,-37.11265451043979,-50.63194635952133,-24.18848175629249,0.8933329664582921,0.8597005374467478,0.9279158340911784,-0.11940344479237126,-0.16319573670377371,-0.07768394854412883,-0.433356421953471,-0.5922938040773057,-0.2819419326037073,-41.03753995771506,-56.08842841641152,-26.699046648078347,-0.0414467903232269,-0.05762045052076048,-0.02651156525725867,-3.924885447275275,-5.456482056890197,-2.5105648917858594,0.8715968153831044,0.841406620832353,0.9342483738515488,-0.14731947426913997,-0.1884860128753921,-0.07037917109492255,-0.5754768565966878,-0.7362864871741895,-0.27492349095404456,-121.4086195351662,-155.33470193548305,-58.00073648819505,0.8597005374467478,-0.16319573670377371,-0.6374946016756287,0.8270019194919883,-0.20918703624567295,-0.8171512874089492,0.9279158340911784,-0.07768394854412883,-0.3034582816561058,-134.49253199907776,-172.39478637319604,-64.0207345266046,-0.06201774507894087,-0.08086480023475962,-0.02853479070206122,-13.083912463911576,-17.060084437712998,-6.01999803840954,0.1214
12011050207,12011050207,Census Tract 502.07; Broward County; Florida,4941,3091,1078,Fort Lauderdale city,Florida,137010,0.5617249493380255,0.270588706020914,12011,4941,3091,1078,0.010462,0.008241179256,0.003436880739,0.8282126503159745,0.7514924048676616,0.8688039699688906,-0.20741937426153337,-0.33068543809980466,-0.15100763183184707,-10.722076199502885,-17.094037034850174,-7.805998552314658,-217.00214935241615,-345.96310534001566,-157.9841844224784,0.8127482549698861,0.7303264930178948,0.85667082442335,-0.23039329077003295,-0.36925061538948933,-0.16730950966274483,-11.909660938306295,-19.087576794670102,-8.648687317142775,-241.03746080360852,-386.3099938204838,-217.00214935241615,-1.1875847388034124,-1.993539759819928,-0.8426887648281172,-24.035311451192317,-40.34688848046808,-17.055024586685228,0.8894089539010344,0.8546432818922628,0.9252103917683672,-0.1243421775932236,-0.17007881672679084,-0.08083524449902288,-1.3209364860510102,-1.8068150234087952,-0.8587450041845875,-42.734923521546754,-58.45406093202185,-27.78210948510474,0.8790460909844812,0.8413241810210458,0.9180462315634504,-0.1375967770700822,-0.18860247043699904,-0.08926976182559002,-1.4617453764522452,-2.003599175933736,-0.9483482417548706,-47.29037128606423,-64.82041979727389,-30.680952499348777,-0.140808890401235,-0.19678415252494075,-0.0896032375702831,-4.555447764517471,-6.366358865252046,-2.8988430142440342,0.8546432818922628,0.8208937324721126,0.9252103917683672,-0.17007881672679084,-0.21818447436370453,-0.08083524449902288,-1.5109787175647753,-1.9383489585078049,-0.7181396038483203,-140.16500162938547,-179.80973641074257,-66.61777401190355,0.8413241810210458,-0.18860247043699904,-1.6755426948214185,0.8048512702680464,-0.24246557959330997,-2.1540620846157985,0.9180462315634504,-0.08926976182559002,-0.793071781874032,-155.430676699575,-199.8202304838403,-73.56881093451132,-0.16456397725664318,-0.21571312610799365,-0.07493217802571173,-15.265675070189536,-20.01049407309774,-6.951036922607766,0.813
12011030903,12011030903,Census Tract 309.03; Broward County; Florida,2919,1890,786,Fort Lauderdale city,Florida,65353,0.49757295027002424,0.23452271665150448,12011,2919,1890,786,0.010462,0.008241179256,0.003436880739,0.8501884841905784,0.7819223280973936,0.8859475136310914,-0.1762097682986728,-0.2788994047954126,-0.1287350374758206,-5.381195753550947,-8.517191227498282,-3.931384983288271,-184.3506595940715,-291.78455729696066,-134.68259620720352,0.8365015306162916,0.7629217147524189,0.8752836035397261,-0.1954550749754768,-0.31075047500059305,-0.1424868419286155,-5.968920052634446,-9.48987761934266,-4.351345536210694,-204.48509943934383,-325.10714694562046,-184.3506595940715,-0.587724299083499,-0.9726863918443788,-0.419960552922423,-20.13443984527232,-33.322589648659765,-14.38713781851398,0.9040101945273524,0.8734995423708384,0.9352571604479156,-0.1061822157025943,-0.1448202906733255,-0.06922463926507386,-0.6897283066281945,-0.9407098278235988,-0.44966280747973175,-36.49356119725897,-49.77300676315337,-23.791682935435546,0.8949332847417549,0.8617651953226163,0.9290180372780382,-0.1174017293239501,-0.16040889725841523,-0.07640536552975254,-0.7626069528312858,-1.04196881127467,-0.4963066840849213,-40.34957422387755,-55.13062493516773,-26.2596129145461,-0.07287864620309126,-0.1012589834510712,-0.04664387660518954,-3.856013026618585,-5.357618172014349,-2.4679299791105573,0.8734995423708384,0.8437152525361976,0.9352571604479156,-0.1448202906733255,-0.18523399570413404,-0.06922463926507386,-0.9380831206210918,-1.1998655984416815,-0.4484072316367121,-119.34899753449004,-152.65465629029026,-57.04926611154097,0.8617651953226163,-0.16040889725841523,-1.039059362579215,0.8294982809017168,-0.2055480077824116,-1.3314509705889503,0.9290180372780382,-0.07640536552975254,-0.49492086637240273,-132.19584765638868,-169.39579778485373,-62.96703134508941,-0.10097624195812328,-0.13158537214726884,-0.04651363473569064,-12.846850121898632,-16.74114149456347,-5.917765233548428,0.5855
12011040101,12011040101,Census Tract 401.01; Broward County; Florida,630,594,354,Fort Lauderdale city,Florida,26442,0.43854323740975915,0.2577343743306834,12011,630,594,354,0.010462,0.008241179256,0.003436880739,0.8709244007471584,0.811009918557524,0.9020209012160644,-0.14820528526024623,-0.23303054268265536,-0.10862176103884588,-0.9768299274673986,-1.5359182886539426,-0.7159325443126956,-155.05236943926965,-243.79655375459407,-113.64008639884057,0.8589710049369494,0.7941979874097329,0.8927672719233979,-0.1641836502658229,-0.2591318737302368,-0.120112745447733,-1.0821442899210547,-1.7079537276684145,-0.7916703120107351,-171.76893490810392,-271.1037662965737,-155.05236943926965,-0.10531436245365612,-0.17203543901447182,-0.07573776769803953,-16.716565468834304,-27.307212541979652,-12.021867888577702,0.9176572513793206,0.891217519639385,0.9445980843743924,-0.08973148579920322,-0.1220605272713129,-0.05865131058602577,-0.18318747064372937,-0.24918744025155,-0.11973707044410996,-30.839641522513357,-41.950747517095955,-20.15775596702188,0.9098054851981444,0.8810125335245238,0.939229590395022,-0.09913604201035588,-0.1350576319265997,-0.06470240101722005,-0.2023869394756957,-0.2757211224511483,-0.13209041487894374,-34.0718753326087,-46.4176973823482,-22.23744358231376,-0.01919946883196635,-0.02653368219959834,-0.01235334443483376,-3.232233810095346,-4.466949865252246,-2.0796876152918804,0.891217519639385,0.8652746429350264,0.9445980843743924,-0.1220605272713129,-0.15570242138147358,-0.05865131058602577,-0.3560966306049672,-0.4542427340800817,-0.17110801130512415,-100.5922685324766,-128.3171565197971,-48.33559641387688,0.8810125335245238,-0.1350576319265997,-0.3940140907276838,0.8528435602543156,-0.17254798723203435,-0.5033876081365828,0.939229590395022,-0.06470240101722005,-0.18876132611708352,-111.30341545979768,-142.1998893041194,-53.322408507650714,-0.03791746012271657,-0.04914487405650109,-0.01765331481195939,-10.711146927321066,-13.88273278432234,-4.98681209377384,0.4648
12011040503,12011040503,Census Tract 405.03; Broward County; Florida,810,751,520,Fort Lauderdale city,Florida,34382,0.45919349031010864,0.26117720476865464,12011,810,751,520,0.010462,0.008241179256,0.003436880739,0.8636135011183919,0.8007132209833651,0.8963650828256416,-0.1579253898937264,-0.24888658485230025,-0.11561686098667134,-1.3382944975452142,-2.10911967508706,-0.97976271571047,-165.22154290681658,-260.3851450724766,-120.95835996425556,0.851042728747945,0.7831134794134299,0.8866116297304253,-0.17502913334469253,-0.2769541404765796,-0.12788955893128823,-1.4832353823722604,-2.3469703163094406,-1.0837642580867015,-183.11547930521735,-289.7494217665976,-165.22154290681658,-0.14494088482704617,-0.2378506412223804,-0.10400154237623138,-17.89393639840076,-29.36427669412104,-12.839696589658194,0.9128598558071216,0.8849787704598212,0.9413198043475364,-0.09545840321330812,-0.12997060876433855,-0.0623382142619818,-0.24638743968201535,-0.3354668049055931,-0.16090100493339593,-32.80791473795145,-44.66934818982598,-21.424900790066037,0.904574872666024,0.8742308701780416,0.9356446000394644,-0.1054916847874986,-0.14386260439001072,-0.06878188572650483,-0.2722843170176808,-0.37132339918189394,-0.17753274882238815,-36.256233957081335,-49.44386140904047,-23.639513824552353,-0.02589687733566545,-0.03585659427630083,-0.01663174388899221,-3.4483192191298873,-4.774513219214492,-2.2146130344863137,0.8849787704598212,0.8576706205452161,0.9413198043475364,-0.12997060876433855,-0.16594876406551726,-0.0623382142619818,-0.5569777641159465,-0.7111590262273011,-0.26714500708060246,-107.11110848383586,-136.7613511975579,-51.37403982319278,0.8742308701780416,-0.14386260439001072,-0.6165107057268072,0.844602936350264,-0.18398830617526005,-0.7884659183430275,0.9356446000394644,-0.06878188572650483,-0.2947588019156737,-118.55975110130908,-151.62806121981296,-56.6843849837834,-0.05953294161086076,-0.07730689211572639,-0.02761379483507126,-11.448642617473222,-14.866710022255075,-5.310345160590627,0.3255
12011042602,12011042602,Census Tract 426.02; Broward County; Florida,2329,1591,721,Fort Lauderdale city,Florida,40041,0.5914834775777001,0.25758870273533946,12011,2329,1591,721,0.010462,0.008241179256,0.003436880739,0.8182123673518341,0.737781634808173,0.8609645295677398,-0.22217658874617888,-0.3554146007714126,-0.16148803540381043,-5.413554317036217,-8.660031451567038,-3.9348171476731744,-232.4411471462524,-371.8347553270519,-168.9487826394665,0.8019598825593477,0.7156828732769028,0.8481717151512511,-0.24694516739245576,-0.397266914354527,-0.1790065409357278,-6.017065454794243,-9.679804840628575,-4.3616730184268615,-258.35403412598725,-415.6206457977062,-232.4411471462524,-0.6035111377580256,-1.0197733890615392,-0.42685587075368714,-25.912886979734893,-43.78589047065432,-18.327860487491936,0.8827161036539536,0.8460350709282021,0.9205866580171812,-0.13286706321608535,-0.1819840977784525,-0.08626384196558365,-0.7265273664100409,-0.9951031059703582,-0.4716973522455341,-45.66482504148591,-62.54576404590561,-29.64785369236543,0.8717724788752479,0.832007426797887,0.9130007705165668,-0.14708828763462453,-0.20191234812489495,-0.09528932755906644,-0.8042901202019572,-1.1040723184366124,-0.5210494047413476,-50.55249027039329,-69.39486602367143,-32.74980545200174,-0.07776275379191633,-0.10896921246625411,-0.04935205249581359,-4.887665228907374,-6.849101977765815,-3.101951759636304,0.8460350709282021,0.8105180056922658,0.9205866580171812,-0.1819840977784525,-0.23377888335237787,-0.08626384196558365,-1.081329535075768,-1.3890884661455858,-0.5125702809486834,-149.97635715336585,-192.661368397446,-71.09157849496303,0.832007426797887,-0.20191234812489495,-1.1997410113808344,0.7936681162167888,-0.2599724992944684,-1.5447280571558706,0.9130007705165668,-0.09528932755906644,-0.5661987257401346,-166.39958548971353,-214.2479968316048,-78.52964295979676,-0.11841147630506654,-0.1556395910102848,-0.05362844479145123,-16.42322833634765,-21.58662843415878,-7.438064464833736,0.6114
12011041900,12011041900,Census Tract 419; Broward County; Florida,3179,2027,718,Fort Lauderdale city,Florida,50038,0.5372117585007291,0.2626355456882241,12011,3179,2027,718,0.010462,0.008241179256,0.003436880739,0.8365419920642267,0.762977649785448,0.8753151932167873,-0.19539725379765935,-0.31065438192220113,-0.14244561016357488,-6.498658254085706,-10.331960270727148,-4.737555529856068,-204.4246069231112,-325.0066143670069,-149.02659735313205,0.8217439604317114,0.742613769785455,0.8637357858704049,-0.21692406412654375,-0.3465950143759187,-0.15776145478594333,-7.214611937717354,-11.52729891143434,-5.246940580766345,-226.94595588919012,-362.60770404008616,-204.4246069231112,-0.715953683631648,-1.1953386407071918,-0.5093850509102769,-22.521348966078893,-37.60108967307933,-16.02343664392189,0.8949602003687941,0.8617999313888015,0.9290365694687496,-0.11736812384273763,-0.16036212533515443,-0.07638389366290449,-0.8176517550089505,-1.117171928154389,-0.5321327687880174,-40.33802442076717,-55.11454998294963,-26.25223328998606,0.8850831942293027,0.8490770467777361,0.9222232996242946,-0.12983729271999403,-0.17774942073280564,-0.0843360826031948,-0.9045189339514428,-1.238301517103069,-0.5875321483666105,-44.62352905532524,-61.0903560484987,-28.98530579016332,-0.08686717894249218,-0.12112958894867965,-0.05539937957859309,-4.285504634558075,-5.97580606554907,-2.7330725001772613,0.8617999313888015,0.8295402931373065,0.9290365694687496,-0.16036212533515443,-0.20548695256021615,-0.07638389366290449,-0.9488894289057856,-1.2159005541672592,-0.4519762324421171,-132.1573020760147,-169.34548108179095,-62.94933599472384,0.8490770467777361,-0.17774942073280564,-1.051772954336816,0.814181508148899,-0.22822735470076308,-1.3504593045899884,0.9222232996242946,-0.0843360826031948,-0.4990306600778977,-146.48648389092145,-188.0862541211683,-69.50287744817516,-0.1028835254310304,-0.13455875042272925,-0.04705442763578049,-14.32918181490674,-18.740773039377338,-6.553541453451322,0.1451
12011042700,12011042700,Census Tract 427; Broward County; Florida,3077,2176,923,Fort Lauderdale city,Florida,47556,0.5961260030481098,0.25646979103420975,12011,3077,2176,923,0.010462,0.008241179256,0.003436880739,0.8166631830465478,0.735665338095859,0.8597479202808032,-0.22449501919447057,-0.3593137371244444,-0.16313163011012458,-7.226848023030219,-11.5668747578581,-5.2514639424307035,-234.8666890812551,-375.91403177959376,-170.66831142121234,0.8002897873196111,0.7134249993917328,0.8468534230809741,-0.2495473712706905,-0.4016890364826037,-0.18084189393939823,-8.033322668765907,-12.931002342918438,-5.821585211050291,-261.07645982339636,-420.2470699681001,-234.8666890812551,-0.8064746457356877,-1.3641275850603378,-0.5701212686195873,-26.2097707421413,-44.333038188506265,-18.52847801818613,0.8816765262351108,0.8446999741807333,0.9198674117988556,-0.13420281729643851,-0.18385229142440876,-0.08711319389436817,-1.0036562334792083,-1.3749673966974223,-0.6514893042613181,-46.12390778856656,-63.187839921756535,-29.939765820832633,0.8706431874143618,0.8305632845447567,0.9122161498011884,-0.14857614974258562,-0.2040021737152924,-0.09623141425192228,-1.1111493919393574,-1.525661364026336,-0.7196813056250562,-51.063850732507234,-70.11311415562207,-33.073589412916185,-0.10749315846014906,-0.15069396732891382,-0.06819200136373804,-4.9399429439406735,-6.925274233865525,-3.1338235920835498,0.8446999741807333,0.8089111922020025,0.9198674117988556,-0.18385229142440876,-0.2362296499790283,-0.08711319389436817,-1.3984923941052767,-1.796906452447742,-0.6626359570698176,-151.51596902549042,-194.68108910593088,-71.79154464461729,0.8305632845447567,-0.2040021737152924,-1.5517646590718706,0.7919375375532095,-0.26272584967954116,-1.9984526690696705,0.9122161498011884,-0.09623141425192228,-0.7319946891205314,-168.12184822013768,-216.51708223940088,-79.30603349084848,-0.15327226496659385,-0.20154621662192815,-0.06935873205071386,-16.60587919464722,-21.83599313347001,-7.514488846231187,0.8901
12011042900,12011042900,Census Tract 429; Broward County; Florida,4685,3285,1371,Fort Lauderdale city,Florida,23148,0.5671845580873963,0.20789522448339273,12011,4685,3285,1371,0.010462,0.008241179256,0.003436880739,0.8263688506578369,0.7489580302417125,0.8673603899527839,-0.21011337637417324,-0.3351883011084991,-0.15292329645631683,-10.298595782890624,-16.4290769290335,-7.495454326459248,-219.82061436266005,-350.6740006197118,-159.98835275259867,0.8107581672306621,0.7276176574440801,0.855105192651076,-0.23341341526751255,-0.374348175541429,-0.1694467635025204,-11.440634840227036,-18.348477419630107,-8.30534330629138,-244.19711505287165,-391.6430612514431,-219.82061436266005,-1.1420390573364134,-1.919400490596608,-0.8098889798321327,-24.3765006902116,-40.96906063173123,-17.28685122373816,0.8881772693762474,0.8530574536788873,0.924360368582516,-0.12590136505326677,-0.17225398557554325,-0.08182915883063605,-1.421445703017274,-1.944773891215267,-0.923863741684726,-43.27079765653802,-59.201640524056835,-28.123705987358477,0.8777071167043029,0.8396071149899357,0.9171184888515496,-0.1393322225241763,-0.19103326085080513,-0.09037165007134212,-1.5730821418421002,-2.1567947865765356,-1.0203097767378566,-47.886823191540344,-65.65585347264948,-31.059658348184374,-0.15163643882482614,-0.21202089536126856,-0.09644603505313064,-4.616025535002318,-6.454212948592651,-2.935952360825895,0.8530574536788873,0.8189802646869043,0.924360368582516,-0.17225398557554325,-0.2210306439829773,-0.08182915883063605,-1.94623865855592,-2.497349379800115,-0.9245595785849158,-141.957597268849,-182.15531581328335,-67.4368766290967,0.8396071149899357,-0.19103326085080513,-2.158419244092208,0.8027878301043191,-0.24565914242877096,-2.77561833025274,0.9171184888515496,-0.09037165007134212,-1.0210782549887552,-157.4339346529692,-202.4521028630737,-74.47689678984356,-0.2121805855362879,-0.2782689504526248,-0.09651867640383938,-15.4763373841202,-20.29678704979029,-7.040020160746854,0.8946
12011040901,12011040901,Census Tract 409.01; Broward County; Florida,2713,2295,740,Fort Lauderdale city,Florida,85458,0.5898857996825534,0.2559109687076754,12011,2713,2295,740,0.010462,0.008241179256,0.003436880739,0.8187461827759543,0.7385113439637365,0.8613836113306593,-0.2213797401894511,-0.354075341121779,-0.16092294634582965,-6.283511045971709,-10.04986416164795,-4.5675413208499,-231.6074841862038,-370.4336218816052,-168.357586467007,0.8025354345645853,0.7164615491791395,0.8486258664300614,-0.24605089935069205,-0.3957483149594206,-0.17837558287815153,-6.983762572935829,-11.232685097309108,-5.062906589317223,-257.418450900694,-414.0318871105458,-231.6074841862038,-0.7002515269641201,-1.1828209356611588,-0.49536526846732354,-25.810966714490235,-43.59826522894061,-18.258948340115133,0.883074147070627,0.8464950187775169,0.9208343093321067,-0.13240774097763436,-0.18134186004327643,-0.08597169964845594,-1.0443847656459222,-1.430359543971706,-0.6781139284348996,-45.506961466053255,-62.325034595717035,-29.54744786208713,0.8721614517257906,0.8325049941970029,0.9132709458101838,-0.14657670093220548,-0.20119399519585507,-0.09496530529926898,-1.1561444393050384,-1.586946065015058,-0.7490522637662365,-50.37666402200603,-69.14797668910929,-32.63844286563122,-0.1117596736591162,-0.1565865210433519,-0.07093833533133687,-4.869702555952776,-6.82294209339224,-3.09099500354409,0.8464950187775169,0.811071712091841,0.9208343093321067,-0.18134186004327643,-0.23293660115563963,-0.08597169964845594,-1.1059083736724975,-1.4205574912011822,-0.5242960589319791,-149.4470775233105,-191.9672285407003,-70.85081877459176,0.8325049941970029,-0.20119399519585507,-1.226976076933485,0.7942645514986166,-0.25902635099753873,-1.5796651170427356,0.9132709458101838,-0.09496530529926898,-0.5791433170133115,-165.80757796398447,-213.4682590598291,-78.26261040720425,-0.12106770326098726,-0.15910762584155336,-0.05484725808133239,-16.360500440673952,-21.501030519128832,-7.411791632612486,0.9234
