geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06075032700,06075032700,Census Tract 327; San Francisco County; California,4574,3657,1597,San Francisco city,California,44513,0.4594579661989394,0.2992101672381646,06075,4574,3657,1597,0.009311,0.009493868073,0.003212018401,0.8635202666959935,0.8005821985696908,0.8962928770192452,-0.15805041128473582,-0.24909097627524857,-0.11570673564387592,-6.731132153705729,-10.608414530372093,-4.927777930863508,-147.1607379472175,-231.92860800988393,-107.73454155801286,0.8509416642628357,0.7829725237833104,0.88653306790761,-0.17516868899149793,-0.27718402577911216,-0.12798950902101597,-7.460174163476055,-11.804855762470078,-5.450882996794665,-163.09956631998372,-258.0860464029313,-147.1607379472175,-0.7290420097703265,-1.1964412320979871,-0.5231050659311567,-15.93882837276621,-26.15743839304738,-11.436490291455108,0.9127985766235976,0.8848991522560646,0.9412778920046314,-0.09553194495433665,-0.1300722771069267,-0.06238551706585674,-1.1221517850853031,-1.5278746603077735,-0.7328021990171246,-30.68503650766484,-41.77945475274196,-20.03834287714314,0.9045080775653892,0.8741443541859751,0.93559877452213,-0.10557332190071826,-0.14397581499136347,-0.06883423453687602,-1.240101326157481,-1.6911905005063523,-0.808551099817522,-33.91034525998034,-46.24529670512312,-22.109682795119554,-0.1179495410721778,-0.1633158401985786,-0.07574890080039742,-3.2253087523154993,-4.465841952381148,-2.071339917976413,0.8848991522560646,0.8575736675081191,0.9412778920046314,-0.1300722771069267,-0.16608058046573873,-0.06238551706585674,-1.9721177949761528,-2.518065151325088,-0.9458709502965468,-123.488903880786,-157.67471204289845,-59.22798686891339,0.8741443541859751,-0.14397581499136347,-2.1829191669893646,0.8444979135238895,-0.18413554845533864,-2.7918092915214205,0.93559877452213,-0.06883423453687602,-1.0436445171336688,-136.68873932306602,-174.81586045844836,-65.35031415990413,-0.21080137201321203,-0.27374414019633253,-0.09777356683712202,-13.199835442280028,-17.14114841554994,-6.122327290990734,0.5455
06075021800,06075021800,Census Tract 218; San Francisco County; California,2909,2146,668,San Francisco city,California,39390,0.47793502205962474,0.2243769478573348,06075,2909,2146,668,0.009311,0.009493868073,0.003212018401,0.8570314922340271,0.7914814624715504,0.8912627402665969,-0.16681826637816585,-0.2634534697468606,-0.1220035964937537,-4.51838935082082,-7.135821382069072,-3.3045526915472676,-155.32448782471022,-245.3015256813019,-113.59754869533404,0.8439106327203738,0.7731874965968208,0.8810617067549605,-0.18495959314609767,-0.2933473502888921,-0.13499428284438922,-5.009759867117664,-7.945518032372494,-3.65641451184399,-172.2158771783315,-273.1357178539874,-155.32448782471022,-0.49137051629684336,-0.8096966503034215,-0.3518618202967225,-16.89138935362129,-27.83419217268551,-12.095628061076743,0.9085276012917118,0.8793544868687431,0.938354388310944,-0.10068202504605914,-0.13719781377457746,-0.06569544775084317,-0.6940003416920608,-0.9457033625952816,-0.4528381621827805,-32.339251709788485,-44.06819024209141,-21.101498703764232,0.8998537656392228,0.8681212404288966,0.9324028198863102,-0.11129167669775432,-0.1519128359374648,-0.07249782891254235,-0.7671325802236338,-1.0471338851178298,-0.49972691763221855,-35.747091343132986,-48.7946824379231,-23.286436049963587,-0.07313223853157302,-0.10143052252254814,-0.0468887554494381,-3.4078396333445027,-4.7264921958316934,-2.1849373461993524,0.8793544868687431,0.8508273049700987,0.938354388310944,-0.13719781377457746,-0.1753266428551488,-0.06569544775084317,-0.8700953465117467,-1.1119047153217787,-0.41663421451403726,-130.25379438798603,-166.45280169487705,-62.37039139431696,0.8681212404288966,-0.1519128359374648,-0.96341660255437,0.8371929468204877,-0.19446777925904055,-1.2332959624107238,0.9324028198863102,-0.07249782891254235,-0.45977426194743415,-144.22404229855837,-184.62514407346168,-68.8284823274602,-0.09332125604262333,-0.12139124708894512,-0.04314004743339689,-13.970247910572352,-18.172342378584595,-6.458090933143247,0.0784
06075025300,06075025300,Census Tract 253; San Francisco County; California,3354,1919,727,San Francisco city,California,34518,0.44634411112661193,0.2152338183075429,06075,3354,1919,727,0.009311,0.009493868073,0.003212018401,0.8681553774477127,0.80710475031273,0.8998801677931831,-0.1518675411997066,-0.23899654860478595,-0.11125907180768886,-4.74268571967451,-7.463645682054429,-3.4745200118350654,-141.4038676110468,-222.5296864059162,-103.5933217601391,0.8559673625136768,0.7899923645338887,0.8904368993499326,-0.16826884270838288,-0.2658350192916359,-0.12304420529972912,-5.2548835062113035,-8.30178680595031,-3.842559053460539,-156.6751194457753,-247.5189864624422,-141.4038676110468,-0.5121977865367935,-0.8381411238958814,-0.36803904162547374,-15.271251834728488,-24.98930005652598,-10.973137794438692,0.9158420232803912,0.8888556070840685,0.9433583361904824,-0.09189136835867066,-0.12504212386142868,-0.06004257516634746,-0.566405834071288,-0.7707425596638747,-0.3700942261969709,-29.51567660611193,-40.16376027430301,-19.285785627773368,0.907826015039009,0.8784445201972548,0.9378737069439396,-0.10153265431265523,-0.13837581885700634,-0.06624164063464259,-0.625833402838917,-0.8529296330541004,-0.40830441840269965,-32.61247539546206,-44.44656764221472,-21.276936863090132,-0.059427568767629,-0.08218707339022568,-0.03821019220572874,-3.0967987893501308,-4.282807367911708,-1.9911512353167664,0.8888556070840685,0.8623942435558191,0.9433583361904824,-0.12504212386142868,-0.15956247096085158,-0.06004257516634746,-0.8630460017984098,-1.1013068904079666,-0.4144163809343393,-118.71334275081291,-151.4865048704218,-57.003628739248875,0.8784445201972548,-0.13837581885700634,-0.9550757258607222,0.8497211610518388,-0.17685665114204818,-1.2206720499145631,0.9378737069439396,-0.06624164063464259,-0.45720259170941896,-131.37217687217637,-167.905371377519,-62.88893971243728,-0.09202972406231236,-0.11936515950659654,-0.04278621077507966,-12.65883412136346,-16.418866507097185,-5.885310973188399,0.3564
06075026100,06075026100,Census Tract 261; San Francisco County; California,4477,3372,1104,San Francisco city,California,43337,0.35731902849387337,0.22181289008824764,06075,4477,3372,1104,0.009311,0.009493868073,0.003212018401,0.9002860257926267,0.8528111187479877,0.9246154692804682,-0.1107581050362116,-0.1725925917430584,-0.08153068299646304,-4.616990041496929,-7.194582076438724,-3.3986348118545617,-103.12687159921666,-160.70096217196166,-75.91321893800675,0.8908786681654312,0.8393404228338254,0.9173969050222168,-0.12248731026333838,-0.19141169994380505,-0.09004073866565189,-5.105926031423921,-7.979063132017393,-3.753379435414016,-114.04793458619434,-178.22343381767683,-103.12687159921666,-0.4889359899269925,-0.7844810555786683,-0.35474462355945446,-10.92106298697772,-17.522471645715175,-7.92371283358174,0.9367728513452762,0.9161862245204748,0.9576037821182118,-0.06749464244605813,-0.09148115659935056,-0.04427323562570739,-0.7310294809810666,-0.9908256419288078,-0.4795201409753308,-21.679403350565437,-29.383915834187658,-14.22064475015809,0.930674309066182,0.908201329529686,0.9534643028290104,-0.0744897438969579,-0.10107744559001264,-0.04880696323177942,-0.8067929074952226,-1.094762338323556,-0.5286246093992529,-23.926242808280623,-32.466261516119694,-15.676886399740598,-0.07576342651415602,-0.10393669639474824,-0.04910446842392213,-2.2468394577151845,-3.0823456819320354,-1.456241649582507,0.9161862245204748,0.8958435365274764,0.9576037821182118,-0.09148115659935056,-0.1162663559266848,-0.04427323562570739,-0.9588350752393348,-1.218614458724033,-0.4640379810476217,-86.85100319196873,-110.38174444964066,-42.03242581953095,0.908201329529686,-0.10107744559001264,-1.0594159906805067,0.8860441878207551,-0.12861188386046712,-1.348010780822365,0.9534643028290104,-0.04880696323177942,-0.5115570244427682,-95.96159335874157,-122.10242579912725,-46.33668699662755,-0.10058091544117198,-0.12939632209833185,-0.04751904339514651,-9.110590166772823,-11.72068134948658,-4.3042611770966035,0.7552
06075033201,06075033201,Census Tract 332.01; San Francisco County; California,1779,505,263,San Francisco city,California,47185,0.5087668406689547,0.25738166652353184,06075,1779,505,263,0.009311,0.009493868073,0.003212018401,0.8463123518450489,0.7765252393498279,0.8829319570966528,-0.1815968392992209,-0.2877881481834177,-0.1325901072697632,-3.0080188957020666,-4.767000301521992,-2.196258203555213,-169.08481707150457,-267.9595447735802,-123.45464887887653,0.8323073835339558,0.7571311838122544,0.872006976840883,-0.20147918879924576,-0.3207750801715356,-0.1467798154813068,-3.337355481172494,-5.313404716457882,-2.4313003474027304,-187.59727269097775,-298.6736771477168,-169.08481707150457,-0.3293365854704273,-0.54640441493589,-0.23504214384751743,-18.512455619473148,-30.714132374136593,-13.212037315768264,0.9014452681997066,0.8701796035749485,0.9334962743848282,-0.10932969008436742,-0.14918804795206864,-0.07124155440148662,-0.1773403330449408,-0.241993351391814,-0.11555873774497588,-35.11689763266154,-47.91947552313149,-22.88291836534176,0.8921405914244033,0.8581630071432274,0.927094165444673,-0.12089956405120744,-0.16527977980423486,-0.07863908249315567,-0.19610747032470505,-0.26809525549243746,-0.12755804090291537,-38.833162440535645,-53.088169404443065,-25.2590180005773,-0.01876713727976423,-0.02610190410062343,-0.01199930315793948,-3.716264807874105,-5.1686938813115715,-2.3760996352355415,0.8701796035749485,0.8396879179292093,0.9334962743848282,-0.14918804795206864,-0.19091864804503,-0.07124155440148662,-0.3725057427205637,-0.47670234824755386,-0.17788213264523275,-141.63716453253372,-181.25564572150336,-67.63579188031665,0.8581630071432274,-0.16527977980423486,-0.4126849836687205,0.8251439024072798,-0.21190982213235052,-0.5291149443054244,0.927094165444673,-0.07863908249315567,-0.19635292661237913,-156.91444245958954,-201.1843894697431,-74.65890745717837,-0.04017924094815678,-0.05241259605787052,-0.01847079396714637,-15.27727792705581,-19.92874374823974,-7.02311557686174,0.7402
06075030500,06075030500,Census Tract 305; San Francisco County; California,2226,1655,734,San Francisco city,California,55491,0.6020022676647584,0.23987494315855112,06075,2226,1655,734,0.009311,0.009493868073,0.003212018401,0.814706512304307,0.7329953434885949,0.8582104650736916,-0.2274358740199718,-0.3642651469525463,-0.1652153413372015,-4.713900971597905,-7.549863615570502,-3.4243004161424606,-211.76554229999576,-339.1672783275158,-153.83200431906832,0.7981808548838331,0.7105773127691679,0.84518773600513,-0.2528488924299489,-0.40730640006353747,-0.1831690846895232,-5.240618459286355,-8.441948937347295,-3.7964148356332785,-235.4276037415254,-379.2429890991597,-211.76554229999576,-0.5267174876884502,-0.8920853217767926,-0.3721144194908179,-23.66206144152966,-40.07571077164387,-16.71673043534672,0.8803624392027806,0.8430130996042963,0.9189578334857108,-0.13589580321663677,-0.18622118739245233,-0.08818921125780846,-0.722407203011098,-0.9899314323278362,-0.468804186240748,-43.64998205505124,-59.81458805606261,-28.326536932975714,0.8692158870968868,0.8287389590247701,0.91122398497447,-0.15046217498384887,-0.20665257631518089,-0.0974250200712368,-0.7998404396328104,-1.0985424576570817,-0.5179007341438345,-48.328727470260446,-66.37718777384178,-31.293095718660695,-0.07743323662171242,-0.10861102532924528,-0.04909654790308648,-4.678745415209209,-6.56259971777917,-2.966558785684984,0.8430130996042963,0.8068819390687789,0.9189578334857108,-0.18622118739245233,-0.2393386833693394,-0.08818921125780846,-1.2976821889579933,-1.667831415350736,-0.6145464450633729,-176.79593855013533,-227.2249884674027,-83.72567371435598,0.8287389590247701,-0.20665257631518089,-1.4400583056177083,0.7897524719713338,-0.26621952509228447,-1.8551505384672204,0.91122398497447,-0.0974250200712368,-0.6789061710732233,-196.19322964818917,-252.74530496828615,-92.49402875656992,-0.14237611665971506,-0.18731912311648455,-0.0643597260098504,-19.397291098053824,-25.520316500883457,-8.768355042213951,0.6351
06075030700,06075030700,Census Tract 307; San Francisco County; California,3919,3084,1339,San Francisco city,California,61730,0.5522689443565609,0.2303852302062036,06075,3919,3084,1339,0.009311,0.009493868073,0.003212018401,0.8314158370583952,0.7559022310208648,0.8713099272953805,-0.2027675627855092,-0.3229224084303535,-0.14769724144436683,-7.398949637438739,-11.78337700544359,-5.38944413013183,-188.7968777095876,-300.6730544895022,-137.52090150884996,0.8162066373328825,0.7350420586647174,0.8593892729293505,-0.22517994128018723,-0.36046636816484634,-0.16361703770324923,-8.216773047945248,-13.153348925258925,-5.970354454937363,-209.6650433259823,-335.6302353982884,-188.7968777095876,-0.8178234105065085,-1.3699719198153328,-0.580910324805533,-20.86816561639471,-34.95718090878624,-14.822922296645396,0.8915462654921205,0.8573969034339426,0.9266844758593408,-0.12164678234394788,-0.1663209838931313,-0.07911595160010805,-1.2050165730117486,-1.6475531713134088,-0.7837119160141,-39.07317033112025,-53.422606073716246,-25.412189235217244,0.8813700197796652,0.8443064397242315,0.9196552965082624,-0.1345972492347666,-0.1844040894993308,-0.08736393276566712,-1.3333021464645092,-1.8266819696845904,-0.8654153018898211,-43.23288412660536,-59.23093286915014,-28.06145596270496,-0.1282855734527606,-0.17912879837118156,-0.08170338587572112,-4.159713795485104,-5.808326795433903,-2.649266727487715,0.8573969034339426,0.8242184286590942,0.9266844758593408,-0.1663209838931313,-0.2132706152019454,-0.07911595160010805,-2.114320472184095,-2.711157770245681,-1.0057448689211526,-157.90294788529462,-202.4763084574818,-75.11164069612789,0.8443064397242315,-0.1844040894993308,-2.3441981429921355,0.8084376904979718,-0.23695370930075263,-3.0122241151270046,0.9196552965082624,-0.08736393276566712,-1.110595592049003,-175.07080978283312,-224.9607255509339,-82.94216520156856,-0.2298776708080403,-0.30106634488132356,-0.10485072312785038,-17.167861897538486,-22.484417093452095,-7.830524505440655,0.0727
06075012901,06075012901,Census Tract 129.01; San Francisco County; California,2395,940,231,San Francisco city,California,23320,0.3997135162005942,0.2599143373559619,06075,2395,940,231,0.009311,0.009493868073,0.003212018401,0.8848394745108854,0.8307312448679443,0.9127526439550128,-0.13014849450830857,-0.20375874409173483,-0.09558707566919664,-2.9022912545186323,-4.543788410640353,-2.1315769714263566,-121.18126323668612,-189.7197666238143,-89.001126155589,0.8740795067208459,0.8154673920359865,0.9044580106580584,-0.1440606859112294,-0.22629060311447757,-0.1056345216871128,-3.2125309664140995,-5.0462453744093665,-2.355633460271754,-134.1349046519457,-210.69918055989004,-121.18126323668612,-0.3102397118954672,-0.5024569637690135,-0.22405648884539753,-12.95364141525959,-20.97941393607572,-9.355176987281734,0.9267464185678757,0.9030679047805902,0.9507933505450294,-0.07904382468002957,-0.1073364413753144,-0.05175325366628143,-0.23865680619621257,-0.32408062730764553,-0.15625845890245368,-25.389021935767293,-34.47666247953676,-16.623240308771667,0.919722916874244,0.8939072269054008,0.9460078699646808,-0.08728398700620012,-0.11868432193112433,-0.05707365842245597,-0.2635363060339661,-0.35834325239580045,-0.17232234260139817,-28.03577723765597,-38.121622595297914,-18.33216410653172,-0.02487949983775356,-0.03426262508815492,-0.01606388369894448,-2.6467553018886765,-3.6449601157611617,-1.7089237977600518,0.9030679047805902,0.8797559142510424,0.9507933505450294,-0.1073364413753144,-0.13667891718730227,-0.05175325366628143,-0.2353977811976252,-0.29974828147958693,-0.11349920797357745,-101.90380138425331,-129.761160813674,-49.133856265617936,0.8939072269054008,-0.11868432193112433,-0.26028463108668515,0.8685571796945679,-0.15133467706945275,-0.33188958702147925,0.9460078699646808,-0.05707365842245597,-0.12516729998994658,-112.67732947475548,-143.67514589674423,-54.184978350626224,-0.02488684988905992,-0.03214130554189232,-0.01166809201636913,-10.773528090502133,-13.913985083070267,-5.0511220850082825,0.0955
06075020401,06075020401,Census Tract 204.01; San Francisco County; California,2851,1770,596,San Francisco city,California,30434,0.5361327956830696,0.2220686908524298,06075,2851,1770,596,0.009311,0.009493868073,0.003212018401,0.8369105316062657,0.7634871933474269,0.8756029071609687,-0.1948708520619521,-0.30977966456203193,-0.1420702145021116,-5.1729755776177315,-8.223305960157413,-3.771347752370338,-181.4442503548836,-288.43584567370795,-132.2815767229161,0.8221421914797152,0.7431593262222418,0.8640480896062025,-0.21633460776434688,-0.3456064732220692,-0.15734299054553638,-5.74274516028032,-9.174352277558627,-4.176773687748014,-201.42915328938335,-321.79418721706867,-181.4442503548836,-0.5697695826625884,-0.9510463174012144,-0.4054259353776759,-19.984902934499768,-33.35834154336073,-14.220481774032828,0.8952053363294683,0.8621163089056733,0.9292053440578916,-0.11706215257854924,-0.15993629823492067,-0.07618838655505826,-0.6655302450130565,-0.9092814492655488,-0.4331517442165062,-37.60057881429698,-51.371833291838904,-24.47184995573481,0.8853498715175234,0.8494199305365271,0.9224075918309314,-0.12949697308473304,-0.17727400082119643,-0.08411943793204447,-0.7362255889468768,-1.0078510142021326,-0.47824193305952256,-41.59466604219644,-56.94073526565721,-27.01931825195043,-0.07069534393382038,-0.09856956493658398,-0.04509018884301635,-3.994087227899456,-5.568901973818304,-2.547468296215613,0.8621163089056733,0.8299229622971726,0.9292053440578916,-0.15993629823492067,-0.20493111460859612,-0.07618838655505826,-0.9049748128536864,-1.159571023823525,-0.4311002044264762,-151.84141155263194,-194.5588966146854,-72.33224906484499,0.8494199305365271,-0.17727400082119643,-1.003077522035322,0.8145946601990872,-0.2276044134092404,-1.2878643791489688,0.9224075918309314,-0.08411943793204447,-0.4759768322766383,-168.30159765693324,-216.08462737398807,-79.86188461017422,-0.09810270918163566,-0.12829335532544373,-0.04487662785016211,-16.460186104301286,-21.52573075930264,-7.529635545329213,0.075
06075031302,06075031302,Census Tract 313.02; San Francisco County; California,3358,2062,942,San Francisco city,California,43823,0.4558357110715536,0.2542592000755707,06075,3358,2062,942,0.009311,0.009493868073,0.003212018401,0.8647980785742723,0.8023785437383704,0.897282311823407,-0.15633929442653827,-0.2462945424000116,-0.11447644383834542,-4.888157222221662,-7.7007284102340945,-3.579259186087725,-145.5675170405498,-229.3248484286508,-106.58901685788342,0.852326884976064,0.7849052563130424,0.887609654149049,-0.1732587785589834,-0.2740391174054919,-0.1266213648371136,-5.417167531892328,-8.568199670021794,-3.9589863910185095,-161.32124871626942,-255.15782221625355,-145.5675170405498,-0.5290103096706655,-0.8674712597876999,-0.3797272049307842,-15.753731675719642,-25.83297378760274,-11.308135941953076,0.9136382125428028,0.8859902242088198,0.941852084681866,-0.09452514821686196,-0.12868062499559718,-0.06173784213449495,-0.6260572548162743,-0.8522751918670358,-0.40890096121645175,-30.361651542981292,-41.33245353380387,-19.83030849740309,0.9054233305590328,0.875330019781897,0.9362265948367684,-0.10445574600178809,-0.1424262591258628,-0.06811748941435555,-0.6918294107472224,-0.9433150276317986,-0.4511545258822532,-33.551377824792546,-45.74757650978655,-21.87946294288328,-0.0657721559309481,-0.09103983576476282,-0.04225356466580143,-3.189726281811256,-4.415122975982678,-2.049154445480186,0.8859902242088198,0.8589024872606067,0.941852084681866,-0.12868062499559718,-0.16427652129569598,-0.06173784213449495,-1.1508196183783417,-1.4691616826736953,-0.5521353344930732,-122.1676877259386,-155.96196206727126,-58.61309283365958,0.875330019781897,-0.1424262591258628,-1.273749899644086,0.8459374395934788,-0.1821205129312601,-1.6287444920133984,0.9362265948367684,-0.06811748941435555,-0.6091899474019614,-135.21761142718535,-172.9028123156474,-64.66984579638657,-0.12293028126574468,-0.15958280933970315,-0.05705461290888825,-13.049923701246785,-16.94085024837613,-6.05675296272699,0.6062
06075032602,06075032602,Census Tract 326.02; San Francisco County; California,2855,1788,695,San Francisco city,California,39607,0.4186693498456142,0.2833856024202497,06075,2855,1788,695,0.009311,0.009493868073,0.003212018401,0.8780188779187876,0.821044518115007,0.9074977806057254,-0.1389276758722436,-0.21796075357259248,-0.10193106955317552,-3.693101209582644,-5.7940300059486365,-2.7096239384804575,-129.35555900464604,-202.9432576514409,-94.90801886096172,0.8666709485789317,0.8050138945378569,0.8987318415160308,-0.1538404531035523,-0.24221458385396055,-0.1126789480532307,-4.089526150008686,-6.438767272204368,-2.9953337715989665,-143.24084588471754,-225.52599902642268,-129.35555900464604,-0.3964249404260416,-0.6447372662557314,-0.28570983311850906,-13.88528688007151,-22.582741374981836,-10.007349671401368,0.922298090863195,0.8972632451628848,0.9477638952564348,-0.08424815133693098,-0.11450012623493216,-0.05511510303885524,-0.4838446228718856,-0.6575844041415638,-0.31653093653925957,-27.060661234445504,-36.7776512383425,-17.703072513381407,0.914868007154719,0.8875889069359115,0.942692770327946,-0.09305385277385018,-0.12664769938613613,-0.06079099307414639,-0.5344165490596704,-0.7273489966801832,-0.34912807760416853,-29.88906873935517,-40.67947408725856,-19.526178836922178,-0.05057192618778478,-0.06976459253861933,-0.03259714106490896,-2.8284075049096633,-3.90182284891607,-1.8231063235407696,0.8972632451628848,0.8726564402930063,0.9477638952564348,-0.11450012623493216,-0.14592633919510914,-0.05511510303885524,-0.7554991195073231,-0.9628567618224796,-0.3636625843710817,-108.70490928162924,-138.5405412694215,-52.325551708069305,0.8875889069359115,-0.12664769938613613,-0.8356517020560529,0.8608502858011442,-0.16164217691971502,-1.0665536043822683,0.942692770327946,-0.06079099307414639,-0.4011134594494587,-120.23765497209394,-153.46095027083,-57.71416682726025,-0.08015258254872981,-0.10369684255978906,-0.03745087507837708,-11.532745690464722,-14.920409001408498,-5.388615119190946,0.6059
06075980900,06075980900,Census Tract 9809; San Francisco County; California,264,153,29,San Francisco city,California,104673,0.28248050644460665,0.2424307873969314,06075,264,153,29,0.009311,0.009493868073,0.003212018401,0.928214730496535,0.8932305559538536,0.945934344063568,-0.07733692123703369,-0.11953178642901506,-0.05715582299737135,-0.1901021954404375,-0.29382156234830764,-0.1404949571331305,-72.00840736380206,-111.29604634405592,-53.217786792852465,0.9213259462847542,0.8832017649735885,0.9406912254917924,-0.08539220460739097,-0.1322441141519959,-0.06304807879673897,-0.20990291971424616,-0.32506978597347774,-0.15497873468257925,-79.50868170994174,-123.13249468692338,-72.00840736380206,-0.01980072427380871,-0.0312482236251701,-0.01448377754944874,-7.5002743461396655,-11.83644834286746,-5.486279374791189,0.954737896531718,0.9398106890599393,0.969745445875545,-0.04740788402000787,-0.0640440799840936,-0.03119844929731981,-0.02329807436118509,-0.03147374679775574,-0.01533212896352548,-15.227499582473914,-20.571076338402445,-10.020999322565675,0.9503259261476356,0.933994713830616,0.9667707976766162,-0.05227056579812527,-0.07066987124442592,-0.03437133434650858,-0.02568778493366172,-0.03472991780550971,-0.01689140783335006,-16.789401917425966,-22.69929268333968,-11.040135838790889,-0.00238971057247663,-0.00325617100775397,-0.00155927886982457,-1.561902334952049,-2.1282163449372375,-1.0191365162252108,0.9398106890599393,0.9249642235365892,0.969745445875545,-0.0640440799840936,-0.08112289594997794,-0.03119844929731981,-0.01763275534054369,-0.0223349320836151,-0.00858962488961708,-60.802604622564466,-77.01700718487967,-29.619396171093392,0.933994713830616,-0.07066987124442592,-0.0194569825955838,0.9177775468468848,-0.08958865188585036,-0.02466574241342339,0.9667707976766162,-0.03437133434650858,-0.00946319049958305,-67.0930434330476,-85.05428418421859,-32.63169137787262,-0.00182422725504011,-0.00233081032980829,-8.735656099659751e-4,-6.290438810483144,-8.037276999338934,-3.0122952067792244,0.5685
06075980200,06075980200,Census Tract 9802; San Francisco County; California,65,65,52,San Francisco city,California,31860,0.5586291492787915,0.29888874309878033,06075,65,65,52,0.009311,0.009493868073,0.003212018401,0.8292599800573468,0.7529332973178845,0.8696236004041721,-0.20589444088553,-0.32813889830908255,-0.1499227936491527,-0.12461040404053604,-0.1985945833401314,-0.09073552355837194,-191.70831390851697,-305.53012821558673,-139.59311316672606,0.8138788778139676,0.7318669810187796,0.8575598687622927,-0.22868405515811288,-0.36636851495605366,-0.16609934352838787,-0.1384030204425173,-0.221731720779128,-0.10052581419353326,-212.9277237577189,-341.12572427558155,-191.70831390851697,-0.01379261640198124,-0.02313713743899662,-0.00979029063516132,-21.21940984920192,-35.5955960599948,-15.061985592555876,0.8901081232799415,0.8555438145513617,0.9256927335837102,-0.12345902014141848,-0.16884720921556726,-0.08027206406667795,-0.02577592189013828,-0.03525212229226342,-0.01675929754644733,-39.65526444636659,-54.23403429578988,-25.78353468684205,0.879806246235899,0.8422993806201264,0.918572712884571,-0.1366138900221833,-0.18722632713296025,-0.08864544523614787,-0.0285224113579238,-0.0390893365136764,-0.01850750208211741,-43.880632858344306,-60.13744079027139,-28.473080126334477,-0.00274648946778552,-0.00383721422141297,-0.00174820453567007,-4.225368411977723,-5.903406494481502,-2.6895454394924267,0.8555438145513617,0.8219807250277463,0.9256927335837102,-0.16884720921556726,-0.2165735394418702,-0.08027206406667795,-0.08335668269691492,-0.10691827180131644,-0.0396288040822151,-160.30131287868252,-205.6120611563777,-76.20923861964442,0.8422993806201264,-0.18722632713296025,-0.09243010657881856,0.8060236726450433,-0.24065835029187788,-0.1188084886735193,0.918572712884571,-0.08864544523614787,-0.04376258444190537,-177.75020495926643,-228.47786283369095,-84.15881623443342,-0.00907342388190364,-0.01189021687220287,-0.00413378035969027,-17.44889208058393,-22.865801677313215,-7.949577614788989,-999
