geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059099410,06059099410,Census Tract 994.10; Orange County; California,3391,2228,1154,Huntington Beach city,California,55154,0.3638242270758181,0.21139821657041905,06059,3391,2228,1154,0.009319,0.009493868073,0.003212018401,0.8978984411889291,0.8493853526426253,0.9227852205190292,-0.11371170070846288,-0.17732192683659934,-0.08367578691555168,-3.593372638217243,-5.603502155721203,-2.6442158661800943,-105.96793389021654,-165.24630361902692,-77.9774658266026,0.8882801134369898,0.8356323493171872,0.9153995470333232,-0.1257710094744062,-0.19669852515537611,-0.0924191553741254,-3.9744555864571423,-6.215816788134723,-2.9205126833866304,-117.20600372919913,-183.303355592295,-105.96793389021654,-0.3810829482398992,-0.6123146324135202,-0.2762968172065361,-11.238069838982575,-18.05705197326807,-8.147945066544857,0.935227334634852,0.9141609829148208,0.9565555995281338,-0.06925873845468569,-0.09389923513414422,-0.0454175381894133,-0.4956416427479948,-0.6719783263900728,-0.3250250255785251,-22.24603423464967,-30.160607109069694,-14.588196839251577,0.9289854478012268,0.9059932237908608,0.9523163489623506,-0.07644312660317153,-0.10376101469699248,-0.05007123010080186,-0.5470558328344132,-0.7425529388073456,-0.35832859932630295,-24.55367292793596,-33.32822885131713,-16.082971244448068,-0.0514141900864184,-0.07057461241727281,-0.03330357374777787,-2.307638693286284,-3.1676217422474333,-1.4947744051964933,0.9141609829148208,0.8933560060597908,0.9565555995281338,-0.09389923513414422,-0.11937457544005328,-0.0454175381894133,-1.028752860899124,-1.3078587469549825,-0.4975910855994214,-89.14669505191716,-113.33264704982516,-43.11881157707291,0.9059932237908608,-0.10376101469699248,-1.136797765890555,0.8833382117011285,-0.13206921964148344,-1.446940300938471,0.9523163489623506,-0.05007123010080186,-0.5485765793656345,-98.50933846538604,-125.3847747780304,-47.53696528298393,-0.10804490499143092,-0.13908155398348865,-0.05098549376621314,-9.362643413468886,-12.052127728205257,-4.418153705911017,0.6942
06059099417,06059099417,Census Tract 994.17; Orange County; California,3514,2320,903,Huntington Beach city,California,82736,0.42924897421688585,0.2592397553689649,06059,3514,2320,903,0.009319,0.009493868073,0.003212018401,0.874235054671736,0.8156873621651629,0.9045781032825844,-0.1438571293340406,-0.2259599037376245,-0.10548773662676927,-4.7108845231594305,-7.399501285059264,-3.454403324733768,-134.06045882639245,-210.57203429309232,-98.30402176248629,0.8625634237184892,0.7992379680247249,0.895551731362286,-0.1593350384474051,-0.25119181020822623,-0.1166300783974036,-5.217739086645867,-8.225769668367237,-3.8192812118571102,-148.4843223291368,-234.085647933046,-134.06045882639245,-0.5068545634864368,-0.8262683833079727,-0.36487788712334224,-14.42386350274436,-23.513613639953693,-10.383548296054132,0.9198246819788224,0.8940397886217585,0.946077295543179,-0.08716369498663161,-0.11851845155749564,-0.05699608764615997,-0.64953362989521235,-0.8831855976448312,-0.4247281589463811,-27.99713921962122,-38.06834472607031,-18.307248230447463,0.9121695380667508,0.8840819664965746,0.940847601715338,-0.0962874315222112,-0.13111683972333868,-0.06287139189898165,-0.717522644255738,-0.9770673083438094,-0.4685102370083465,-30.927700183436983,-42.11497018723316,-20.19440676760114,-0.06798901436052562,-0.09388171069897822,-0.04378207806196538,-2.93056096381576,-4.046625461162854,-1.8871585371536803,0.8940397886217585,0.8687190244823788,0.946077295543179,-0.11851845155749564,-0.1511201801938713,-0.05699608764615997,-1.0160542846027036,-1.2955476936975272,-0.4886253431211784,-112.51985433031048,-143.47150539286017,-54.111333678978774,0.8840819664965746,-0.13111683972333868,-1.124059798569303,0.8565786897607683,-0.16743506691637103,-1.435414611796452,0.940847601715338,-0.06287139189898165,-0.5389941083300959,-124.48059784820632,-158.96064360979534,-59.68927002548127,-0.1080055139665994,-0.1398669180989247,-0.05036876520891747,-11.960743517895835,-15.489138216935183,-5.577936346502489,0.1797
06059099306,06059099306,Census Tract 993.06; Orange County; California,5027,3279,1450,Huntington Beach city,California,50891,0.3916647730845057,0.20508886726905567,06059,5027,3279,1450,0.009319,0.009493868073,0.003212018401,0.8877515353408664,0.8348787653672544,0.9149930783375768,-0.12644130726964503,-0.19777869731794,-0.09290444231214272,-5.9233469888751475,-9.265262092897672,-4.352258454977775,-117.8306542445822,-184.3099680305883,-86.57764979068581,0.8772443409347646,0.819946953693188,0.9069003920490004,-0.1399332584288099,-0.21959109122342704,-0.10265692767058532,-6.555399203443446,-10.287098868791585,-4.809129362352902,-130.40380352980796,-204.6369379111117,-117.8306542445822,-0.6320522145682981,-1.0218367758939113,-0.4568709073751265,-12.573149285225742,-20.3269698805234,-9.088341105532653,0.9286416839957772,0.9055439361555312,0.9520825995587928,-0.07684160342359488,-0.10430864817612276,-0.05032903706402452,-0.8093117761971359,-1.0986004139291388,-0.5300759037528112,-24.681664415893135,-33.504129732514144,-16.165779315425777,0.9217921203351044,0.8966036022907138,0.9474190016325612,-0.08484329377480943,-0.11532007839932934,-0.05549920180704941,-0.893587246023322,-1.2145750911269564,-0.5845291559623359,-27.251822080613664,-37.04102138234085,-17.826445744505516,-0.08427546982618606,-0.11597467719781762,-0.05445325220952468,-2.570157664720526,-3.536891649826704,-1.6606664290797402,0.9055439361555312,0.8827878283585909,0.9520825995587928,-0.10430864817612276,-0.13277502008534395,-0.05032903706402452,-1.435924189752768,-1.8277953599162615,-0.6928349952841152,-99.02925446570814,-126.05485240801804,-47.7817238126976,0.8966036022907138,-0.11532007839932934,-1.5875087352123118,0.8718503982256014,-0.14698576961736778,-2.023422082765709,0.9474190016325612,-0.05549920180704941,-0.7640080451637489,-109.48336104912497,-139.54635053556615,-52.69021001129303,-0.1515845454595437,-0.1956267228494473,-0.07117304987963369,-10.454106583416806,-13.491498127548088,-4.908486198595427,0.1314
06059099241,06059099241,Census Tract 992.41; Orange County; California,3001,1824,790,Huntington Beach city,California,58230,0.3742120689652807,0.19712933601167823,06059,3001,1824,790,0.009319,0.009493868073,0.003212018401,0.8940989427041102,0.8439434198582388,0.9198700922050416,-0.11844444975586592,-0.18491355755575975,-0.08711002615910397,-3.3124552656520185,-5.171351538029238,-2.4361467796638463,-110.37838272749144,-172.3209442862125,-81.17783337766899,0.8841463114555328,0.8297450391009384,0.9122190737238636,-0.13103452114587477,-0.20518948939247597,-0.09622790051713878,-3.664553218377779,-5.7383947157970985,-2.691140162562568,-122.11107025584069,-191.21608516484832,-110.37838272749144,-0.3520979527257606,-0.5670431777678608,-0.25499338289872187,-11.732687528349237,-18.895140878635814,-8.496947114252645,0.932764657677304,0.9109362491599242,0.9548841850045972,-0.07208178587096124,-0.09777166176251235,-0.04724742089553565,-0.42230711321231207,-0.5728169430598289,-0.2768094836168444,-23.152802259446933,-31.404437667753776,-15.17595853162524,0.9262949377294608,0.9024783306233652,0.9504861010745984,-0.07956975609864116,-0.10805984594585669,-0.05209323825926784,-0.4661770458514973,-0.633092549583266,-0.30519977829815664,-25.557952075191736,-34.70902135873169,-16.732443985644554,-0.0438699326391852,-0.06027560652343711,-0.02839029468131226,-2.405149815744803,-3.3045836909779114,-1.556485454019313,0.9109362491599242,0.8893981006187285,0.9548841850045972,-0.09777166176251235,-0.12435589788681692,-0.04724742089553565,-0.733302693860504,-0.9326886060231504,-0.3543630168096579,-92.82312580512708,-118.06184886368992,-44.85607807717189,0.9024783306233652,-0.10805984594585669,-0.810465677904947,0.879034291482717,-0.1376120473221168,-1.0321117917999716,0.9504861010745984,-0.05209323825926784,-0.3907074019077876,-102.59059213986669,-130.64706225316098,-49.45663315288451,-0.077162984044443,-0.0994231857768213,-0.03634438509812965,-9.76746633473962,-12.58521338947105,-4.600555075712614,0.3731
06059099238,06059099238,Census Tract 992.38; Orange County; California,2216,1905,841,Huntington Beach city,California,54596,0.3831223524910803,0.17680923063112328,06059,2216,1905,841,0.009319,0.009493868073,0.003212018401,0.890852694498055,0.8393033314177363,0.9173769478974898,-0.12252003746078724,-0.1914643521202493,-0.09006445201383316,-2.5301495316791205,-3.953911955057463,-1.859912352350275,-114.1764229097076,-178.42562974086027,-83.93106283169111,0.8806158292081826,0.8247281942211122,0.9094997942393176,-0.13556895848574885,-0.21252069106770088,-0.09950547139636748,-2.7996215470691843,-4.388744389252748,-2.0548779372811303,-126.33671241286932,-198.04803200599045,-114.1764229097076,-0.2694720153900638,-0.4348324341952847,-0.19496558493085536,-12.160289503161726,-19.622402265130177,-8.798085962583727,0.9306574374002434,0.908179263883151,0.9534528382799126,-0.0745092230643559,-0.10110419800188586,-0.04881957434209475,-0.4559141164787917,-0.6186459770827712,-0.29872185197559104,-23.932499552692477,-32.47485444004048,-15.680937111579585,0.9239933330172544,0.89947425995276,0.948918989067742,-0.082258891127006,-0.11176055227252372,-0.05383073952650273,-0.503333522056747,-0.6838510905220367,-0.32938464583676597,-26.421707194579895,-35.89769504052686,-17.29053258985648,-0.04741940557795526,-0.0652051134392655,-0.03066279386117493,-2.489207641887415,-3.4228406004863774,-1.609595478276899,0.908179263883151,0.8860171385896449,0.9534528382799126,-0.10110419800188586,-0.1286463392703578,-0.04881957434209475,-0.8072506005808109,-1.0271565047831348,-0.389792229072629,-95.98699174563744,-122.13513731071755,-46.34865981838632,0.89947425995276,-0.11176055227252372,-0.8923345887334477,0.8753592694290186,-0.14238808558260005,-1.1368753214378082,0.948918989067742,-0.05383073952650273,-0.42980309098211705,-106.10399390409604,-135.1813699688238,-51.106193933664336,-0.08508398815263685,-0.10971881665467342,-0.04001086190948805,-10.117002158458602,-13.046232658106232,-4.757534115278008,0.4467
06059099233,06059099233,Census Tract 992.33; Orange County; California,2070,1494,676,Huntington Beach city,California,54737,0.42102508973077424,0.20621343147214308,06059,2070,1494,676,0.009319,0.009493868073,0.003212018401,0.8771749281400647,0.8198486160771432,0.9068468484837524,-0.14002346387210346,-0.21973737637669627,-0.10272203258135552,-2.701098825835953,-4.238806503640674,-1.9815419067650997,-130.48786598241318,-204.77326104544323,-95.7266621625652,0.8657546462392351,0.8037241808239042,0.8980227580374299,-0.15506166134240837,-0.24420793085370643,-0.11355752518503504,-2.9911906176433,-4.7108515747851785,-2.1905621348026365,-144.50196220499035,-227.57737076256905,-130.48786598241318,-0.2900917918073471,-0.4720450711445041,-0.20902022803753684,-14.014096222577155,-22.8041097171258,-10.09759555736893,0.921746767798954,0.8965444813886141,0.947388084070016,-0.08489667111923545,-0.11539362603754884,-0.05553364752484664,-0.4073983667090325,-0.5537457965849352,-0.26649239600033653,-27.268966981862956,-37.06464501907196,-17.837509772445554,0.9142664554048596,0.8868068228404815,0.9422815980813438,-0.09377303967383922,-0.1276413016275131,-0.06125387786005936,-0.44999388905141147,-0.612519397075414,-0.29394238273176104,-30.12007289500746,-40.99862095551634,-19.674858281911717,-0.04259552234237895,-0.05877360049047886,-0.02744998673142451,-2.8511059131445085,-3.933975936444369,-1.8373485094661657,0.8965444813886141,0.8717781636304315,0.947388084070016,-0.11539362603754884,-0.14708080761693057,-0.05553364752484664,-0.7405795387563364,-0.9439432697037522,-0.35640688729224285,-109.55318620655864,-139.63657835854323,-52.7229123213377,0.8868068228404815,-0.1276413016275131,-0.819183342542704,0.8598972998548136,-0.16292957329769683,-1.0456583468770777,0.9422815980813438,-0.06125387786005936,-0.393118495105428,-121.18096783176094,-154.6831874078517,-58.153623536305915,-0.07860380378636755,-0.10171507717332529,-0.03671160781318511,-11.6277816252023,-15.046609049308474,-5.430711214968211,0.6292
06059099229,06059099229,Census Tract 992.29; Orange County; California,3602,2490,1184,Huntington Beach city,California,121967,0.3728251074416014,0.2456817865818476,06059,3602,2490,1184,0.009319,0.009493868073,0.003212018401,0.8946053117692002,0.8446679928749266,0.9202587803100124,-0.11781138211930338,-0.1838971151213896,-0.08665086538280556,-3.9545791404311768,-6.172881451370058,-2.908612891037518,-109.7884269969788,-171.37372158162293,-80.74994145023649,0.8846971327292249,0.8305286939281897,0.9126430833920274,-0.13033032775304054,-0.2040523190959894,-0.09571859820960076,-4.374803064238766,-6.8494319490832005,-3.2129898234084,-121.45483243305848,-190.1563561655525,-109.7884269969788,-0.4202239238075895,-0.6765504977131425,-0.30437693237088137,-11.666405436079666,-18.782634583929553,-8.450220221290433,0.9330930933317816,0.9113661495413344,0.9551071795014264,-0.0717044281501592,-0.09725383206658766,-0.04700291387403021,-0.5734866972022195,-0.7778289344324523,-0.3759258184173681,-23.031594265149376,-31.23810981656435,-15.097422426400325,0.926653717407534,0.902946841373467,0.9507302680769129,-0.07915177073660741,-0.10748490850126458,-0.05182303917045523,-0.6330499907535136,-0.8596563248002993,-0.41447682297400257,-25.42369440777163,-34.52435039358632,-16.6456555411246,-0.05956329355129419,-0.08182739036784703,-0.03855100455663451,-2.392100142622257,-3.2862405770219687,-1.5482331147242776,0.9113661495413344,0.8899255353201136,0.9551071795014264,-0.09725383206658766,-0.1236895226748288,-0.04700291387403021,-1.093205020660914,-1.3903617401800052,-0.5283475246260829,-92.331505123388,-117.42920102871668,-44.62394633666241,0.902946841373467,-0.10748490850126458,-1.208209888720987,0.8796077260638244,-0.1368704143549552,-1.5385247138676232,0.9507302680769129,-0.05182303917045523,-0.5825292988790366,-102.0447541149482,-129.94296569827898,-49.20010970262134,-0.1150048680600726,-0.148162973687618,-0.05418177425295367,-9.713248991560183,-12.513764669562333,-4.576163365958926,0.7926
06059099220,06059099220,Census Tract 992.20; Orange County; California,4048,2777,1642,Huntington Beach city,California,81739,0.3466750432631457,0.2436952579386585,06059,4048,2777,1642,0.009319,0.009493868073,0.003212018401,0.9042063578846824,0.8584462765396413,0.927618005224906,-0.1059422346237634,-0.16489526174072933,-0.07802995884878774,-3.996491970689429,-6.220395405967196,-2.9435484829999807,-98.72756844588513,-153.6658944161857,-72.7161186511853,0.8951469001696333,0.8454431960298977,0.9206744409160272,-0.11713507560658112,-0.1828115770472611,-0.08616027073049592,-4.418723003250649,-6.896258158165868,-3.2502507747709655,-109.15817695777294,-170.3621086503426,-98.72756844588513,-0.4222310325612195,-0.6758627521986726,-0.30670229177098474,-10.430608511887831,-16.696214234156933,-7.576637642563853,0.9393071787352982,0.9195096619127846,0.95932132513552415,-0.06461445482235086,-0.08753615260526745,-0.04240359699991985,-0.5763464051971482,-0.780802794321237,-0.3782305486523831,-20.754281785997417,-28.11677329208632,-13.6201133832331,0.9334442947663624,0.9118259057725518,0.9553456018005114,-0.07130120737445428,-0.0967005803073142,-0.04674161697644262,-0.6359907341084333,-0.8625474283398272,-0.4169247112204385,-22.90207901002641,-31.060404333447146,-15.01349338208277,-0.05964432891128513,-0.08174463401859022,-0.03869416256805541,-2.147797224028993,-2.943631041360829,-1.393379998849673,0.9195096619127846,0.8999286498292541,0.95932132513552415,-0.08753615260526745,-0.11119920472554426,-0.04240359699991985,-1.364595075870848,-1.7334767715173836,-0.6610267637216278,-83.10566844524044,-105.57105794868352,-40.25741557378976,0.9118259057725518,-0.0967005803073142,-1.50745871041714,0.8904896700886147,-0.12297765329550392,-1.9170901979886517,0.9553456018005114,-0.04674161697644262,-0.7286518594427772,-91.80625520201826,-116.75336163146478,-44.37587450930433,-0.14286363454629192,-0.1836134264712681,-0.06762509572114939,-8.700586756777826,-11.18230368278125,-4.118458935514579,0.2887
06059099419,06059099419,Census Tract 994.19; Orange County; California,2416,2013,939,Huntington Beach city,California,88117,0.4726032119266363,0.260106068995574,06059,2416,2013,939,0.009319,0.009493868073,0.003212018401,0.8588988967049839,0.7940969343310957,0.8927113510931407,-0.16428138845715828,-0.2592921049901116,-0.12018291105572082,-3.6987468338219354,-5.837884993389285,-2.705882668277882,-153.0938259032258,-241.634312640285,-111.99845481282622,0.845933549602095,0.775998481360278,0.8826370683806486,-0.18212594886486513,-0.2886623157394083,-0.13296850520302092,-4.100511829411574,-6.499146594827319,-2.9937465359684756,-169.7231717471678,-269.0044120375546,-153.0938259032258,-0.40176499558963874,-0.6612616014380333,-0.28786386769059424,-16.629345843942,-27.370099397269584,-11.914895185868966,0.9097579948972196,0.8809509009624237,0.9391970724623984,-0.09919341803967946,-0.13513704215242556,-0.06473926433585209,-0.6413641120950916,-0.8737681467592611,-0.4185906848360014,-31.861108400153583,-43.40626660503035,-20.794370831395995,0.90119436793207,0.8698550206142902,0.9333239345483276,-0.10963853701688651,-0.14961686292711354,-0.0714393609587859,-0.7089000896925588,-0.96739167116225,-0.4619121229560216,-35.21609983569592,-48.05721168217834,-22.946454195530137,-0.06753597759746721,-0.09362352440298904,-0.0433214381200202,-3.354991435542335,-4.65094507714799,-2.152083364134138,0.8809509009624237,0.8527685950056384,0.9391970724623984,-0.13513704215242556,-0.17265106367265803,-0.06473926433585209,-1.2047118817223634,-1.5391397094798864,-0.5771338466280467,-128.29732499705682,-163.9126421171338,-61.46260347476535,0.8698550206142902,-0.14961686292711354,-1.3337957498804458,0.8392943856906363,-0.19147705149620736,-1.7069685360913864,0.9333239345483276,-0.0714393609587859,-0.6368634802042495,-142.04427581261402,-181.78578659120197,-67.823586816214,-0.12908386815808237,-0.1678288266115,-0.05972963357620287,-13.746950815557229,-17.87314447406816,-6.360983341448654,0.459
06059099601,06059099601,Census Tract 996.01; Orange County; California,4996,3414,1508,Huntington Beach city,California,97239,0.3707772099832642,0.23152905536080295,06059,4996,3414,1508,0.009319,0.009493868073,0.003212018401,0.89535350787885,0.8457389879564149,0.920832992269742,-0.11687729059001982,-0.18239789608887577,-0.08597325290780553,-5.441540637157939,-8.492030904286556,-4.002718980263807,-108.91794710083944,-169.9765993652233,-80.11847438478397,0.8855110671859736,0.831687141242597,0.9132695089412894,-0.12929136298415295,-0.20237520867033265,-0.09496702803453184,-6.01951159340001,-9.422129109715751,-4.421448680331995,-120.48662116493212,-188.59345695988293,-108.91794710083944,-0.577970956242071,-0.9300982054291946,-0.4187297000681882,-11.568674064092692,-18.61685759465962,-8.381299040596241,0.9335782515757984,0.9120012835405064,0.9554365339334254,-0.07114748904238888,-0.09648968488056432,-0.046641995029342,-0.7801913281787838,-1.0580895603732208,-0.5114682266463403,-22.852704398909896,-30.992664334306408,-14.981494629359704,0.9271837223099296,0.9036390586998804,0.9510909039256384,-0.07853489652370127,-0.10663653852984152,-0.05142420758361669,-0.8612003888247487,-1.1693582408567829,-0.5639091604666459,-25.225553275475946,-34.25185239767964,-16.517550101542056,-0.08100906064596491,-0.11126868048356207,-0.05244093382030557,-2.372848876566049,-3.25918806337323,-1.5360554721823545,0.9120012835405064,0.8907048831292176,0.9554365339334254,-0.09648968488056432,-0.12270631826650331,-0.046641995029342,-1.3814189907014216,-1.7567560567973644,-0.6677619247849027,-91.60603386614204,-116.49575973457324,-44.28129474700946,0.9036390586998804,-0.10663653852984152,-1.5266889886740542,0.8804551064004378,-0.1357762510893909,-1.943875057456113,0.9510909039256384,-0.05142420758361669,-0.7362276809765939,-101.23932285636964,-128.90418152891996,-48.8214642557423,-0.14526999797263265,-0.18711900065874865,-0.06846575619169115,-9.633288990227626,-12.408421794346728,-4.540169508732835,0.854
06059099411,06059099411,Census Tract 994.11; Orange County; California,3685,2200,680,Huntington Beach city,California,55474,0.37167829844454486,0.2130173389585956,06059,3685,2200,680,0.009319,0.009493868073,0.003212018401,0.8950242195678534,0.8452675758185751,0.9205802910716246,-0.1172882008520756,-0.18305732836324484,-0.08627135481678067,-4.027737220683715,-6.286282930517935,-2.9626027541559785,-109.30087437404924,-170.59112430170785,-80.3962755537579,0.8851528384121523,0.8311772178038237,0.9129938245907792,-0.12974839666544863,-0.20311286038643836,-0.09529766036283815,-4.455626761915788,-6.975000228793392,-3.2725707351549493,-120.91253085253156,-189.28087459412188,-109.30087437404924,-0.4278895412320729,-0.6887172982754572,-0.3099679809989708,-11.611656478482304,-18.689750292414036,-8.411614138370986,0.9333647476610348,0.9117217658557164,0.9552916018094786,-0.07139251027634147,-0.09682584912451662,-0.04680078638379777,-0.5044909247426189,-0.6842140999768738,-0.33071497150126317,-22.93140567011904,-31.10064090803972,-15.032498704602872,0.926950479301774,0.9033344131317248,0.9509322049102938,-0.07880628181264925,-0.10700974684795855,-0.05159967749155678,-0.5568799000525663,-0.7561780071163883,-0.3646260498948011,-25.312722729662102,-34.37172759619947,-16.573911358854595,-0.05238897530994735,-0.0719639071395145,-0.03391107839353791,-2.3813170595430613,-3.27108668815975,-1.541412654251723,0.9117217658557164,0.8903618808751883,0.9552916018094786,-0.09682584912451662,-0.12313882869406093,-0.04680078638379777,-0.6250912495981671,-0.7949633801139097,-0.30213793431549296,-91.92518376443633,-116.90637942851612,-44.432049164043086,0.9033344131317248,-0.10700974684795855,-0.6908367649877594,0.8800821529071888,-0.1362575603842036,-0.8796556855207928,0.9509322049102938,-0.05159967749155678,-0.3331187608856476,-101.5936419099646,-129.361130223646,-48.98805307141877,-0.06574551538959228,-0.0846923054068831,-0.03098082657015466,-9.668458145528277,-12.45475079512987,-4.556003907375685,0.6483
06059099407,06059099407,Census Tract 994.07; Orange County; California,1451,1167,538,Huntington Beach city,California,54685,0.45253468939210734,0.2438961881415851,06059,1451,1167,538,0.009319,0.009493868073,0.003212018401,0.8659642166096044,0.8040190932130878,0.898184951531453,-0.15478212704350325,-0.24375155819212824,-0.11335643989018854,-2.092943645423608,-3.2959766384198343,-1.5327909305015035,-144.24146419184066,-227.1520770792443,-105.63686633366667,0.8535912235436469,0.7866707424697177,0.888591903765083,-0.17152094869080706,-0.2711798545609369,-0.12537599742116257,-2.319283798952814,-3.666858468812041,-1.695317812873298,-159.84037208496306,-252.7125064653371,-144.24146419184066,-0.22634015352920625,-0.3708818303922068,-0.16252688237179425,-15.598907893122414,-25.56042938609282,-11.201025663114695,0.914404059414909,0.8869857078999808,0.9423756611153336,-0.09360844333943626,-0.12741388174967422,-0.06114794902116433,-0.35088427359193947,-0.47760144008749794,-0.22920852979176787,-30.067204249523517,-40.92557327227917,-19.640833743938977,0.906258222465178,0.8764119372107629,0.9367991048869974,-0.10343826429494712,-0.14101595099510394,-0.06746472619722062,-0.387730624866111,-0.5285877829457298,-0.2528864982718706,-33.224560828287146,-45.29458294307882,-21.66979419638994,-0.03684635127417152,-0.05098634285823189,-0.02367796848010273,-3.1573565787636264,-4.369009670799648,-2.028960452450962,0.8869857078999808,0.8601152560597906,0.9423756611153336,-0.12741388174967422,-0.16263488288886416,-0.06114794902116433,-0.6507920141921233,-0.8306903577514985,-0.3123254417865074,-120.96505840002293,-154.40341222146813,-58.05305609414635,0.8764119372107629,-0.14101595099510394,-0.7202673171956485,0.8472514407082131,-0.18028716382483237,-0.9208529311512634,0.9367991048869974,-0.06746472619722062,-0.34458965103244393,-133.87868349361497,-171.16225486082962,-64.05012100974795,-0.06947530300352522,-0.09016257339976495,-0.03226420924593654,-12.91362509359205,-16.758842639361518,-5.997064915601587,0.502
06059099604,06059099604,Census Tract 996.04; Orange County; California,2672,2005,1123,Huntington Beach city,California,54257,0.3826655439540464,0.2034302987747534,06059,2672,2005,1123,0.009319,0.009493868073,0.003212018401,0.8910188347342216,0.8395405958192114,0.917504600845259,-0.12231073128581613,-0.1911276297773483,-0.08991279071379199,-3.0455822193659343,-4.75914831642373,-2.238861576680403,-113.98137048525204,-178.11183818951085,-83.78972966618275,0.880796485107443,0.8249846563839897,0.9096390077343844,-0.13533604743894506,-0.2121437559616252,-0.09933720024900382,-3.369917384895189,-5.282457592346661,-2.4735328422898863,-126.11966260835288,-197.6967661806385,-113.98137048525204,-0.3243351655292548,-0.523309275922931,-0.23467126560948337,-12.138292123100854,-19.584927991127657,-8.782607245863899,0.930765353588164,0.9083204046627774,0.9535261677343176,-0.07438464070985405,-0.10093310121251708,-0.04873891649571545,-0.47904429359720896,-0.6500189516210236,-0.3138833447412262,-23.89248347118249,-32.41989783646003,-15.655029662904049,0.9241111914832028,0.8996280278692659,0.948999268211269,-0.08212086296130149,-0.11157052584106485,-0.05374159232478676,-0.5288663144900879,-0.7185249969315463,-0.3461010618097422,-26.37737229376997,-35.83665820107463,-17.261898344625546,-0.04982202089287896,-0.06850604531052262,-0.032217717068516,-2.4848888225874792,-3.4167603646145945,-1.6068686817214963,0.9083204046627774,0.8861901592966437,0.9535261677343176,-0.10093310121251708,-0.1284259811615213,-0.04873891649571545,-1.0761097494049718,-1.3692282189351137,-0.5196355069487342,-95.82455471103935,-121.92593222930662,-46.272084323128595,0.8996280278692659,-0.11157052584106485,-1.1895218631102549,0.8755473046565262,-0.14214274280964878,-1.5154710348447833,0.948999268211269,-0.05374159232478676,-0.5729721048349053,-105.92358531703069,-134.94844477691748,-51.02155875644749,-0.1134121137052828,-0.1462428159096698,-0.05333659788617118,-10.099030605991349,-13.022512547610846,-4.749474433318894,0.1625
