geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06065042517,06065042517,Census Tract 425.17; Riverside County; California,2033,1322,469,Moreno Valley city,California,45502,0.45963550943208786,0.24182147502245713,06065,2033,1322,469,0.010586,0.009493868073,0.003212018401,0.8634576838741846,0.800494254968731,0.8962444083689903,-0.1581343459857508,-0.24922820344171265,-0.11576707275622158,-3.403262709368286,-5.363724405401861,-2.4914623020572364,-167.4010186605158,-263.832976163397,-122.55102321973618,0.8508738261893384,0.7828779141984139,0.886480333092084,-0.17526238229530136,-0.2773383714929507,-0.1280566106999286,-3.771880968062397,-5.9686928332693565,-2.75594960200758,-185.532757897806,-293.5904000624376,-167.4010186605158,-0.36861825869411025,-0.6049684278674956,-0.2644872999503436,-18.131739237290223,-29.757423899040617,-13.009704867208244,0.912757442083506,0.8848457084028681,0.9412497572055396,-0.09558131645286816,-0.13014053241551396,-0.06241727272141149,-0.4058658282491867,-0.5526142235512987,-0.26504173650530277,-30.700894723841657,-41.80137848345679,-20.048542852140905,0.90446324063752,0.8740862806173957,0.9355680130128252,-0.10562812845234018,-0.1440518197970884,-0.06886937784425022,-0.4485274887572872,-0.6116855607610066,-0.29243923516732484,-33.92794922521083,-46.26970958857841,-22.12097089011534,-0.04266166050810049,-0.05907133720970781,-0.02739749866202207,-3.227054501369175,-4.46833110512162,-2.0724280379744378,0.8848457084028681,0.8575085888739757,0.9412497572055396,-0.13014053241551396,-0.16616907745861142,-0.06241727272141149,-0.5794668744346457,-0.739888443326758,-0.27792065441327135,-123.55370457028692,-157.7587299204175,-59.258135269354234,0.8740862806173957,-0.1440518197970884,-0.6414086082568604,0.8444274188005515,-0.18423440278671693,-0.8203265467310009,0.9355680130128252,-0.06886937784425022,-0.3066494533482404,-136.76089728291268,-174.9097114565034,-65.38367875229007,-0.06194173382221468,-0.08043810340424296,-0.02872879893496904,-13.207192712625732,-17.15098153608592,-6.12554348293583,0.8317
06065042507,06065042507,Census Tract 425.07; Riverside County; California,3854,2008,734,Moreno Valley city,California,140963,0.35983746248378307,0.262988025120219,06065,3854,2008,734,0.010586,0.009493868073,0.003212018401,0.8993609398601758,0.8514832255783753,0.9239064733137076,-0.11190063486131673,-0.17442125688470697,-0.08236063809941009,-4.565371784953877,-7.116115881420331,-3.3601858813030487,-118.45801206418986,-184.6423425381508,-87.18697149203551,0.8898717585398692,0.837902924735235,0.9166231278550606,-0.12375742954336792,-0.19345567425484916,-0.09096090815430875,-5.0491105588090415,-7.892690492568705,-3.71106351752271,-131.00961491460927,-204.79217676618333,-118.45801206418986,-0.4837387738551646,-0.7765746111483738,-0.3508776362196606,-12.551602850419425,-20.149834228032532,-9.10424588011574,0.9361742145348946,0.9154016372084112,0.9571978506821092,-0.06817725213337032,-0.09241666100748756,-0.04471609426137927,-0.43972506947106,-0.5960627835557787,-0.28840686651750863,-21.8986588382002,-29.68440157150292,-14.362891758840073,0.9300201164266096,0.907345841886819,0.9530197178867276,-0.07524555903400468,-0.10211559235286444,-0.04929623304903798,-0.4853137613831957,-0.6586183006261623,-0.3179475385682166,-24.16901202107548,-32.79971616664155,-15.834040765349432,-0.04558869191213566,-0.06255551707038365,-0.02954067205070798,-2.270353182875282,-3.1153145951386274,-1.4711490065093618,0.9154016372084112,0.8948796889768162,0.9571978506821092,-0.09241666100748756,-0.11746865228707534,-0.04471609426137927,-0.6440054251165515,-0.8185802054445265,-0.31160406554850745,-87.73915873522499,-111.52318875266027,-42.45286996573671,0.907345841886819,-0.10211559235286444,-0.7115924201038475,0.8849956094904953,-0.1299491085336733,-0.9055502543850272,0.9530197178867276,-0.04929623304903798,-0.34352075886855693,-96.94719619943426,-123.37196926226528,-46.8011933063429,-0.06758699498729603,-0.08697004894050064,-0.03191669332004948,-9.20803746420927,-11.848780509604993,-4.348323340606196,0.6516
06065042212,06065042212,Census Tract 422.12; Riverside County; California,5210,2987,1099,Moreno Valley city,California,131219,0.4699895106754226,0.2289641857056536,06065,5210,2987,1099,0.010586,0.009493868073,0.003212018401,0.8598158008157609,0.7953822172529169,0.8934223328989642,-0.1630398034686471,-0.2572571756177677,-0.1192914741175252,-8.992144063094502,-14.188520442277277,-6.579289829492314,-172.59393595190983,-272.33244610896884,-126.28195450081216,0.8469269720804625,0.777380181819128,0.8834103533484186,-0.18073934703427383,-0.28637187233140526,-0.13197677184749756,-9.968328051342128,-15.794285057006334,-7.278922816311344,-191.3306727704823,-303.1532640500256,-172.59393595190983,-0.9761839882476248,-1.6057646147290576,-0.6996329868190294,-18.736736818572457,-30.82081794105677,-13.42865617694874,0.910361753384957,0.8817345357584903,0.9396104401803403,-0.09846442502856168,-0.13412819782518196,-0.06427084804216193,-0.944697131021412,-1.286866029408761,-0.616633730772626,-31.62695450356251,-43.082223950745266,-20.643914655929898,0.9018522725431144,0.8707061995702681,0.9337758055494912,-0.10882905154756764,-0.14849302841020787,-0.07092087207329009,-1.04413845649275,-1.424686508605651,-0.6804360494436376,-34.956091613416476,-47.69623396738035,-22.779914611437484,-0.099441325471338,-0.13782047919689,-0.0638023186710116,-3.329137109853967,-4.614010016635086,-2.1359999555075864,0.8817345357584903,0.8537218500518905,0.9396104401803403,-0.13412819782518196,-0.17134169629044693,-0.06427084804216193,-1.3994615611086536,-1.7877383105241045,-0.6705866685250751,-127.33954150215229,-162.66954599855364,-61.01789522521157,0.8707061995702681,-0.14849302841020787,-1.5493407704139428,0.8403264557580793,-0.19001370615884663,-1.982557599108931,0.9337758055494912,-0.07092087207329009,-0.7399714299914327,-140.9773221486754,-180.39650583338772,-67.3313403085926,-0.1498792093052892,-0.19481928858482656,-0.06938476146635764,-13.63778064652313,-17.726959834834084,-6.313445083381041,0.7057
06065048800,06065048800,Census Tract 488; Riverside County; California,2613,1720,525,Moreno Valley city,California,139368,0.3813019815807811,0.2778499671264745,06065,2613,1720,525,0.010586,0.009493868073,0.003212018401,0.8915149436021753,0.8402492232790009,0.9178857474448434,-0.12168618953204496,-0.19012308764486013,-0.08946021090723048,-3.3659882162352135,-5.259036174177583,-2.47457839623088,-128.8170002386228,-201.26430058084892,-94.70257926639418,0.8813359590246949,0.8257506641213812,0.9100546833792552,-0.13464109771104915,-0.2110193106099701,-0.0988350681156388,-3.7243367555446314,-5.837051152992094,-2.733898365191534,-142.53106603691663,-223.38504221171428,-128.8170002386228,-0.3583485393094179,-0.5780149788145117,-0.259319968960654,-13.714065798293834,-22.120741630865353,-9.924223840821048,0.931087555215416,0.9087418369285336,0.953745087916422,-0.07401285131411779,-0.10042253956295329,-0.04849819167575246,-0.40889670137004824,-0.5548015573163331,-0.2679365846137161,-23.77306403314234,-32.255904495135646,-15.577708407774193,0.9244630855558778,0.9000871777212909,0.9492389398981572,-0.08170895693331233,-0.11100349471887136,-0.05347553494517302,-0.45141515789766307,-0.6132578602931923,-0.29543477186520856,-26.245067319631577,-35.654526761232106,-17.17644022472143,-0.04251845652761482,-0.05845630297685922,-0.02749818725149244,-2.472003286489234,-3.3986222660964662,-1.598731816947235,0.9087418369285336,0.8867068228762232,0.953745087916422,-0.10042253956295329,-0.1277684734129892,-0.04849819167575246,-0.5005341296373083,-0.6368339409975519,-0.2417286026130468,-95.33983421663014,-121.30170304715271,-46.04354335486605,0.9000871777212909,-0.11100349471887136,-0.5532725806140313,0.8761088255024254,-0.1414107139333133,-0.7048306976506001,0.9492389398981572,-0.05347553494517302,-0.2665370787988513,-105.38525345029166,-134.25346621916194,-50.76896739025739,-0.05273845097672303,-0.06799675665304827,-0.0248084761858045,-10.045419233661528,-12.951763172009196,-4.725424035391335,0.7729
06065049002,06065049002,Census Tract 490.02; Riverside County; California,2050,1265,529,Moreno Valley city,California,142438,0.5740313856703876,0.21834017358427407,06065,2050,1265,529,0.010586,0.009493868073,0.003212018401,0.8240623649789164,0.7457917795419352,0.8655534039165886,-0.21350038843915045,-0.3408568281809157,-0.15533021472164144,-4.633235979634535,-7.397036285402506,-3.370867588738758,-226.01151120168464,-360.8310383123174,-164.4325653043296,0.8082693088912695,0.7242347368349107,0.8531457968597934,-0.23721139600331237,-0.3807677941136232,-0.17213259876651624,-5.147795668086682,-8.26315613039797,-3.7355011656117982,-251.11198380910645,-403.08078684868144,-226.01151120168464,-0.5145596884521471,-0.8661198449954641,-0.3646335768730413,-25.10047260742181,-42.2497485363641,-17.787003749904454,0.8866350396426349,0.8510728446099366,0.9232954687656368,-0.12785977915226282,-0.17498755404223906,-0.08307690639585869,-0.5195202736818534,-0.711010003065012,-0.33755835833269066,-41.06879633848643,-56.20632435296538,-26.68445520416527,0.8760308080167056,0.8374587160562592,0.915956343247916,-0.1415123656027064,-0.19408871246713671,-0.09175509004509028,-0.5749935076904396,-0.7886218925766142,-0.372819582576956,-45.45403222849324,-62.34165158708413,-29.47190376102419,-0.05547323400858617,-0.07761188951160214,-0.03526122424426531,-4.385235890006812,-6.135327234118747,-2.7874485568589176,0.8510728446099366,0.8165869113506763,0.9232954687656368,-0.17498755404223906,-0.2246093907456209,-0.08307690639585869,-0.878832330069313,-1.1280459076350948,-0.4172335091054484,-166.13087524939755,-213.24119236958316,-78.87211892352522,0.8374587160562592,-0.19408871246713671,-0.9747632415987344,0.8002075709383185,-0.2496757545387956,-1.253935608872952,0.915956343247916,-0.09175509004509028,-0.4608175708346767,-184.26526306214265,-237.03886746180564,-87.11107199143227,-0.09593091152942146,-0.12588970123785703,-0.04358406172922829,-18.134387812745075,-23.7976750922225,-8.23895306790705,0.4167
06065049001,06065049001,Census Tract 490.01; Riverside County; California,4450,3123,996,Moreno Valley city,California,157822,0.497397090875546,0.2172630300382301,06065,4450,3123,996,0.010586,0.009493868073,0.003212018401,0.8502495208281124,0.7820074165964015,0.8859949710154352,-0.17612533203904188,-0.27876025057714476,-0.12867457797633328,-8.296859304095573,-13.131754256112965,-6.061563416935715,-186.44627649652975,-295.09560126096545,-136.2149082457464,0.8365675902812192,0.7630130381944971,0.8753351784457974,-0.19536067571520627,-0.3105935940049997,-0.1424195263985064,-9.202992103389224,-14.631349848309323,-6.709056323722919,-206.80881131211737,-328.7943786136927,-186.44627649652975,-0.9061327992936494,-1.4995955921963624,-0.6474929067872042,-20.36253481558763,-33.69877735272725,-14.550402399712452,0.9040505484677066,0.873551800543571,0.9352848509844354,-0.10613283924767264,-0.14475180450403305,-0.06919298323654939,-1.0646326756532083,-1.4520246704710502,-0.6940840497788769,-34.09006326138996,-46.49454596449088,-22.22491353758812,0.8949772284735149,0.8618219072585159,0.9290482937163362,-0.1173468644622538,-0.1603325368938847,-0.07637031009426433,-1.177122059275383,-1.608317076576714,-0.7660807734200401,-37.692028795241214,-51.4991058782169,-24.530284131285303,-0.11248938362217475,-0.15629240610566364,-0.07199672364116316,-3.601965533851257,-5.004559913726021,-2.3053705936971873,0.873551800543571,0.843778677049594,0.9352848509844354,-0.14475180450403305,-0.1851449049372267,-0.06919298323654939,-1.3687575171488169,-1.7507103366547083,-0.6542814182074,-137.42545352899768,-175.7741301862157,-65.69090544251004,0.8618219072585159,-0.1603325368938847,-1.5160872492676265,0.829566872520337,-0.20544832867043497,-1.942697330902591,0.9290482937163362,-0.07637031009426433,-0.7221494501341295,-152.21759530799463,-195.04993282154527,-72.50496487290457,-0.14732973211880962,-0.19198699424788268,-0.06786803192672941,-14.79214177899695,-19.275802635329587,-6.814059430394519,0.6348
06065042505,06065042505,Census Tract 425.05; Riverside County; California,2109,1397,287,Moreno Valley city,California,113378,0.38746561185042666,0.2514428475897137,06065,2109,1397,287,0.010586,0.009493868073,0.003212018401,0.8892746075209611,0.837050807952206,0.9161641318100004,-0.12451203659993068,-0.19467061079176223,-0.09150747696744152,-2.7798400406134407,-4.346191528039924,-2.0429844008330016,-131.80844194468662,-206.07830858415952,-96.8698151177336,0.878900032925896,0.8222937738424987,0.9081772393777862,-0.1377858260750736,-0.21611038756513676,-0.10110665257931788,-3.076188991938008,-4.82485328287041,-2.2572943860476262,-145.8600754830729,-228.77445627645375,-131.80844194468662,-0.2963489513245672,-0.4786617548304859,-0.21430998521462463,-14.051633538386303,-22.696147692294257,-10.16168730273232,0.9296320131094732,0.9068384159609382,0.9527559157011876,-0.07569445317955092,-0.1027322865897145,-0.04958676563455678,-0.3396553711234917,-0.4609792588794471,-0.2225052243189863,-24.313197646635057,-32.997799490296856,-15.92736036642708,0.9228735049795412,0.8980135725247104,0.948156047520788,-0.08357211969387782,-0.11356891543249288,-0.05467871308185191,-0.3750039552154321,-0.5096052682726396,-0.24535375848898516,-26.843518626731004,-36.47854461507799,-17.562903256190776,-0.03534858409194041,-0.04862600939319256,-0.02284853416999882,-2.5303209800959494,-3.480745124781142,-1.6355428897636954,0.9068384159609382,0.8843737731009493,0.9527559157011876,-0.1027322865897145,-0.130743618157763,-0.04958676563455678,-0.279918784631748,-0.35624238404465236,-0.13511105058605935,-97.53267757203764,-124.12626621764892,-47.07702111012521,0.8980135725247104,-0.11356891543249288,-0.3094457821889071,0.8735734778960093,-0.1447233979773372,-0.3943336512247838,0.948156047520788,-0.05467871308185191,-0.14898528417094958,-107.82083003097809,-137.3984847473114,-51.91124884005212,-0.02952699755715909,-0.03809126718013145,-0.01387423358489023,-10.288152458940452,-13.272218529662526,-4.83422772992691,0.9641
06065042214,06065042214,Census Tract 422.14; Riverside County; California,4409,2814,941,Moreno Valley city,California,480586,0.5790674731681121,0.21217604522195627,06065,4409,2814,941,0.010586,0.009493868073,0.003212018401,0.822369971957847,0.7434714352617192,0.8642267040545419,-0.21599770674902263,-0.34504158811155505,-0.15710379615496042,-10.08140654955148,-16.104358599960996,-7.332611365899076,-228.65517236451532,-365.26102517489215,-166.3100786096411,0.8064435421431536,0.7217565203361311,0.8517074571998839,-0.24001240972488033,-0.3855087856141395,-0.17411206341629323,-11.202260967453494,-17.993111383890234,-8.126449687359397,-254.07713693475833,-408.099600451128,-228.65517236451532,-1.120854417902013,-1.8887527839292384,-0.7938383214603206,-25.42196457024298,-42.83857527623584,-18.00495172284692,0.8855023838187027,0.8496160409876573,0.922512979838019,-0.12930243698219052,-0.1770022595589475,-0.08399558798141424,-1.168715564562962,-1.599856124427476,-0.7592041829963152,-41.532180688093895,-56.85345147219175,-26.979537419911697,0.8747998665981137,0.8358820011233384,0.9151024834853418,-0.14311860138794888,-0.19634110874035335,-0.09277378003752083,-1.2935946214503014,-1.7746526291689744,-0.8385469233509135,-45.9699581183476,-63.06512541467571,-29.79910886108435,-0.12487905688733925,-0.17479650474149833,-0.07934274035459832,-4.437777430253704,-6.211673942483949,-2.819571441172648,0.8496160409876573,0.8148309794399096,0.922512979838019,-0.1770022595589475,-0.22724838062412656,-0.08399558798141424,-1.581290370923893,-2.0301756428668942,-0.750393892180044,-168.04361008755507,-215.74661454483467,-79.7443031009611,0.8358820011233384,-0.19634110874035335,-1.7540584252499016,0.7983149925717756,-0.2526383812215466,-2.2570030492655184,0.9151024834853418,-0.09277378003752083,-0.8288158886394689,-186.4036583687462,-239.85154614936437,-88.07820283097438,-0.1727680543260086,-0.2268274063986242,-0.07842199645942483,-18.360048281191137,-24.104931604529668,-8.333899730013265,0.3907
06065042411,06065042411,Census Tract 424.11; Riverside County; California,1687,1174,402,Moreno Valley city,California,60150,0.4996154433032397,0.19713900914913,06065,1687,1174,402,0.010586,0.009493868073,0.003212018401,0.8494799040433366,0.7809347582028796,0.8853965130072042,-0.17719088496410684,-0.2805167006540248,-0.12943747271327155,-3.1643779487840686,-5.0096305009993545,-2.3115697203227223,-187.57427082300347,-296.9549793123506,-137.02250861426924,0.8357346723834712,0.7618618524339222,0.8746848169474642,-0.1965520075265667,-0.3125739224313399,-0.14326895885751095,-3.510140143677809,-5.582127024801722,-2.5585804498114855,-208.0699551676235,-330.89075428581634,-187.57427082300347,-0.34576219489373994,-0.5724965238023678,-0.24701072948876313,-20.49568434462003,-33.93577497346578,-14.642011232291829,0.9035416415603068,0.8728928264802888,0.9349356128389654,-0.10675585274976516,-0.14561601340251307,-0.06959237220995812,-0.4025666702864166,-0.549104823257204,-0.26242654464635357,-34.29017634466921,-46.77213145291346,-22.353198010762657,0.8944230647709733,0.8611067962097342,0.9286667005055914,-0.11803914655986736,-0.1612961416651466,-0.07681259536448631,-0.44511495126585143,-0.6082331694954969,-0.28965335347393506,-37.914391078862984,-51.808617503875375,-24.672346973929734,-0.04254828097943486,-0.05912834623829288,-0.02722680882758149,-3.62421473419377,-5.036486050961915,-2.319148963167078,0.8728928264802888,0.8429789670082387,0.9349356128389654,-0.14561601340251307,-0.18626921801979748,-0.06959237220995812,-0.5557486066649828,-0.7109029835402143,-0.26560172186067843,-138.24592205596588,-176.84153819408317,-66.07008006484538,0.8611067962097342,-0.1612961416651466,-0.6155923644404337,0.8287020489810709,-0.20670632011776507,-0.7889018982874537,0.9286667005055914,-0.07681259536448631,-0.2931579559875361,-153.13242896528203,-196.2442533053367,-72.92486467351644,-0.05984375777545092,-0.07799891474723941,-0.02755623412685765,-14.88650690931615,-19.402715111253585,-6.854784608671057,0.6412
06065042410,06065042410,Census Tract 424.10; Riverside County; California,3963,2387,847,Moreno Valley city,California,76558,0.4903105922541015,0.22365898274148657,06065,3963,2387,847,0.010586,0.009493868073,0.003212018401,0.8527127263458889,0.7854438910485388,0.8879094489172685,-0.17272789428777263,-0.2731654181752392,-0.12624097110287152,-7.246335548631021,-11.459922489890614,-5.296101364336477,-182.8497488930361,-289.1729116803082,-133.6386920094998,0.8392339013939003,0.7667021530763654,0.8774159914693206,-0.19156292225454677,-0.3042874550273992,-0.13971025114940094,-8.036508631432023,-12.765564076720148,-5.861168884079533,-202.7885094986632,-322.1186998920047,-182.8497488930361,-0.7901730828010018,-1.305641586829534,-0.5650675197430566,-19.938760605627095,-32.945788211696545,-14.258579857256032,0.905678166245347,0.875660219576837,0.9364013620385552,-0.10414497916592295,-0.14199546541379965,-0.06791813910115406,-0.7984887120236096,-1.0886917180214606,-0.5207343440677931,-33.45155894527062,-45.60920477676835,-21.81543125545845,0.8967497987104923,0.8641103015171179,0.9302683391803368,-0.11513824863744528,-0.1572596672488462,-0.07495865212515353,-0.8827750756250589,-1.205723695568035,-0.5747145764471402,-36.982617328238746,-50.51209449384311,-24.07685699401509,-0.08428636360144925,-0.11703197754657446,-0.05398023237934712,-3.5310583829681295,-4.902889717074758,-2.261425738556645,0.875660219576837,0.8463384268816939,0.9364013620385552,-0.14199546541379965,-0.1815604352084864,-0.06791813910115406,-1.1418290246156124,-1.4599830638165214,-0.5461505569743464,-134.80862156028482,-172.3710819145834,-64.48058523900194,0.8641103015171179,-0.1572596672488462,-1.2645731463525678,0.8323355914725518,-0.20143847054626088,-1.6198284337715532,0.9302683391803368,-0.07495865212515353,-0.602765478412574,-149.3002534064425,-191.2430264193097,-71.16475542061086,-0.12274412173695536,-0.15984536995503174,-0.05661492143822755,-14.49163184615766,-18.871944504726297,-6.684170181608919,0.4694
06065042402,06065042402,Census Tract 424.02; Riverside County; California,3732,2193,839,Moreno Valley city,California,95236,0.4606453784277208,0.20585724228942656,06065,3732,2193,839,0.010586,0.009493868073,0.003212018401,0.8631017979575965,0.7999942139580704,0.895968767693826,-0.15861188375039076,-0.2500090407559028,-0.11611033337015148,-6.266272077956267,-9.877095172709495,-4.587165367158573,-167.90654013816365,-264.6595705441987,-122.91439890564236,0.8504880649024016,0.7823399906405902,0.8861804362055397,-0.17579545353732362,-0.27821664744657487,-0.12843836214870033,-6.9451425447172745,-10.991491736272756,-5.07420820836732,-186.0970671146108,-294.52014298694417,-167.90654013816365,-0.6788704667610075,-1.1143965635632591,-0.48704284120874775,-18.190526976447146,-29.86057244274543,-13.050451264971803,0.9125235033608424,0.8845417802258869,0.941089741974119,-0.09586218471850848,-0.13052884821859778,-0.06259791749754415,-0.6752490450980713,-0.9194395097104624,-0.440936998665997,-30.79111012759103,-41.926106233947216,-20.106566286639172,0.9042082496846988,0.8737560305265859,0.9353930602500504,-0.10593992075244175,-0.14448423251205572,-0.0690692955672334,-0.7462361778621132,-1.0177406275684064,-0.4865211033351927,-34.028097485732474,-46.408601348308544,-22.185184830606143,-0.0709871327640419,-0.09830111785794392,-0.04558410466919571,-3.236987358141445,-4.4824951143613285,-2.078618543966973,0.8845417802258869,0.8571385143972038,0.941089741974119,-0.13052884821859778,-0.16667257765597643,-0.06259791749754415,-1.039708654690019,-1.327606302004605,-0.4986146547372606,-123.92236647080082,-158.23674636526877,-59.42963703662224,0.8737560305265859,-0.14448423251205572,-1.150868249120318,0.8440265555035785,-0.1847968449326357,-1.471972530655452,0.9353930602500504,-0.0690692955672334,-0.5501614804286901,-137.17142420981145,-175.4436866097082,-65.57347800103577,-0.111159594430299,-0.14436622865084692,-0.05154682569142949,-13.249057739010608,-17.20694024443944,-6.143840964413527,0.6075
06065042623,06065042623,Census Tract 426.23; Riverside County; California,2666,1722,652,Moreno Valley city,California,741969,0.6409613702371293,0.24930735588038147,06065,2666,1722,652,0.010586,0.009493868073,0.003212018401,0.8018520047176508,0.715536955236068,0.8480865826907534,-0.24711292622149308,-0.39755185624211786,-0.1791248917383714,-6.974089206990615,-11.219818211177374,-5.055312133110437,-261.5937436980726,-420.848395017906,-189.62161039423995,0.7843386949888311,0.6919827613820088,0.8342269421164514,-0.2749594102510011,-0.44512270508419566,-0.1987145817455605,-7.759980364900983,-12.562375836752771,-5.60817777124777,-291.0720316917098,-471.2068956021295,-261.5937436980726,-0.7858911579103678,-1.3425576255753988,-0.5528656381373329,-29.478287993637203,-50.358500584223506,-20.737645841610387,0.8716995605070428,0.831914159277464,0.9129501178842382,-0.1471842424909891,-0.20204709686456385,-0.09535009680211216,-0.814090128765918,-1.117541825941882,-0.5273905091316177,-47.27584952183032,-64.89789929976085,-30.62662654655155,0.8598120151541554,0.8167447804361124,0.9046732603112392,-0.1630449242102186,-0.22437268526654783,-0.10537145715566436,-0.9018170770084466,-1.2410267916511613,-0.582819612156233,-52.370329675287266,-72.06891937579334,-33.84550593241771,-0.08772694824252858,-0.12348496570927936,-0.05542910302461534,-5.094480153456944,-7.171020076032483,-3.2188793858661637,0.831914159277464,0.7935563263880864,0.9129501178842382,-0.20204709686456385,-0.26014999407988204,-0.09535009680211216,-1.2506719303714633,-1.6103289793869575,-0.5902172883411448,-191.8208482164821,-246.9829722986131,-90.5241239787032,0.8167447804361124,-0.22437268526654783,-1.388867366864692,0.7754173856449771,-0.28962803583288177,-1.7927981163105515,0.9046732603112392,-0.10537145715566436,-0.6522495288079634,-213.01646731053555,-274.96903624394963,-100.03827128956492,-0.13819543649322874,-0.182469136923594,-0.06203224046681854,-21.195619094053487,-27.986063945336504,-9.51414731086174,0.1933
06065051100,06065051100,Census Tract 511; Riverside County; California,4498,2686,861,Moreno Valley city,California,80813,0.45429003415646896,0.22695326370822713,06065,4498,2686,861,0.010586,0.009493868073,0.003212018401,0.8653439177202238,0.8031463007085317,0.8977048526365115,-0.1556099020543554,-0.24510316379195796,-0.1139518707769632,-7.409494331317034,-11.670790089373698,-5.425912679194106,-164.72864231474065,-259.4662091901667,-120.62945040449324,0.8529186680487771,0.7857314372216174,0.8880694494025138,-0.17244473296346177,-0.2726994907268138,-0.12603806005576731,-8.211098744294127,-12.984812046135565,-6.001406589069087,-182.54999431512064,-288.6796808834051,-164.72864231474065,-0.8016044129770927,-1.3140219567618647,-0.5754939098749814,-17.821352000380006,-29.213471693238432,-12.794439970542047,0.9139967343083756,0.8864562122900598,0.9420972089208112,-0.0940958128878911,-0.12808730553832168,-0.06146158860349175,-0.8118098778686482,-1.1050708493211854,-0.5302587140329024,-30.223748245295912,-41.141878232359844,-19.741575354910736,0.9058141661966614,0.8758364525586445,0.9364946245024968,-0.10397920160468088,-0.14176567677518734,-0.06781178859541231,-0.8970786304396565,-1.2230807430926744,-0.5850449465087784,-33.39831088755236,-45.535396243212006,-21.78127127731863,-0.0852687525710083,-0.11800989377148909,-0.05478623247587599,-3.174562642256452,-4.393518010852162,-2.0396959224078928,0.8864562122900598,0.8594701434836536,0.9420972089208112,-0.12808730553832168,-0.16350754890302852,-0.06146158860349175,-1.0470138673025136,-1.336546743571681,-0.5024005720461123,-121.60439806068683,-155.23190982249486,-58.3508213758551,0.8758364525586445,-0.14176567677518734,-1.1588238886541251,0.8465524561719387,-0.1812617076583088,-1.4816731504466174,0.9364946245024968,-0.06781178859541231,-0.5543085064330681,-134.59046325831886,-172.08747391946775,-64.37961747190106,-0.11181002135161178,-0.14512640687493672,-0.05190793438695573,-12.98606519763203,-16.855564096972905,-6.028796096045962,0.7937
