geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037402703,06037402703,Census Tract 4027.03; Los Angeles County; California,3034,1773,647,Pomona city,California,56943,0.4174153615612935,0.17446288416696878,06037,3034,1773,647,0.009245,0.009493868073,0.003212018401,0.8784684535013927,0.8216818222379034,0.9078444700293828,-0.13834480454500991,-0.217016091796257,-0.10151026195889548,-3.8804790764684824,-6.087155974103505,-2.847294836071505,-127.89977180186166,-200.6313768656396,-93.84623718099886,0.8671591026360003,0.805701268274946,0.8991095233792139,-0.15319091613083277,-0.24115480436199263,-0.11221155376221492,-4.2969025595560515,-6.764230688634971,-3.1474589012891077,-141.6250019629549,-222.9476166326622,-127.89977180186166,-0.41642348308756905,-0.6770747145314662,-0.3001640652176025,-13.725230161093243,-22.316239767022616,-9.893344272168838,0.9225917011456156,0.89764608662508,0.9479640048037956,-0.08390309468236444,-0.11402479763460507,-0.05489237453375078,-0.47782045756852354,-0.6493608035101135,-0.3126070571775056,-26.949828402059985,-36.62497481726529,-17.631531707699132,0.915188381689829,0.8880055008326869,0.9429117153599884,-0.0926712139347448,-0.12611915023307324,-0.06054467635733673,-0.5277540955236963,-0.7182370364365944,-0.3447963995835958,-29.7661644401408,-40.50970312671148,-19.447061454235524,-0.0499336379551728,-0.06887623292648093,-0.03218934240609023,-2.8163360380808125,-3.884728309446189,-1.815529746536392,0.89764608662508,0.8731243181828842,0.9479640048037956,-0.11402479763460507,-0.14531227589808182,-0.05489237453375078,-0.7004010416083706,-0.8925853981661568,-0.33717820243802615,-108.2536385793463,-137.95755767637664,-52.11409620371347,0.8880055008326869,-0.12611915023307324,-0.7746909972432069,0.8613580021847305,-0.1609574618957749,-0.988686463866407,0.9429117153599884,-0.06054467635733673,-0.37189765089879695,-119.73585737916645,-152.81089086034112,-57.480316985903706,-0.07428995563483631,-0.09610106570025025,-0.03471944846077079,-11.482218799820142,-14.853333183964487,-5.366220782190232,0.8825
06037403317,06037403317,Census Tract 4033.17; Los Angeles County; California,3155,2390,1312,Pomona city,California,129648,0.5918540911008878,0.2419426220073084,06037,3155,2390,1312,0.009245,0.009493868073,0.003212018401,0.8180885878673572,0.7376124671438494,0.8608673442613267,-0.22236150806951177,-0.3557254582099948,-0.16161915847563835,-6.485834908333818,-10.375791271932671,-4.714103573938457,-205.57321421026364,-328.86818611514013,-149.41691201072766,0.8018264306863365,0.7155023646997586,0.8480664003607526,-0.2471527025419124,-0.3976194200554784,-0.17915295261623082,-7.208943848924937,-11.597753303692691,-5.225528843086405,-228.49267349999803,-367.59915384128976,-205.57321421026364,-0.7231089405911195,-1.22196203176002,-0.5114252691479475,-22.919459289734373,-38.7309677261496,-16.209992682977735,0.8826330690272204,0.8459284124886358,0.9205292198311672,-0.13297363886686644,-0.18213312762258588,-0.08633162148118263,-1.0208019219830462,-1.398185748079471,-0.662744028717884,-42.71137748883039,-58.501495735542726,-27.729875678572547,0.8716822735898027,0.8318920485313603,0.912938109344549,-0.1472069930730073,-0.20207904591157105,-0.09536450473949187,-1.1300674535102455,-1.5513050572795313,-0.7320869802209442,-47.2831570506379,-64.908161392449,-30.631254402549967,-0.10926553152719952,-0.15311930920006023,-0.06934295150306025,-4.571779561807512,-6.406665656906285,-2.901378723977416,0.8459284124886358,0.8103896163786413,0.9205292198311672,-0.18213312762258588,-0.23397434985490537,-0.08633162148118263,-2.2686420256076736,-2.914373952304804,-1.0753427846301231,-172.91478853717024,-222.13216099884175,-81.96210248705206,0.8318920485313603,-0.20207904591157105,-2.5170874844892412,0.7935298250664827,-0.26019207900121333,-3.240940804440372,0.912938109344549,-0.09536450473949187,-1.1878559712189596,-191.85118022021655,-247.0229271677113,-90.53780268437193,-0.2484454588815677,-0.3265668521355676,-0.11251318658883648,-18.936391683046313,-24.89076616886948,-8.575700197319852,0.3927
06037402801,06037402801,Census Tract 4028.01; Los Angeles County; California,2695,1495,376,Pomona city,California,72011,0.29794212358140726,0.19969563046293903,06037,2695,1495,376,0.009245,0.009493868073,0.003212018401,0.9223745302916524,0.8847258215836992,0.9414899530845652,-0.08415829704643137,-0.13029367472281397,-0.06214622548412849,-2.096827114443525,-3.246302736479458,-1.5483902981490691,-77.80434561942579,-120.45650228124148,-57.45418546007678,0.9149514134914214,0.87395600956084,0.9358306369245832,-0.09295421074222542,-0.144222351079772,-0.06856941902040757,-2.3159797230505,-3.5933395382990656,-1.7084259314836852,-85.93616783118738,-133.33356357324917,-77.80434561942579,-0.21915260860697483,-0.3470368018196077,-0.160035633334616,-8.13182221176159,-12.877061292007708,-5.938242424290019,0.9509983021517322,0.934880465390807,0.9672244283409854,-0.05152658815204652,-0.0696554661477188,-0.03388621161609027,-0.2474290021812574,-0.33448328530007454,-0.16272048720033755,-16.5504349285122,-22.37346389967054,-10.884313525106192,0.946232184443298,0.928606445241302,0.9640065444351764,-0.0568230677847167,-0.07688246740538843,-0.03733735602999729,-0.27286252529204164,-0.3691871105304836,-0.17929277054649423,-18.251673932578036,-24.69479000203904,-11.992827461303962,-0.02543352311078423,-0.03470382523040905,-0.01657228334615668,-1.7012390040658347,-2.321326102368498,-1.1085139361977712,0.934880465390807,0.9188713120871832,0.9672244283409854,-0.0696554661477188,-0.08829167571739265,-0.03388621161609027,-0.2486487271198297,-0.31517429997308877,-0.12096341968892234,-66.12998061697597,-83.82295212050232,-32.17112225769211,0.928606445241302,-0.07688246740538843,-0.2744469130052286,0.9111296128504476,-0.097538688125308,-0.34818330834026234,0.9640065444351764,-0.03733735602999729,-0.1332829505611279,-72.99120026734803,-92.60194370751658,-35.44759323434253,-0.02579818588539895,-0.03300900836717357,-0.01231953087220556,-6.861219650372061,-8.778991587014248,-3.2764709766504168,0.9781
06037402102,06037402102,Census Tract 4021.02; Los Angeles County; California,3484,2107,720,Pomona city,California,76280,0.41285754993709817,0.20577181517476084,06037,3484,2107,720,0.009245,0.009493868073,0.003212018401,0.8801044442617352,0.8240023706403427,0.9091056815176662,-0.13622878116339673,-0.21358874152617713,-0.09998212565407606,-4.387871825184921,-6.879603657286725,-3.2203822748250155,-125.94350818556028,-197.4627915409508,-92.43347516719332,0.8689356899804779,0.8082045801171768,0.9004836030100889,-0.1508331531674878,-0.23731048375773364,-0.1105143909975184,-4.858272513600452,-7.6436710114334225,-3.559622117985849,-139.4452501033425,-219.39354223402475,-125.94350818556028,-0.4704006884155314,-0.7640673541466976,-0.33923984316083367,-13.501741917782187,-21.930750693073986,-9.737079310012447,0.923659659971742,0.8990389586503418,0.9486916893970566,-0.08264985831533822,-0.11229885020914251,-0.05408322975354882,-0.5593513281329517,-0.7600074857070883,-0.3660203055272873,-26.54728657489093,-36.07059732829085,-17.37163291539095,0.9163537770255472,0.8895213224384271,0.9437079328524616,-0.09128158258480208,-0.12420014537562736,-0.05964988232894212,-0.6177684450235928,-0.840552152008593,-0.40369386691950465,-29.319812293478535,-39.89331523533901,-19.159651965804684,-0.05841711689064111,-0.0805446663015047,-0.03767356139221733,-2.7725257185876178,-3.8227179070481583,-1.788019050413732,0.8990389586503418,0.8748270055748538,0.9486916893970566,-0.11229885020914251,-0.14308313944068782,-0.05408322975354882,-0.767628337417335,-0.9780569635107982,-0.36969051473419734,-106.61504686351876,-135.8412449320553,-51.34590482419408,0.8895213224384271,-0.12420014537562736,-0.8489806522874114,0.8632058982173035,-0.15847215834044256,-1.0832499104599642,0.9437079328524616,-0.05964988232894212,-0.40774184164868427,-117.9139794843627,-150.45137645277282,-56.63081134009504,-0.08135231487007633,-0.10519294694916605,-0.03805132691448693,-11.298932620843932,-14.610131520717506,-5.284906515900962,0.6761
06037402702,06037402702,Census Tract 4027.02; Los Angeles County; California,3483,2282,823,Pomona city,California,61407,0.32659900646598455,0.1976046540678449,06037,3483,2282,823,0.009245,0.009493868073,0.003212018401,0.9116471743401232,0.8691765149920929,0.9333077696360068,-0.09691559206973822,-0.1505142888140474,-0.07145791831348772,-3.120714531368914,-4.84661052209908,-2.3009689080969395,-89.598464868473,-139.15046000858683,-66.06284548081939,0.9032531176194,0.8570749096202182,0.9268882343850012,-0.1071093810731422,-0.16675915812669626,-0.07887872874285536,-3.4489579521978384,-5.369700755997592,-2.5399214898940716,-99.02262280211995,-154.1688416881307,-89.598464868473,-0.32824342082892377,-0.5230902338985128,-0.23895258179713208,-9.424157933646963,-15.018381679543864,-6.86053924195039,0.944105949386556,0.9258109757785368,0.9625692393852148,-0.05920315474101377,-0.08013409449923163,-0.03888630457242947,-0.43394882237473226,-0.5873689686322892,-0.28502984595212433,-19.016162242538662,-25.73921860790049,-12.490352583353388,0.9386913326126172,0.918701779709594,0.958904102758476,-0.06531291518027024,-0.08849250331930865,-0.04285715028573091,-0.4787323032416789,-0.6486346508457786,-0.31413545406805776,-20.978628538198027,-28.423954901217297,-13.765795533219007,-0.04478348086694667,-0.06126568221348949,-0.02910560811593343,-1.962466295659363,-2.684736293316805,-1.2754429498656197,0.9258109757785368,0.9076845134642372,0.9625692393852148,-0.08013409449923163,-0.10170437543704984,-0.03888630457242947,-0.6261240150504915,-0.7946624005024332,-0.30383632961122786,-76.078252132502,-96.55679228462128,-36.9181445457142,0.918701779709594,-0.08849250331930865,-0.6914320530655744,0.898935265640573,-0.11242715490465176,-0.8784443384492113,0.958904102758476,-0.04285715028573091,-0.33486234764631245,-84.01361519630309,-106.73685764874983,-40.68801307974635,-0.06530803801508289,-0.08378193794677813,-0.03102601803508459,-7.935363063801081,-10.18006536412857,-3.76986853403215,0.9943
06037402303,06037402303,Census Tract 4023.03; Los Angeles County; California,2598,1504,462,Pomona city,California,45488,0.415528540867744,0.21902498284368271,06037,2598,1504,462,0.009245,0.009493868073,0.003212018401,0.8791453437954324,0.8226416778199978,0.9083663678523644,-0.1374683458855799,-0.2155960814555399,-0.10087739417772965,-3.30178484033626,-5.1782966384007,-2.422924700831741,-127.08948577121863,-199.3185773056466,-93.26115091731106,0.8678941245996695,0.806736635241391,0.899678103663897,-0.1522142755157681,-0.23956190448792605,-0.11150865618219093,-3.6559600986182312,-5.753919998562296,-2.678271773598514,-140.72209771432762,-221.4749806990876,-127.08948577121863,-0.35417525828197105,-0.5756233601615959,-0.25534707276677304,-13.63261194310897,-22.15640339344095,-9.828601723124445,0.9230336596845452,0.8982224390612833,0.9482651804036862,-0.08338411011117254,-0.11330997369101876,-0.05455733339727788,-0.4028182692262569,-0.5473863956506166,-0.2635596948074488,-26.78312960280963,-36.39537205123781,-17.52391587815484,0.9156706464953028,0.8886326997096741,0.9432412480868588,-0.09209572658844618,-0.1253243329068476,-0.06017416226046382,-0.4449030053571534,-0.6054262713383259,-0.2906938967338358,-29.58131684555541,-40.25440633898444,-19.328051644536952,-0.04208473613089647,-0.0580398756877093,-0.02713420192638699,-2.798187242745776,-3.859034287746629,-1.8041357663821136,0.8982224390612833,0.8738287860775431,0.9482651804036862,-0.11330997369101876,-0.1443889420132476,-0.05455733339727788,-0.49699647300886635,-0.6333140198033046,-0.23929757806805604,-107.57499415776329,-137.08095666738194,-51.7960125688433,0.8886326997096741,-0.1253243329068476,-0.5496934595249068,0.8621225048690092,-0.15992796192223271,-0.7014707569131314,0.9432412480868588,-0.06017416226046382,-0.2639339277517122,-118.98126829543436,-151.83349716734446,-57.12855579041389,-0.05269698651604043,-0.06815673710982684,-0.02463634968365616,-11.40627413767109,-14.75254049996252,-5.332543221570598,0.9707
06037402705,06037402705,Census Tract 4027.05; Los Angeles County; California,2319,1661,605,Pomona city,California,43722,0.4263622144103902,0.17796840433753897,06037,2319,1661,605,0.009245,0.009493868073,0.003212018401,0.8752658893141899,0.8171456402658018,0.9053738342649764,-0.1425099643532834,-0.22377205570688616,-0.1045161259954518,-3.055293214814517,-4.7974837869685665,-2.2407374252160204,-131.7504620446105,-206.87726550101624,-96.6251584827952,0.863682269185223,0.8008098654814817,0.8964183392878604,-0.15783319361572157,-0.2487358649094021,-0.11555058187946904,-3.3838103020724652,-5.332686761851733,-2.477306835254128,-145.9167874977346,-229.9563071087423,-131.7504620446105,-0.32851708725794815,-0.5352029748831661,-0.23656941003810772,-14.166325453124111,-23.07904160772601,-10.201354464773942,0.9204989183608628,0.8949181914653982,0.9465372037237074,-0.08636738192012791,-0.11742057490476746,-0.05648250915650039,-0.46078402277622527,-0.6264578554824358,-0.3013433683759935,-27.741361997364557,-37.71570472501119,-18.142285874533023,0.912905052649583,0.8850374945257451,0.9413507164493335,-0.09540416837176632,-0.12989563288034317,-0.06230332916926507,-0.5089967475524201,-0.693014317778218,-0.33239838940023275,-30.64399443422156,-41.72271630212029,-20.011943973523948,-0.04821272477619481,-0.06655646229578216,-0.03105502102423923,-2.9026324368570027,-4.0070115771091,-1.8696580989909233,0.8949181914653982,0.869791623268399,0.9465372037237074,-0.11742057490476746,-0.14970065616672593,-0.05648250915650039,-0.6744391455570143,-0.8598491594534999,-0.32442368167011665,-111.47754472016769,-142.12382800884296,-53.62374903638291,0.8850374945257451,-0.12989563288034317,-0.7460932611040154,0.8577421317125795,-0.16585155727792747,-0.9526165467214388,0.9413507164493335,-0.06230332916926507,-0.3578572505232256,-123.3212001824819,-157.45728044982462,-59.14995876416952,-0.07165411554700107,-0.09276738726793898,-0.03343356885310894,-11.843655462314226,-15.333452440981649,-5.526209727786602,0.5696
06037402904,06037402904,Census Tract 4029.04; Los Angeles County; California,2294,1421,597,Pomona city,California,70945,0.3950048535446113,0.2419402586259312,06037,2294,1421,597,0.009245,0.009493868073,0.003212018401,0.8865419220863585,0.8331551129562805,0.9140626724751524,-0.12797824342771405,-0.20025669224030143,-0.09401688758621056,-2.7141664259622624,-4.247049936733081,-1.9939129724349816,-118.31588604892164,-185.1373119761587,-86.91861257345168,0.8759296042996738,0.8180850386683236,0.9058860490958388,-0.14164425439133704,-0.22236681119092097,-0.10389159982990775,-3.003995596459108,-4.715962002741388,-2.203336165940679,-130.95011318479112,-205.57811694600645,-118.31588604892164,-0.28982917049684565,-0.4689120660083068,-0.2094231935056976,-12.63422713586947,-20.44080496984772,-9.129171469298065,0.9278547136438672,0.9045156056447344,0.951547372844512,-0.07775493867224552,-0.1055641204633552,-0.0509198265249221,-0.35489516746689226,-0.4818240082248359,-0.23241225149853811,-24.975029378387916,-33.90738974136776,-16.355541977377772,0.9209328744387294,0.8954836701947108,0.946833152595629,-0.08585547085552653,-0.11671494778074912,-0.05615228750558697,-0.3918682494967625,-0.5327194856797425,-0.2562946588119128,-27.576935221447044,-37.48905599435203,-18.036218072618777,-0.03697308202987026,-0.05089547745490658,-0.02388240731337471,-2.601905843059132,-3.5816662529842773,-1.680676095241007,0.9045156056447344,0.881528373434388,0.951547372844512,-0.1055641204633552,-0.1343934354648766,-0.0509198265249221,-0.5983204642540603,-0.7617203870699242,-0.2886053908506109,-100.2211832921374,-127.59135461807776,-48.34261153276564,0.8954836701947108,-0.11671494778074912,-0.6615215608773772,0.8704822600754495,-0.14878848870891925,-0.84330923470236685,0.946833152595629,-0.05615228750558697,-0.31826213851639973,-110.80763163775164,-141.2578282583529,-53.3102409575209,-0.06320109662331697,-0.08158884763244267,-0.02965674766578885,-10.586448345614231,-13.666473640275154,-4.967629424755252,0.7316
06037402406,06037402406,Census Tract 4024.06; Los Angeles County; California,2777,1739,470,Pomona city,California,50470,0.4186715793309463,0.24421072665065569,06037,2777,1739,470,0.009245,0.009493868073,0.003212018401,0.8780180788162764,0.8210433854823713,0.9074971643391082,-0.1389287124340046,-0.21796243375432572,-0.10193181785670669,-3.5667675432982384,-5.595829118063125,-2.6169327649487486,-128.43959464523724,-201.50627000587411,-94.23596560852532,0.8666700809269835,0.8050126729677487,0.8987311701708582,-0.1538416082512135,-0.24221646885807857,-0.1126797792157242,-3.949631760820416,-6.218511814004584,-2.892869099924701,-142.2265668282469,-223.92912545929363,-128.43959464523724,-0.3828642175221777,-0.6226826959414593,-0.2759363349759525,-13.78697218300964,-22.42285545341949,-9.936490276411684,0.9222975689321146,0.8972625646485047,0.9477635395161697,-0.08424876491635283,-0.11450097150965148,-0.05511549907321493,-0.4705883261375835,-0.6395680764857752,-0.3078586431368253,-27.060858317284858,-36.77792274213773,-17.703199720346483,0.9148674376557224,0.8875881664411965,0.9426923811074358,-0.09305453319272489,-0.12664863932280787,-0.0607914310554219,-0.5197747059930943,-0.7074213045816932,-0.339562696406087,-29.889287291149756,-40.67977599664711,-19.5263195173138,-0.04918637985551072,-0.06785322809591798,-0.03170405326926168,-2.828428973864906,-3.901853254509372,-1.8231197969673192,0.8972625646485047,0.8726556086689229,0.9477635395161697,-0.11450097150965148,-0.14592743124096547,-0.05511549907321493,-0.5109168453391925,-0.6511454168037473,-0.2459318601799685,-108.70571177429628,-138.54157804335048,-52.32592769786562,0.8875881664411965,-0.12664863932280787,-0.5651211724771781,0.8608493833908267,-0.16164339464479666,-0.7212718999058998,0.9426923811074358,-0.0607914310554219,-0.27125853841225384,-120.2385473355698,-153.4621063629574,-57.71458264090507,-0.05420432713798562,-0.07012648310215253,-0.02532667823228537,-11.532835561273536,-14.92052831960692,-5.388654943039442,0.8076
06037403327,06037403327,Census Tract 4033.27; Los Angeles County; California,1717,1307,538,Pomona city,California,216391,0.4104877939445387,0.26596913019090535,06037,1717,1307,538,0.009245,0.009493868073,0.003212018401,0.8809562531069526,0.8252114883381666,0.9097621189674612,-0.1351301457628622,-0.211810565087778,-0.0991884352526731,-2.145010665240844,-3.3622099536640837,-1.5744839930751229,-124.9278197577661,-195.81886742365077,-91.69970839109628,0.8698608338217215,0.8095092059016918,0.9011988617081204,-0.14960918013346325,-0.23531640246898153,-0.10963300386843952,-2.3748460063632506,-3.7353337417977857,-1.7402775763513127,-138.31368703338677,-217.55001408257343,-124.9278197577661,-0.2298353411224068,-0.3731237881337019,-0.16579358327618987,-13.385867275620663,-21.73114665892265,-9.656003685276056,0.9242154152322744,0.8997640123638577,0.9490702572124295,-0.08199883221887108,-0.1114025302843604,-0.05366277406812757,-0.34423995763741594,-0.46767985918906224,-0.22528212380647952,-26.33817579475256,-35.782697719132535,-17.236581775553137,0.916960290603746,0.8903104700117492,0.9441221781123628,-0.09055976605222343,-0.12320368420108913,-0.05918494786274067,-0.3801796828796458,-0.5172223784474328,-0.2484648060677347,-29.087963494999677,-39.57325007248912,-19.010314159734865,-0.03593972524222988,-0.04954251925837055,-0.02318268226125516,-2.7497877002471216,-3.790552353356584,-1.7737323841817267,0.8997640123638577,0.8757136002807577,0.9490702572124295,-0.1114025302843604,-0.14192585301792218,-0.05366277406812757,-0.5690108179287403,-0.7249148246886763,-0.27409340601949667,-105.76409255181048,-134.74253247001417,-50.946729743400866,0.8903104700117492,-0.12320368420108913,-0.6292875838650295,0.864168245970108,-0.1571820703472024,-0.8028390215527313,0.9441221781123628,-0.05918494786274067,-0.30229901876093884,-116.9679523912694,-149.22658393173447,-56.189408691624315,-0.06027676593628917,-0.07792419686405505,-0.02820561274144217,-11.203859839458952,-14.48405146172027,-5.242678948223452,0.2641
06037401706,06037401706,Census Tract 4017.06; Los Angeles County; California,3067,1749,646,Pomona city,California,58386,0.385718423937182,0.20917783641470275,06037,3067,1749,646,0.009245,0.009493868073,0.003212018401,0.8899090972773529,0.8379562158047352,0.9166518254223284,-0.12371027901553826,-0.1933797746695455,-0.09092675350236792,-3.5077325909723633,-5.483170383586782,-2.578174903408843,-114.37015294986512,-178.77960168199485,-84.06178361293912,0.8795898538744843,0.8232722170073348,0.9087090397515482,-0.13689351417041015,-0.21466506380488085,-0.10046225607419056,-3.8815355115961903,-6.086702305125071,-2.84854850056387,-126.5580538505442,-198.45785148761232,-114.37015294986512,-0.3738029206238269,-0.6035319215382886,-0.27037359715502696,-12.187900900679065,-19.678249805617497,-8.815572127650048,0.9300443805292792,0.9073775683962952,0.9530362094886772,-0.07521750675049493,-0.1020770568170494,-0.04927807573703806,-0.4225584275641201,-0.5734505500436827,-0.2768353684721331,-24.160001575993142,-32.78733848162851,-15.82820860332379,0.9233238213844276,0.8986008862566666,0.9484628866279028,-0.08304364821932624,-0.11284110142127202,-0.0543375118823349,-0.4665242830654652,-0.6339210170757534,-0.3052583709655471,-26.67377261666467,-36.2447694154233,-17.45330880306158,-0.04396585550134507,-0.06047046703207071,-0.028423002493414,-2.513771040671531,-3.4574309337947806,-1.6251001997377934,0.9073775683962952,0.8850344924110113,0.9530362094886772,-0.1020770568170494,-0.12989946558557242,-0.04927807573703806,-0.6260425475129702,-0.7966784593086177,-0.302224349260427,-96.91061107011922,-123.3248389022628,-46.783954993874154,0.8986008862566666,-0.11284110142127202,-0.6920588504481977,0.8742914201091219,-0.14378338503560772,-0.8818290756468545,0.9484628866279028,-0.0543375118823349,-0.33325406731996843,-107.12985301055691,-136.5060488617422,-51.587316922595726,-0.06601630293522753,-0.08515061633823684,-0.03102971805954141,-10.2192419404377,-13.181209959479387,-4.80336192872158,0.8483
06037402503,06037402503,Census Tract 4025.03; Los Angeles County; California,2751,1926,558,Pomona city,California,44125,0.4631534841908696,0.2156642434135318,06037,2751,1926,558,0.009245,0.009493868073,0.003212018401,0.8622185558236549,0.7987536653371637,0.895284554511085,-0.1597987462062053,-0.25195043653150273,-0.11696331067176748,-4.064160713268688,-6.4078541925535255,-2.9747272954985085,-147.73394086763676,-232.92817857337425,-108.132580716049,0.8495307464351308,0.7810056046612924,0.8854360525598179,-0.1771204328934301,-0.28040054262309855,-0.12938703716544497,-4.504703084176443,-7.1314255985305515,-3.290699869293576,-163.74784020997612,-259.2303016550546,-147.73394086763676,-0.44054237090775494,-0.723571405977026,-0.3159725737950674,-16.01389934233933,-26.30212308168033,-11.485735143404847,0.9119427536200656,0.8837873971947188,0.940692446586093,-0.09656005931335138,-0.13149384475741388,-0.06304669887500702,-0.5973540757708781,-0.8134666099336518,-0.3900287842064038,-31.01526873161361,-42.236064897905074,-20.250715690882856,0.903575266325032,0.8729363626659032,0.9349586899285623,-0.10671466702175342,-0.14555887779270746,-0.06956597202856875,-0.6601740071752656,-0.9004777910496409,-0.4303592729927264,-34.27694741304598,-46.753779389908665,-22.344718223921415,-0.06281993140438757,-0.08701118111598904,-0.04033048878632261,-3.2616786814323766,-4.517714492003585,-2.0940025330385574,0.8837873971947188,0.8562200899704208,0.940692446586093,-0.13149384475741388,-0.16792400892455853,-0.06304669887500702,-0.696598949712444,-0.8895905999566205,-0.3339948291890706,-124.838521453843,-159.4248387019033,-59.85570415574742,0.8729363626659032,-0.14555887779270746,-0.7711095647007848,0.8430317963672732,-0.18619487937361545,-0.9863819683178195,0.9349586899285623,-0.06956597202856875,-0.36853118973155585,-138.1916782617894,-176.77096206412537,-66.04501608092399,-0.07451061498834088,-0.09679136836119916,-0.03453636054248527,-13.353156807946394,-17.346123362222073,-6.189311925176572,0.9004
06037409000,06037409000,Census Tract 4090; Los Angeles County; California,5363,3890,1252,Pomona city,California,207805,0.4666192463960454,0.2696198290122479,06037,5363,3890,1252,0.009245,0.009493868073,0.003212018401,0.8609995573431484,0.7970426098557792,0.8943399516802468,-0.16144078294973327,-0.25463806782042037,-0.11814304853679376,-8.004384965779833,-12.625193489129853,-5.857642810204616,-149.25200383702838,-235.41289369997855,-109.2232483722658,0.8482096732674533,0.7791654619123572,0.8844084738009818,-0.1789537793737055,-0.28342444433514025,-0.1306992522383156,-8.872695703132033,-14.052448951991703,-6.4801911297765304,-165.44276903099072,-262.02589878783715,-149.25200383702838,-0.8683107373521999,-1.4272554628618526,-0.6225483195719148,-16.190765193962335,-26.61300508785852,-11.608210322056962,0.9111408675296686,0.8827460308223981,0.940143730049068,-0.097525131005539,-0.1328286563558534,-0.06366714794535505,-1.2185522847104375,-1.659661063856965,-0.7955051973773154,-31.325251534972693,-42.66480883951067,-20.450005073966977,0.9027013234954196,0.8718049906857072,0.9343587982591632,-0.10778612368465657,-0.1470455098146005,-0.07025267152525916,-1.3467608391990813,-1.83729711607171,-0.8777896785317251,-34.621101264757876,-47.23128833089229,-22.565287365854115,-0.12820855448864354,-0.17763605221474488,-0.08228448115440967,-3.2958497297851808,-4.5664794913816165,-2.115282291887138,0.8827460308223981,0.8549526077508789,0.940143730049068,-0.1328286563558534,-0.16965547672951933,-0.06366714794535505,-1.578844290174919,-2.0165797658428364,-0.756768273978072,-126.10577397563247,-161.06867139319775,-60.44475031773738,0.8718049906857072,-0.1470455098146005,-1.7478303999753682,0.8416591428035368,-0.1881294328592872,-2.236167172300408,0.9343587982591632,-0.07025267152525916,-0.8350459332362408,-139.60306709068436,-178.60760162143836,-66.6969595236614,-0.16898610980044948,-0.2195874064575718,-0.07827765925816876,-13.497293115051876,-17.53893022824056,-6.252209205924023,0.9271
