geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06065041810,06065041810,Census Tract 418.10; Riverside County; California,3816,2637,1120,Corona city,California,105262,0.466328370210896,0.21458869193729707,06065,3816,2637,1120,0.010586,0.009493868073,0.003212018401,0.8611017997580453,0.7971860751435113,0.8944191924409387,-0.16130287996260445,-0.25441227735943295,-0.1180439870380276,-6.516019528276242,-10.277283132772467,-4.768525676129881,-170.75522872841304,-269.3208368126957,-124.961364678456,0.848320469924009,0.7793197355006918,0.8844946710703874,-0.178799799667192,-0.283170378532153,-0.13058906142400128,-7.222828176120629,-11.439000449171472,-5.275298708958766,-189.27746792768943,-299.76416271413717,-170.75522872841304,-0.7068086478443867,-1.161717316399006,-0.5067730328288844,-18.522239199276378,-30.443325901441455,-13.280215744991729,0.9112081415029074,0.8828333839381995,0.9401897706920124,-0.0974441013560778,-0.1327165671274642,-0.06361506067436269,-0.8253605543491518,-1.1241216029625594,-0.5388254497959105,-31.299224662463093,-42.62880557309668,-20.433274546678444,0.9027746396906812,0.8718998886315269,0.9344091314605112,-0.10769615808285377,-0.14692066490515338,-0.07019502092939546,-0.9121964233804688,-1.2444316253515324,-0.5945583219565762,-34.59220414791312,-47.191187916250755,-22.54676988837983,-0.08683586903131713,-0.12031002238897304,-0.05573287216066569,-3.2929794854500236,-4.562382343154078,-2.1134953417013915,0.8828333839381995,0.8550589134512674,0.9401897706920124,-0.1327165671274642,-0.16951005862708113,-0.06361506067436269,-1.4111928089387449,-1.802422869690244,-0.6764273527180845,-125.99935794095936,-160.93061336520034,-60.395299349828974,0.8718998886315269,-0.14692066490515338,-1.562226858983803,0.8417742615739817,-0.187966947492742,-1.9986774097702835,0.9344091314605112,-0.07019502092939546,-0.7463929402553727,-139.4845409806967,-178.45334015806102,-66.64222680851542,-0.1510340500450582,-0.1962545400800395,-0.06996558753728821,-13.485183039737342,-17.52272679286067,-6.246927458686447,0.1646
06065041809,06065041809,Census Tract 418.09; Riverside County; California,3486,2488,1020,Corona city,California,86856,0.43116885879737366,0.24176919230934904,06065,3486,2488,1020,0.010586,0.009493868073,0.003212018401,0.8735501543306408,0.8147189528277704,0.90404927726578,-0.14475396179885244,-0.2274171314281399,-0.1061343946033725,-5.341825922454845,-8.392328007997838,-3.916655912631757,-153.2365439602652,-240.74377532982896,-112.35387012713014,0.8618201207400107,0.7981942618894149,0.8949758441854693,-0.16033494221664232,-0.25282784874059155,-0.117348592698739,-5.91680766429254,-9.330054525192908,-4.330491177248655,-169.73056983053758,-267.64356067679023,-153.2365439602652,-0.5749817418376946,-0.9377265171950704,-0.4138352646168988,-16.494025870272363,-26.899785346961284,-11.871350103754985,0.9193765440348288,0.8934560705650881,0.9457715501784708,-0.08769361855953213,-0.11924920871322252,-0.05733778924867869,-0.700803708961169,-0.952980263896602,-0.4582150449388669,-28.167351646349232,-38.30306526915603,-18.417003413941597,0.9116807007773048,0.8834470489677243,0.940513146316782,-0.09687525374552036,-0.1319297530830666,-0.06324935905061957,-0.774178762908803,-1.0543168568209846,-0.5054573655436504,-31.116509763215557,-42.376079454219635,-20.3158105122046,-0.0733750539476341,-0.10133659292438256,-0.0472423206047835,-2.9491581168663226,-4.073014185063608,-1.8988070982630028,0.8934560705650881,0.8680064084121881,0.9457715501784708,-0.11924920871322252,-0.15206522706354536,-0.05733778924867869,-1.154778980439636,-1.4725609483167303,-0.5552445548589219,-113.21362553329764,-144.36872042320886,-54.43574067244331,0.8834470489677243,-0.1319297530830666,-1.277574144087581,0.8558057984712865,-0.1684893953584862,-1.6316084130576665,0.940513146316782,-0.06324935905061957,-0.6124906919389584,-125.25236706740988,-159.96160912330063,-60.048107052839065,-0.12279516364794496,-0.15904746474093612,-0.05724613708003656,-12.038741534112251,-15.592888700091777,-5.612366380395741,0.8188
06059021826,06059021826,Census Tract 218.26; Orange County; California,1883,1436,259,Corona city,California,164519,0.6069682271558158,0.25156876344853174,06059,1883,1436,259,0.009319,0.009493868073,0.003212018401,0.8130566091488598,0.7307465199690267,0.8569133241411968,-0.2299266603918761,-0.3684635816567225,-0.16697917027046513,-4.034678770245335,-6.465679917175291,-2.930096545634125,-214.2686548191893,-343.3712117458997,-155.60788877504646,0.7964029552007635,0.708179631258208,0.8437826387251662,-0.25564576759752494,-0.41207111283802494,-0.1851393405188517,-4.485989356218433,-7.230890789112215,-3.248765347417822,-238.23629082413348,-384.00907005375547,-214.2686548191893,-0.4513105859730988,-0.7652108719369242,-0.3186688017836974,-23.967636004944175,-40.63785830785577,-16.923462654471447,0.879253447372148,0.8415901691100183,0.9181898611961696,-0.13732849497346986,-0.18822680766043184,-0.08909937068707381,-0.6334219734731008,-0.8681883245851174,-0.41096714288408,-44.11016528364212,-60.45879697667948,-28.618881816440112,0.8680115174064652,0.82720036822381,0.9103863599541177,-0.15205844616889838,-0.2088969473589943,-0.09843473495187116,-0.7013632609471483,-0.9635284845596188,-0.4540261224268221,-48.84145271219696,-67.09808388298181,-31.617417996296805,-0.06794128747404748,-0.0953401599745014,-0.04305897954274212,-4.731287428554839,-6.639286906302326,-2.998536179856694,0.8415901691100183,0.8051710113446807,0.9181898611961696,-0.18822680766043184,-0.24197218467905837,-0.08909937068707381,-0.46283312425009215,-0.59498826765775,-0.21908749670881417,-178.70004797300854,-229.72519986785713,-84.5897670690402,0.82720036822381,-0.2088969473589943,-0.5136591753013878,0.7879106007074387,-0.26917952252721733,-0.661888712580072,0.9103863599541177,-0.09843473495187116,-0.24204233434535077,-198.32400590787176,-255.5554874826533,-93.45263874337866,-0.05082605105129567,-0.06690044492232194,-0.0229548376365366,-19.623957934863192,-25.830287614796116,-8.862871674338457,0.2433
06065046602,06065046602,Census Tract 466.02; Riverside County; California,2215,1630,725,Corona city,California,146292,0.4722643596829263,0.26417306814420277,06065,2215,1630,725,0.010586,0.009493868073,0.003212018401,0.8590177131811783,0.7942634470682638,0.8928034941114559,-0.16412034892356953,-0.25902810168482293,-0.12006730103047952,-3.848292300356369,-6.073688338024711,-2.815336873889674,-173.7378013704907,-274.20714844355354,-127.10324487086564,0.8460622756872376,0.7761774727129066,0.8827372823966216,-0.18194609160149852,-0.2883651421945882,-0.13283988332860647,-4.266270136411022,-6.761582970527282,-3.1148282558903313,-192.60813256934637,-305.2633395271911,-173.7378013704907,-0.41797783605465266,-0.6878946325025712,-0.2994913820006575,-18.870331198855652,-31.05619108363753,-13.521055620797178,0.9098362463261146,0.8810524556735078,0.939250653091662,-0.0990988807469073,-0.13500620032386665,-0.06467852506503334,-0.5188411084184406,-0.7068371114936436,-0.3386302386332357,-31.83074284775709,-43.36423996893519,-20.77486126584268,0.9012796346246854,0.8699653244039776,0.9333825048426924,-0.10953355826843256,-0.14947110183398468,-0.07137212751650529,-0.5734728016368941,-0.782569405098861,-0.3736751966494995,-35.1823804685211,-48.01039295085037,-22.924858690153343,-0.05463169321845351,-0.07573229360521738,-0.03504495801626378,-3.351637620764019,-4.646152981915177,-2.149997424310661,0.8810524556735078,0.852892119294706,0.939250653091662,-0.13500620032386665,-0.1724812287243831,-0.06467852506503334,-0.9292550148110548,-1.1871976721692177,-0.4451858034896464,-128.17310549117997,-163.7514030578231,-61.40493841236502,0.8699653244039776,-0.14947110183398468,-1.028817718114904,0.8394281164507954,-0.19128723520498947,-1.3166404369366909,0.9333825048426924,-0.07137212751650529,-0.4912582329799998,-141.90589215377986,-181.60557750850907,-67.75975627310342,-0.09956270330384932,-0.1294427647674734,-0.04607242949035345,-13.732786662599905,-17.854174450685985,-6.354817860738407,0.3515
06065048200,06065048200,Census Tract 482; Riverside County; California,3241,2148,676,Corona city,California,69755,0.4427256032572117,0.2407206165807886,06065,3241,2148,676,0.010586,0.009493868073,0.003212018401,0.8694387182403134,0.8089138551985696,0.9008725344329988,-0.15016731946782175,-0.23622558023131296,-0.11003495142561008,-5.152124501435697,-8.104716819137249,-3.775214016360278,-158.96712438863614,-250.0683992328679,-116.4829995791508,0.8573593217411501,0.7919404053835011,0.8915171069968716,-0.16637210868503888,-0.2627212770078893,-0.12168346759891067,-5.708098276971562,-9.013763667872276,-4.174865590314704,-176.12151425398216,-278.11674384055164,-158.96712438863614,-0.5559737755358647,-0.909046848735029,-0.3996515739544262,-17.154389865346026,-28.04834460768371,-12.331119221056037,0.9166835867999378,0.8899504228376534,0.9439332024656338,-0.09088895492381675,-0.1236580986291886,-0.05939699693570998,-0.627080666684036,-0.8531686055172382,-0.40980456281728506,-29.1936995662959,-39.71920882296267,-19.07842471216411,0.908743674593442,0.8796347849701001,0.9385024025361756,-0.10042031428431632,-0.13683544248877255,-0.06552737350233256,-0.6928414754335376,-0.9440845763249008,-0.4521005780772704,-32.255189731542714,-43.95179591829147,-21.0475129458692,-0.06576080874950163,-0.09091597080766256,-0.04229601525998539,-3.061490165246817,-4.232587095328797,-1.9690882337050928,0.8899504228376534,0.8637291493699117,0.9439332024656338,-0.1236580986291886,-0.15777035049644614,-0.05939699693570998,-0.7936197239914321,-1.0125472039682992,-0.38120130291985066,-117.39936745435384,-149.78508934442297,-56.390725284001576,0.8796347849701001,-0.13683544248877255,-0.878190003760514,0.85116809094831,-0.17485607206664927,-1.122200884455494,0.9385024025361756,-0.06552737350233256,-0.4205451697001067,-129.90976386989854,-166.00604799637486,-62.210823920134125,-0.08457027976908194,-0.10965368048719482,-0.03934386678025603,-12.510396415544664,-16.220958651951896,-5.820098636132549,0.3646
06065041913,06065041913,Census Tract 419.13; Riverside County; California,4005,2603,1040,Corona city,California,126028,0.6180271705449728,0.2307705327098004,06065,4005,2603,1040,0.010586,0.009493868073,0.003212018401,0.8093943531330047,0.7257632617025145,0.8540316963627465,-0.23549169342385295,-0.37785976883725664,-0.17091672856981893,-9.984124841672555,-16.02009416920935,-7.246344577003613,-249.2915066584908,-400.0023512911199,-180.9324488640103,0.792457877953456,0.7028691443104045,0.8406619449508197,-0.2618967238770181,-0.4227399340187498,-0.18953879856962227,-11.103617069443263,-17.922875390797554,-8.035863175240376,-277.2438718962114,-447.51249415224856,-249.2915066584908,-1.11949222777071,-1.902781221588203,-0.7895185982367634,-27.952365237720596,-47.510142861128664,-19.71332330179185,0.8767887950371267,0.8384299980171434,0.916481930580542,-0.14052552411741992,-0.19270541651057793,-0.09112898643463024,-1.1749175918236634,-1.6111876139227117,-0.761918875304408,-45.13705692753221,-61.897334380434565,-29.270798129251173,0.8653354389931143,0.8237842593133181,0.9085237764947512,-0.15562122494784048,-0.21391006042476468,-0.10068665881060446,-1.3011309938227782,-1.788477179783482,-0.8418294643731675,-49.9858238118624,-68.70830502433661,-32.340740083487034,-0.1262134019991148,-0.17728956586077027,-0.07991058906875947,-4.848766884330188,-6.8109706439020465,-3.0699419542358615,0.8384299980171434,0.801373885030727,0.916481930580542,-0.19270541651057793,-0.24785698495984437,-0.09112898643463024,-1.9027005933561003,-2.4472463768275197,-0.8997732378300495,-182.95198013039428,-235.31215161803073,-86.5166574836586,0.8237842593133181,-0.21391006042476468,-2.1120672488865813,0.7838242655860438,-0.2757961751188292,-2.7231074016808163,0.9085237764947512,-0.10068665881060446,-0.9941420896774034,-203.08338931601745,-261.83725016161696,-95.59058554590416,-0.20936665553048073,-0.27586102485329667,-0.09436885184735389,-20.131409185623145,-26.525098543586218,-9.073928062245567,0.1313
06065040814,06065040814,Census Tract 408.14; Riverside County; California,3472,2213,848,Corona city,California,54157,0.4543098475059256,0.19420816289501797,06065,3472,2213,848,0.010586,0.009493868073,0.003212018401,0.8653369186700204,0.8031364545245572,0.8976994350137502,-0.1556192489012835,-0.24511842833978023,-0.11395859348478136,-5.719722000713124,-9.00922782530986,-4.188501608426997,-164.73853688689874,-259.4823682404914,-120.63656706298956,0.8529110796439305,0.7857208412732952,0.8880635539835723,-0.17245516427981622,-0.27271665389383837,-0.12604553527088935,-6.338519201397619,-10.02358934547324,-4.632752222303148,-182.56103690661345,-288.6978498120173,-164.73853688689874,-0.6187972006844955,-1.01436152016338,-0.44425061387615106,-17.82250001971473,-29.21548157152592,-12.795236574773936,0.9139921376862348,0.88645023744431,0.942094066377888,-0.09410131528209156,-0.128094909064564,-0.06146512932062679,-0.6688906607688143,-0.9105238126424304,-0.4369062307181055,-30.225515624438064,-41.144320498980136,-19.742712639769795,0.9058091551800206,0.8758299589671313,0.9364911882631788,-0.10398530891560698,-0.1417741420712563,-0.0678157066855108,-0.7391480319090356,-1.007758491852045,-0.4820473839222536,-33.4002725670599,-45.53811531188636,-21.782529775067943,-0.07025737114022124,-0.0972346792096147,-0.04514115320414808,-3.174756942621836,-4.393794812906222,-2.0398171352981507,0.88645023744431,0.8594628645761244,0.942094066377888,-0.128094909064564,-0.16351740280621271,-0.06146512932062679,-1.0312665100246532,-1.3164459270997522,-0.4948434708732078,-121.61161674819024,-155.2412649881783,-58.35418288599149,0.8758299589671313,-0.1417741420712563,-1.1413952808372017,0.8465445697177868,-0.1812727123550869,-1.4593903754512934,0.9364911882631788,-0.0678157066855108,-0.545970699921979,-134.59850009872662,-172.09792163340722,-64.38333725495035,-0.11012877081254846,-0.1429444483515412,-0.0511272290487712,-12.986883350536374,-16.856656645228913,-6.029154368958869,0.6486
06065041803,06065041803,Census Tract 418.03; Riverside County; California,3997,3049,1209,Corona city,California,98119,0.5879605595618295,0.22865374993793208,06065,3997,3049,1209,0.010586,0.009493868073,0.003212018401,0.8193899058604891,0.7393916198843362,0.8618888859127884,-0.22042020880137853,-0.35246325912705234,-0.16024236574409956,-9.326473216494458,-14.913510716292546,-6.78021375801685,-233.33683303713931,-373.1176061118976,-169.63256837670377,0.8032295373161257,0.7174009979389897,0.8491734526774379,-0.24497413695885004,-0.39392055889646743,-0.17761571189844316,-10.365404966744006,-16.66766201680258,-7.515318984849206,-259.3296213846386,-417.0043036478004,-233.33683303713931,-1.0389317502495476,-1.7541513005100349,-0.7351052268323564,-25.992788347499317,-43.8866975359028,-18.39142423898815,0.8835057909097008,0.8470495991681866,0.9211328236089972,-0.13185449409488423,-0.18056841179313785,-0.08561976554260813,-1.2913096178650203,-1.7683866479613388,-0.8385123880946853,-42.35190612873141,-57.99890613189042,-27.50122624121631,0.8726304039080114,0.8331049701697772,0.913596619728844,-0.14596052982061272,-0.20032893309496336,-0.09457497806504632,-1.4294562902831245,-1.961910208809493,-0.9262147613784366,-46.88279076035174,-64.34602193537204,-30.37765698191002,-0.13814667241810397,-0.19352356084815425,-0.0877023732837513,-4.530884631620333,-6.347115803481609,-2.8764307406937126,0.8470495991681866,0.8117394441310471,0.9211328236089972,-0.18056841179313785,-0.2319223948399877,-0.08561976554260813,-2.072579849775662,-2.6620253093201365,-0.9827510750297798,-171.42926797151878,-220.18406197850592,-81.28627585027128,0.8331049701697772,-0.20032893309496336,-2.2993928225681866,0.7949838658050472,-0.25788716351789287,-2.9600511701642955,0.913596619728844,-0.09457497806504632,-1.08553977899051,-190.18964620084256,-244.83467081590533,-89.78823647564187,-0.22681297279252455,-0.29802586084415905,-0.10278870396073037,-18.760378229323784,-24.65060883739942,-8.501960625370584,0.0794
06065041912,06065041912,Census Tract 419.12; Riverside County; California,4379,3223,1165,Corona city,California,128794,0.6392308126860459,0.25417832310564376,06065,4379,3223,1165,0.010586,0.009493868073,0.003212018401,0.8024186716866565,0.7163035550343139,0.8485337389401713,-0.24623221677785032,-0.3960561733525054,-0.17850352214516765,-11.414363786782408,-18.359617201209037,-8.274726051892472,-260.6614246810324,-419.2650651109622,-188.96382854287444,0.7849484359172239,0.6927983062307156,0.8347107884521735,-0.27396903317793764,-0.44342154275847806,-0.1980197378954772,-12.700134255085596,-20.555290717737027,-9.179421583738105,-290.0236185221648,-469.40604516412486,-260.6614246810324,-1.2857704683031876,-2.1956735165279895,-0.9046955318456308,-29.362193841132395,-50.140980053162586,-20.65986599327771,0.8720825489023744,0.8324040569533512,0.9132161442546464,-0.1466804389775095,-0.20133965187538855,-0.09503101351343864,-1.5184850871884958,-2.0843355866925006,-0.9837929164003324,-47.11402690625181,-64.67066666746823,-30.524136407084463,0.8602275663361448,0.8172738572150048,0.9049632405519672,-0.162483090677005,-0.2235800658149823,-0.10501725947461328,-1.6820794363122888,-2.3145758091488196,-1.0871738830428244,-52.18986771058917,-71.81432854945143,-33.731736985504945,-0.163594349123793,-0.23024022245631892,-0.10338096664249208,-5.075840804337357,-7.1436618819832125,-3.20760057842048,0.8324040569533512,0.7941435503778194,0.9132161442546464,-0.20133965187538855,-0.25921818482847714,-0.09503101351343864,-2.226888288075519,-2.8670454849499674,-1.0510768694881778,-191.14920927686865,-246.0983248884092,-90.22119051400668,0.8172738572150048,-0.2235800658149823,-2.4728751906191153,0.7760485904775442,-0.2885791073786328,-3.191787749799519,0.9049632405519672,-0.10501725947461328,-1.1615283079685856,-212.2639648600099,-273.97319740768404,-99.70200068399878,-0.24598690254359612,-0.3247422648495517,-0.11045143848040784,-21.1147555831413,-27.874872519274824,-9.48081016999209,0.1737
06071000122,06071000122,Census Tract 1.22; San Bernardino County; California,2509,1953,907,Corona city,California,547722,0.8114996138286863,0.13456695088613402,06071,2509,1953,907,0.010125,0.009493868073,0.003212018401,0.7479281712428777,0.6438797727973078,0.8051576810783891,-0.33702678739622716,-0.5530849736986507,-0.24199274688735317,-8.561702121968482,-14.050363264975386,-6.147492994646238,-341.23962223868,-559.9985358698839,-245.01765622344513,0.7265171668646688,0.6161483082010406,0.7878962517626719,-0.3764299669828365,-0.6229858731896638,-0.2692026364674438,-9.56268571999436,-15.826099502807777,-6.838722825830268,-381.135341570122,-630.7731966045346,-341.23962223868,-1.0009835980258774,-1.7757362378323889,-0.6912298311840299,-39.89571933144191,-70.77466073465081,-27.550013199841764,0.8347711866141548,0.7850245578471657,0.8871110086833291,-0.197933057627463,-0.27384549948651066,-0.12725463917331306,-1.2416483092377255,-1.7178525179444764,-0.7982775058706411,-63.57646232656045,-87.95967833817083,-40.8744242637297,0.8198307342648897,0.7662519050099512,0.8765481259504516,-0.21976398078886497,-0.30505385169256205,-0.14083867205316083,-1.3785952606836598,-1.9136247563730444,-0.8834911213225778,-70.58859501708447,-97.98385849324345,-45.23764062071571,-0.13694695144593405,-0.19577223842856809,-0.08521361545193673,-7.012132690524017,-10.02418015507261,-4.363216356986007,0.7850245578471657,0.7377676611492991,0.8871110086833291,-0.27384549948651066,-0.35544027294743935,-0.12725463917331306,-2.3580667113703173,-3.060674274689049,-1.0957818516817073,-259.98530445097214,-337.45030591941,-120.8138755988652,0.7662519050099512,-0.30505385169256205,-2.6267999079786306,0.7156679626743213,-0.39729602574800393,-3.421091581321536,0.8765481259504516,-0.14083867205316083,-1.2127531212486435,-289.6141023129692,-377.1876054378761,-133.7103772049221,-0.2687331966083133,-0.36041730663248694,-0.11697126956693626,-29.628797861997057,-39.73729951846604,-12.89650160605692,0.2067
06065041415,06065041415,Census Tract 414.15; Riverside County; California,3138,2247,763,Corona city,California,550383,0.6038963059857365,0.2607910868208401,06065,3138,2247,763,0.010586,0.009493868073,0.003212018401,0.81407683754405,0.7321368172686121,0.8577154984683526,-0.22838527505198747,-0.3658649263544851,-0.16588775856997914,-7.586700305095665,-12.15361869439936,-5.510603554752006,-241.76865217003393,-387.3046110388579,-175.6087812221799,0.7975022885604396,0.7096618705729021,0.8446515500445043,-0.25391489697802155,-0.4091217824521292,-0.18392016204470404,-8.434765445946496,-13.590562487201996,-6.109619585501634,-268.7943099409336,-433.096318903824,-241.76865217003393,-0.8480651408508315,-1.4369437928026354,-0.5990160307496284,-27.025657770899667,-45.79170786496608,-19.0891023183438,0.8799393000337361,0.8424701041999214,0.9186648498045134,-0.13644202499156574,-0.18698573992685696,-0.08853626021807007,-0.984757400736047,-1.3495518791696373,-0.6390020779054435,-43.8254294942611,-60.06016373696651,-28.438009697616533,0.8687563383080029,0.8281517965641796,0.9109044203103692,-0.15107073860043235,-0.2075080971251659,-0.0978100201328186,-1.0903387565571,-1.4976700497467208,-0.7059345623013796,-48.52419922372497,-66.65198263225281,-31.41675844687938,-0.1055813558210531,-0.14811817057708354,-0.06693248439593613,-4.6987697294638675,-6.591818895286316,-2.9787487492628455,0.8424701041999214,0.8062289554090489,0.9186648498045134,-0.18698573992685696,-0.24034245271262833,-0.08853626021807007,-1.3544912931015736,-1.7409977877953349,-0.6413408511047995,-177.52179463978683,-228.1779538394934,-84.05515741871554,0.8281517965641796,-0.2075080971251659,-1.5031515821156094,0.7890494669604853,-0.26734766560596246,-1.936618725235183,0.9109044203103692,-0.0978100201328186,-0.7085183110745,-197.00544981855953,-253.81634668875267,-92.85954273584537,-0.14866028901403583,-0.19562093743984832,-0.06717745996970048,-19.48365517877272,-25.638392849259283,-8.804385317129814,0.3932
06065048100,06065048100,Census Tract 481; Riverside County; California,4659,3434,1455,Corona city,California,1103092,0.7452050941811071,0.20544535134658817,06065,4659,3434,1455,0.010586,0.009493868073,0.003212018401,0.7684455366538725,0.6708409148147224,0.8215813186956248,-0.3013283990878661,-0.49066638291760584,-0.21716496863346385,-14.861569074154996,-24.199751381446948,-10.71061403970698,-318.986243274415,-519.4194329565776,-229.89083579538485,0.7484700067930278,0.64458693221026,0.8055928651589842,-0.3360588813501074,-0.5513811249183169,-0.24132181806581596,-16.57448250243265,-27.194213021287126,-11.902034057002387,-355.7519317972237,-583.6920588385303,-318.986243274415,-1.7129134282776557,-2.9944616398401784,-1.1914200172954068,-36.76568852280866,-64.27262588195275,-25.572440809087933,0.8489370014904494,0.8029298006942193,0.8970675791863737,-0.1779437087137615,-0.24543889034308147,-0.11474321801595416,-1.9627317747535191,-2.707208433041698,-1.2656258631748232,-57.1558466730786,-78.83542321029988,-36.85573276571996,0.8351471613877599,0.7854984542249948,0.8873759973320129,-0.1973937603263896,-0.27307698012804027,-0.12691801784880677,-2.1772672286711927,-3.0120585308987073,-1.3999147720434266,-63.40323904109473,-87.71282850607767,-40.76630087488138,-0.2145354539176736,-0.30485009785700923,-0.13428890886860345,-6.24739236801612,-8.877405295777788,-3.910568109161429,0.8029298006942193,0.7589729633468811,0.8970675791863737,-0.24543889034308147,-0.31756999035940603,-0.11474321801595416,-3.3903892673305607,-4.3867778469654,-1.585014397337246,-233.0164444900729,-301.4967592416083,-108.93569741149456,0.7854984542249948,-0.27307698012804027,-3.7721701776233862,0.738327315330373,-0.354412845409273,-4.895709500642123,0.8873759973320129,-0.12691801784880677,-1.7531919450254003,-259.2556823108857,-336.4748797692181,-120.49429175432309,-0.381780910292826,-0.508931653676723,-0.16817754768815463,-26.239237820812782,-34.978120527609825,-11.558594342828496,0.2994
06065042007,06065042007,Census Tract 420.07; Riverside County; California,3954,2723,1457,Corona city,California,1126313,0.6782157038965778,0.20063033156444407,06065,3954,2723,1457,0.010586,0.009493868073,0.003212018401,0.7897497285945827,0.6992315720353893,0.8385174214941119,-0.2662239235961157,-0.4301413723197674,-0.1925810655408333,-11.143346483815254,-18.004446347408887,-8.060874133909543,-281.8246455188481,-455.34765673770573,-203.86631598152613,0.7713268222590213,0.6746571579686959,0.8238787458009587,-0.29646729653618525,-0.4822343292271125,-0.21377084321773557,-12.409244675676154,-20.184903536769735,-8.94781559048186,-313.8402801132057,-510.4932609198213,-281.8246455188481,-1.2658981918609005,-2.1804571893608475,-0.8869414565723162,-32.01563459435762,-55.14560418211551,-22.431498648768745,0.8634954930565932,0.8214375867492646,0.9072420261728976,-0.1580836356889477,-0.2173779434142691,-0.10224170745086827,-1.3826510297454642,-1.9012583813360744,-0.8942393149916713,-50.776754672988034,-69.82219542181691,-32.840224568184766,0.8509148102540003,0.8054378381927564,0.8984532330610958,-0.17520577612404864,-0.24156074197333804,-0.11302398745110742,-1.5324068536222673,-2.1127690236875365,-0.9885446520391344,-56.276417687193074,-77.5897548177575,-36.303512744735016,-0.14975582387680308,-0.21151064235146189,-0.09430533704746312,-5.4996630142050345,-7.767559395940577,-3.4632881765502432,0.8214375867492646,0.781019702129531,0.9072420261728976,-0.2173779434142691,-0.28037743129065323,-0.10224170745086827,-3.0068947019122243,-3.8783392622173616,-1.414265144015044,-206.375751675513,-266.18663433200834,-97.06692820968044,0.8054378381927564,-0.24156074197333804,-3.34140485378213,0.7619530091886204,-0.3124168917777072,-4.321527207035892,0.8984532330610958,-0.11302398745110742,-1.5634117414021873,-229.3345815910865,-296.60447543142703,-107.30348259452212,-0.33451015186990585,-0.4431879448185305,-0.1491465973871433,-22.958829915573496,-30.417841099418705,-10.236554384841682,0.4977
