geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003002905,32003002905,Census Tract 29.05; Clark County; Nevada,3719,2177,1113,Spring Valley CDP,Nevada,85813,0.24180905417795096,0.1519899386787057,32003,3719,2177,1113,0.01109,0.007296424454,0.004052580321,0.9437544300608114,0.9159944944229096,0.9577256556042736,-0.05959767514475603,-0.09170961844046374,-0.04414034869834783,-2.458029230344526,-3.782444907169139,-1.8205117410135352,-66.09382173553445,-101.7059668504743,-48.951646706467734,0.938306886141232,0.907992266707067,0.9535977850019204,-0.06574939901856605,-0.10133096576539036,-0.04866015392221815,-2.711749145796023,-4.179264966047688,-2.0069252769233277,-72.91608351158975,-112.37604103381793,-66.09382173553445,-0.2537199154514971,-0.3968200588785491,-0.18641353590979248,-6.8222617760553135,-10.670074183343615,-5.012463993272183,0.964645185794048,0.9529040425501192,0.9764083485735784,-0.03665058896950753,-0.04942360966781579,-0.02416166500510399,-0.32334862486489857,-0.4360381830492171,-0.213165500842201,-14.852945561088587,-20.02931479325756,-9.791708812227885,0.9611791940060452,0.9483182016493888,0.9740800136735386,-0.04038872900708095,-0.05449837223489135,-0.02660970963638769,-0.3563282433290771,-0.4808101101509877,-0.23476329469462867,-16.367856836429816,-22.085903084565352,-10.783798561994884,-0.03297961846417852,-0.04477192710177052,-0.02159779385242766,-1.5149112753412273,-2.0565882913077873,-0.9920897497670031,0.9529040425501192,0.9411851063549316,0.9764083485735784,-0.04942360966781579,-0.06249025111845378,-0.02416166500510399,-0.4013652008481298,-0.5074783561901804,-0.19621495865596028,-36.0615634185202,-45.595539639728706,-17.629376339259682,0.9483182016493888,-0.05449837223489135,-0.4425769437920537,0.9354973266029588,-0.06895014187936568,-0.5599386149640105,0.9740800136735386,-0.02660970963638769,-0.21609533428461863,-39.76432558778559,-50.30895013153734,-19.415573610477868,-0.04121174294392382,-0.05246025877383009,-0.01988037562865838,-3.702762169265393,-4.7134104918086335,-1.7861972712181835,0.8893
32003002965,32003002965,Census Tract 29.65; Clark County; Nevada,2624,2235,788,Spring Valley CDP,Nevada,54542,0.23811405380000247,0.15623030028797483,32003,2624,2235,788,0.01109,0.007296424454,0.004052580321,0.9451790377715836,0.9180911251854644,0.958804151813784,-0.05800061156420257,-0.0892164977610354,-0.04296586337083057,-1.687827076616145,-2.5962143594857716,-1.250313498629309,-64.32267822470064,-98.94109601698824,-47.6491424782511,0.9398650267221884,0.9102786739714523,0.9547790840783204,-0.06398256299368271,-0.09856467979976144,-0.04736270062444107,-1.8619028203262455,-2.868247952521826,-1.378262166203335,-70.95666235999413,-109.30822989793543,-64.32267822470064,-0.17407574371010082,-0.27203359303605446,-0.127948667574026,-6.633984135293477,-10.367133880947195,-4.87609251425404,0.9655503411337016,0.954102574479542,0.9770159368511092,-0.03567878068982854,-0.04810533662535694,-0.02352475766461669,-0.32316116325945327,-0.43571490511360966,-0.21307589287830017,-14.459112450087394,-19.495074054300208,-9.533596996791951,0.9621713339443284,0.9496303245379036,0.9747467877852114,-0.03931593544841606,-0.05304135110323754,-0.02590745876902877,-0.35610475438040445,-0.4804229402453188,-0.2346572486789737,-15.933098629995724,-21.495433568023213,-10.499205757448488,-0.03294359112095119,-0.04470803513170912,-0.02158135580067355,-1.4739861799083305,-2.0003595137230032,-0.9656087606565348,0.954102574479542,0.9426727944553696,0.9770159368511092,-0.04810533662535694,-0.06081347195105083,-0.02352475766461669,-0.2765856001626711,-0.34965207225451683,-0.13525753427364415,-35.09969545211562,-44.37209038762904,-17.164661709853316,0.9496303245379036,-0.05304135110323754,-0.3049656224751355,0.9371240225509088,-0.06709461707953979,-0.3857660341752451,0.9747467877852114,-0.02590745876902877,-0.14895707077423054,-38.70122112628623,-48.95508047909202,-18.903181570333825,-0.02838002231246439,-0.03611396192072824,-0.01369953650058639,-3.6015256741706083,-4.5829900914629755,-1.7385198604805063,0.8749
32003002975,32003002975,Census Tract 29.75; Clark County; Nevada,5022,3021,1173,Spring Valley CDP,Nevada,122687,0.23227490591624136,0.1803533918576867,32003,5022,3021,1173,0.01109,0.007296424454,0.004052580321,0.9474347073535412,0.9214141845341504,0.9605109581479572,-0.05548170469001368,-0.08528826317730408,-0.04111253652762588,-3.089996951371528,-4.750042823631509,-2.289720787118865,-61.529210501225165,-94.5846838636302,-45.5938030091371,0.94233260738581,0.9139035892992594,0.9566488556593707,-0.06119643124116141,-0.094207323079621,-0.04531562870134774,-3.4082728176166186,-5.24678076744995,-2.523807718580287,-67.866842246448,-104.47592129529968,-61.529210501225165,-0.31827586624509063,-0.4967379438184407,-0.2340869314614218,-6.337631745222832,-9.891237431669468,-4.6612292206575425,0.9669824750496916,0.9559996688034827,0.9779768694651336,-0.03414490521000568,-0.04602546698743881,-0.02251907097446073,-0.4180307871386843,-0.5634826652717299,-0.2756974988563499,-13.83749709164794,-18.652190177812972,-9.126034387830185,0.9637412845895222,0.9517075530029748,0.9758014105313196,-0.037622872435024,-0.05074294813006935,-0.02479868260848713,-0.460611001310458,-0.6212380563977787,-0.3036064310932832,-15.246971244967163,-20.56398730214428,-10.049865312587992,-0.04258021417177371,-0.05775539112604888,-0.0279089322369333,-1.4094741533192223,-1.9117971243313103,-0.9238309247578056,0.9559996688034827,0.9450285590352454,0.9779768694651336,-0.04602546698743881,-0.05816907906029155,-0.02251907097446073,-0.3939184351441861,-0.4978520392517062,-0.192734105263536,-33.582134283391824,-42.44262909221707,-16.43087001394169,0.9517075530029748,-0.05074294813006935,-0.434293968759834,0.9397004320506832,-0.06416892649259165,-0.5492029687768872,0.9758014105313196,-0.02479868260848713,-0.2122446307701482,-37.024208760429154,-46.82037244474742,-18.094171421155007,-0.04037553361564788,-0.05135092952518105,-0.01951052550661219,-3.4420744770373304,-4.377743352530355,-1.663301407213316,0.4759
32003005870,32003005870,Census Tract 58.70; Clark County; Nevada,2666,2071,706,Spring Valley CDP,Nevada,39123,0.2461279116807952,0.12545441607451072,32003,2666,2071,706,0.01109,0.007296424454,0.004052580321,0.9420920155748752,0.9135499404613542,0.9564666056192578,-0.0614674399822704,-0.09463090709084548,-0.04551480848885134,-1.8173426424694077,-2.7978517211935117,-1.3456880968928693,-68.16739094033787,-104.94567596374762,-50.47592261413613,0.9364889457964328,0.9053271047923616,0.952218889958203,-0.06781826362035097,-0.10457313683251726,-0.05017870423038372,-2.0051107131034795,-3.091803089201995,-1.483580558553271,-75.21045435496922,-115.97160874726164,-68.16739094033787,-0.18776807063407183,-0.29395136800848354,-0.1378924616604018,-7.0430634146313515,-11.025932783514012,-5.172260377359408,0.9635882811517174,0.95150506088038,0.9756986551088976,-0.03778763146098246,-0.0509665593105203,-0.02490660898614255,-0.31714757949811045,-0.4277569219274413,-0.20903852525441205,-15.3137411635978,-20.65460752908939,-10.093603344008306,0.96002083961114,0.9467868401253218,0.9733012407335764,-0.04164405473224288,-0.05620394963203613,-0.02743113657833303,-0.3495141306343808,-0.47171378291965943,-0.23022661734391264,-16.876587669453443,-22.77710202412648,-11.116688428001575,-0.03236655113627035,-0.04395686099221813,-0.02118809208950056,-1.5628465058556422,-2.1224944950370896,-1.0230850839932673,0.95150506088038,0.9394492153171342,0.9756986551088976,-0.0509665593105203,-0.0644534943407509,-0.02490660898614255,-0.2625427966808023,-0.3320177168910455,-0.12830080875613092,-37.18736496895217,-47.028005225360545,-18.172919087270667,0.9467868401253218,-0.05620394963203613,-0.2895220379896403,0.9335995609738146,-0.07112304011467697,-0.36637438572969977,0.9733012407335764,-0.02743113657833303,-0.14130534630620112,-41.00878725065727,-51.89438891355521,-20.014921573116304,-0.02697924130883799,-0.03435666883865429,-0.01300453755007019,-3.821422281705099,-4.8663836881946585,-1.8420024858456363,0.8474
32003005808,32003005808,Census Tract 58.08; Clark County; Nevada,1988,1460,803,Spring Valley CDP,Nevada,56810,0.348117423843836,0.18983500127347433,32003,1988,1460,803,0.01109,0.007296424454,0.004052580321,0.9036741101872326,0.8576804732129437,0.9272105571799668,-0.10659361458613607,-0.1659353701430502,-0.07850368209936713,-2.3500608932913756,-3.658363830714217,-1.730764398950179,-118.21231857602493,-184.02232548864268,-87.06058344819814,0.8945673107516439,0.8446136091614124,0.9202296127269042,-0.11785886649465008,-0.1839733449155116,-0.08668530785127995,-2.5984250008982306,-4.056045617484691,-1.911144047372541,-130.70548294256693,-204.0264395113024,-118.21231857602493,-0.248364107606855,-0.3976817867704745,-0.18037964842236187,-12.493164366542004,-20.00411402265968,-9.0734229588713209,0.9389633474719302,0.9190585933150676,0.959088398281005,-0.06500429723098902,-0.08806990900653541,-0.04265675801346544,-0.3846152981785617,-0.5210891549637333,-0.2523901096012225,-26.34351357387409,-35.691038011214616,-17.28699380830291,0.9330684479613568,0.9113338886072015,0.9550904472111962,-0.0717327353474235,-0.09729267450846958,-0.04702125638460407,-0.4244259005950856,-0.575658112012104,-0.27821383070769545,-29.070267164046957,-39.42863780904822,-19.05574182929421,-0.03981060241652384,-0.05456895704837072,-0.02582372110647296,-2.726753590172866,-3.737599797833611,-1.768748020991299,0.9190585933150676,0.8993739814355903,0.959088398281005,-0.08806990900653541,-0.11188451149519509,-0.04265675801346544,-0.5160041365026824,-0.6555345792150006,-0.2499271752751412,-64.25954377368399,-81.63568856973855,-31.124181229780973,0.9113338886072015,-0.09729267450846958,-0.5700405855313639,0.8898859529209048,-0.12373950472829008,-0.7249933264249516,0.9550904472111962,-0.04702125638460407,-0.27549889708877034,-70.98886494786599,-90.28559482253443,-34.30870449424288,-0.05403644902868154,-0.06945874720995104,-0.02557172181362912,-6.729321174182011,-8.649906252795896,-3.184523264461909,0.6716
32003005855,32003005855,Census Tract 58.55; Clark County; Nevada,4979,3349,1391,Spring Valley CDP,Nevada,90195,0.28785134094512593,0.20026837653322352,32003,4979,3349,1391,0.01109,0.007296424454,0.004052580321,0.926181865949012,0.8902670762489822,0.9443881422536748,-0.07970155405207613,-0.1232584318554859,-0.05888665397006563,-4.400889477264434,-6.805974390191869,-3.251550849797051,-88.38902344375244,-136.69360092773385,-65.30529925280278,0.9191066341801528,0.8799790723970968,0.9389999691092128,-0.08801303658525383,-0.13639066128693442,-0.06496276133923101,-4.8598255225619855,-7.531098147253399,-3.587055938772066,-97.6064575730465,-151.25724336721026,-88.38902344375244,-0.45893604529755194,-0.7251237570615299,-0.3355050889750153,-9.217434129294077,-14.563642439476398,-6.738403072404404,0.9534372260330272,0.9380951585670692,0.9688689870620236,-0.04883674844615297,-0.06598993808633417,-0.03213129262437973,-0.6628168182309034,-0.8956214774590263,-0.4360888433516322,-19.791484569450684,-26.742952447268628,-13.021464417785374,0.9489018972732784,0.9321194796802514,0.9658096937733788,-0.05384972131845754,-0.07282384050490381,-0.03540066583204526,-0.7308533447159195,-0.9883718263519534,-0.4804610756574651,-21.82303209065152,-29.51244629298159,-14.34640417012437,-0.06803652648501601,-0.0927503488929271,-0.04437223230583292,-2.0315475212008365,-2.769493845712962,-1.3249397523389943,0.9380951585670692,0.9228431895095316,0.9688689870620236,-0.06598993808633417,-0.08360771512165055,-0.03213129262437973,-0.6697534217777649,-0.8485619916249373,-0.3261109769972274,-48.14905979710747,-61.00373771566767,-23.444354924315412,0.9321194796802514,-0.07282384050490381,-0.7391129281155987,0.9154628027600668,-0.09234367249554916,-0.9372260745646508,0.9658096937733788,-0.03540066583204526,-0.3592929128559608,-53.13536506941759,-67.37786301686921,-25.82982838648173,-0.06935950633783383,-0.0886640829397134,-0.03318193585873341,-4.986305272310124,-6.374125301201538,-2.385473462166313,0.5401
32003005826,32003005826,Census Tract 58.26; Clark County; Nevada,2960,2027,824,Spring Valley CDP,Nevada,56936,0.22696764275312356,0.14831095727227403,32003,2960,2027,824,0.01109,0.007296424454,0.004052580321,0.9494895788793952,0.9244449815082436,0.9620649281210776,-0.05319744654830029,-0.08173014079051781,-0.0394308853488818,-1.7462806593731246,-2.682906293645854,-1.2943740148165337,-58.995968222065024,-90.63872613668426,-43.72885185190992,0.944581037285098,0.917210834304696,0.958351487117504,-0.05867041632995993,-0.09026187066146422,-0.04345849455272928,-1.9259385546137968,-2.962972271081489,-1.4265859255857125,-65.06549170992555,-100.10041456356382,-58.995968222065024,-0.179657895240672,-0.2800659774356351,-0.1322119107691786,-6.069523487860541,-9.461688426879563,-4.466618607066844,0.9682859993651496,0.9577272300154184,0.9788510911394962,-0.03275272043140495,-0.04413863223237484,-0.0216058489916827,-0.2690498523765999,-0.3625803392758382,-0.1774829817223212,-13.273303027952634,-17.88753523807786,-8.755943844219102,0.9651704514643404,0.953599509389906,0.9767609581201266,-0.03608642233381354,-0.04865825763666785,-0.02379194385963091,-0.29643481438575864,-0.3997071651335339,-0.1954408335818187,-14.624312500530769,-19.71914973525081,-9.641876348387704,-0.02738496200915874,-0.03712682585769567,-0.01795785185949755,-1.3510094725781323,-1.8316144971729484,-0.8859325041686015,0.9577272300154184,0.9471748451083736,0.9788510911394962,-0.04413863223237484,-0.05577128147399456,-0.0216058489916827,-0.26537265716320385,-0.33531109618968336,-0.12989984662425222,-32.205419558641246,-40.69309419777711,-15.76454449323449,0.953599509389906,-0.04865825763666785,-0.29254579194919356,0.9420483021589696,-0.06151669474719895,-0.3698539786873578,0.9767609581201266,-0.02379194385963091,-0.14304320369213946,-35.503130090921545,-44.88519158827158,-17.359612098560614,-0.0271731347859897,-0.03454288249767445,-0.01314335706788724,-3.297710532280304,-4.192097390494473,-1.595067605326122,0.6894
32003005869,32003005869,Census Tract 58.69; Clark County; Nevada,2252,1562,426,Spring Valley CDP,Nevada,38726,0.240327815302155,0.12813863579365084,32003,2252,1562,426,0.01109,0.007296424454,0.004052580321,0.9443252638002696,0.9168344088599194,0.9581578536485428,-0.058957160561052,-0.09070950035949976,-0.04366936637019417,-1.472436218720894,-2.2654407444383913,-1.090628450898361,-65.38349106220666,-100.59683589868524,-48.42932730454534,0.938931197665288,0.9089081432221724,0.9540711644429763,-0.0650407638883055,-0.10022119116998736,-0.04813984246535589,-1.6243722650659855,-2.50299217868926,-1.2022771608226743,-72.1302071521308,-111.145301007516,-65.38349106220666,-0.1519360463450914,-0.2375514342508689,-0.1116487099243133,-6.746716089924129,-10.548465108830769,-4.957757989534338,0.96500793936923,0.95338432494629,0.9766518710571386,-0.0362609043959184,-0.04889494596666056,-0.02390629622978058,-0.22953625547458872,-0.30951138687216284,-0.15132997398343387,-14.69502275765613,-19.81506958208469,-9.688218564880527,0.9615767966937558,0.9488439830435492,0.9743472529659551,-0.03995853834905006,-0.05391404474354215,-0.026328136047960998,-0.25294276079642175,-0.34128293692848655,-0.166660535989134,-16.19351861692841,-21.84909967531924,-10.669688603657749,-0.02340650532183302,-0.0317715500563237,-0.01533056200570012,-1.4984958592722808,-2.034030093234552,-0.9814700387772168,0.95338432494629,0.9417812034266254,0.9766518710571386,-0.04889494596666056,-0.0618177516832448,-0.02390629622978058,-0.15197902703639224,-0.19214668446106692,-0.07430738636101963,-35.67582794281508,-45.104855507292704,-17.443048441553902,0.9488439830435492,-0.05391404474354215,-0.16757977540883406,0.9361490914428088,-0.06820591841710064,-0.21200287502562243,0.9743472529659551,-0.026328136047960998,-0.08183513492333575,-39.337975448083114,-49.7659331046062,-19.210125568858157,-0.01560074837244182,-0.01985619056455551,-0.00752774856231611,-3.662147505268034,-4.6610775973135,-1.7670771273042516,0.2984
32003002947,32003002947,Census Tract 29.47; Clark County; Nevada,2140,1631,913,Spring Valley CDP,Nevada,97502,0.26323049988363934,0.15185264965169798,32003,2140,1631,913,0.01109,0.007296424454,0.004052580321,0.9355375962085712,0.9039334570167172,0.951497027145702,-0.06890412961774489,-0.10627612269196728,-0.05097543289209953,-1.6352741465660925,-2.5222087093993824,-1.2097795586550413,-76.41467974607909,-117.8602200653917,-56.53175507733838,0.9293244633352248,0.8948497213842543,0.9467780468413878,-0.0760504425022126,-0.11750607515761124,-0.05621375921861485,-1.8048747317280107,-2.788724679285524,-1.3340986620316986,-84.33994073495377,-130.31423734979083,-76.41467974607909,-0.16960058516191845,-0.2665159698861417,-0.1243191033766573,-7.925260988874693,-12.454017284399145,-5.809303896105481,0.9594143201585408,0.9459852631678792,0.9728933455947072,-0.04230255791340769,-0.05709891996756711,-0.02786189722443137,-0.2796096918901051,-0.3774100717992047,-0.18416041210424924,-17.143451372783883,-23.13979594109164,-11.291257639745508,0.9554474728795228,0.94074692619897,0.970223425475888,-0.04663001199449,-0.06298513675770204,-0.03069043041246595,-0.3082131183012654,-0.4163165432815437,-0.20285633339643708,-18.897186897686417,-25.525232573975703,-12.437543433257945,-0.02860342641116031,-0.038906471482339,-0.01869592129218783,-1.753735524902533,-2.385436632884059,-1.1462857935124362,0.9459852631678792,0.9326065070013208,0.9728933455947072,-0.05709891996756711,-0.07226358865474192,-0.02786189722443137,-0.38037219378083953,-0.4813936894549556,-0.18560580438601948,-41.66179559483456,-52.72658153942559,-20.329222824317576,0.94074692619897,-0.06298513675770204,-0.41958402466669487,0.9261221800889096,-0.07977113765269937,-0.5314062445767035,0.970223425475888,-0.03069043041246595,-0.20444846155932064,-45.956629207743134,-58.20440794925559,-22.39304069653019,-0.03921183088585534,-0.0500125551217479,-0.01884265717330113,-4.2948336129085805,-5.4778264098300005,-2.063817872212611,0.4644
32003002954,32003002954,Census Tract 29.54; Clark County; Nevada,2955,2182,953,Spring Valley CDP,Nevada,46888,0.22787171933488573,0.15030453244772363,32003,2955,2182,953,0.01109,0.007296424454,0.004052580321,0.9491392229239772,0.9239279906449864,0.9618000363869122,-0.05358621353708024,-0.08233543103495351,-0.03971715758775527,-1.7560711245129796,-2.6982102936749097,-1.3015689854504486,-59.42711081262198,-91.30999301776345,-44.04632776482059,0.9441976451531456,0.9166466103586912,0.9580612348972064,-0.05910029021286471,-0.09093296009537628,-0.04377461854752242,-1.9367726555512788,-2.979959488637571,-1.4345358356899298,-65.54222184606697,-100.84465274577228,-59.42711081262198,-0.1807015310382991,-0.28174919496266115,-0.13296685023948118,-6.115111033444979,-9.534659728008837,-4.499724204381765,0.9680638237477304,0.9574327246258024,0.9787021148598872,-0.03298974248271471,-0.0444598082761736,-0.02176135600070897,-0.2917193941354306,-0.3931460920162808,-0.1924298012152851,-13.369358118030732,-18.01769440954541,-8.818964308674845,0.9649268474373696,0.9532769546429414,0.9765974353756536,-0.03634799120345446,-0.04901308599719498,-0.0239633689139726,-0.3214154817203394,-0.4334094987040618,-0.21190160743724143,-14.730315385900065,-19.862946778371303,-9.711347728562853,-0.02969608758490882,-0.04026340668778105,-0.01947180622195635,-1.360957267869332,-1.845252368825896,-0.8923834198880087,0.9574327246258024,0.9468088874749232,0.9787021148598872,-0.0444598082761736,-0.05617935491388774,-0.02176135600070897,-0.3091509436070827,-0.39064272331046473,-0.15131742584221128,-32.43976323264246,-40.99084190036356,-15.87800900757726,0.9532769546429414,-0.04901308599719498,-0.3408121261118493,0.941647935300536,-0.06196802702152207,-0.430894211422846,0.9765974353756536,-0.0239633689139726,-0.1666291061297589,-35.76202792359384,-45.214502772596646,-17.484691094413314,-0.03166118250476663,-0.04025148811238127,-0.01531168028754761,-3.322264690951377,-4.223660872233082,-1.6066820868360563,0.9817
32003002962,32003002962,Census Tract 29.62; Clark County; Nevada,1659,1096,392,Spring Valley CDP,Nevada,260299,0.1871743628642032,0.1478961807179648,32003,1659,1096,392,0.01109,0.007296424454,0.004052580321,0.9650394345769728,0.94748943833763,0.973796801242918,-0.03622708479094673,-0.05542073561738048,-0.02690828181365669,-0.6665171363801231,-1.0196478743166075,-0.4950669103750181,-40.17583703315992,-61.46159579967495,-29.841284531345277,0.96161131829723,0.9423924874318502,0.9712145453952664,-0.03992120410016256,-0.06112900233865213,-0.02963861562948322,-0.7344826886080618,-1.124670335017247,-0.5453004383220774,-44.27261534708027,-67.79206359356522,-40.17583703315992,-0.06796555222793865,-0.10502246070063936,-0.05023352794705932,-4.096778313920352,-6.330467793890257,-3.0279402017516164,0.9781158270612874,0.9707801412951442,0.9854308543928276,-0.02237380516013402,-0.03009935768347379,-0.01478454377821288,-0.09937612017764072,-0.1336901508265735,-0.06566744408292118,-9.06716424978474,-12.198006462278606,-5.991555117054852,0.9759539249561696,0.9679055318852248,0.9839856655138144,-0.02463853510800746,-0.03315867825681684,-0.01627496725556788,-0.10943520819860862,-0.1472785148434454,-0.07228735077921782,-9.984964251697866,-13.437820697394653,-6.595561202483377,-0.01005908802096788,-0.01358836401687188,-0.00661990669629664,-0.9178000019131284,-1.239814235116048,-0.6040060854285256,0.9707801412951442,0.9634235226365246,0.9854308543928276,-0.03009935768347379,-0.03796510724938438,-0.01478454377821288,-0.08609013426494526,-0.10858773847779124,-0.04228672825171773,-21.961768945139095,-27.70095369331409,-10.787430676458603,0.9679055318852248,-0.03315867825681684,-0.09484039803097977,0.9598402777625202,-0.04184000522576103,-0.1196707154156144,0.9839856655138144,-0.01627496725556788,-0.0465496350760573,-24.193979089535652,-30.52824372847306,-11.874906907157476,-0.00875026376603449,-0.01108297693782317,-0.00426290682433957,-2.2322101443965545,-2.827290035158973,-1.0874762306988706,0.9579
32003002966,32003002966,Census Tract 29.66; Clark County; Nevada,3130,1676,651,Spring Valley CDP,Nevada,37047,0.235227369858305,0.1489823327381276,32003,3130,1676,651,0.01109,0.007296424454,0.004052580321,0.946293495113108,0.919732436584976,0.9596475616946232,-0.05675459586718663,-0.08727273304947528,-0.04204922714972475,-1.9700485053630223,-3.029384927793471,-1.4596001580531008,-62.940846816709985,-96.78546095186807,-46.63259290904475,0.9410841093337295,0.9120689131109186,0.9557029808641256,-0.06260427743061321,-0.09640838057857132,-0.04635019459269863,-2.173100896888217,-3.3464987841291944,-1.608894049643377,-69.42814367055006,-106.9168940616356,-62.940846816709985,-0.2030523915251945,-0.31711385633572364,-0.14929389159027617,-6.487296853840079,-10.13143310976753,-4.769772894258025,0.966258076060236,0.9550399649506012,0.9774908724746592,-0.03492019862575563,-0.04707660066531808,-0.02302745545680199,-0.23718234075130495,-0.31975013831047383,-0.15640534709795115,-14.151690975614851,-19.07817054358436,-9.33206128269398,0.9629471463475776,0.9506566711520014,0.9752680162800516,-0.03847859541716527,-0.05190446808541785,-0.02535916620569927,-0.2613514151988363,-0.35254161546695434,-0.17224261707758223,-15.593759856732476,-21.034702593493694,-10.27700579221851,-0.02416907444753135,-0.03279147715648051,-0.01583726997963108,-1.4420688811176228,-1.9565320499093384,-0.9449445095245278,0.9550399649506012,0.9438366726229128,0.9774908724746592,-0.04707660066531808,-0.05950534558167778,-0.02302745545680199,-0.2236125500589583,-0.2826487443784643,-0.10937977600957216,-34.34908603056195,-43.41762586458746,-16.801808910840577,0.9506566711520014,-0.05190446808541785,-0.2465447866669088,0.9383968311584304,-0.06564724730103969,-0.3118226075348545,0.9752680162800516,-0.02535916620569927,-0.12045533752404076,-37.87170302103054,-47.89901805450915,-18.503124043631455,-0.02293223660795049,-0.0291738631563902,-0.0110755615144686,-3.522616990468585,-4.4813921899216895,-1.7013151327908762,0.915
32003002974,32003002974,Census Tract 29.74; Clark County; Nevada,5463,2863,1264,Spring Valley CDP,Nevada,124757,0.2190222298648638,0.17197804172252504,32003,5463,2863,1264,0.01109,0.007296424454,0.004052580321,0.9525742253380564,0.9290009800259756,0.964396050527438,-0.04978695979844809,-0.07642512925232776,-0.03691838996342819,-3.0163265296922437,-4.630191235459624,-2.236688472865609,-55.213738416478925,-84.75546834083148,-40.94249446944186,0.9479571549312484,0.9221844384139672,0.9609061334026702,-0.05489999711276629,-0.08438177694677328,-0.04068437617199332,-3.326098208077898,-5.112242110333866,-2.4648495045360788,-60.88409679805781,-93.57939063397156,-55.213738416478925,-0.30977167838565434,-0.4820508748742416,-0.22816103167046983,-5.670358381578882,-8.823922293140061,-4.176478705298734,0.9702407685455372,0.9603193693283264,0.9801613343767556,-0.03067200680411944,-0.04132024401364238,-0.0202402042678608,-0.35587310788820425,-0.4794196789842566,-0.23483772819613216,-12.43007711799526,-16.745360774860515,-8.20250535089529,0.967313995167041,0.9564389574432136,0.9781992443698396,-0.03379048064668456,-0.04554503161731858,-0.02228662080413321,-0.3920553174615494,-0.5284379354123258,-0.25858135271499694,-13.693863690588524,-18.45748988516681,-9.031832089241949,-0.03618220957334517,-0.04901825642806917,-0.02374362451886477,-1.2637865725932649,-1.712129110306293,-0.8293267383466564,0.9603193693283264,0.950397127972598,0.9801613343767556,-0.04132024401364238,-0.05219173182184956,-0.0202402042678608,-0.3810834091271136,-0.481347667849003,-0.18666893741670404,-30.149003886638734,-38.0813028361553,-14.768112137397472,0.9564389574432136,-0.04554503161731858,-0.4200472754178194,0.9455742278419986,-0.05755843439410627,-0.5308430510643491,0.9781992443698396,-0.02228662080413321,-0.20554238332083064,-33.231588245080644,-41.997076824711165,-16.261264503230272,-0.0389638662907058,-0.04949538321534608,-0.01887344590412659,-3.0825843584419155,-3.915773988555861,-1.4931523658328003,0.5936
