geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037910404,06037910404,Census Tract 9104.04; Los Angeles County; California,2747,1668,500,Palmdale city,California,79879,0.403463717752782,0.21577205693688797,06037,2747,1668,500,0.009245,0.009493868073,0.003212018401,0.8834859038614554,0.8288058074049284,0.9117106185954056,-0.1318799718584031,-0.2065552522262088,-0.09683925974298103,-3.349225743515583,-5.245680283865583,-2.4593312930216427,-121.92303398309366,-190.96033068313005,-89.52789563238598,0.8726087974556835,0.8133885677122821,0.9033222639565276,-0.14598890466811523,-0.229424705110593,-0.10702463550497082,-3.707536412785024,-5.826473252359197,-2.717999248653771,-134.96674236567253,-212.10313987474325,-121.92303398309366,-0.3583106692694411,-0.580792968493614,-0.2586679556321285,-13.043708382578853,-21.142809191613175,-9.416379891959538,0.9258646670976776,0.901916545161954,0.9501932390048016,-0.08007145702483252,-0.10875003387418004,-0.05241750725080314,-0.42899457692221615,-0.5826442593352836,-0.2808344843706499,-25.719099335864275,-34.930710991323956,-16.836599782413064,0.9187603868121724,0.8926536585428921,0.9453510904950478,-0.08842306912001842,-0.12025530890931745,-0.05780805676791932,-0.47373956384410526,-0.6442854580778243,-0.30971514416376855,-28.4016525086394,-38.62622650346668,-18.568054206460943,-0.04474498692188911,-0.0616411987425407,-0.02888065979311865,-2.6825531727751266,-3.695515512142728,-1.7314544240478813,0.901916545161954,0.8783467938241016,0.9501932390048016,-0.10875003387418004,-0.1385024765061768,-0.05241750725080314,-0.5162292372678732,-0.6574621198667123,-0.24882244927732297,-103.24584745357464,-131.49242397334243,-49.76448985546459,0.8926536585428921,-0.12025530890931745,-0.5708440189314606,0.8670270007691997,-0.15336661847074054,-0.7280212212816678,0.9453510904950478,-0.05780805676791932,-0.2744110322555604,-114.16880378629212,-145.60424425633357,-54.88220645111208,-0.05461478166358746,-0.07055910141495547,-0.02558858297823743,-10.922956332717492,-14.111820282991092,-5.117716595647487,0.817
06037900504,06037900504,Census Tract 9005.04; Los Angeles County; California,3898,2566,902,Palmdale city,California,257757,0.39810075518731614,0.21740705593093257,06037,3898,2566,902,0.009245,0.009493868073,0.003212018401,0.8854222103044348,0.8315606473234806,0.9132011294377912,-0.12940469344694877,-0.20255810952414613,-0.09504901797005696,-4.663358231794628,-7.299588618502749,-3.4252824110771227,-119.63463909170414,-187.2649722550731,-87.87281711331767,0.8747127420350526,0.8163630160496044,0.9049468735277352,-0.14323246014853042,-0.22494525148752864,-0.10503724500613072,-5.161669598697192,-8.106354277308585,-3.785228248658383,-132.41840940731635,-207.96188500022024,-119.63463909170414,-0.4983113669025645,-0.8067656588058352,-0.3599458375812601,-12.783770315612225,-20.69691274514713,-9.234115894850182,0.927125870860132,0.9035634947842822,0.9510515429357416,-0.07860219569998585,-0.10672908519698568,-0.0514677226779555,-0.6478423794989197,-0.8796653057844614,-0.4241989887196396,-25.24716989473576,-34.28157855746147,-16.531527229915806,0.9201371595585456,0.8944468607481938,0.9462904559593276,-0.08679449537693962,-0.11800940210524336,-0.05675798979312624,-0.7153636347135106,-0.972638120122126,-0.4678015777511025,-27.878551625623953,-37.904837105304985,-18.23077076192917,-0.06752125521459096,-0.09297281433766448,-0.04360258903146286,-2.63138173088819,-3.6232585478435104,-1.6992435320133614,0.9035634947842822,0.8803625964620907,0.9510515429357416,-0.10672908519698568,-0.13589560031138945,-0.0514677226779555,-0.9139712126797674,-1.163737760753837,-0.44074224774827825,-101.32718544121592,-129.0174901057469,-48.862776912225975,0.8944468607481938,-0.11800940210524336,-1.0105698568546313,0.8692160578919077,-0.15046194892588613,-1.2884762355841617,0.9462904559593276,-0.05675798979312624,-0.4860452862005281,-112.03656949607884,-142.84658931088268,-53.88528671846209,-0.09659864417486386,-0.12473847483032464,-0.04530303845224986,-10.709384054862957,-13.829099205135767,-5.022509806236127,0.6785
06037910706,06037910706,Census Tract 9107.06; Los Angeles County; California,4102,2864,964,Palmdale city,California,399053,0.3222341198813769,0.17843741904866375,06037,4102,2864,964,0.009245,0.009493868073,0.003212018401,0.9132730261233802,0.8715271521328065,0.934549436740778,-0.0949628111154826,-0.14741118225954747,-0.07003435097824191,-3.6012737363043357,-5.590272790716996,-2.6559119918043583,-87.79311887626366,-136.28163799895162,-64.74675747938466,0.9050252453434764,0.8596249540776322,0.9282447638315344,-0.10494155289610572,-0.16329801183236783,-0.07730206402918982,-3.979697461063488,-6.192748869738767,-2.9315254011583254,-97.01846565244972,-150.96901193902406,-87.79311887626366,-0.3784237247591524,-0.6024760790217716,-0.27561340935396705,-9.225346776186068,-14.687373940072444,-6.719000715601342,0.9451525275193122,0.9271866979493808,0.9632768475738328,-0.05803028705286627,-0.07853143515934535,-0.03812315485279267,-0.5338334179105955,-0.7224280039549962,-0.350703315288805,-18.63943498291185,-25.22444147887556,-12.245227489134251,0.9398360294366755,0.92020356520586,0.959679536495914,-0.06401539064147793,-0.08671606784775783,-0.04201450793804406,-0.5888917067373732,-0.7977202464079346,-0.3865007311434639,-20.561861268763032,-27.853360558936263,-13.49513726059581,-0.05505828882677777,-0.07529224245293842,-0.03579741585465895,-1.922426285851179,-2.6289190800606987,-1.2499097714615557,0.9271866979493808,0.9093796022118072,0.9632768475738328,-0.07853143515934535,-0.0996507922189858,-0.03812315485279267,-0.718726669926676,-0.9120129016078944,-0.3489064994018007,-74.55670849861784,-94.6071474696986,-36.193620269896336,0.92020356520586,-0.08671606784775783,-0.7936331552695163,0.9007820625794842,-0.11014644001279816,-1.008070002465198,0.959679536495914,-0.04201450793804406,-0.3845205084772326,-82.32709079559297,-104.5715770192114,-39.88801955158015,-0.07490648534284028,-0.09605710085730368,-0.03561400907543194,-7.770382296975133,-9.964429549512827,-3.694399281683811,0.7811
06037910501,06037910501,Census Tract 9105.01; Los Angeles County; California,3202,1747,653,Palmdale city,California,59303,0.35573481607900154,0.21769102895519712,06037,3202,1747,653,0.009245,0.009493868073,0.003212018401,0.900868435466147,0.8536474863188533,0.9250617395476786,-0.11004000210370136,-0.17144373529670448,-0.08100892864617178,-3.2574580618747984,-5.075161459683342,-2.3980660001590137,-101.7319819448719,-158.4997332818033,-74.89275453338581,0.8915126449582279,0.8402459394938485,0.9178839815850182,-0.12168908164713166,-0.19012773879322156,-0.08946230685187735,-3.602299822568398,-5.628254486348953,-2.6483070439596306,-112.5015559827732,-175.77309451433334,-101.7319819448719,-0.34484176069359984,-0.5530930266656116,-0.25024104380061685,-10.769574037901307,-17.27336123253003,-7.815148151174792,0.9371496179337307,0.9166801110427164,0.9578592201199346,-0.06706547264549344,-0.09089309122514697,-0.0439947530857289,-0.3763309347692751,-0.5100371418485347,-0.2468719879335459,-21.54155322090871,-29.19502815389437,-14.131195645881276,0.93108606250025,0.9087398843772544,0.9537440737485984,-0.07401457316920321,-0.10042490397049608,-0.04849930660077112,-0.4153250906699879,-0.5635239191573943,-0.2721488221697686,-23.773617096164163,-32.256663947189146,-15.578066523741764,-0.03899415590071276,-0.05348677730885964,-0.0252768342362227,-2.2320638752554527,-3.06163579329477,-1.4468708778604868,0.9166801110427164,0.8964503734207908,0.9578592201199346,-0.09089309122514697,-0.11551071832796632,-0.0439947530857289,-0.5634913419956705,-0.7161082190975334,-0.2727452892501782,-86.29270168386992,-109.66435208231752,-41.76803817001198,0.9087398843772544,-0.10042490397049608,-0.6225837755693481,0.886704428963961,-0.12777151814659968,-0.7921189967112949,0.9537440737485984,-0.04849930660077112,-0.3006712500803035,-95.34207895395836,-121.30459367707428,-46.04460184996991,-0.05909243357367755,-0.07601077761376152,-0.02792596083012527,-9.049377270088446,-11.64024159475674,-4.2765636799579285,0.9655
06037910302,06037910302,Census Tract 9103.02; Los Angeles County; California,3848,2962,1483,Palmdale city,California,114218,0.4326914356932506,0.18383676154230455,06037,3848,2962,1483,0.009245,0.009493868073,0.003212018401,0.8730073712017985,0.8139517670523013,0.9036301081885024,-0.14546570050534743,-0.22857402671593924,-0.1066474998323035,-5.174907383709614,-8.131466142653126,-3.793959211134237,-134.4830401171937,-211.31668769888583,-98.59561359496458,0.8612310949444038,0.797367513124247,0.8945193964441155,-0.16112853550016606,-0.25412684056038093,-0.11791874382510872,-5.732108979569888,-9.040501362493815,-4.194931011079724,-148.96333106990352,-234.94026409807216,-134.4830401171937,-0.5572015958602741,-0.9090352198406908,-0.4009717999454874,-14.480290952709826,-23.62357639918635,-10.420265071348425,0.9190213005761824,0.8929934201611467,0.945529147091572,-0.08811406152724398,-0.1198290798375012,-0.05760885645458878,-0.838317049530592,-1.140053686281164,-0.5480905741123975,-28.302398701235383,-38.489320941295205,-18.504070699270677,0.9112932114677438,0.8829438477249761,0.9402479888325624,-0.0973416540537854,-0.1325748546486108,-0.0635492039090956,-0.9261083510214326,-1.2613169687633476,-0.6046070309064018,-31.2663184004535,-42.583287264123825,-20.41212123249162,-0.08779130149084058,-0.12126328248218377,-0.0565164567940043,-2.9639196992181156,-4.093966322828622,-1.908050533220942,0.8929934201611467,0.867441679271164,0.945529147091572,-0.1198290798375012,-0.1528152542084596,-0.05760885645458878,-1.6871223078494653,-2.15154806082466,-0.8110984995131142,-113.76414752862208,-145.08078629970734,-54.69308830162604,0.8829438477249761,-0.1325748546486108,-1.8665752506894644,0.8551933478968737,-0.16932621431076456,-2.3840125773709473,0.9402479888325624,-0.0635492039090956,-0.894735065198723,-125.86481798310618,-160.75607399669232,-60.33277580571295,-0.17945294283999913,-0.2324645165462873,-0.08363656568560884,-12.100670454484096,-15.675287696984984,-5.639687504086908,0.5528
06037910606,06037910606,Census Tract 9106.06; Los Angeles County; California,1912,1260,523,Palmdale city,California,56829,0.4015428135562718,0.18400478374090504,06037,1912,1260,523,0.009245,0.009493868073,0.003212018401,0.884178962270857,0.829791484480545,0.9122442094469588,-0.1309927544890654,-0.20512203210425417,-0.09619769535861725,-2.315485565160695,-3.625827293168922,-1.700432790144876,-121.10280152514096,-189.63531868038297,-88.93476935904164,0.8733618053254939,0.8144527068947323,0.9039038305716312,-0.1450008391737594,-0.22781837611259811,-0.10631238211215152,-2.5630986336046075,-4.027017856251773,-1.87922444366252,-134.05327581614057,-210.6180887160969,-121.10280152514096,-0.24761306844391265,-0.4011905630828512,-0.1787916535176437,-12.950474290999615,-20.982770035713973,-9.351027903642454,0.9263162073274734,0.902506103706324,0.9505005769573162,-0.07954496757118457,-0.10802574729777167,-0.05207721514608476,-0.32192987342744733,-0.43719566700879553,-0.21076394638579585,-25.549989954559315,-34.69806881022187,-16.727297332206017,0.9192532818822874,0.8932955335263756,0.945687444881119,-0.08783946678153108,-0.11945035262003116,-0.05743182423840739,-0.35549889938174567,-0.4834326805830631,-0.2324348160835206,-28.21419836363061,-38.367673062147865,-18.44720762567624,-0.03356902595429834,-0.04623701357426757,-0.02167086969772477,-2.6642084090712967,-3.669604251925998,-1.7199102934702204,0.902506103706324,0.8790682822691768,0.9505005769573162,-0.10802574729777167,-0.13756805946707232,-0.05207721514608476,-0.5363794871127826,-0.6830657229951986,-0.2585786319378248,-102.55821933322802,-130.60530076390032,-49.4414210206166,0.8932955335263756,-0.11945035262003116,-0.5931059999720545,0.8678104421363187,-0.15232538287770042,-0.7563401576568827,0.945687444881119,-0.05743182423840739,-0.2851658349933384,-113.40458890479054,-144.61570892101005,-54.525016251116334,-0.05672651285927188,-0.07327443466168404,-0.02658720305551359,-10.8463695715625,-14.010408157109758,-5.083595230499732,0.8863
06037910716,06037910716,Census Tract 9107.16; Los Angeles County; California,3941,2549,925,Palmdale city,California,86152,0.42311556921526894,0.18138976401081408,06037,3941,2549,925,0.009245,0.009493868073,0.003212018401,0.8764266879271289,0.8187888335004104,0.9062696034603572,-0.14099674710401533,-0.22131611849772345,-0.10342440724234545,-5.137152327214866,-8.063552078630636,-3.76822121976956,-130.35149269766217,-204.6067515511453,-95.61586449554837,0.8649423324547095,0.8025814215729082,0.8973939871110772,-0.15614644176565656,-0.24597950204253244,-0.11433775394376748,-5.689124559100693,-8.96215123624624,-4.1658440412631235,-144.3573854123495,-227.40804963832127,-130.35149269766217,-0.5519722318858271,-0.8985991576156049,-0.3976228214935631,-14.005892714687317,-22.80129808717597,-10.089389025464682,0.9212578006649148,0.8959071338525266,0.9470547146707896,-0.08547249128121713,-0.1161871160684472,-0.05590520221169583,-0.6998004584604083,-0.9512744495112158,-0.45772020391154633,-27.45392147745815,-37.31951547709752,-17.95685382155929,0.9137329706721504,0.8861133798858117,0.9419168747319996,-0.0944116411432441,-0.12852375632660482,-0.06166481016122214,-0.7729891660541867,-1.0522798885607851,-0.5048766190717121,-30.32519286207088,-41.28206702866949,-19.806850493201733,-0.07318870759377838,-0.10100543904956938,-0.04715641516016578,-2.871271384612726,-3.962551551571965,-1.8499966716424392,0.8959071338525266,0.8709995227109759,0.9470547146707896,-0.1161871160684472,-0.14810625485478063,-0.05590520221169583,-1.0203352653559628,-1.3006436510490975,-0.4909498683128109,-110.3065151736176,-140.61012443774027,-53.07566143922279,0.8861133798858117,-0.12852375632660482,-1.1286735178003462,0.8590525052987279,-0.1640732013839583,-1.4408626286350064,0.9419168747319996,-0.06166481016122214,-0.5415297544859403,-122.01875868111853,-155.7689328254061,-58.54375724172328,-0.10833825244438344,-0.14021897758590884,-0.05057988617312947,-11.712243507500911,-15.158808387665822,-5.468095802500484,0.6207
06037910213,06037910213,Census Tract 9102.13; Los Angeles County; California,1013,541,323,Palmdale city,California,514053,0.4915343650818618,0.15574733057572918,06037,1013,541,323,0.009245,0.009493868073,0.003212018401,0.8522868443356061,0.7848493667608825,0.8875785410111452,-0.17331389853793017,-0.27412984242703325,-0.12666085737131758,-1.6231167228789456,-2.5672766883500153,-1.186202361541003,-160.22869919831646,-253.43303932379223,-117.0979626397831,0.8387728478039391,0.7660638052814888,0.8770563012714222,-0.19221789620179416,-0.3053742953337311,-0.14017765854980213,-1.8001561582405998,-2.859886770045029,-1.312789705185729,-177.70544503855874,-282.3185360360344,-160.22869919831646,-0.17703943536165423,-0.29261008169501324,-0.1265873436447258,-17.476745840242273,-28.885496712242176,-12.496282689508964,0.905396882518592,0.8752957519123402,0.9362084557298064,-0.10448800885888324,-0.1424709851672498,-0.06813818426844485,-0.18156901726197397,-0.24757210944750024,-0.11840385600940671,-33.561740713858406,-45.76194259658045,-21.88611016809736,0.8964434416190968,0.8637146833635109,0.9300575342101834,-0.11551934408027588,-0.15778974152177386,-0.0752023000912654,-0.2007381900417975,-0.27419154231202153,-0.13067918388465163,-37.10502588572967,-50.68235532569714,-24.155117169066845,-0.01916917277982352,-0.02661943286452131,-0.0122753278752449,-3.543285171871261,-4.920412729116694,-2.269007000969484,0.8752957519123402,0.8458958276767303,0.9362084557298064,-0.1424709851672498,-0.18217866465486637,-0.06813818426844485,-0.4368900381828515,-0.5586544071674007,-0.20894706309361655,-135.26007374082093,-172.9580207948609,-64.68949321783793,0.8637146833635109,-0.15778974152177386,-0.4838653015375986,0.8318568000485684,-0.2021299819170973,-0.6198355083597715,0.9300575342101834,-0.0752023000912654,-0.23060931122039932,-149.8034989280491,-191.89953819187977,-71.39607158526294,-0.04697526335474705,-0.06118110119237086,-0.02166224812678277,-14.543425187228191,-18.94151739701884,-6.706578367425007,0.4899
06037910608,06037910608,Census Tract 9106.08; Los Angeles County; California,2377,1268,626,Palmdale city,California,59263,0.41378545668081435,0.18940055320606297,06037,2377,1268,626,0.009245,0.009493868073,0.003212018401,0.8797711325955799,0.8235294087267544,0.9088487745218276,-0.1366592548333679,-0.21428571876514277,-0.10029306088477669,-3.003137005591274,-4.7090068841513615,-2.2039766199101907,-126.34148109344862,-198.10714699837447,-92.72093478797603,0.8685737067959973,0.8076943110585839,0.9002036894640548,-0.15131276963104168,-0.23809216718312096,-0.11085969953684582,-3.3251533418030563,-5.232162277490105,-2.4361823611125177,-139.88865552389805,-220.11620856079537,-126.34148109344862,-0.3220163362117825,-0.5231553933387438,-0.2322057412023271,-13.547174430449411,-22.00906156242086,-9.768857433837908,0.923442138307309,0.8987552142665303,0.9485434977137222,-0.08290488219762562,-0.112650012068186,-0.05424790999074228,-0.3376582650681157,-0.4588053999543028,-0.22094302151447892,-26.62920071515108,-36.183391163588546,-17.424528510605594,0.9161163985773936,0.8892125127220424,0.943545779611292,-0.09156434875837444,-0.12459056265280932,-0.05983198866298265,-0.3729268810749249,-0.5074373440266804,-0.2436860767663752,-29.410637308748026,-40.018717983176685,-19.218144855392364,-0.03526861600680919,-0.04863194407237758,-0.02274305525189626,-2.78143659359694,-3.835326819588138,-1.7936163447867717,0.8987552142665303,0.8744800932452669,0.9485434977137222,-0.112650012068186,-0.14353660846517216,-0.05424790999074228,-0.669497204976257,-0.8530612328832888,-0.32240408543074167,-106.94843529972157,-136.27176244141995,-51.50225006880858,0.8892125127220424,-0.12459056265280932,-0.7404618244690994,0.8628293713018415,-0.1589776997173784,-0.9448301305987908,0.943545779611292,-0.05983198866298265,-0.35559116632665466,-118.28463649666124,-150.93133076658,-56.80370069115889,-0.07096461949284238,-0.0917688977155019,-0.03318708089591299,-11.336201196939678,-14.659568325160048,-5.301450622350318,0.8786
06037911100,06037911100,Census Tract 9111; Los Angeles County; California,4790,3353,1246,Palmdale city,California,2401792,0.43385096037240906,0.20515620476314475,06037,4790,3353,1246,0.009245,0.009493868073,0.003212018401,0.8725942387155505,0.8133679981889314,0.903311018626122,-0.14600802484324146,-0.22945579642502392,-0.10703841686879416,-6.465753668546925,-10.161117233777368,-4.740041085330089,-134.98441896757672,-212.13188379493465,-98.95701639520018,0.8607827899830183,0.7967384736468002,0.89417194294953,-0.16173326376533184,-0.25511699645033975,-0.11835313989095196,-7.162123072615261,-11.297486268158442,-5.241097188017966,-149.5224023510493,-235.85566321833912,-134.98441896757672,-0.6963694040683359,-1.1363690343810742,-0.501056102687877,-14.537983383472566,-23.723779423404473,-10.460461433984907,0.9187508555377834,0.8926412475492235,0.9453445857006906,-0.08843436060220931,-0.12027088457488784,-0.05781533540893849,-0.9524290167227404,-1.295305122986018,-0.6226652477617964,-28.405279353496574,-38.63122943590868,-18.57039211934973,0.91099822786845,0.8825608250150887,0.9400461072070898,-0.09769697613989452,-0.133066380986153,-0.06377760870797639,-1.052186438484637,-1.433111310337546,-0.6868783212432487,-31.380448508339917,-42.7411664282,-20.4854852741798,-0.09975742176189706,-0.13780618735152794,-0.06421307348145222,-2.975169154843336,-4.10993699229132,-1.9150931548300691,0.8926412475492235,0.8670118539379904,0.9453445857006906,-0.12027088457488784,-0.1533867679639834,-0.05781533540893849,-1.422727545326537,-1.8144672390356256,-0.6839183940430096,-114.18359111769958,-145.62337391939212,-54.88911669687076,0.8825608250150887,-0.133066380986153,-1.5740900738784789,0.8547272276577079,-0.1699638991733037,-2.010564085561328,0.9400461072070898,-0.06377760870797639,-0.75444826904384,-126.33146660340924,-161.36148359240192,-60.549620308494376,-0.1513625285519422,-0.19609684652570203,-0.07052987500083041,-12.147875485709648,-15.738109673009795,-5.6605036116236285,0.8259
06037901215,06037901215,Census Tract 9012.15; Los Angeles County; California,1981,1293,577,Palmdale city,California,81283,0.466555872486535,0.2269323761875844,06037,1981,1293,577,0.009245,0.009493868073,0.003212018401,0.861021832115045,0.7970738647907295,0.8943572154614079,-0.16141073629174305,-0.25458887083513704,-0.11812146501673824,-2.9561319111510027,-4.6626284136351375,-2.1633172622219745,-149.22422570171645,-235.36741108708415,-109.20329440797448,0.8482338115743759,0.779199071276024,0.8844272530962173,-0.1789202297229067,-0.2833690861083681,-0.13067524377972725,-3.276806814624567,-5.18971920532336,-2.393231497541029,-165.41175237882723,-261.9747201071863,-149.22422570171645,-0.3206749034735643,-0.5270907916882228,-0.2299142353190544,-16.187526677110768,-26.60730902010211,-11.605968466383365,0.9111555242524016,0.8827650619240216,0.9401537608450272,-0.09750747636688564,-0.13280423425510315,-0.06365579934624925,-0.4049621801648836,-0.5515545498964309,-0.26437143328785767,-31.31958083255094,-42.65696441581059,-20.44635988305164,0.9027172965677888,0.8718256654543799,0.934369764246463,-0.1077665220352912,-0.14701830838946217,-0.07024011078362057,-0.4475694309633417,-0.6105875867972829,-0.2917169991245713,-34.61480517891273,-47.222551183084526,-22.561252832526783,-0.04260725079845806,-0.05903303690085193,-0.0273455658367136,-3.2952243463617994,-4.565586767273931,-2.114892949475143,0.8827650619240216,0.8549757677090196,0.9401537608450272,-0.13280423425510315,-0.16962379258956678,-0.06365579934624925,-0.727496532502506,-0.92919266942795,-0.34870404214007306,-126.08258795537368,-161.0385908887262,-60.433976107465,0.8718256654543799,-0.14701830838946217,-0.8053606887433105,0.8416842226716084,-0.18809402987961216,-1.0303719251826675,0.934369764246463,-0.07024011078362057,-0.3847726491876692,-139.5772424165183,-178.57399049959574,-66.68503452125982,-0.07786415624080445,-0.10117925575471742,-0.03606860704759612,-13.494654461144618,-17.535399610869572,-6.251058413794823,0.8596
06037901217,06037901217,Census Tract 9012.17; Los Angeles County; California,986,832,440,Palmdale city,California,1017990,0.601052708687684,0.1641079228561489,06037,986,832,440,0.009245,0.009493868073,0.003212018401,0.8150223773198159,0.7334261366444422,0.8584587195887546,-0.22696017658862228,-0.36346381733160155,-0.16487837700460525,-2.0688713769059475,-3.313179869353427,-1.5029603870718693,-209.8246832561813,-336.02229912306564,-152.43005954075753,0.7985212652281539,0.7110367057564082,0.8454566760682352,-0.25231480180340526,-0.4063971548925729,-0.1827927181916202,-2.299993237875067,-3.704541713224091,-1.6662598181659876,-233.26503426724815,-375.7141696981837,-209.8246832561813,-0.23112186096911944,-0.39136184387066386,-0.16329943109411826,-23.44035101106688,-39.69187057511804,-16.561808427395363,0.8805746527676017,0.8432854571342336,0.9191047533669596,-0.13562205868298666,-0.1858380712485365,-0.08801526304449687,-0.36243629599528415,-0.4966335333079313,-0.23521192819719233,-43.5620548071255,-59.69153044566481,-28.270664446777925,0.869446369201222,0.8290334842651235,0.91138423801701,-0.15015719821651596,-0.20622389683864897,-0.09723205458962111,-0.40127999285009264,-0.5511125995412263,-0.2598428755594044,-48.23076837140537,-66.23949513716661,-31.231114850889952,-0.03884369685480848,-0.05447906623329501,-0.02463094736221205,-4.668713564279866,-6.547964691501805,-2.9604504041120254,0.8432854571342336,0.8072095055270087,0.9191047533669596,-0.1858380712485365,-0.23883575844058333,-0.08801526304449687,-0.776301737804727,-0.9976890799699094,-0.36766633013213207,-176.43221313743794,-226.7475181749794,-83.56052957548457,0.8290334842651235,-0.20622389683864897,-0.8614594868378818,0.7901051528579122,-0.2656543200393911,-1.1097183096896597,0.91138423801701,-0.09723205458962111,-0.40616765144586264,-195.7862470086095,-252.20870674764993,-92.31082987405968,-0.08515774903315476,-0.11202922971975028,-0.03850132131373057,-19.354033871171534,-25.461188572670515,-8.75030029857513,0.1819
06037901218,06037901218,Census Tract 9012.18; Los Angeles County; California,1571,1304,474,Palmdale city,California,218812,0.4986903805232285,0.18216889751391416,06037,1571,1304,474,0.009245,0.009493868073,0.003212018401,0.849800752932863,0.7813818825346434,0.8856460234921375,-0.17674642738167037,-0.2797839601248548,-0.12911927957058986,-2.567046552916505,-4.063552859537578,-1.875314858958892,-163.40207211435424,-258.6602711354282,-119.37077396301032,0.836081901981254,0.7623416907176148,0.874955961813,-0.1960550726314146,-0.3117477532399814,-0.14291466501684927,-2.8474832891160395,-4.5277916345434,-2.075677588664892,-181.2529146477428,-288.2107978703628,-163.40207211435424,-0.2804367361995346,-0.4642387750058221,-0.200362729706,-17.85084253338858,-29.55052673493457,-12.753833845066836,0.9037538231611804,0.8731675611335208,0.9350812308367548,-0.10649601071912086,-0.14525555519015046,-0.0694258071089213,-0.4460555584660339,-0.6083988250181775,-0.29078804879932385,-34.206714606290944,-46.65635161182343,-22.29969699381318,0.8946541117652765,0.8614049285253815,0.9288258075076476,-0.1177504097386435,-0.1608942169763018,-0.0766281383624952,-0.4931942935787795,-0.6739009219472478,-0.32095481155294,-37.82164828058125,-51.67951855423679,-24.61309904547086,-0.04713873511274558,-0.06550209692907027,-0.03016676275361612,-3.6149336742903047,-5.023166942413365,-2.3134020516576785,0.8731675611335208,0.8433123574610366,0.9350812308367548,-0.14525555519015046,-0.1858002448946715,-0.0694258071089213,-0.6536635748988422,-0.8361184681435628,-0.31242262098442736,-137.90370778456585,-176.3963012961103,-65.91194535536442,0.8614049285253815,-0.1608942169763018,-0.7240390146291003,0.8290625745781867,-0.2061815726138446,-0.9278363478532876,0.9288258075076476,-0.0766281383624952,-0.3448337848029387,-152.7508469681646,-195.746064947951,-72.74974362931196,-0.07037543973025806,-0.09171787970972488,-0.03241116381851133,-14.847139183598747,-19.349763651840693,-6.83779827394754,0.0161
