geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06001406201,06001406201,Census Tract 4062.01; Alameda County; California,3530,1939,581,Oakland city,California,32916,0.3591322610191035,0.1902088582690316,06001,3530,1939,581,0.008356,0.009493868073,0.003212018401,0.8996198827323072,0.8518548481657666,0.924104948609888,-0.11158058997409034,-0.17390891435697398,-0.08212817332520428,-3.291256956676951,-5.129735595935068,-2.4225084475580867,-93.2367409823499,-145.3182888366875,-68.6263016305407,0.8901535944316135,0.8383051986514235,0.9168397319233428,-0.1234016311966098,-0.1928829758048667,-0.09070316782869324,-3.6399384268844166,-5.689407414763896,-2.67544231642926,-103.11440302788716,-161.17301458254664,-93.2367409823499,-0.3486814702074654,-0.5596718188288285,-0.2529338688711733,-9.877662045537264,-15.854725745859165,-7.165265407115391,0.9363418037641252,0.915621266347232,0.9573115005741512,-0.06798606660512933,-0.09215462413775882,-0.04459206789038483,-0.42342427158078955,-0.5739485536789093,-0.27772402210635866,-21.8372496947287,-29.600234846772008,-14.323054260255734,0.9302032543744064,0.9075853107331032,0.9531441878215924,-0.0750338652303836,-0.10182479616406384,-0.04915920673607242,-0.4673186921313856,-0.6341753876577146,-0.30616863635615105,-24.101015581814625,-32.70631189570473,-15.790027661482776,-0.04389442055059606,-0.06022683397880535,-0.02844461424979238,-2.2637658870859236,-3.1060770489327156,-1.466973401227044,0.915621266347232,0.8951494769969651,0.9573115005741512,-0.09215462413775882,-0.11713185975909404,-0.04459206789038483,-0.5083191332947352,-0.6460920001685241,-0.2459670528087259,-87.49038438807835,-111.2034423697976,-42.335120965357305,0.9075853107331032,-0.10182479616406384,-0.56165919635955,0.885289102902543,-0.1295745047819536,-0.7147248505880456,0.9531441878215924,-0.04915920673607242,-0.2711591045521762,-96.67111813417384,-123.01632540241748,-46.67110233256045,-0.05334006306481476,-0.0686328504195215,-0.02519205174345026,-9.180733746095484,-11.81288303261988,-4.335981367203144,0.9638
06001404400,06001404400,Census Tract 4044; Alameda County; California,3847,3088,1469,Oakland city,California,131342,0.7669159824836993,0.17017515044286383,06001,3847,3088,1469,0.008356,0.009493868073,0.003212018401,0.7616650355575252,0.6618893006285371,0.8161661554644931,-0.31291309606724677,-0.5108266579477706,-0.22524071024592307,-10.058757942848755,-16.420794679513115,-7.240482458913049,-261.47018307379136,-426.8467553811571,-188.21113748149335,0.7412085521367249,0.6351318573443158,0.7997540347599464,-0.34914795183790315,-0.5744762106270526,-0.2503844388858372,-11.223546658539776,-18.46684341195066,-8.048740992506726,-291.7480285557519,-480.0323215999652,-261.47018307379136,-1.1647887156910208,-2.0460487324375443,-0.8082585335936772,-30.27784548196051,-53.18556621880801,-21.010099651512274,0.8442715432880032,0.7970214624403641,0.8937946424182726,-0.18445304469876428,-0.25467135720303574,-0.11882523405418458,-1.829536779563695,-2.5260120561592383,-1.1785933726246134,-59.24665736929064,-81.80090855437948,-38.16688382851727,0.8300999094406913,0.779142721540637,0.8838153128132753,-0.20467426706959255,-0.283461902875318,-0.13145810612501932,-2.0301052771755663,-2.811577210679572,-1.303895202815926,-65.74175120387197,-91.04848480179962,-42.22458558341729,-0.20056849761187137,-0.28556515452033393,-0.12530183019131247,-6.4950938345813265,-9.24757624742014,-4.057701754900015,0.7970214624403641,0.7519621301243885,0.8937946424182726,-0.25467135720303574,-0.3298542040070308,-0.11882523405418458,-3.5517720966012374,-4.600309083069585,-1.6571951998091958,-241.7816267257479,-313.1592296167178,-112.81110958537752,0.779142721540637,-0.283461902875318,-3.953299217231498,0.7308286536095682,-0.36830978788392127,-5.136629583625742,0.8838153128132753,-0.13145810612501932,-1.8333794515990516,-269.1149909619808,-349.6684536164562,-124.80459166773666,-0.40152712063026064,-0.5363205005561564,-0.17618425178985575,-27.333364236232853,-36.50922399973835,-11.99348208235914,0.098
06001402200,06001402200,Census Tract 4022; Alameda County; California,2007,1156,373,Oakland city,California,52642,0.28632523843424673,0.20899960527062345,06001,2007,1156,373,0.008356,0.009493868073,0.003212018401,0.9267590435744274,0.891108136540775,0.944827232483719,-0.07902912513601025,-0.12219825966569696,-0.05839455682415642,-1.3253573108604588,-2.0493249361374937,-0.9793054480630606,-66.03673696365017,-102.1088657766564,-48.794491682265104,0.919736699142058,0.8808935905997798,0.9394802237899332,-0.0872676940398404,-0.13521089342825557,-0.06441836100170964,-1.4635221647535912,-2.267553206551413,-1.0803276078322837,-72.92088513969064,-112.98222254865036,-66.03673696365017,-0.13816485389313238,-0.21822827041391912,-0.10102215976922302,-6.884148176040478,-10.873356771993976,-5.033490770763478,0.9538066263661436,0.9385823013955088,0.9691179489564884,-0.04843054384078468,-0.06543666816769679,-0.03186614289495339,-0.1798271264730155,-0.24297245228651765,-0.11832196077369347,-15.555979798703763,-21.018378225477303,-10.23546373474857,0.9493063125852246,0.9326519371969304,0.9660826906322696,-0.05340076932251977,-0.0722113578678485,-0.03510808101274709,-0.1982820372673622,-0.2681275070290307,-0.1303595793856742,-17.15242536914898,-23.19442102327255,-11.27678022367424,-0.01845491079434672,-0.02515505474251306,-0.01203761861198071,-1.5964455704452178,-2.1760427977952475,-1.0413164889256674,0.9385823013955088,0.9234453782396436,0.9691179489564884,-0.06543666816769679,-0.08290108279743819,-0.03186614289495339,-0.2317251663308554,-0.2935703748090225,-0.11284479282674004,-62.1247094720792,-78.70519431877278,-30.253295664005375,0.9326519371969304,-0.0722113578678485,-0.25571578415364,0.9161199342306776,-0.0915601359987451,-0.32423392476542295,0.9660826906322696,-0.03510808101274709,-0.124325185557844,-68.55651049695442,-86.9259851918024,-33.33114894312172,-0.02399061782278458,-0.03066354995640047,-0.01148039273110394,-6.431801024875224,-8.220790873029616,-3.0778532791163395,0.6584
06001432300,06001432300,Census Tract 4323; Alameda County; California,3322,2438,1005,Oakland city,California,51228,0.43050199333794137,0.19456219360145316,06001,3322,2438,1005,0.008356,0.009493868073,0.003212018401,0.873787991322464,0.8150551961686894,0.9042329281544788,-0.14444237038153407,-0.2269107720565138,-0.10590973726314072,-4.009522604628704,-6.29873261835265,-2.939909421904211,-120.69604469080988,-189.60664113042296,-88.4981764570804,0.862078231901138,0.7985566351301833,0.8951758346737104,-0.159987531287855,-0.2522593339130878,-0.1170989667795241,-4.441035005608054,-7.002374018658525,-3.250507126413035,-133.68558114413165,-210.7878994177762,-120.69604469080988,-0.43151240097934984,-0.7036414003058749,-0.3105977045088242,-12.989536453321788,-21.18125828735325,-9.34972018388995,0.9195321784911424,0.8936587798603322,0.945877738602402,-0.08750952211470943,-0.11899532857080827,-0.05721908782584026,-0.6852783921296077,-0.9318406210360396,-0.44807700415751295,-28.10821952951631,-38.221518500247726,-18.378876298503403,0.9118504670664552,0.8836675337375723,0.9406293047973926,-0.09667103995365994,-0.13164732415865305,-0.06311805819763992,-0.7570213300685572,-1.0309171441863334,-0.49427125632481594,-31.05091591749619,-42.28536276400055,-20.273636436620833,-0.07174293793894948,-0.09907652315029392,-0.04619425216730299,-2.94269638797988,-4.063844263752827,-1.894760138117432,0.8936587798603322,0.8682538669263943,0.945877738602402,-0.11899532857080827,-0.15173688029744695,-0.05721908782584026,-1.135374580508314,-1.447772772969317,-0.5459466234313074,-112.97259507545414,-144.05699233525542,-54.32304710759277,0.8836675337375723,-0.13164732415865305,-1.2560915393643464,0.8560741805852382,-0.16812307003158272,-1.604118938142124,0.9406293047973926,-0.06311805819763992,-0.6022306901400912,-124.9842327725718,-159.6138246907586,-59.92345175523296,-0.1207169588560324,-0.15634616517280708,-0.05628406670878383,-12.011637697117653,-15.556832355503191,-5.6004046476401825,0.4437
06013352202,06013352202,Census Tract 3522.02; Contra Costa County; California,1234,1089,454,Oakland city,California,301747,0.8247462624587883,0.1414805904348815,06013,1234,1089,454,0.009648,0.009493868073,0.003212018401,0.7438946307263449,0.6386238348316979,0.8019155564889847,-0.3442764051457015,-0.5658670182010019,-0.24701409257888143,-4.098828185947629,-6.737004479638432,-2.9408588850580935,-332.15787568457284,-545.9484991603267,-238.3191965201048,0.722208451694206,0.6106180467148058,0.7844070753653689,-0.384641785420998,-0.6376849740686722,-0.2748482661686983,-4.5794035490453675,-7.592042633191154,-3.2722423128425717,-371.1023945741789,-615.2384629814549,-332.15787568457284,-0.4805753630977385,-0.8550381535527221,-0.33138342778447827,-38.94451888960604,-69.28996382112821,-26.854410679455288,0.831969104235025,0.7814949693691691,0.8851348212635765,-0.20196771119220255,-0.2795987679961785,-0.12977139298671753,-0.7064604411805998,-0.9780051862060136,-0.45392580329224885,-64.87240047572082,-89.80763877006552,-41.68281021967391,0.8168041180137819,0.7624630559268916,0.8744004428287986,-0.22428373944991176,-0.3115389555292559,-0.14364077488898633,-0.7845194094942867,-1.0897283861314486,-0.5024393483522046,-72.04034981582063,-100.06688577882908,-46.137681207732285,-0.07805896831368686,-0.111723199925435,-0.04851354505995575,-7.167949340099804,-10.259247008763545,-4.45487098805838,0.7814949693691691,0.7336020758965955,0.8851348212635765,-0.2795987679961785,-0.3631368187962358,-0.12977139298671753,-1.20513111279499,-1.5651981647455675,-0.5593427480380614,-265.4473816729053,-344.75730501003693,-123.20324846653334,0.7624630559268916,-0.3115389555292559,-1.342800223501316,0.711224333162125,-0.4060261346148966,-1.750060384525681,0.8744004428287986,-0.14364077488898633,-0.6191227812815854,-295.77097433949695,-385.4758556223967,-136.37065666995272,-0.13766911070632615,-0.1848622197801133,-0.05978003324352399,-30.323592666591665,-40.71855061235976,-13.16740820341938,0.0695
06001404101,06001404101,Census Tract 4041.01; Alameda County; California,2373,1699,571,Oakland city,California,38845,0.5260607670788823,0.21945517959521715,06001,2373,1699,571,0.008356,0.009493868073,0.003212018401,0.8403586592376249,0.7682601857235425,0.8782932590765018,-0.1899681035085687,-0.30164235838696557,-0.1385718718272631,-3.766837251233466,-5.981202376275163,-2.747712269225973,-158.73734729176002,-252.05235466814847,-115.79065609886106,0.8258689672885979,0.748271423125775,0.8669688716525769,-0.21084583585104297,-0.3364134578635547,-0.15344395017764045,-4.1808173797731305,-6.67067113632336,-3.042607557954995,-176.1827804371315,-281.1070853907863,-158.73734729176002,-0.4139801285396651,-0.6894687600481975,-0.29489528872902193,-17.445433145371478,-29.054730722637903,-12.427108669575302,0.8974969016021075,0.865075275193414,0.930782320627999,-0.11420997466945663,-0.15596876789296685,-0.07436505597280767,-0.6232688738270497,-0.8511557646185094,-0.4058264159711144,-36.68445402160386,-50.09745524535076,-23.88619281760532,0.8878431611040192,0.8526274088962639,0.924129721814388,-0.12632505808403766,-0.17284524232514606,-0.0820991646461193,-0.6893835404135754,-0.9432543859863708,-0.4480331428075585,-40.57584110733228,-55.51820988736732,-26.37040275500639,-0.06611466658652576,-0.0920986213678614,-0.04220672683644411,-3.8913870857284145,-5.420754642016563,-2.484209937401066,0.865075275193414,0.8335036733967357,0.930782320627999,-0.15596876789296685,-0.1997547604376477,-0.07436505597280767,-0.8455064832598699,-1.0828702905953345,-0.4031328694994922,-148.07469058841855,-189.64453425487469,-70.60120306470967,0.8526274088962639,-0.17284524232514606,-0.9369938287056524,0.818461527806026,-0.22180452718481145,-1.2024020467985297,0.924129721814388,-0.0820991646461193,-0.4450594623286983,-164.09699276806523,-210.5782919086742,-77.94386380537624,-0.09148734544578264,-0.11953175620319524,-0.04192659282920613,-16.022302179646694,-20.93375765379951,-7.342660740666574,0.1859
06001410500,06001410500,Census Tract 4105; Alameda County; California,1933,1186,426,Oakland city,California,44907,0.3320685728123517,0.21773995480049305,06001,1933,1186,426,0.008356,0.009493868073,0.003212018401,0.909613931967004,0.8662399187690011,0.9317541859177574,-0.09936750620951884,-0.15441458922960177,-0.07324444055491094,-1.6049986666870673,-2.4941272985957337,-1.1830550440201235,-83.03148818867393,-129.02883076025523,-61.20305452768359,0.9010373916356408,0.8538901674878427,0.925191188173634,-0.10983185524045096,-0.17111080332733483,-0.08085767869670454,-1.7740203809583397,-2.763807019742005,-1.3060251932456188,-91.77549823892082,-142.980187260321,-83.03148818867393,-0.16902171427127222,-0.26967972114627115,-0.1229701492254951,-8.744010050246882,-13.95135650006576,-6.361621791282726,0.9427961356313704,0.9240899625027064,0.96168328113125,-0.06067469117310431,-0.08214572236203836,-0.03984338671633895,-0.23113743428428196,-0.31293033614330107,-0.15178154187117307,-19.488822452300333,-26.385357179030443,-12.797769129103967,0.937258900113312,0.9168233768198364,0.9579333041409718,-0.06694105532537793,-0.0907226247531736,-0.04391401330048922,-0.25500885916414295,-0.3456036497517351,-0.16728840587655516,-21.501590148747297,-29.14027400942117,-14.105261878293016,-0.02387142487986099,-0.03267331360843401,-0.01550686400538209,-2.012767696446964,-2.7549168303907257,-1.3074927491890465,0.9240899625027064,0.9055648857436268,0.96168328113125,-0.08214572236203836,-0.10428310079495336,-0.03984338671633895,-0.33222915726911967,-0.42176130050721633,-0.16114210711030455,-77.98806508664781,-99.00500011906486,-37.82678570664426,0.9168233768198364,-0.0907226247531736,-0.3669174766538814,0.8966264193477814,-0.11529169609725971,-0.4662843290330717,0.9579333041409718,-0.04391401330048922,-0.1776052996019259,-86.13086306429143,-109.45641526597927,-41.69138488308119,-0.0346883193847618,-0.04452302852585538,-0.01646319249162134,-8.142797977643616,-10.451415146914409,-3.8645991764369345,0.8818
06001430102,06001430102,Census Tract 4301.02; Alameda County; California,1534,1285,630,Oakland city,California,1381212,0.82443072194012,0.15002142004536204,06001,1534,1285,630,0.008356,0.009493868073,0.003212018401,0.7439904579156806,0.638748533179964,0.8019926332122352,-0.3441032601433363,-0.5655613250829262,-0.24689424639062127,-4.41075137525634,-7.249423883290758,-3.1647161272366087,-287.5326841757718,-472.58304323929326,-206.30483228400317,0.7223107893288848,0.6107492008953151,0.7844900090344241,-0.3844456081420609,-0.6373332925103639,-0.2747134934590596,-4.927863787508184,-8.169404426060266,-3.521306129361546,-321.2427501635062,-532.5556992216601,-287.5326841757718,-0.5171124122518442,-0.9199805427695082,-0.3565900021249373,-33.7100659877343,-59.9726559823669,-23.245762850387045,0.8320357414869965,0.7815788608006358,0.8851818436236745,-0.2018714463068874,-0.27946142117459194,-0.1297113776151279,-0.8332130182238544,-1.1534612669293844,-0.5353764012587227,-64.84148001742058,-89.76352271824003,-41.66353317188503,0.8168760831618532,0.7625530896562422,0.8744515402760905,-0.224175882502687,-0.3113841036966993,-0.1435739477161537,-0.9252733216618724,-1.285220340045707,-0.5925933781295194,-72.00570596590445,-100.01714708526902,-46.11621619684976,-0.09206030343801784,-0.1317590731163225,-0.05721697687079674,-7.16422594848388,-10.253624367028989,-4.452683024964728,0.7815788608006358,0.733701027838618,0.8851818436236745,-0.27946142117459194,-0.362952976835622,-0.1297113776151279,-1.6714970143985386,-2.170871437631413,-0.7758215051864191,-265.31698641246646,-344.582767878002,-123.14627066451096,0.7625530896562422,-0.3113841036966993,-1.862430948331263,0.7113298607451362,-0.4058175470835352,-2.427250299843316,0.8744515402760905,-0.1435739477161537,-0.8587354345522866,-295.6239600525814,-385.2778253719549,-136.3072118336963,-0.1909339339327245,-0.256378862211903,-0.0829139293658675,-30.306973640115,-40.69505749395285,-13.160941169185318,0.1041
06001403501,06001403501,Census Tract 4035.01; Alameda County; California,4257,2574,488,Oakland city,California,44377,0.4017385103555262,0.22675809459656296,06001,4257,2574,488,0.008356,0.009493868073,0.003212018401,0.8841083303897573,0.8296910126191914,0.9121898342937588,-0.1310831100970987,-0.2052679669786617,-0.09626303912301988,-4.662821802154065,-7.301687845237729,-3.424219926060188,-109.53304679713564,-171.52191320736972,-80.43739549119539,0.8732850610941015,0.8143442314594997,0.903844564929274,-0.1451014617691304,-0.2279819287327187,-0.10638492369343414,-5.161475486508928,-8.109657354060474,-3.7842704620816026,-121.24678145428535,-190.50169964905976,-109.53304679713564,-0.49865368435486257,-0.8079695088227448,-0.36005053602141457,-11.713734657149695,-18.979786441690035,-8.457846747038163,0.9262701954926325,0.9024460233654108,0.9504692616066542,-0.07959859322490097,-0.10809951410810124,-0.05211187819963792,-0.6581001041440148,-0.8937381756415749,-0.43084721828467465,-25.567214613209583,-34.72176284543803,-16.73843116879078,0.9192030549000976,0.8932301198372508,0.9456531724835268,-0.08789890837414985,-0.11953233303664576,-0.05747014772207086,-0.726724913237249,-0.9882616970093004,-0.4751479727060692,-28.23329111255824,-38.39400532281664,-18.459517199147985,-0.06862480909323421,-0.09452352136772546,-0.04430075442139453,-2.6660764993486485,-3.672242477378611,-1.7210860303572078,0.9024460233654108,0.8789947517696955,0.9504692616066542,-0.10809951410810124,-0.13766322038519851,-0.05211187819963792,-0.500825872540485,-0.6377947489866026,-0.24143472877184027,-102.62825256977152,-130.69564528413986,-49.47432966636072,0.8932301198372508,-0.11953233303664576,-0.5537942097502132,0.86773059476082115,-0.15243141827405224,-0.706215922333777,0.9456531724835268,-0.05747014772207086,-0.2662596322972711,-113.4824200307814,-144.7163775274133,-54.56140006091622,-0.05296833720972815,-0.06842117334717435,-0.02482490352543084,-10.854167461009869,-14.020732243273432,-5.087070394555502,0.6985
06001425103,06001425103,Census Tract 4251.03; Alameda County; California,2655,1615,377,Oakland city,California,48329,0.32817522241123065,0.21425003759153155,06001,2655,1615,377,0.008356,0.009493868073,0.003212018401,0.9110607702206734,0.868329229088413,0.932859793428993,-0.0976216216156295,-0.15163692122838843,-0.07197245185604369,-2.1657532474346315,-3.3640923920976196,-1.5967217994676637,-81.57262702202001,-126.70781137844142,-60.140180770910106,0.9026140329405132,0.8561559164368026,0.9263988617313342,-0.10789325614872752,-0.16801155116915592,-0.07944864929034304,-2.393631308445627,-3.727366504766935,-1.7625825852631327,-90.15560483787672,-140.3904521569467,-81.57262702202001,-0.2278780610109954,-0.3632741126693153,-0.16586078579546926,-8.5829778158567,-13.682640778505284,-6.247110576100537,0.9437283016121658,0.9253146868508146,0.9623138408515336,-0.05962701160037859,-0.08071342021314595,-0.03916202547301901,-0.3093097394081462,-0.4186935803556162,-0.20314947150022497,-19.152305845705648,-25.92529909322701,-12.57891464397678,0.938278310787913,0.918160068451468,0.9586242378025284,-0.06578185651574596,-0.08913471012364971,-0.04316160656684212,-0.3412374417325362,-0.4623782614722166,-0.2238969373327122,-21.129253358051777,-28.630232908496385,-13.863587450941932,-0.03192770232438996,-0.04368468111660034,-0.02074746583248724,-1.9769475123461275,-2.704933815269371,-1.284672806965154,0.9253146868508146,0.9070731722207844,0.9623138408515336,-0.08071342021314595,-0.10244689251662369,-0.03916202547301901,-0.2888885263355306,-0.3666767153296968,-0.14016826194874005,-76.6282563224219,-97.2617282041636,-37.179910331230786,0.918160068451468,-0.08913471012364971,-0.31902990834691347,0.8982692947521778,-0.1132519010080252,-0.4053498749093658,0.9586242378025284,-0.04316160656684212,-0.1544835156587522,-84.62331786390278,-107.51986071866467,-40.977059856432945,-0.03014138201138289,-0.03867315957966905,-0.01431525371001216,-7.995061541480872,-10.258132514501074,-3.797149525202165,0.1978
06001403401,06001403401,Census Tract 4034.01; Alameda County; California,1838,1101,379,Oakland city,California,54910,0.3716293311409509,0.2295765825359389,06001,1838,1101,379,0.008356,0.009493868073,0.003212018401,0.8950421107706465,0.8452931867294523,0.9205940216774858,-0.1172658671210262,-0.18302148378733324,-0.08625515314320896,-1.801007650449136,-2.8109039790525463,-1.3247349336636345,-97.9873585663295,-152.93275185269567,-72.0748059664654,0.8851723016968976,0.8312049202288981,0.913008803799668,-0.12972355560942742,-0.20307276300123303,-0.09527969044581056,-1.9923369163758264,-3.118858102039202,-1.4633367376052246,-108.39700306723756,-169.68760076383035,-97.9873585663295,-0.19132926592669008,-0.3079541229866556,-0.13860180394159038,-10.409644500908056,-16.75484891113469,-7.540903370053885,0.9333763487200536,0.9117369533142188,0.955299477203037,-0.07137919379605874,-0.09680757850709008,-0.04679215666257763,-0.2524276835975558,-0.342353443596649,-0.1654772923131642,-22.927128392148575,-31.09477235210254,-15.029726822267412,0.9269631527773052,0.903350965661717,0.9509408283141604,-0.07879153233207464,-0.1069894625811201,-0.05159014128440812,-0.27864091671466484,-0.3783609868985483,-0.18244503991039523,-25.307985169361014,-34.36521225236588,-16.570848311570867,-0.02621323311710904,-0.03600754330189931,-0.01696774759723102,-2.3808567772124474,-3.270439900263334,-1.541121489303453,0.9117369533142188,0.8903805170442033,0.955299477203037,-0.09680757850709008,-0.12311532076162288,-0.04679215666257763,-0.3483307055700904,-0.4429905923557757,-0.16836641507594513,-91.90783788129032,-116.88406130759252,-44.423856220565995,0.903350965661717,-0.1069894625811201,-0.3849669164766569,0.8801024160327698,-0.13623139964515887,-0.4901845526042541,0.9509408283141604,-0.05159014128440812,-0.1856304081889869,-101.57438429463242,-129.33629356312773,-48.978999522160144,-0.03663621090656649,-0.04719396024847838,-0.0172639931130418,-9.666546413342084,-12.452232255535192,-4.555143301594144,0.8204
06001401700,06001401700,Census Tract 4017; Alameda County; California,2874,1854,355,Oakland city,California,131582,0.25553193691224324,0.1991015088045451,06001,2874,1854,355,0.008356,0.009493868073,0.003212018401,0.938482341530332,0.9082496312558554,0.9537308307851105,-0.06555015022376934,-0.10101888906608136,-0.04851386546537551,-1.574196296845453,-2.425983167641969,-1.16506746514762,-54.773705526981665,-84.41138370361757,-40.53818598286778,0.9325426766751488,0.8995509224323225,0.9492233311619286,-0.07233698254471424,-0.11166580463957534,-0.05349285797254534,-1.737183052336799,-2.68167037829527,-1.2846386871822246,-60.44478261436323,-93.30794635682916,-54.773705526981665,-0.162986755491346,-0.255687210653301,-0.11957122203460456,-5.671077087381559,-8.896562653211587,-4.160446138991112,0.9612909456567575,0.9484659721966664,0.9741551286767266,-0.04026778210918877,-0.05433408189012807,-0.02653054997347349,-0.2397979490674286,-0.32356391932351475,-0.1579916036601906,-12.934085710217293,-17.452207083253224,-8.521661470344693,0.9575034267444812,0.9434609512051731,0.9716076675940966,-0.04438268529232066,-0.05992728021504663,-0.02922201352754737,-0.2643025354201221,-0.35687187463642456,-0.17401949013545223,-14.255800184472603,-19.2487526772613,-9.38616451647531,-0.0245045863526935,-0.03330795531290981,-0.01602788647526162,-1.3217144742553133,-1.7965455940080803,-0.8645030461306163,0.9484659721966664,0.9356804953599948,0.9741551286767266,-0.05433408189012807,-0.06874088426440776,-0.02653054997347349,-0.18312341489302128,-0.23167899468181535,-0.08941652718006331,-51.584060533245434,-65.2616886427649,-25.187754135229103,0.9434609512051731,-0.05992728021504663,-0.2019743007790513,0.929480609663411,-0.07586967345357097,-0.2557053180309765,0.9716076675940966,-0.02922201352754737,-0.09848762914657444,-56.89416923353557,-72.0296670509793,-27.74299412579561,-0.01885088588603001,-0.02402632334916113,-0.00907110196651112,-5.310108700290144,-6.767978408214403,-2.555239990566512,0.3604
06001400400,06001400400,Census Tract 4004; Alameda County; California,2948,2163,750,Oakland city,California,42791,0.507029739093712,0.1937192366161334,06001,2948,2163,750,0.008356,0.009493868073,0.003212018401,0.8469127012797664,0.777360327372827,0.8833992465172679,-0.18075924294074705,-0.2864047273670471,-0.13199100400234826,-4.4527306418699775,-7.055147414739427,-3.251398813199798,-151.04242340128823,-239.31979018790457,-110.2916829443622,0.8329568627523843,0.7580268864269228,0.8725146484164293,-0.200542362656868,-0.3192144208942969,-0.14611256305547446,-4.940057883999606,-7.863364606526614,-3.599262068676274,-167.5731982360789,-266.7355700992745,-151.04242340128823,-0.48732724212962886,-0.808217191787187,-0.3478632554764758,-16.530774834790666,-27.415779911369977,-11.79997474479226,0.9018428236203772,0.8706939733173005,0.9337693164975596,-0.10884066913742084,-0.1485091555073593,-0.0709283142338225,-0.7561809759166845,-1.0317815852668943,-0.4927812581686607,-34.95982320465485,-47.701414020660856,-22.78230504709481,0.892573398025757,0.8587210169374963,0.9273924562939452,-0.12035604266478823,-0.16452256352867048,-0.07829214397129107,-0.836185136686549,-1.1430362716012683,-0.5439421707346493,-38.658582371084094,-52.84495014337811,-25.14758070895281,-0.0800041607698645,-0.1112546863343742,-0.05116091256598865,-3.698759166429242,-5.143536122717253,-2.3652756618580053,0.8706939733173005,0.8403116293698452,0.9337693164975596,-0.1485091555073593,-0.1900347026613283,-0.0709283142338225,-1.057444747514633,-1.3531232972688243,-0.5050380434821491,-140.99263300195105,-180.4164396358433,-67.33840579761988,0.8587210169374963,-0.16452256352867048,-1.1714666348797191,0.8258181265682164,-0.2109203804421401,-1.5018376993684854,0.9273924562939452,-0.07829214397129107,-0.5574714645118197,-156.1955513172959,-200.24502658246473,-74.32952860157596,-0.11402188736508624,-0.14871440209966091,-0.05243342102967063,-15.20291831534483,-19.828586946621456,-6.991122803956085,0.198
