geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12086002404,12086002404,Census Tract 24.04; Miami-Dade County; Florida,3083,2326,744,Miami city,Florida,41024,0.49425357111958335,0.24164100504087435,12086,3083,2326,744,0.0101,0.008241179256,0.003436880739,0.8513413017309406,0.7835299525104711,0.8868437096727289,-0.17461704015394025,-0.27627539546630925,-0.12759439920820898,-5.437277781425437,-8.602746146648576,-3.973072680864973,-176.36321055547964,-279.0381494209723,-128.87034320029105,0.8377492996802782,0.764647307293179,0.8762576024356644,-0.19367452814540548,-0.3077924821836621,-0.14121691751418597,-6.030695559750079,-9.584134647979525,-4.397254742631977,-195.6112734268595,-310.8704070054987,-176.36321055547964,-0.5934177783246417,-0.9813885013309492,-0.4241820617670036,-19.24806287137988,-31.83225758452641,-13.75874348903677,0.904772186704401,0.8744864528099217,0.9357799628632554,-0.10525059754816604,-0.1435282922757409,-0.06862728385447278,-0.8413927059460444,-1.1473916636191552,-0.5486191756547257,-36.17337514815324,-49.32896232240564,-23.58637900493232,0.8957630950567442,0.8628362736239543,0.9295892995080416,-0.11636659906897888,-0.15896842839018735,-0.0757438801513971,-0.9302560741052311,-1.2708229619503988,-0.6055105601682865,-39.993812300310886,-54.63555296433357,-26.03226827894611,-0.08886336815918672,-0.12343129833124356,-0.05689138451356079,-3.82043715215764,-5.306590641927926,-2.445889274013792,0.8744864528099217,0.8449132068197537,0.9357799628632554,-0.1435282922757409,-0.18355351996921876,-0.06862728385447278,-0.8800347344042442,-1.125446911085264,-0.420783892584246,-118.28423849519412,-151.26974611361075,-56.55697480971049,0.8628362736239543,-0.15896842839018735,-0.9747049619196514,0.8307939178889097,-0.20366793553454476,-1.248777190287089,0.9295892995080416,-0.0757438801513971,-0.46441885704124714,-131.00873144081336,-167.84639654396358,-62.42188938726441,-0.0946702275154072,-0.12333027920182492,-0.0436349644570011,-12.72449294561925,-16.576650430352814,-5.864914577553911,0.9954
12086009102,12086009102,Census Tract 91.02; Miami-Dade County; Florida,2448,1547,602,Miami city,Florida,236443,0.3798471686231441,0.29036908310611353,12086,2448,1547,602,0.0101,0.008241179256,0.003436880739,0.8920445570138498,0.8410059321237359,0.9182925752362646,-0.12102023619485423,-0.18905225492853192,-0.08897755134600009,-2.9922011358705323,-4.674279192656965,-2.1999521615195827,-122.23043855680278,-190.94277747781723,-89.86732685946008,0.8819118992602433,0.826568717904505,0.9104983857854212,-0.1339001104745386,-0.2098207666691928,-0.09829958582229924,-3.3106534514608716,-5.187776491742457,-2.430437599539184,-135.239111579284,-211.91897433588468,-122.23043855680278,-0.3184523155903394,-0.5134972990854916,-0.2304854380196013,-13.008673022481185,-20.976196858067468,-9.415254821062144,0.9314314417924356,0.9091916873467109,0.9539787138161988,-0.07361632336096775,-0.09987807182695936,-0.04824141830136045,-0.3914072803732181,-0.5310371759673977,-0.2564926021379352,-25.30105238353058,-34.3269021310535,-16.580000138198784,0.924838676386105,0.9005773126055704,0.9494947173299122,-0.08126965873399139,-0.11039883639393232,-0.05319174688208317,-0.4320989510160312,-0.5869745504327621,-0.2828127789448338,-27.931412476795806,-37.942763441031815,-18.281369033279496,-0.04069167064281315,-0.0559373744653644,-0.02632017680689863,-2.6303600932652325,-3.6158613099783063,-1.701368895080713,0.9091916873467109,0.8872583940972006,0.9539787138161988,-0.09987807182695936,-0.12706738719278696,-0.04824141830136045,-0.4955140823891085,-0.6304054394992842,-0.2393348378226847,-82.31130936696155,-104.7185115447316,-39.75661757851905,0.9005773126055704,-0.11039883639393232,-0.5477095934264802,0.8767083208169489,-0.1406302144687795,-0.6976932013606558,0.9494947173299122,-0.05319174688208317,-0.263894358039006,-90.9816600376213,-115.89588062469365,-43.836272099502665,-0.05219551103737169,-0.06728776186137164,-0.02455952021632132,-8.670350670659749,-11.177369079962068,-4.079654520983609,0.9785
12086007004,12086007004,Census Tract 70.04; Miami-Dade County; Florida,3435,2489,916,Miami city,Florida,33761,0.4724597983961043,0.25182793478190674,12086,3435,2489,916,0.0101,0.008241179256,0.003436880739,0.8589491817803139,0.7941674037940246,0.8927503479199039,-0.16421322845588493,-0.259180363261749,-0.120133979594616,-5.697131641434244,-8.991873932821488,-4.1678682210658105,-165.8553607404438,-261.7721668943665,-121.33531939056218,0.8459880283686211,0.7760742314105944,0.882679480893927,-0.18204982395362165,-0.28853653365400056,-0.13291406636898087,-6.315945567334972,-10.010342230325069,-4.611254161572238,-183.87032219315785,-291.42189899054057,-165.8553607404438,-0.6188139259007279,-1.0184682975035813,-0.44338594050642754,-18.01496145271406,-29.64973209617413,-12.907887642108518,0.9097911126809736,0.8809938808622951,0.93921974919226,-0.09915340572320912,-0.13508166370148292,-0.06471355703498761,-0.8481975131071746,-1.1555420651694106,-0.5535854037593343,-34.07784303363498,-46.42595681677022,-22.241277772572698,0.9012304546454118,0.8699017031367002,0.9333487229947564,-0.10959410530955584,-0.14955516973261465,-0.07141090501670735,-0.9375113935497654,-1.2793541695747568,-0.6108771716121287,-37.66618696463502,-51.40032822718991,-24.543076400648,-0.08931388044259081,-0.12381210440534618,-0.05729176785279444,-3.5883439310000327,-4.974371410419694,-2.301798628075309,0.8809938808622951,0.8528208724061369,0.93921974919226,-0.13508166370148292,-0.172579180876066,-0.06471355703498761,-1.0197206995625685,-1.3027864643552292,-0.4885174778179409,-111.32322047626292,-142.2255965453307,-53.33160238187128,0.8699017031367002,-0.14955516973261465,-1.1289800415840323,0.839350982392047,-0.19139671124244484,-1.4448384994237984,0.9333487229947564,-0.07141090501670735,-0.5390752232735014,-123.25109624279828,-157.73346063578586,-58.85100690758749,-0.10925934202146403,-0.14205203506856923,-0.05055774545556052,-11.927875766535374,-15.507864090455156,-5.519404525716214,0.7695
12086005803,12086005803,Census Tract 58.03; Miami-Dade County; Florida,4453,3422,1273,Miami city,Florida,48182,0.4682062679871488,0.2362226363343505,12086,4453,3422,1273,0.0101,0.008241179256,0.003436880739,0.8604419360985199,0.7962603172878339,0.893907737408789,-0.1621934706416968,-0.25587069741982116,-0.11868368305966948,-7.294700000151506,-11.507861377665682,-5.337834250713552,-163.81540534811376,-258.42940439401934,-119.87051989026617,0.8476054210914389,0.7783242823279366,0.8839383290893194,-0.17979424755486662,-0.2848115145643924,-0.1313006429195729,-8.086300222054392,-12.809483310987916,-5.905285805500667,-181.59219003041528,-287.6596297100363,-163.81540534811376,-0.7916002219028861,-1.3016219333222343,-0.5674515547871151,-17.77678468230151,-29.230225316016945,-12.743129458502471,0.910773907937127,0.8822695840875722,0.939892571828006,-0.09796733446719744,-0.13344041099884746,-0.06395138122550602,-1.1521943975844304,-1.5693934595690768,-0.7521325711937792,-33.67020448814817,-45.86187783661826,-21.979327036638782,0.9023014149024914,0.8712874090064349,0.9340842278649124,-0.10827710506036008,-0.1477269035028768,-0.07056726809931786,-1.2734476702433912,-1.737416982040091,-0.8299420556766987,-37.2135496856631,-50.771974928114886,-24.25312845343947,-0.1212532726589608,-0.16802352247101449,-0.07780948448291947,-3.5433451975149266,-4.910097091496624,-2.2738014168006857,0.8822695840875722,0.8543728361646605,0.939892571828006,-0.13344041099884746,-0.17044919696776645,-0.06395138122550602,-1.3999261797765938,-1.788186137699579,-0.6709152957512434,-109.9706347035816,-140.47023862526152,-52.703479634818805,0.8712874090064349,-0.1477269035028768,-1.549806075408401,0.8410313315618806,-0.1890163451376995,-1.982974482641838,0.9340842278649124,-0.07056726809931786,-0.740322705154153,-121.74438927010222,-155.77175825937456,-58.15575060126889,-0.14987989563180726,-0.19478834494225916,-0.06940740940290957,-11.7737545665206,-15.301519634113053,-5.452270966450084,0.7641
12086005505,12086005505,Census Tract 55.05; Miami-Dade County; Florida,1509,1207,537,Miami city,Florida,31035,0.4209601094699293,0.2110902209454458,12086,1509,1207,537,0.0101,0.008241179256,0.003436880739,0.8771981966000446,0.8198815802281301,0.906864797402666,-0.13999322373886097,-0.2196883356273871,-0.10270020720186802,-2.133622723681606,-3.348247954463444,-1.5652435879429505,-141.39315597624957,-221.885218983661,-103.7272092738867,0.865779908343465,0.8037597283040004,0.8980423097500587,-0.15502795844886755,-0.2441529038909212,-0.11353328138661745,-2.3627656119233453,-3.721109992911141,-1.7303493882852978,-156.5782380333562,-246.5944329298304,-141.39315597624957,-0.22914288824173923,-0.37286203844769705,-0.16510580034234756,-15.185082057106642,-24.709213946169456,-10.941404926596922,0.9217619709639407,0.8965642999016247,0.9473984483722748,-0.08487877727721957,-0.11536897031225175,-0.05552210025053346,-0.35210390937215374,-0.47858683607694014,-0.2303231641864418,-29.171823477394675,-39.65093919444409,-19.08228369398855,0.9142830431828516,0.886828386447844,0.94229293736931,-0.0937531954204748,-0.12761388255224937,-0.06124110702962104,-0.3889177917333217,-0.5293825898322105,-0.25404740609046644,-32.22185515603328,-43.85936949728339,-21.047838118514203,-0.03681388236116795,-0.0507957537552704,-0.02372424190402464,-3.050031678638604,-4.208430302839304,-1.9655544245256535,0.8965642999016247,0.8718023779804266,0.9473984483722748,-0.11536897031225175,-0.1470489473962546,-0.05552210025053346,-0.5105669079638707,-0.6507670666405743,-0.24571379090799161,-95.07763649234091,-121.18567348986484,-45.75675808342488,0.886828386447844,-0.12761388255224937,-0.564756929455296,0.8599235726755385,-0.16289404288410442,-0.7208897468354988,0.94229293736931,-0.06124110702962104,-0.27102333124557293,-105.1688881667218,-134.2439007142456,-50.46989408669887,-0.05419002149142526,-0.07012268019492451,-0.02530954033758134,-10.09125167438087,-13.05822722438073,-4.713136003273993,0.9222
12086005706,12086005706,Census Tract 57.06; Miami-Dade County; Florida,2889,2260,782,Miami city,Florida,29791,0.4955442480239365,0.30948894172877683,12086,2889,2260,782,0.0101,0.008241179256,0.003436880739,0.8508928651254424,0.7829044662378585,0.8864951333663245,-0.17523608551186476,-0.27729505083214656,-0.12803777749197431,-5.113196215542151,-8.09116455872612,-3.7360015056605698,-176.9884463669834,-280.068001340468,-129.31815526689405,0.837263907615777,0.7639758804670006,0.8758787529327628,-0.1943665442926308,-0.30894184694512,-0.1417105354498368,-5.671401959260244,-9.014583257826962,-4.134957542837243,-196.31020973555707,-312.0312654145712,-176.9884463669834,-0.5582057437180934,-0.9234186991008412,-0.3989560371766734,-19.321763368573674,-31.963264074103183,-13.809485537441102,0.904475824377281,0.8741025791970668,0.9355766464578484,-0.10561274613225403,-0.14403048772442711,-0.06885951438191866,-0.8203312133231399,-1.1187352765408225,-0.5348559814080079,-36.29784129748406,-49.50156090888594,-23.66619386761097,0.8954403478501256,0.8624196472869406,0.9293671334220523,-0.1167689756229022,-0.15952831448804436,-0.07600103773615062,-0.9069855577023156,-1.239112328539353,-0.5903266961910173,-40.13210432311131,-54.82797913890943,-26.12065027393882,-0.08665434437917574,-0.12037705199853076,-0.05547071478300935,-3.834263025627245,-5.326418230023486,-2.454456406327848,0.8741025791970668,0.8444472033057961,0.9355766464578484,-0.14403048772442711,-0.1842066574266031,-0.06885951438191866,-0.9282191949148992,-1.187138625688954,-0.4437721763749563,-118.69810676661112,-151.808008400122,-56.74836015025017,0.8624196472869406,-0.15952831448804436,-1.028096523032949,0.8302898940151294,-0.204398616926654,-1.3172677718649466,0.9293671334220523,-0.07600103773615062,-0.4897964533392487,-131.47014361035156,-168.44856417710315,-62.63381756256378,-0.09987732811804996,-0.13012914617599258,-0.04602427696429234,-12.772036843740402,-16.64055577698115,-5.885457412313599,0.9484
12086005003,12086005003,Census Tract 50.03; Miami-Dade County; Florida,2535,2090,986,Miami city,Florida,40444,0.437137448266144,0.2732646565986751,12086,2535,2090,986,0.0101,0.008241179256,0.003436880739,0.8714243425869176,0.8117156724674602,0.902407222263046,-0.14754655238502018,-0.23195847255257676,-0.10814715943009864,-3.777708153989864,-5.9389487519999,-2.7689457964685302,-149.02201790887037,-234.27805727810252,-109.22863102439962,0.8595134086798536,0.7949582567655605,0.893187874581911,-0.16344898159986007,-0.25792768549721207,-0.11958528374345244,-4.1848660003920175,-6.603851495627869,-3.061801812325485,-165.08347141585867,-260.5069623521842,-149.02201790887037,-0.40715784640215347,-0.6649027436279695,-0.29285601585695487,-16.0614535069883,-26.22890507408163,-11.552505556487372,0.917984754562417,0.8916438249315589,0.9448216715889542,-0.08934270970183796,-0.1215240570715087,-0.05840078616978543,-0.641755897721619,-0.8729171143450885,-0.4194975626004317,-30.706023814431532,-41.7663691074205,-20.071653712939312,0.9101626626293208,0.8814761108292546,0.9394741414249936,-0.09870470527889257,-0.13446069350562803,-0.06442525228336851,-0.7090038678813477,-0.9658420184137376,-0.4627717891368632,-33.92363004216975,-46.212536766207535,-22.1421908677925,-0.06724797015972872,-0.09292490406864906,-0.04327422653643159,-3.2176062277382163,-4.4461676587870365,-2.070537154853186,0.8916438249315589,0.8657947395156708,0.9448216715889542,-0.1215240570715087,-0.155008172675436,-0.05840078616978543,-0.98748051670728,-1.2595658352429835,-0.474553268651296,-100.15015382426776,-127.74501371632694,-48.12913475165274,0.8814761108292546,-0.13446069350562803,-1.0926010725730322,0.8534074641969419,-0.1717732055941202,-1.395795185777382,0.9394741414249936,-0.06442525228336851,-0.5235068919427395,-110.81146780659554,-141.56137786788864,-53.094005268026315,-0.10512055586575209,-0.13622935053439855,-0.04895362329144348,-10.661313982327798,-13.81636415156172,-4.964870516373578,0.9616
12086006715,12086006715,Census Tract 67.15; Miami-Dade County; Florida,2864,1651,504,Miami city,Florida,49348,0.5736038070268805,0.25418988853612595,12086,2864,1651,504,0.0101,0.008241179256,0.003436880739,0.8242062144297674,0.745989116801958,0.8656661383934865,-0.21328859512647175,-0.34050212995999474,-0.1551797577017531,-6.169671218066372,-9.84950081207479,-4.488791743183991,-215.42148107773647,-343.9071512595946,-156.73155527877063,0.8084245120985849,0.724445536192703,0.8532680279412171,-0.23697387329845468,-0.38036601792794994,-0.1719646901722321,-6.854801048580419,-11.00261958099105,-4.974319413798053,-239.3436120314392,-384.1696781072294,-215.42148107773647,-0.6851298305140467,-1.1531187689162596,-0.4855276706140623,-23.922130953702748,-40.26252684763477,-16.952781795183743,0.8867312721532579,0.8511966465066392,0.9233619349376152,-0.12773737817060474,-0.17481665852897624,-0.08299894349398597,-0.7248189403647871,-0.991960434821609,-0.4709600833857708,-43.90181346849104,-60.08240065545784,-28.52574702518297,0.8761353983019146,0.8375927206898052,0.9160288751364868,-0.1413760954507193,-0.19389767281697864,-0.09166864401627244,-0.802208978805254,-1.1002316452956775,-0.5201544792301175,-48.589277940960265,-66.64031770415976,-31.50541969897744,-0.07739003844046688,-0.10827121047406874,-0.04919439584434665,-4.687464472469223,-6.557917048701922,-2.9796726737944668,0.8511966465066392,0.8167361692945238,0.9233619349376152,-0.17481665852897624,-0.22438559426574065,-0.08299894349398597,-0.7261104916156061,-0.9319977600232592,-0.3447406223818469,-144.06954198722346,-184.92019048080545,-68.40091713925533,0.8375927206898052,-0.19389767281697864,-0.8053645214190036,0.8003684629011648,-0.24942454176069545,-1.0359983891857567,0.9160288751364868,-0.09166864401627244,-0.3807506946562467,-159.79454790059597,-205.5552359495549,-75.5457727492553,-0.07925402980339746,-0.10400062916249742,-0.03601007227439984,-15.725005913372511,-20.63504546874949,-7.144855609999968,0.5939
12086003710,12086003710,Census Tract 37.10; Miami-Dade County; Florida,6320,3047,790,Miami city,Florida,9927,0.4008339168589019,0.2715810352414508,12086,6320,3047,790,0.0101,0.008241179256,0.003436880739,0.8844348681074836,0.8301555379914268,0.9124412064212742,-0.1306655086312947,-0.20459354209635736,-0.09596102517349468,-8.340640746952802,-13.059614979094682,-6.125384158874513,-131.97216371760763,-206.6394775173209,-96.92063542522963,0.873639861906528,0.814845771856192,0.9041185483680434,-0.14463641553364867,-0.22722610159961035,-0.10604964559683576,-9.232431676343865,-14.504296517306328,-6.769360977737219,-146.08277968898517,-229.49836261560645,-131.97216371760763,-0.8917909293910604,-1.4446815382116451,-0.643976818862706,-14.110615971377538,-22.858885098285526,-10.18950662757446,0.9264829008186628,0.9027237736385216,0.9506140230598188,-0.07935073503933594,-0.10775857377655693,-0.05195166044491806,-0.8309748322520211,-1.1284667082579904,-0.5440469115003048,-27.271901288218608,-37.035336667475896,-17.8551661142207,0.91943524826475,0.8935325297242824,0.9458116044212502,-0.08762417134572525,-0.11915343508374591,-0.05729301197558058,-0.9176157101650176,-1.2477956969382151,-0.5999824827334017,-30.115382676895887,-40.95161460250132,-19.690924933816923,-0.08664087791299657,-0.1193289886802249,-0.05593557123309689,-2.843481388677275,-3.916277935025432,-1.8357588195962224,0.9027237736385216,0.8793346923847549,0.9506140230598188,-0.10775857377655693,-0.1372234129509901,-0.05195166044491806,-0.7015656010621701,-0.893397367956885,-0.3382329276349974,-88.80577228635065,-113.08827442492216,-42.81429463734144,0.8935325297242824,-0.11915343508374591,-0.7757522058197146,0.8680997446701326,-0.1519413594344367,-0.9892190238046208,0.9458116044212502,-0.05729301197558058,-0.3730079656274623,-98.19648174933096,-125.217597949952,-47.216198180691435,-0.07418660475754446,-0.09582165584773585,-0.0347750379924649,-9.390709462980311,-12.129323525029852,-4.401903543349987,0.7028
12086001008,12086001008,Census Tract 10.08; Miami-Dade County; Florida,2048,1435,543,Miami city,Florida,56085,0.5725607240962969,0.24640929302095652,12086,2048,1435,543,0.0101,0.008241179256,0.003436880739,0.8245572421467128,0.746470742368213,0.8659412170283364,-0.21277207801428885,-0.3396372332389796,-0.15481279830023012,-4.401147879309962,-7.0253282421016445,-3.2022717702806,-214.89979879443172,-343.0336055713694,-156.3609262832324,0.808803257117646,0.724960041055093,0.8535662855200029,-0.2363946252686061,-0.3793863707917184,-0.17155517616395533,-4.889775544756064,-7.8475312025525374,-3.548584507916183,-238.75857152129217,-383.1802344996356,-214.89979879443172,-0.4886276654461019,-0.8222029604508929,-0.346312737635583,-23.858772726860444,-40.14662892826625,-16.909801642362453,0.8869660762717974,0.8514987381913295,0.923524099989453,-0.12743883531974576,-0.17439986126591614,-0.08280877565774454,-0.6285186326633239,-0.8601268370391576,-0.4084065765223236,-43.79920785110271,-59.93915240690993,-28.460388607827426,0.8763905998752203,0.8379197164731526,0.9162058415952948,-0.14104373111986723,-0.193431757649828,-0.09145778666811724,-0.695616942879083,-0.95399070092487,-0.4510628402938052,-48.47504828425666,-66.48018821776097,-31.43295054312231,-0.06709831021575918,-0.09386386388571244,-0.04265626377148157,-4.67584043315395,-6.541035810851041,-2.972561935294883,0.8514987381913295,0.8171004002014578,0.923524099989453,-0.17439986126591614,-0.22383981179479037,-0.08280877565774454,-0.7804324617702727,-1.0016742794011826,-0.3705659865417916,-143.7260518913946,-184.47040136301703,-68.24419641653621,0.8379197164731526,-0.193431757649828,-0.8655994432072924,0.8007610963924182,-0.2488119171937687,-1.1134234605682218,0.9162058415952948,-0.09145778666811724,-0.4092699677589059,-159.41057885953822,-205.05036106228764,-75.37200142889613,-0.08516698143701973,-0.11174918116703925,-0.03870398121711432,-15.684526968143595,-20.579959699270574,-7.127805012359913,0.9227
12086006603,12086006603,Census Tract 66.03; Miami-Dade County; Florida,2122,1302,679,Miami city,Florida,10735,0.4537336573492398,0.2844883437609018,12086,2122,1302,679,0.0101,0.008241179256,0.003436880739,0.8655404805084006,0.8034228397697841,0.8978569977435523,-0.1553474649881432,-0.24467459785751652,-0.11376310761418376,-3.329437939118882,-5.243914916201865,-2.4381936750087085,-156.9009396380246,-247.12134383609165,-114.90073869032555,0.8531317849023504,0.7860290394040281,0.8882350140895761,-0.17215185003857303,-0.2722176279367565,-0.12582816950194303,-3.6895928803967046,-5.834222645466153,-2.696774494399543,-173.87336853895874,-274.93980421612406,-156.9009396380246,-0.36015494127782244,-0.5903077292642882,-0.25858081939083455,-16.97242890093414,-27.81846038003243,-12.18571250663688,0.9141258210628528,0.8866240078172769,0.9421854586540744,-0.0939413119709293,-0.12787381255537644,-0.06136216688009024,-0.4203703415934787,-0.5722121304990787,-0.2745845731884386,-32.2865085709277,-43.948704339406966,-21.089444945348585,0.9059548914042864,0.8760188181520131,0.9365911223647309,-0.10380771657398712,-0.14152798921549284,-0.06770177094479891,-0.46452071363182507,-0.6333120958536934,-0.30295315214839275,-35.677474165270745,-48.6414820164127,-23.268291255636925,-0.04415037203834637,-0.0610999653546147,-0.02836857895995415,-3.3909655943430392,-4.692777677005737,-2.1788463102883373,0.8866240078172769,0.8596745669756523,0.9421854586540744,-0.12787381255537644,-0.16323087644434414,-0.06136216688009024,-0.7155512567521435,-0.9134009258535511,-0.34336800280408336,-105.38310114170008,-134.52149128918282,-50.56966167954099,0.8760188181520131,-0.14152798921549284,-0.7919567621000896,0.84677394495233,-0.18095272765660728,-1.0125681646610891,0.9365911223647309,-0.06770177094479891,-0.3788429101769187,-116.63575288661112,-149.12638654802493,-55.794243030474036,-0.0764055053479461,-0.09916723880753808,-0.03547490737283532,-11.25265174491106,-14.604895258842133,-5.224581350933037,0.9084
12086002709,12086002709,Census Tract 27.09; Miami-Dade County; Florida,3854,1896,301,Miami city,Florida,0,NA,NA,12086,3854,1896,301,0.0101,0.008241179256,0.003436880739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1713
12086004901,12086004901,Census Tract 49.01; Miami-Dade County; Florida,2751,2130,819,Miami city,Florida,62330,0.4581194406178272,0.2883995097298683,12086,2751,2130,819,0.0101,0.008241179256,0.003436880739,0.863992234189582,0.8012455298964252,0.8966583739671857,-0.15741781051769774,-0.2480568847969327,-0.11525194994341981,-4.373869607015283,-6.892285349771255,-3.202286954372913,-158.99198862287471,-250.5374536449021,-116.40446944285398,0.8514532799978092,0.7836861680369381,0.8869307447375957,-0.17446256123715095,-0.27602099001556724,-0.1274837476694492,-4.847459710230363,-7.669270809681537,-3.5421486773704127,-176.2071868495225,-278.7811999157229,-158.99198862287471,-0.47359010321507977,-0.7769854599102821,-0.3398617229974996,-17.215198226647757,-28.243746270820868,-12.3541157032897,0.9131087558879588,0.8853021775553034,0.9414900316286826,-0.09515979728783028,-0.1295578225746899,-0.06214613687422803,-0.696622622526716,-0.9484352920366472,-0.45494427356000194,-32.705287442568824,-44.5274784993731,-21.3588860826292,0.9048461815743588,0.8745823039136503,0.9358307228037696,-0.10516021436934332,-0.1434029656501402,-0.06856932096007477,-0.769831235535978,-1.049789436889489,-0.5019655521921986,-36.14231152751071,-49.285889055844535,-23.566457849398997,-0.07320861300926196,-0.10135414485284155,-0.04702127863219668,-3.4370240849418763,-4.758410556471434,-2.207571766769797,0.8853021775553034,0.8580644642889517,0.9414900316286826,-0.1295578225746899,-0.16541360424320264,-0.06214613687422803,-0.8744538674412965,-1.1164633912744564,-0.4194569548656598,-106.77092398550629,-136.32031639492752,-51.21574540484248,0.8745823039136503,-0.1434029656501402,-0.9679020179813842,0.8450295734904054,-0.18339053610808825,-1.2377991568930498,0.9358307228037696,-0.06856932096007477,-0.4628104016397287,-118.1809545764816,-151.13542819206955,-56.50920654941742,-0.0934481505400877,-0.12133576561859338,-0.04335344677406883,-11.4100305909753,-14.815111797142048,-5.293461144574948,0.893
12086005201,12086005201,Census Tract 52.01; Miami-Dade County; Florida,3513,2825,1188,Miami city,Florida,33071,0.4069798989233563,0.25402795954824925,12086,3513,2825,1188,0.0101,0.008241179256,0.003436880739,0.8822186797192855,0.8270045751141373,0.9107346983846872,-0.1335058109608284,-0.2091831533845954,-0.0980146048828896,-4.73695973044444,-7.422090220184844,-3.477685600231271,-134.84086907043664,-211.27498491844133,-98.99475093171851,0.8712321113640823,0.8114442803110149,0.9022586857092212,-0.1477997504411387,-0.23237050807322768,-0.10832959087996924,-5.244127285327174,-8.244807708098612,-3.843674712889453,-149.27774794555006,-234.6942131539599,-134.84086907043664,-0.5071675548827344,-0.822717487913768,-0.3659891126581818,-14.436878875113416,-23.419228235518588,-10.418135857050435,0.925038700816384,0.9008383661887316,0.9496309197333228,-0.0810358519243136,-0.11007705436747936,-0.05304069109377982,-0.7867923281781408,-1.0687588249910838,-0.5149820461297764,-27.85105586471295,-37.83217079614456,-18.229452960346062,0.917858835650762,0.8914799123140695,0.9447357096224684,-0.08949215408598199,-0.12173026692686564,-0.05849709057744432,-0.8688961563919918,-1.181902057555822,-0.5679592549981678,-30.75738606697316,-41.83724097542732,-20.10475238931567,-0.08210382821385098,-0.11314323256473811,-0.05297720886839141,-2.906330202260212,-4.005070179282765,-1.8752994289696072,0.9008383661887316,0.877027655656537,0.9496309197333228,-0.11007705436747936,-0.14021489921136726,-0.05304069109377982,-1.077711707573648,-1.3727769090902666,-0.5192959976811631,-90.71647370148553,-115.55361187628506,-43.711784316596216,0.8914799123140695,-0.12173026692686564,-1.1918027293425333,0.8655947569872373,-0.15527501978012145,-1.5202233351204688,0.9447357096224684,-0.05849709057744432,-0.5727169911709864,-100.3200950625028,-127.96492719869266,-48.20850094031872,-0.1140910217688853,-0.1474464260302022,-0.05342099348982332,-9.603621361017282,-12.411315322407592,-4.496716623722502,0.9296
