geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
44007014100,44007014100,Census Tract 141; Providence County; Rhode Island,2806,1866,697,Providence city,Rhode Island,84294,0.5751204947098292,0.2300108475738508,44007,2806,1866,697,0.011552,0.007725629737,0.002953224727,0.8236960715533317,0.7452893667655354,0.8652663180599233,-0.21404002584860352,-0.3417607235426927,-0.15571354059195663,-6.938088602360209,-11.078143778692713,-5.047440715496703,-247.25903786030685,-394.80198783651866,-179.88028209182832,0.8078741168739593,0.7236980752761399,0.8528345344565059,-0.2378166091884032,-0.3817917086741347,-0.17256039665100997,-7.708804458980481,-12.375744639001717,-5.5935300721275825,-274.7257469344434,-441.0457818603605,-247.25903786030685,-0.7707158566202716,-1.297600860309002,-0.5460893566308798,-27.466709074136553,-46.24379402384184,-19.46148811941838,0.8863899677083718,0.8507575833401742,0.9231261907427932,-0.12817161343257297,-0.17542296370005026,-0.0832755153391869,-0.7063175327132527,-0.9667063679981538,-0.4589078264255596,-37.85195780885599,-51.80634340826119,-24.59313110533546,0.8757644567600794,0.8371174823413423,0.9157716192360918,-0.1418595402918431,-0.19457545815802332,-0.09197531239739536,-0.7817478286132508,-1.0722503513231063,-0.5068499489337733,-41.89431021507239,-57.46250542996283,-27.162376684553767,-0.07543029589999806,-0.10554398332495274,-0.04794212250821372,-4.042352406216401,-5.656162021701648,-2.569245579218313,0.8507575833401742,0.8162068514601022,0.9231261907427932,-0.17542296370005026,-0.2251796198612062,-0.0832755153391869,-0.9446112468449046,-1.2125390940541652,-0.4484189909748902,-135.52528649137798,-173.96543673660906,-64.3355797668422,0.8371174823413423,-0.19457545815802332,-1.047742908108309,0.7997979002821466,-0.25031586060331945,-1.347891816454867,0.9157716192360918,-0.09197531239739536,-0.4952653443434462,-150.32179456360245,-193.38476563197517,-71.05672085271826,-0.10313166126340434,-0.13535272240070184,-0.04684635336855608,-14.79650807222444,-19.419328895366117,-6.721141085876052,0.8567
44007002700,44007002700,Census Tract 27; Providence County; Rhode Island,3092,2377,862,Providence city,Rhode Island,56996,0.593071747072006,0.23555224321033505,44007,3092,2377,862,0.011552,0.007725629737,0.002953224727,0.8176820404335771,0.7370569374186443,0.8605481177873122,-0.222969260116987,-0.356747286718781,-0.16205006940373537,-7.964190840758474,-12.742579276894206,-5.788231426217032,-257.5740892871434,-412.1144656175358,-187.2002401751951,0.8013881289916887,0.7149096216726749,0.8477204791787059,-0.24783480541221145,-0.3987782087200041,-0.1796341182754327,-8.85235788220081,-14.24387270117674,-6.416312269710634,-286.2987672121866,-460.66858671334865,-257.5740892871434,-0.8881670414423359,-1.5012934242825349,-0.6280808434936018,-28.724677925043203,-48.554121095812896,-20.313093256584793,0.882360312571723,0.8455780793307243,0.920340531087366,-0.13332386526475218,-0.1826228995807233,-0.08655434181358677,-0.9359088927190192,-1.2819790019763129,-0.6075954822185456,-39.37353355990826,-53.93264627582301,-25.56144224730945,0.8713859685545898,0.8315130842344285,0.9127322654524924,-0.14759708795718676,-0.2026268966298911,-0.09561153675688672,-1.0361042779869267,-1.4224033640443008,-0.6711753167342286,-43.58873697883579,-59.84027614826675,-28.23623545369073,-0.1001953852679075,-0.14042436206798792,-0.06357983451568294,-4.215203418927534,-5.907629872443749,-2.6747932063812763,0.8455780793307243,0.8099679346323282,0.920340531087366,-0.1826228995807233,-0.2346167758529031,-0.08655434181358677,-1.2161758909531968,-1.562428737362953,-0.5764080189980604,-141.0876903658001,-181.2562340328252,-66.86867969815086,0.8315130842344285,-0.2026268966298911,-1.3493923659393643,0.7930756371532828,-0.26091378066972903,-1.7375534524777032,0.9127322654524924,-0.09561153675688672,-0.6367243438127129,-156.5420378119912,-201.57232627351544,-73.86593315692726,-0.1332164749861675,-0.17512471511475014,-0.06031632481465254,-15.454347446191129,-20.31609224069027,-6.997253458776398,0.985
44007000302,44007000302,Census Tract 3.02; Providence County; Rhode Island,2858,2018,617,Providence city,Rhode Island,46157,0.5299183478888888,0.21941465755989809,44007,2858,2018,617,0.011552,0.007725629737,0.002953224727,0.8390363530619027,0.7664286170757323,0.8772618806074616,-0.1918434718003472,-0.3047529511821296,-0.13991046699481366,-6.333830397067092,-10.061606411095935,-4.619230252681442,-221.6175786237611,-352.0506092055961,-161.62457147240875,0.8244396225290694,0.7463093512639881,0.8658490491464244,-0.212945099523938,-0.33992693285478504,-0.15493572578941445,-7.03051363496412,-11.222897083191366,-5.115298427344604,-245.9941789700532,-392.6835928338476,-221.6175786237611,-0.6966832378970285,-1.1612906720954292,-0.49606817466316233,-24.376600346292108,-40.63298362825155,-17.357178959522827,0.8966185412182044,0.8639407948423795,0.9301780235887084,-0.11530149559625973,-0.15748672359249297,-0.07506302518512781,-0.6871516578113009,-0.9385590589283052,-0.44734616779736897,-34.051122785495586,-46.50936862875645,-22.16779820601432,0.886887404159401,0.8513975180642421,0.9234697675138748,-0.127538845754392,-0.17453948218409662,-0.08287248286660913,-0.7600814615826472,-1.0401868069109297,-0.4938874703597198,-37.66508729349094,-51.54543146238501,-24.47410655895539,-0.07292980377134628,-0.1016277479826243,-0.04654130256235084,-3.613964507995356,-5.0360628336285584,-2.3063083529410724,0.8639407948423795,0.832130441466776,0.9301780235887084,-0.15748672359249297,-0.2017346682298084,-0.07506302518512781,-0.7506940989357885,-0.9616113760976428,-0.35780393908347186,-121.66841149688632,-155.85273518600368,-57.99091395194033,0.8513975180642421,-0.17453948218409662,-0.8319797143405379,0.8169783557487289,-0.22402263531637737,-1.067851730760529,0.9234697675138748,-0.08287248286660913,-0.3950293868142052,-134.84274138420386,-173.07159331613113,-64.02421180132986,-0.08128561540474932,-0.10624035466288628,-0.03722544773073333,-13.174329887317556,-17.218858130127437,-6.033297849389519,0.9031
44007014700,44007014700,Census Tract 147; Providence County; Rhode Island,5503,3430,1442,Providence city,Rhode Island,127429,0.6766796774126099,0.21711086762035703,44007,5503,3430,1442,0.011552,0.007725629737,0.002953224727,0.7902450859038236,0.6998964534249111,0.8389098232951744,-0.2654302036643155,-0.4287827793762148,-0.1920232332863568,-16.87357216915414,-27.25800256644925,-12.207042907254737,-306.62497127301725,-495.3298667354033,-221.82523909239936,0.7718590209802833,0.6753628571386818,0.8243028621816124,-0.29557337909968473,-0.4806855150973395,-0.2131463396273851,-18.789793605503647,-30.557493524435777,-13.549852634111666,-341.4463675359558,-555.2879070404465,-306.62497127301725,-1.916221436349506,-3.299490957986528,-1.3428097268569292,-34.82139626293851,-59.958040305043205,-24.4014124451559,0.8638322222711305,0.8218669251358798,0.9074766684934348,-0.15763220474789205,-0.21674199242738643,-0.10195670557587946,-1.5967450041771956,-2.195501193156209,-1.0327766494862007,-46.55233248330016,-64.00878114158043,-30.110106399014597,0.8512798229384695,0.8059009237217157,0.8987088425440434,-0.17470187011854033,-0.2408473182806629,-0.11270742276132951,-1.76965321761715,-2.439677557318858,-1.1416766930061395,-51.593388268721576,-71.12762557780927,-33.285034781520096,-0.17290821343995444,-0.24417636416264887,-0.10890004351993876,-5.041055785421412,-7.118844436228829,-3.1749283825055037,0.8218669251358798,0.7815326610889958,0.9074766684934348,-0.21674199242738643,-0.2795370555679523,-0.10195670557587946,-2.4145834067771568,-3.114142895866617,-1.1358342088493052,-167.44683819536456,-215.95997890891937,-78.76797564835681,0.8059009237217157,-0.2408473182806629,-2.683125368435913,0.762503507210319,-0.3114693775751684,-3.469880397376946,0.8987088425440434,-0.11270742276132951,-1.2556010479201347,-186.0697204185793,-240.62970855596015,-87.0735816865558,-0.2685419616587561,-0.3557375015103288,-0.11976683907082952,-18.62288222321471,-24.669729647040832,-8.305606038198997,0.9293
44007010502,44007010502,Census Tract 105.02; Providence County; Rhode Island,3387,2054,650,Providence city,Rhode Island,172699,0.7848988628202838,0.18099615232711463,44007,3387,2054,650,0.011552,0.007725629737,0.002953224727,0.7560941479357676,0.6545652943451452,0.8117078731451962,-0.32258661534430094,-0.527731471006941,-0.23197030986678943,-12.621725206009094,-20.64835083905548,-9.07621509332136,-372.65205804573645,-609.6353953072181,-267.97210195811516,0.7352473440415673,0.6274054290109623,0.7949498546290134,-0.36008651796430674,-0.5938657106878933,-0.2579409810278905,-14.088969795858675,-23.23596036857798,-10.092359778869405,-415.9719455523672,-686.0336689866543,-372.65205804573645,-1.4672445898495816,-2.587609529522503,-1.0161446855480438,-43.31988750663069,-76.39827367943616,-30.001319325303925,0.8404266175189847,0.7921605865901045,0.8910927498613435,-0.18987188072658895,-0.2623703033554735,-0.12221763689088798,-1.151748320236197,-1.5915182122447442,-0.7413628466398062,-56.07343331237572,-77.48384674998755,-36.09361473416778,0.8259424327645035,0.7739172977432038,0.8808768592778025,-0.21073813419769483,-0.29212772852612146,-0.1352324555555496,-1.278321419386015,-1.7720244795429574,-0.8203097421876925,-62.23570688344767,-86.27188313256852,-39.93718316395777,-0.12657309914981774,-0.18050626729821315,-0.07894689554788625,-6.162273571071943,-8.788036382580973,-3.843568429789983,0.7921605865901045,0.746204198550076,0.8910927498613435,-0.2623703033554735,-0.3401157510813608,-0.12221763689088798,-1.317534281510692,-1.707945434374563,-0.6137353364675731,-202.6975817708757,-262.76083605762506,-94.42082099501124,0.7739172977432038,-0.29212772852612146,-1.4669659332273837,0.7246752968960855,-0.3799283683094756,-1.9078708350920228,0.8808768592778025,-0.1352324555555496,-0.6790913220308652,-225.68706665036672,-293.5185900141574,-104.47558800474847,-0.1494316517166916,-0.1999254007174598,-0.06535598556329214,-22.989484879491012,-30.757753956532277,-10.054767009737253,0.4594
44007012300,44007012300,Census Tract 123; Providence County; Rhode Island,4246,2844,1151,Providence city,Rhode Island,256265,0.8031541691586077,0.17656360813773742,44007,4246,2844,1151,0.011552,0.007725629737,0.002953224727,0.7504805409173372,0.6472132239263897,0.8072069602099523,-0.33247958538360894,-0.5450858589282074,-0.23883966478671437,-16.308054507312256,-26.736348002569912,-11.715035879138064,-384.080417035145,-629.6831842338652,-275.90758076161245,0.7292448647789742,0.6196580849057904,0.790102412336932,-0.3712815109134688,-0.6137931939547513,-0.2656587100427167,-18.21128088375137,-30.106428494496207,-13.030504470583564,-428.90440140723905,-709.0538976565286,-384.080417035145,-1.9032263764391144,-3.370080491926295,-1.3154685914454998,-44.82398437209408,-79.37071342266356,-30.981361079733865,0.8365413540583585,0.7872563940693713,0.8883582799152863,-0.19539816549253147,-0.270234205188154,-0.1256719530946004,-1.641143549573841,-2.26968928598106,-1.0555151050864542,-57.7054693942982,-79.8062336842848,-37.1137519369358,0.8217432710399064,0.7686485571845004,0.8779038831031767,-0.21692508505060443,-0.3009846836412753,-0.1390768616551088,-1.8219475253218975,-2.5279616665453406,-1.168102545000502,-64.0628525078023,-88.88754101776865,-41.07252267934255,-0.18080397574805665,-0.2582723805642808,-0.11258743991404783,-6.357383113504101,-9.081307333483856,-3.9587707424067458,0.7872563940693713,0.7404041338834628,0.8883582799152863,-0.270234205188154,-0.35061374489488834,-0.1256719530946004,-2.402976552701143,-3.1177274817987746,-1.1175001196026255,-208.77294115561625,-270.8711973760881,-97.0894977934514,0.7686485571845004,-0.3009846836412753,-2.6764159518909807,0.7184817122356688,-0.391823873830195,-3.484176183199784,0.8779038831031767,-0.1390768616551088,-1.2366992451891765,-232.5296222320574,-302.7086171329091,-107.44563381313436,-0.27343939918983784,-0.3664487014010094,-0.11919912558655076,-23.75668107644117,-31.837419756820967,-10.356136019682951,0.3184
44007002200,44007002200,Census Tract 22; Providence County; Rhode Island,3925,2075,648,Providence city,Rhode Island,49225,0.5359358924784716,0.22981279979462735,44007,3925,2075,648,0.011552,0.007725629737,0.002953224727,0.8369778050239715,0.7635802182112404,0.8756554231564098,-0.19477481242332287,-0.30962009773196514,-0.1420017207172367,-8.831401634973336,-14.03867062332367,-6.43858522007266,-225.00386331142255,-357.6731368999661,-164.04038777255184,0.8222148866947774,0.7432589297107453,0.8641050950470953,-0.2162270668923318,-0.34542614965846546,-0.15726664005551105,-9.80408117620535,-15.662174307354276,-7.130721086740959,-249.7855076740217,-399.0362880854593,-225.00386331142255,-0.972679541232015,-1.6235036840306076,-0.6921358666682984,-24.781644362599103,-41.36315118549319,-17.63403481957448,0.895250079180375,0.862174058131228,0.929236147553802,-0.1170063239933207,-0.15985860461576776,-0.07615271170033847,-0.7170078861573298,-0.9796041467481283,-0.4666593477846992,-34.55459692324481,-47.20983839750016,-22.489607122154176,0.8853985469355032,0.8494825193747575,0.9224412278494236,-0.12943487818129984,-0.17718726070552637,-0.08407990645799356,-0.7931693367710885,-1.0857931342217837,-0.5152367320008566,-38.225028278124746,-52.3273799624956,-24.83068587955936,-0.07616145061375867,-0.10618898747365524,-0.04857738421615742,-3.670431354879936,-5.117541564995434,-2.3410787574051772,0.862174058131228,0.8299928157999633,0.929236147553802,-0.15985860461576776,-0.20482970570797104,-0.07615271170033847,-0.8002854364186157,-1.0254201256041218,-0.3812363198343291,-123.50083895349007,-158.24384654384596,-58.83276540653227,0.8494825193747575,-0.17718726070552637,-0.8870362943700726,0.8146700801906525,-0.22749076505421173,-1.138866103768413,0.9224412278494236,-0.08407990645799356,-0.4209215061992026,-136.88831703241863,-175.75094193956986,-64.95702256160534,-0.08675085795145687,-0.11344597816429092,-0.0396851863648735,-13.387478078928533,-17.507095395723905,-6.124257155073072,0.7956
44007002500,44007002500,Census Tract 25; Providence County; Rhode Island,2612,985,349,Providence city,Rhode Island,63664,0.4925479605814082,0.24083489594547333,44007,2612,985,349,0.011552,0.007725629737,0.002953224727,0.8519342666419143,0.7843572900047662,0.8873045583826851,-0.17379948096432282,-0.2749291843694389,-0.12700874863387163,-5.244194949908827,-8.295664821627001,-3.832339627738683,-200.7731604099857,-317.5981937835759,-146.7205064218485,0.8383911698178699,0.7655354931903903,0.8767584978461471,-0.19276065397639824,-0.30627516149835515,-0.14056493601899392,-5.81632604720874,-9.241492818622945,-4.241381640008383,-222.6771074735352,-353.8090665628999,-200.7731604099857,-0.5721310972999127,-0.9458279969959432,-0.40904201226969983,-21.90394706354949,-36.210872779324006,-15.660107667293254,0.9051639741165958,0.8749939947435845,0.9360487102770936,-0.1047722054735557,-0.14286498651119117,-0.06832047202327245,-0.304774629888227,-0.4155837246255607,-0.19873922172934833,-30.941586790682948,-42.19124107873713,-20.17657073394399,0.8961897791859949,0.8633871479399926,0.9298829701879696,-0.11583508674724624,-0.15822896181158155,-0.07540414445686276,-0.3369557367996152,-0.46027639731125886,-0.2193451031693628,-34.208704243615756,-46.72856825495013,-22.26853839282871,-0.0321811069113882,-0.04469267268569815,-0.02060588144001449,-3.2671174529328124,-4.537327176213011,-2.09196765888472,0.8749939947435845,0.8455294180911053,0.9360487102770936,-0.14286498651119117,-0.182690960957494,-0.06832047202327245,-0.3851989738702699,-0.4925795495083583,-0.18420871593779573,-110.37219881669624,-141.1402720654322,-52.78186703088703,0.8633871479399926,-0.15822896181158155,-0.426624012046541,0.8314604473742747,-0.20270303074303503,-0.5465369881688575,0.9298829701879696,-0.07540414445686276,-0.20330803074743495,-122.2418372626192,-156.60085620884172,-58.25445007089828,-0.04142503817627108,-0.05395743866049923,-0.01909931480963925,-11.869638445922943,-15.460584143409523,-5.472583040011246,0.4988
44007003100,44007003100,Census Tract 31; Providence County; Rhode Island,2976,1570,546,Providence city,Rhode Island,65512,0.5960052345900643,0.24490904559669371,44007,2976,1570,546,0.011552,0.007725629737,0.002953224727,0.8167034456101535,0.7357203134565824,0.8597795467887929,-0.22443465296379017,-0.35921216488066116,-0.16308884496603715,-7.715783274448207,-12.349265931815358,-5.60679095505384,-259.2669111037704,-414.9618928701397,-188.40023370476612,0.8003331882937427,0.713483644315345,0.8468876905350715,-0.24947961002583657,-0.40157382438611416,-0.18079411376045704,-8.576797642134947,-13.80560691826177,-6.215476000030541,-288.19884550184634,-463.898081930839,-259.2669111037704,-0.8610143676867397,-1.4563409864464116,-0.608685044976701,-28.93193439807593,-48.93618906069931,-20.453126511313876,0.8817035537931949,0.8447346780499044,0.9198861148084148,-0.1341680496782389,-0.18380365573309984,-0.08709109084472985,-0.6220785909565288,-0.8522171966076577,-0.4038033138849734,-39.62284018831394,-54.281350102398584,-25.71995629840595,0.8706725457267969,0.8306008200030509,0.9122365520080116,-0.14853742076505536,-0.2039477639768365,-0.09620689699267558,-0.6887030827044186,-0.9456166199606229,-0.446069321757537,-43.86643838881647,-60.230357959275345,-28.412058710671147,-0.06662449174788976,-0.09339942335296514,-0.04226600787256357,-4.243598200502532,-5.949007856876761,-2.6921024122651955,0.8447346780499044,0.8089529507051153,0.9198861148084148,-0.18380365573309984,-0.2361658352668849,-0.08709109084472985,-0.775319447721517,-0.996193270691504,-0.36736710260676614,-141.9998988500947,-182.4529799801289,-67.28335212578135,0.8306008200030509,-0.2039477639768365,-0.8602912009550617,0.7919825081667751,-0.262654149161361,-1.1079261130978646,0.9122365520080116,-0.09620689699267558,-0.40581933991386626,-157.56249101741057,-202.91687053074443,-74.32588643111103,-0.08497175323354478,-0.11173284240636072,-0.03845223730710012,-15.562592167315891,-20.463890550615517,-7.042534305329693,0.6941
44007003400,44007003400,Census Tract 34; Providence County; Rhode Island,3356,2561,1088,Providence city,Rhode Island,132876,0.6975350064799136,0.2419818362960804,44007,3356,2561,1088,0.011552,0.007725629737,0.002953224727,0.783545843600372,0.6909227903141792,0.8335976497227564,-0.2762495113304755,-0.44733972307567954,-0.19961950508448148,-10.709782495009676,-17.34269542213616,-7.738951178301781,-319.12343548896524,-516.766848097025,-230.600452273593,0.7646643662460938,0.6658439685289661,0.8185630367588517,-0.3077633065461397,-0.5018533579410162,-0.2216530127716964,-11.931525442993696,-19.456107929576586,-8.593157485475665,-355.5281717221006,-579.7409990934619,-319.12343548896524,-1.221742947984021,-2.1134125074404224,-0.8542063071738832,-36.40473623313531,-62.9741509964369,-25.453108080270656,0.8592714875943899,0.8160567148003088,0.9042959983336404,-0.16377654145093612,-0.22540502622382383,-0.105832605521549,-1.238676134635455,-1.7047852161047912,-0.8004340643931817,-48.3668931915445,-66.56716970342801,-31.25474675490752,0.8463372215213391,0.7996360716125531,0.8952445172055599,-0.18156211799646885,-0.2505688969025512,-0.11701326372980948,-1.3731921588017322,-1.895104817365453,-0.8849957138784786,-53.61937363536635,-73.99862621497277,-34.55664638338456,-0.1345160241662775,-0.19031960126066183,-0.08456164948529699,-5.252480443821847,-7.431456511544781,-3.301899628477039,0.8160567148003088,0.7745966591182685,0.9042959983336404,-0.22540502622382383,-0.2909944656078307,-0.105832605521549,-1.894638601528874,-2.4459496605208817,-0.8895743945052786,-174.13957734640385,-224.8115496802281,-81.76235243614694,0.7996360716125531,-0.2505688969025512,-2.106153142932469,0.7550629864530563,-0.3243928227730336,-2.726679055836174,0.8952445172055599,-0.11701326372980948,-0.9835532510851503,-193.5802521077637,-250.6138838084719,-90.40011498944398,-0.21151454140359505,-0.28072939531529295,-0.09397885657987182,-19.440674761359837,-25.802334128243835,-8.637762553297042,0.1703
44007003601,44007003601,Census Tract 36.01; Providence County; Rhode Island,2241,274,145,Providence city,Rhode Island,49975,0.6841992071373812,0.20100250284186935,44007,2241,274,145,0.011552,0.007725629737,0.002953224727,0.7878230514600431,0.6966475815756523,0.8369905920612715,-0.26932056398544996,-0.4354460224181589,-0.19475655937455927,-6.972179378713376,-11.272840562634014,-5.04186404129849,-311.1191155159918,-503.0272450974572,-224.98277738949085,0.7692571691530076,0.6719151712220962,0.8222287043497165,-0.29995538566257673,-0.4882831089840922,-0.21620662804624305,-7.765254622605127,-12.640688750439669,-5.597164105473237,-346.50846151740865,-564.0646474984234,-311.1191155159918,-0.7930752438917512,-1.3678481878056523,-0.5553000641747463,-35.38934600141683,-61.03740240096619,-24.77911932952906,0.8621850347641988,0.8197672610999509,0.9063285687908712,-0.1598438382469635,-0.21985842500982,-0.1033526189449104,-0.1293430085060487,-0.17790582638684752,-0.08363124170391914,-47.20547755695208,-64.92913371782757,-30.5223509868318,0.8494944159402431,0.8036364508450355,0.8974582139542678,-0.17717077503466963,-0.24434375636954409,-0.11425800605682286,-0.14336368116315454,-0.19771895435641676,-0.09245570183605466,-52.322511373414066,-72.16020231986013,-33.742956874472505,-0.01402067265710582,-0.01981312796956924,-0.00882446013213551,-5.11703381646198,-7.231068602032572,-3.2206058876406995,0.8197672610999509,0.7790247080691801,0.9063285687908712,-0.21985842500982,-0.2836563329018269,-0.1033526189449104,-0.24628899399694823,-0.3177564510804352,-0.11577728961605628,-169.854478618585,-219.14238005547256,-79.84640663176295,0.8036364508450355,-0.24434375636954409,-0.2737178615875308,0.7598123625752358,-0.3161144109457434,-0.3541165195570177,0.8974582139542678,-0.11425800605682286,-0.12799368214602294,-188.7709390258833,-244.21828934966737,-88.27150492829168,-0.02742886759058255,-0.03636006847658246,-0.01221639252996667,-18.916460407298313,-25.0759092941948,-8.425098296528741,0.396
44007001700,44007001700,Census Tract 17; Providence County; Rhode Island,2771,1522,491,Providence city,Rhode Island,41327,0.6547026873575247,0.22915130026499073,44007,2771,1522,491,0.011552,0.007725629737,0.002953224727,0.7973666242441362,0.7094788963388802,0.8445443376408601,-0.2541282386229172,-0.40948519421831175,-0.18407045720463633,-8.134795362236845,-13.107863482163138,-5.892204304831075,-293.56894125719396,-473.03729636099376,-212.6381921627959,0.7795138906452587,0.6855409941383699,0.8303949510658324,-0.28285077661955377,-0.4587019719467857,-0.20424624296724753,-9.054220807251676,-14.683321673584004,-6.538043151157431,-326.7492171509085,-529.8925179929269,-293.56894125719396,-0.9194254450148308,-1.575458191420866,-0.645838846326356,-33.180275893714565,-56.8552216319331,-23.307067712968458,0.8686644439636567,0.8280343964412463,0.9108405112673508,-0.15119250816468105,-0.2076792996738217,-0.09788704787470656,-0.6795813004539082,-0.9334785847719812,-0.43998348926012987,-44.65054536490856,-61.332364308277334,-28.908245023661618,0.8565194904142301,0.8125558389725517,0.9023739972943858,-0.16751575555668882,-0.2306846521027587,-0.10818796086581511,-0.752951163980538,-1.0368832277059332,-0.48628411573518826,-49.47116714721011,-68.12636187292597,-31.950336119263355,-0.07336986352662977,-0.10340464293395212,-0.04630062647505839,-4.820621782301562,-6.793997564648629,-3.042091095601734,0.8280343964412463,0.7889089200476416,0.9108405112673508,-0.2076792996738217,-0.2675734480725745,-0.09788704787470656,-0.787786606299831,-1.0149821331452036,-0.371313392172636,-160.44533733194115,-206.7173387261107,-75.62390879279756,0.8125558389725517,-0.2306846521027587,-0.875052446203895,0.7704235563389039,-0.2979873107100415,-1.1303505577752462,0.9023739972943858,-0.10818796086581511,-0.41038768267631376,-178.21842081545725,-230.2139628870155,-83.58201276503335,-0.087265839904064,-0.1153684246300426,-0.03907429050367772,-17.77308348351609,-23.496624160904805,-7.958103972235788,0.7572
44007013600,44007013600,Census Tract 136; Providence County; Rhode Island,1889,1273,495,Providence city,Rhode Island,85059,0.6868783118926736,0.2416936196751756,44007,1889,1273,495,0.011552,0.007725629737,0.002953224727,0.7869619087393585,0.6954937007467272,0.8363078578218237,-0.2707095335807412,-0.43782754455767897,-0.19573191934907191,-5.9073498088058,-9.554153588245551,-4.271208704953384,-312.72365319247217,-505.7783794730307,-226.10951323204787,0.7683322858390641,0.6706910653812445,0.8214909722020175,-0.30152021258346723,-0.4909994356814113,-0.2172988308313196,-6.579692065498599,-10.714456133593252,-4.7418359811190705,-348.3161495764213,-567.2025480991664,-312.72365319247217,-0.672342256692799,-1.160302545347701,-0.4706272761656862,-35.592496383949126,-61.424168626135575,-24.914096144292547,0.8615989237659204,0.8190204765073265,0.9059198677422174,-0.16063283323190464,-0.22097069448672643,-0.10385039075503905,-0.6038919205022363,-0.8307293993604169,-0.39042087882137894,-47.43848550685281,-65.25761189005632,-30.669354188639353,0.8488592051902751,0.8028311886622396,0.8970130528503933,-0.17805166497057195,-0.24559186803181315,-0.11481097941925172,-0.6693772359257821,-0.9232915952577878,-0.43162671952712434,-52.58265796746129,-72.52879774216716,-33.90626233520222,-0.06548531542354585,-0.09256219589737091,-0.0412058407057454,-5.144172460608472,-7.2711858521108335,-3.2369081465628753,0.8190204765073265,0.7781331048489571,0.9059198677422174,-0.22097069448672643,-0.2851271765312045,-0.10385039075503905,-0.8450331953244369,-1.0903795619489796,-0.3971432851730187,-170.71377683321955,-220.27869938363224,-80.23096670161993,0.8028311886622396,-0.24559186803181315,-0.939189160221818,0.7588558414309322,-0.31777334429468934,-1.2152246031629508,0.8970130528503933,-0.11481097941925172,-0.43905862278405566,-189.73518388319556,-245.49991983089913,-88.6987116735466,-0.0941559648973811,-0.12484504121397122,-0.04191533761103694,-19.021407049975977,-25.221220447266912,-8.467744971926654,0.3517
