geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08031000904,08031000904,Census Tract 9.04; Denver County; Colorado,2797,1756,624,Lakewood city,Colorado,57163,0.5459450087978537,0.19681570300333684,08031,2797,1756,624,0.008855,0.007069502844,0.002896537907,0.8335649569663605,0.7588658411755963,0.8729898799328255,-0.19966655464902927,-0.31775597970103775,-0.14548865111351306,-4.94522841394378,-7.870000573106772,-3.603380709691612,-176.8047341417154,-281.37292002526897,-128.8302005610158,0.81852772340062,0.7382126870921344,0.8612121141074153,-0.2217057179754928,-0.35462315601627237,-0.1611541263982665,-5.491081959086349,-8.783105966127884,-3.9913743505508497,-196.32041326729885,-314.0188046524092,-176.8047341417154,-0.5458535451425695,-0.9131053930211124,-0.3879936408592375,-19.515679125583464,-32.645884627140234,-13.871778364649176,0.8929785103842292,0.8592434044565557,0.9276716161098616,-0.11984777726590735,-0.16381457781740952,-0.07796765863489874,-0.609584214140211,-0.8332134559490281,-0.39656850549557127,-34.714362992039355,-47.44951343673281,-22.58362787560201,0.8829276315547733,0.8463067951159661,0.92073297163155,-0.13259565593056652,-0.18160459749466384,-0.08609122385178382,-0.6744240115484653,-0.923699198879722,-0.4378875623168305,-38.40683437064153,-52.6024600728771,-24.93664933467144,-0.0648397974082543,-0.09048574293069388,-0.04131905682125925,-3.692471378602181,-5.152946636144299,-2.353021459069433,0.8592434044565557,0.8264494114116506,0.9276716161098616,-0.16381457781740952,-0.2099954167695627,-0.07796765863489874,-0.7226466772317537,-0.9263674343535389,-0.34394417270268923,-115.8087623768836,-148.4563196079389,-55.11925844594379,0.8463067951159661,-0.18160459749466384,-0.8011250323265288,0.8108451104499829,-0.23328116197808063,-1.0290894669467354,0.92073297163155,-0.08609122385178382,-0.37978022276290285,-128.38542184720012,-164.91818380556657,-60.86221518636263,-0.07847835509477508,-0.10272203259319668,-0.03583605006021362,-12.57665947031652,-16.461864197627673,-5.742956740418849,0.9723
08059011730,08059011730,Census Tract 117.30; Jefferson County; Colorado,2198,1183,355,Lakewood city,Colorado,71686,0.6611779206531269,0.21339877146232003,08059,2198,1183,355,0.010662,0.007069502844,0.002896537907,0.7952617127946494,0.7066420016061207,0.842880280390119,-0.2574476853486063,-0.4151437329328124,-0.1864081095089325,-6.033306072168674,-9.72892493220416,-4.368488213358155,-274.490722118684,-442.6262480529645,-198.7483263584238,0.7772506280365832,0.6825263023806201,0.8285953328471772,-0.28658628752234677,-0.4651450010234718,-0.20686173377763395,-6.716171428644048,-10.90070845000514,-4.847820452570619,-305.55829975632616,-495.9376000912256,-274.490722118684,-0.6828653564753742,-1.1717835178009786,-0.4793322392124635,-31.067577637642135,-53.31135203826108,-21.807654195289512,0.8672378907802021,0.8262124377121819,0.9098481052600996,-0.15308614929216224,-0.2103424668467149,-0.09908455512376804,-0.524565664167847,-0.7207604106206327,-0.3395235670085284,-44.34198344614091,-60.926492867340045,-28.70021699142252,0.8549723484100243,0.8105893648125617,0.901292556779598,-0.16962847027705727,-0.2336702693246377,-0.1095176504875318,-0.5812496531142164,-0.8006955599270137,-0.3752736569031693,-49.13352942639192,-67.68347928377123,-31.72220261227128,-0.05668398894636939,-0.07993514930638101,-0.03575008989464084,-4.791545980251005,-6.756986416431193,-3.021985620848761,0.8262124377121819,0.7867283966442117,0.9098481052600996,-0.2103424668467149,-0.27108669811017105,-0.09908455512376804,-0.5278909169933236,-0.6803391050574504,-0.24866988320660333,-148.7016667586827,-191.6448183260424,-70.0478544243953,0.8105893648125617,-0.2336702693246377,-0.5864360849098141,0.7680815069391864,-0.3019451594206602,-0.7577837679560188,0.901292556779598,-0.1095176504875318,-0.2748535462643804,-165.19326335487722,-213.4602163256391,-77.42353415898039,-0.05854516791649056,-0.07744466289856833,-0.02618366305777708,-16.491596596194523,-21.815397999596712,-7.375679734585094,0.2953
08031011903,08031011903,Census Tract 119.03; Denver County; Colorado,1514,1062,456,Lakewood city,Colorado,52548,0.6793015736470048,0.1889080113867001,08031,1514,1062,456,0.008855,0.007069502844,0.002896537907,0.7893997308963157,0.6987619257193832,0.8382401299631743,-0.2667853317666583,-0.43110258758086856,-0.1929755737701703,-3.576649546769752,-5.779563907325287,-2.587121240482575,-236.23841127937595,-381.7413413028591,-170.8798705734858,0.7709508141620617,0.6741587199970764,0.8235790550651486,-0.29709960950866815,-0.4833302163685379,-0.214212520158002,-3.9830570018896743,-6.479752045838313,-2.871833725122649,-263.08170421992565,-427.9889065943404,-236.23841127937595,-0.4064074551199224,-0.7001881385130257,-0.28471248464007415,-26.843292940549695,-46.24756529148122,-18.805316026424975,0.8632575268355402,0.8211342080607967,0.907076186083102,-0.15840287389757177,-0.2178277194925486,-0.10244322951323157,-0.48726676440902505,-0.6700649140012727,-0.31512800085181214,-45.88199288220575,-63.094624670552975,-29.67306976005764,0.8506568647147401,0.8051106277232665,0.8982725778241089,-0.17556213495713188,-0.24206533309323192,-0.11324783221403252,-0.5400507664312877,-0.7446228008981858,-0.34836429050491924,-50.85223789371824,-70.11514132751279,-32.8026638893521,-0.05278400202226263,-0.07455788689691312,-0.0332362896531071,-4.970245011512489,-7.020516656959804,-3.129594129294454,0.8211342080607967,0.7806572770132049,0.907076186083102,-0.2178277194925486,-0.28097185467353936,-0.10244322951323157,-0.7022097591993005,-0.9057670845185348,-0.3302455522909049,-153.99336824546063,-198.6331325698541,-72.42227023923353,0.8051106277232665,-0.24206533309323192,-0.7803443916958032,0.7615640830847248,-0.31308713503069574,-1.009296898532808,0.8982725778241089,-0.11324783221403252,-0.3650762775927556,-171.12815607364104,-221.3370391519316,-80.06058719139376,-0.07813463249650265,-0.1035298140142732,-0.03483072530185066,-17.134787828180404,-22.703906582077455,-7.638316952160233,0.1583
08059012039,08059012039,Census Tract 120.39; Jefferson County; Colorado,3709,2568,1122,Lakewood city,Colorado,88529,0.5872043887349928,0.18046219864129356,08059,3709,2568,1122,0.010662,0.007069502844,0.002896537907,0.8196428774673842,0.7397376501542317,0.8620874221621209,-0.2200435427315633,-0.35183061155736084,-0.15997516527035446,-8.701700672907966,-13.913267489394771,-6.326275181725334,-234.61042526039273,-375.1217980424581,-170.56552121125193,0.8035023221549503,0.717770319268123,0.8493886231273364,-0.24455147474627503,-0.3932033314217472,-0.1773173936779756,-9.670875618269406,-15.549366507865642,-7.012079812622482,-260.74078237447844,-419.2333919618669,-234.61042526039273,-0.9691749453614396,-1.6360990184708708,-0.6858046308971479,-26.13035711408573,-44.111593919408755,-18.49028392820566,0.8836753840769634,0.847267519420443,0.9212500966391828,-0.1316372709018511,-0.18026476535301475,-0.08548156862952337,-0.9791587423227036,-1.3408650887312883,-0.6358383507772873,-38.12923451412398,-52.21437261414675,-24.76006038852365,0.8728146618194675,0.8333407391952133,0.9137245654664558,-0.14571860870829345,-0.1999893356536672,-0.09442170846036158,-1.083900088920944,-1.4875825443282125,-0.7023378764281913,-42.20794738788723,-57.92766917165936,-27.349605779913997,-0.1047413465982403,-0.14671745559692395,-0.066499525650904,-4.078712873763251,-5.713296557512615,-2.589545391390343,0.847267519420443,0.812001857588571,0.9212500966391828,-0.18026476535301475,-0.23152427627411265,-0.08548156862952337,-1.4298569084391384,-1.8364464361830168,-0.6780382800253882,-127.43822713361304,-163.6761529574881,-60.431219253599664,0.8333407391952133,-0.1999893356536672,-1.5863118487884098,0.7952665668883316,-0.257440010225422,-2.0420095763506674,0.9137245654664558,-0.09442170846036158,-0.7489513099483606,-141.38251771732706,-181.997288444801,-66.7514536495865,-0.15645494034927143,-0.20556314016765076,-0.07091302992297233,-13.94429058371403,-18.321135487312905,-6.320234395986838,0.283
08059009845,08059009845,Census Tract 98.45; Jefferson County; Colorado,2527,2338,1174,Lakewood city,Colorado,772829,0.7071141728099017,0.19922285681128124,08059,2527,2338,1174,0.010662,0.007069502844,0.002896537907,0.7804878435499957,0.6868397012800799,0.8311689749018488,-0.2812499365160747,-0.4559437931969798,-0.20312479194508928,-7.5776816020606,-12.284436171188284,-5.472765675652756,-299.86868231343885,-486.1272723066199,-216.57165317185425,0.7613822666233521,0.6615168786694242,0.815940060388905,-0.3134006974379529,-0.5116772258500812,-0.22558022157089055,-8.443915502582888,-13.78605502474828,-6.077779486676587,-334.1478236083454,-545.5502582013565,-299.86868231343885,-0.8662339005222881,-1.5016188535599966,-0.6050138110238308,-34.27914129490654,-59.422985894736705,-23.941979067029315,0.8571847511862598,0.8134017815205713,0.9028388072636292,-0.16660964700561678,-0.22940473296063163,-0.10761743065836096,-1.1282981279269124,-1.5535530828435642,-0.7287966076780626,-48.2591158223658,-66.44795050656818,-31.17179673558865,0.8440766380755836,0.7967748756071036,0.8936577791508675,-0.18472654601590105,-0.2550596543823609,-0.1189965816111133,-1.2509876816503869,-1.7272909205527651,-0.8058574198707406,-53.50674429642372,-73.87899574648269,-34.467810944000874,-0.12268955372347425,-0.17373783770920115,-0.07706081219267791,-5.247628474057923,-7.431045239914505,-3.296014208412229,0.8134017815205713,0.7714315122832902,0.9028388072636292,-0.22940473296063163,-0.2962913545496614,-0.10761743065836096,-1.9039666817962968,-2.459098641455055,-0.8931812334892222,-162.1777412092246,-209.46325736414437,-76.08017321032557,0.7967748756071036,-0.2550596543823609,-2.1168921737017192,0.7516698192481182,-0.33037136039369264,-2.7419489331863676,0.8936577791508675,-0.1189965816111133,-0.9876235930759752,-180.3144952045757,-233.5561271879359,-84.12466721260436,-0.21292549190542245,-0.2828502917313127,-0.09444235958675308,-18.136753995351143,-24.092869823791546,-8.044494002278796,0.0343
08059009807,08059009807,Census Tract 98.07; Jefferson County; Colorado,1079,857,390,Lakewood city,Colorado,80592,0.6043964156925165,0.23310243441514503,08059,1079,857,390,0.010662,0.007069502844,0.002896537907,0.8139106568488899,0.731910296314015,0.8575848530862585,-0.22863608135021551,-0.3662876516919023,-0.16606537114225,-2.630297613405122,-4.213882298783848,-1.9104655171010445,-243.7717899355998,-390.5358942339063,-177.05889871186696,0.7973232133940622,0.7094203503093903,0.8445100300618738,-0.2541965205593087,-0.4096015141994206,-0.1841185591682483,-2.924352523077414,-4.712177880601366,-2.1181547720021605,-271.02433022033495,-436.7171344394222,-243.7717899355998,-0.2940549096722922,-0.49829558181751743,-0.207689254901116,-27.252540284735144,-46.181240205515984,-19.248309073319373,0.8798276065627567,0.8423267878251633,0.9185875047719246,-0.13658629547522794,-0.18718769776031857,-0.08862791492933404,-0.3390526667345402,-0.4646621967798062,-0.22000399673598753,-39.56273824207004,-54.21962622868217,-25.671411521118735,0.8686350376972807,0.8279968291969445,0.910820059839796,-0.15123147996765474,-0.20773409358327796,-0.09791169967851816,-0.3754068912905258,-0.5156651928806943,-0.2430494418565868,-43.80477144580231,-60.17096766402501,-28.36049496576276,-0.03635422455598558,-0.05100299610088815,-0.02304544512059928,-4.242033203732273,-5.951341435342842,-2.689083444644023,0.8423267878251633,0.8060566271088735,0.9185875047719246,-0.18718769776031857,-0.24060762776277095,-0.08862791492933404,-0.5160963450545699,-0.663380760415231,-0.24435656569377967,-132.33239616783845,-170.09763087570025,-62.65552966507171,0.8279968291969445,-0.20773409358327796,-0.5727449384992708,0.788863947066793,-0.26764571218936717,-0.7379276281677833,0.910820059839796,-0.09791169967851816,-0.2699529453418816,-146.85767653827455,-189.21221235071368,-69.21870393381579,-0.05664859344470086,-0.07454686775255237,-0.0255963796481019,-14.525280370436116,-19.11458147501343,-6.563174268744079,0.3049
08059011710,08059011710,Census Tract 117.10; Jefferson County; Colorado,2519,1889,798,Lakewood city,Colorado,80931,0.6196659275541848,0.20442723618072545,08059,2519,1889,798,0.010662,0.007069502844,0.002896537907,0.8088530709962543,0.725027719794184,0.8536055107685048,-0.2363184808933376,-0.3792576100178256,-0.17150134035533068,-6.346942033434324,-10.185940843147332,-4.606110625697841,-251.96276432847657,-404.3644638010056,-182.85472908685355,0.7918749459861691,0.7020856107718845,0.8402004913790857,-0.26282565835523475,-0.42432772393751744,-0.1901921151683964,-7.058860619677069,-11.396414943214342,-5.108099568120188,-280.22471693835126,-452.4182192621811,-251.96276432847657,-0.7119185862427448,-1.2104741000670105,-0.5019889424223472,-28.261952609874747,-48.05375546117548,-19.928104105690636,0.8764241615212258,0.8379627222107947,0.9162291132235512,-0.14100003617458615,-0.19337050860890664,-0.0914300643446258,-0.7714901729229655,-1.0580383606438817,-0.5002650925865995,-40.84119496680601,-56.01050082815679,-26.483064721365775,0.8649395898241591,0.8232792486395989,0.9082480960428806,-0.1561501077818608,-0.214654689344372,-0.1010207501197862,-0.8543847003372663,-1.1744960348518227,-0.5527411062662466,-45.229470637229554,-62.17554446012825,-29.261043211553552,-0.08289452741430081,-0.11645767420794106,-0.05247601367964716,-4.388275670423548,-6.16504363197147,-2.77797849018778,0.8379627222107947,0.8008127375761768,0.9162291132235512,-0.19337050860890664,-0.24873138634970285,-0.0914300643446258,-1.0908926217240007,-1.4032089800666472,-0.5157993497293252,-136.7033360556392,-175.84072431912873,-64.6365099911435,0.8232792486395989,-0.214654689344372,-1.2109665455647836,0.7832205422097449,-0.27677958647336137,-1.5614418708401887,0.9082480960428806,-0.1010207501197862,-0.5699048512593238,-151.75019367979743,-195.66940737345723,-71.41664802748419,-0.12007392384078286,-0.15823289077354152,-0.0541055015299986,-15.046857624158251,-19.82868305432851,-6.780138036340677,0.4029
08059011727,08059011727,Census Tract 117.27; Jefferson County; Colorado,2402,1834,865,Lakewood city,Colorado,91393,0.6162606815781648,0.20473631550999097,08059,2402,1834,865,0.010662,0.007069502844,0.002896537907,0.8099782308715145,0.7265569707366433,0.8544913390563079,-0.2346010817155261,-0.37635456031220466,-0.17028687628875264,-6.008162793268756,-9.63848695756104,-4.361068017327614,-250.1316733250939,-401.26923220487254,-181.55986749906805,0.7930867268167414,0.7037147292629384,0.8411596500954998,-0.2608961494208313,-0.4210303670173095,-0.18883496121867777,-6.681582737790017,-10.782639907078806,-4.836086772345529,-278.16747451249034,-448.9025773138554,-250.1316733250939,-0.6734199445212612,-1.1441529495177676,-0.4750187550179143,-28.035801187396387,-47.63334510898283,-19.775968152286193,0.8771820196034624,0.8389339871922225,0.9167545317678576,-0.14001424750140054,-0.19198889932548768,-0.09080453419915233,-0.7437907592980643,-1.0198931305521295,-0.4823764341483815,-40.55565754078867,-55.61031246194817,-26.301877543532257,0.8657623452929095,0.8243289796943586,0.9088210384138138,-0.15505138960701098,-0.21310790307381405,-0.10032664048504308,-0.8236718252895305,-1.1320825692264276,-0.5329602482307928,-44.91122275297331,-61.72751195345843,-29.05999172468881,-0.07988106599146627,-0.11218943867429808,-0.05058381408241125,-4.355565212184638,-6.117199491510256,-2.7581141811565564,0.8389339871922225,0.8019792111794458,0.9167545317678576,-0.19198889932548768,-0.2469151145817498,-0.09080453419915233,-1.1740351503752395,-1.5099155456193605,-0.5552806195451873,-135.72660697979646,-174.5567104762266,-64.19429127690026,0.8243289796943586,-0.21310790307381405,-1.3031803917332123,0.7844755670239681,-0.27473696063429714,-1.680049471741009,0.9088210384138138,-0.10032664048504308,-0.6135094417558505,-150.6566926859205,-194.225372455608,-70.92594702379775,-0.12914524135797278,-0.1701339261216488,-0.05822882221066328,-14.930085706124023,-19.66866197938136,-6.731655746897489,0.1816
08059011806,08059011806,Census Tract 118.06; Jefferson County; Colorado,3403,2096,928,Lakewood city,Colorado,101917,0.5720917704750491,0.214788372973636,08059,3403,2096,928,0.010662,0.007069502844,0.002896537907,0.8247151073796959,0.746687374932386,0.8660649165221144,-0.2125399317313628,-0.33924857118489776,-0.1546478571326191,-7.711540859463647,-12.308883309107411,-5.611055105701393,-226.61007521197905,-361.706826597338,-164.8855452747985,0.8089735927151265,0.7251914733733438,0.8537004113895272,-0.236134292892972,-0.37894616348471466,-0.17137111176079667,-8.567610016297024,-13.749222555236916,-6.217821374599069,-251.76638308248675,-404.0323995074028,-226.61007521197905,-0.8560691568333771,-1.440339246129504,-0.606766268897676,-25.156307870507703,-42.32557291006477,-17.830334084562917,0.8870716607564962,0.8516345887781006,0.923597016117205,-0.12730464092066507,-0.17421252398257986,-0.08272329008163383,-0.7728847372711777,-1.0576692244199886,-0.5022249609956871,-36.87427181637298,-50.46131795896891,-23.96111455132095,0.8765053586956604,0.8380667702112966,0.9162854140617966,-0.14089433690184586,-0.1932223487967148,-0.09136300180432363,-0.8553897310565622,-1.1730805978843697,-0.5546778902573248,-40.81057877178255,-55.96758577692603,-26.46363980235329,-0.08250499378538456,-0.11541137346438111,-0.05245292926163769,-3.936306955409569,-5.506267817957115,-2.502525251032333,0.8516345887781006,0.8172642055930722,0.923597016117205,-0.17421252398257986,-0.22359451589381685,-0.08272329008163383,-1.1429210265248873,-1.4668915172611232,-0.5427060320133528,-123.15959337552664,-158.07020660141416,-58.481253449714735,0.8380667702112966,-0.1932223487967148,-1.2676349563500584,0.8009376809707893,-0.24853658874924453,-1.6305239522887818,0.9162854140617966,-0.09136300180432363,-0.599386849013416,-136.59859443427354,-175.70301210008424,-64.58910010920431,-0.12471392982517115,-0.16363243502765856,-0.05668081700006322,-13.439001058746893,-17.632805498670105,-6.107846659489571,0.8426
08059011728,08059011728,Census Tract 117.28; Jefferson County; Colorado,1400,1127,436,Lakewood city,Colorado,65964,0.6784556066561686,0.18383180227548232,08059,1400,1127,436,0.010662,0.007069502844,0.002896537907,0.7896723897493275,0.6991277852440204,0.8384561511857966,-0.26634793489163094,-0.4303536794077845,-0.19266821358008768,-3.975722354540397,-6.423803301784118,-2.875919890467253,-283.9801681814569,-458.8430929845798,-205.4228493190895,0.7712437344722958,0.6745470056482022,0.8238125253135238,-0.29660696781442897,-0.48247637544407374,-0.21386840970817164,-4.427392887172418,-7.2018283609786,-3.1923709780319363,-316.24234908374416,-514.4163114984714,-283.9801681814569,-0.4516705326320216,-0.7780250591944817,-0.3164510875646833,-32.26218090228726,-55.573218513891554,-22.603649111763097,0.8634429131937127,0.8213705512161829,0.907205384275082,-0.15815415787152431,-0.21747729878959624,-0.102286226838333,-0.5162781516294482,-0.7099325073177466,-0.3339029769431888,-45.80995134245326,-62.99312398560307,-29.62759334012323,0.8508578152459153,0.8053655356722222,0.8984133175142639,-0.17528449769363583,-0.241672204367822,-0.11307343792143112,-0.5721984024731123,-0.7889143140491427,-0.3691167296144445,-50.77181920790703,-70.00127010196475,-32.75214992142365,-0.05592025084366403,-0.0789818067313961,-0.0352137526712557,-4.961867865453773,-7.008146116361677,-3.1245565813004172,0.8213705512161829,0.7809396165517423,0.907205384275082,-0.21747729878959624,-0.2805087343571122,-0.102286226838333,-0.670330982682141,-0.8646129807527382,-0.31527716838953224,-153.74563822984885,-198.30572953044452,-72.31127715356244,0.8053655356722222,-0.241672204367822,-0.7449070185370132,0.7618670660973613,-0.3125649401311789,-0.9634199276717378,0.8984133175142639,-0.11307343792143112,-0.3485266240613568,-170.8502336094067,-220.96787331920592,-79.93729909664147,-0.07457603585487227,-0.0988069469189996,-0.03324945567182458,-17.10459537955786,-22.662143788761377,-7.626021943079032,0.079
08059015800,08059015800,Census Tract 158; Jefferson County; Colorado,2733,1386,528,Lakewood city,Colorado,92981,0.6131770334002961,0.22463781984519432,08059,2733,1386,528,0.010662,0.007069502844,0.002896537907,0.8109984789002456,0.7279445791642459,0.8552943011791474,-0.233047935374737,-0.3737309523591772,-0.16918819477851632,-6.790841118676564,-10.890238158608344,-4.930016427947103,-248.4757086965446,-398.4719414053547,-180.38845327285412,0.7941856646491984,0.7051932520672697,0.8420291687625803,-0.259151410699049,-0.4180510052648776,-0.1876073146843223,-7.551476707606621,-12.181691082960564,-5.466735693985879,-276.3072340873261,-445.7259818134124,-248.4757086965446,-0.7606355889300573,-1.2914529243522193,-0.5367192660387765,-27.831525390781454,-47.25404040805778,-19.638465643570303,0.8778688695541925,0.8398144953702297,0.9172305887627769,-0.1391222934102097,-0.19073915193515809,-0.0902383896168009,-0.558520573248028,-0.7657416929258958,-0.3622711778416949,-40.29729965714487,-55.248318392921774,-26.137891619169903,0.8665080734259094,0.8252807269672748,0.909340182865347,-0.1540573373382479,-0.2117088977405059,-0.0996984614151574,-0.618478823588086,-0.849926866710623,-0.4002495966433923,-44.62329174517215,-61.32228475545621,-28.87803727585803,-0.05995825034005808,-0.08418517378472723,-0.03797841880169744,-4.325992088027279,-6.073966362534432,-2.7401456566881275,0.8398144953702297,0.8030369867448113,0.9172305887627769,-0.19073915193515809,-0.24527265431894676,-0.0902383896168009,-0.711971555891771,-0.9155286239949816,-0.33683261147392773,-134.84309770677478,-173.39557272632229,-63.79405520339541,0.8252807269672748,-0.2117088977405059,-0.790245273669251,0.7856137999785386,-0.27289006382947695,-1.0186160594764857,0.909340182865347,-0.0996984614151574,-0.3721441978409124,-149.66766546766118,-192.91970823418285,-70.48185565168795,-0.07827371777748005,-0.1030874354815038,-0.03531158636698467,-14.82456776088637,-19.524135507860564,-6.687800448292551,0.5224
08059011951,08059011951,Census Tract 119.51; Jefferson County; Colorado,2732,1859,845,Lakewood city,Colorado,105861,0.6147613870715368,0.21230356202377895,08059,2732,1859,845,0.010662,0.007069502844,0.002896537907,0.8104741232421591,0.7272313064037216,0.8548816514873259,-0.2338456852881077,-0.3750783157908376,-0.1697525596206174,-6.811593686952209,-10.925500228091938,-4.944651692124162,-249.32626965418044,-399.908500296191,-180.99017906750225,0.793620849150935,0.7044332113277909,0.8415823048436964,-0.26004754168172656,-0.419580996351795,-0.1882379111876952,-7.574816661869673,-12.221800297036957,-5.483103808015319,-277.26268894105687,-447.3572583102839,-249.32626965418044,-0.7632229749174639,-1.2963000689450173,-0.5384521158911575,-27.936419286876426,-47.448758014092874,-19.709081840818357,0.8775159044157357,0.8393619819702529,0.9169859636320922,-0.13958048505777934,-0.1913810983583959,-0.09052923344551242,-0.7515940086819399,-1.0305229046997255,-0.4874695014854703,-40.4300166047305,-55.434260607838915,-26.222135636657896,0.8661248441035037,0.8247915896880506,0.9090734135851388,-0.15456796650956936,-0.2124274938087282,-0.10002116996939928,-0.832296560043143,-1.1438506719608337,-0.5385803900827515,-44.771197420287415,-61.530428830598915,-28.971511031885505,-0.08070255136120308,-0.11332776726110816,-0.05111088859728119,-4.341180815556917,-6.096168222759987,-2.749375395227606,0.8393619819702529,0.8024933360071589,0.9169859636320922,-0.1913810983583959,-0.24611626680359025,-0.09052923344551242,-1.1432589901669823,-1.4702321026636342,-0.5407971889454205,-135.29692191325233,-173.9919648122644,-63.99966733081899,0.8247915896880506,-0.2124274938087282,-1.268984472022784,0.7850287788952222,-0.2738386501031322,-1.6358381327675258,0.9090734135851388,-0.10002116996939928,-0.5974994539972498,-150.17567716245964,-193.5903115701214,-70.70999455588755,-0.12572548185580157,-0.16560603010389152,-0.05670226505182929,-14.878755249207288,-19.598346757856984,-6.710327225068555,0.3632
08031012010,08031012010,Census Tract 120.10; Denver County; Colorado,3428,2466,854,Lakewood city,Colorado,186962,0.579062278962,0.2608943293868357,08031,3428,2466,854,0.008855,0.007069502844,0.002896537907,0.8223717156953316,0.7434738247351711,0.8642280713608058,-0.21599512837632084,-0.3450372652409179,-0.15710196548627367,-6.556519162155516,-10.473585484152148,-4.768820736217908,-191.2636861772321,-305.5304983708328,-139.11379043809532,0.8064454231074808,0.7217590719878334,0.8517089394493107,-0.24000951750298768,-0.38550388739257424,-0.17411002008100307,-7.28547450323214,-11.701947371568346,-5.285099212957643,-212.5284277488956,-341.3636922861245,-191.2636861772321,-0.7289553410766239,-1.2283618874161988,-0.5162784767397355,-21.26474157166347,-35.83319391529168,-15.06063234363289,0.8855035512909168,0.8496175422453303,0.9225137865531085,-0.1293009480788263,-0.17700017981884636,-0.08399464005455363,-0.9235788904876718,-1.264287943144465,-0.5999621628543915,-37.45250975213592,-51.268773039110485,-24.329365890283515,0.8748011352960703,0.8358836258123155,0.9151033637436504,-0.14311694355718577,-0.1963387834379403,-0.09277272887408128,-1.0222646461954097,-1.4024209293250078,-0.6626628441177579,-41.4543652147368,-56.870272884225784,-26.871972591960983,-0.09868575570773765,-0.13813298618054315,-0.06270068126336636,-4.001855462600877,-5.601499845115295,-2.5426067016774683,0.8496175422453303,0.8148327885564339,0.9225137865531085,-0.17700017981884636,-0.22724565584996917,-0.08399464005455363,-1.0686129965236404,-1.371962794011574,-0.5071054961214455,-125.1303274617846,-160.65138103180024,-59.38003467464234,0.8358836258123155,-0.1963387834379403,-1.1853670200683244,0.7983169422638536,-0.25263532196149685,-1.5252492325448157,0.9151033637436504,-0.09277272887408128,-0.5601019383102986,-138.80175879020192,-178.60061271016576,-65.58570706209585,-0.116754023544684,-0.15328643853324175,-0.05299644218885313,-13.67143132841733,-17.949231678365543,-6.205672387453528,0.1425
