geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
17201000507,17201000507,Census Tract 5.07; Winnebago County; Illinois,1963,1407,560,Rockford city,Illinois,130068,0.7201337485469388,0.215517081453888,17201,1963,1407,560,0.01470799999999999,0.007676560355,0.00345826479,0.7763506713139191,0.6813288064478309,0.827879368728086,-0.2880777166168609,-0.4677201235826063,-0.20790544827364385,-8.31732337092955,-13.503923734932783,-6.002605353088783,-423.70470560007897,-687.9227577652972,-305.78733332087535,0.756943956981284,0.6556807391979984,0.8123884978037926,-0.32110176820491576,-0.5251324924126316,-0.2309381566866043,-9.27078731566576,-15.161522394968983,-6.667601195976928,-472.2764806757901,-772.3648698404985,-423.70470560007897,-0.9534639447362084,-1.6575986600362,-0.6649958428881453,-48.57177507571108,-84.44211207520122,-33.87650753378223,0.8543566743170664,0.8098071570513201,0.900862022004854,-0.1704713383310948,-0.2348618943319943,-0.11004790475517665,-0.8294757830658258,-1.1427859698912186,-0.535468735478938,-58.95350270546026,-81.22146196810367,-38.0574794228101,0.8410138311598924,0.7929024719419209,0.8915056634195943,-0.18904108701855749,-0.2611891567835202,-0.12169786579285254,-0.9198320680851422,-1.270888599058973,-0.5921548661154213,-65.37541350996035,-90.3261264434238,-42.08634442895674,-0.09035628501931636,-0.12810262916775406,-0.05668613063648331,-6.421910804500097,-9.10466447532012,-4.0288650061466456,0.8098071570513201,0.76715031086866,0.900862022004854,-0.2348618943319943,-0.3035255097109711,-0.11004790475517665,-1.0096416438803448,-1.3048178609639087,-0.4730820543648668,-180.29315069291872,-233.00318945784085,-84.47893827944051,0.7929024719419209,-0.2611891567835202,-1.1228192226273406,0.7470824113798252,-0.3385404137048926,-1.4553425143108754,0.8915056634195943,-0.12169786579285254,-0.5231637666267727,-200.5034326120251,-259.88259184122774,-93.42210118335224,-0.11317757874699574,-0.15052465334696663,-0.05008171226190583,-20.210281919106382,-26.8794023833869,-8.943162903911755,0.8959
17201001400,17201001400,Census Tract 14; Winnebago County; Illinois,2619,1714,760,Rockford city,Illinois,36237,0.6845697813645023,0.19726042708221708,17201,2619,1714,760,0.01470799999999999,0.007676560355,0.00345826479,0.787703881918971,0.6964878625687394,0.836896122939666,-0.2695125959819344,-0.4357751997455744,-0.1948914239050581,-10.3816931143983,-16.786170509549862,-7.50726676146166,-396.3991261702291,-640.9381637857908,-286.6463062795594,0.7691291728176564,0.6717457196427805,0.8221266216448299,-0.3001717206182193,-0.4886585366435648,-0.2163576433023159,-11.562690321487402,-18.82324997346135,-8.334150942131322,-441.4925666852769,-718.7189756953551,-396.3991261702291,-1.1809972070891028,-2.037079463911489,-0.8268841806696612,-45.09344051504784,-77.7808119095643,-31.57251548948687,0.8621039400364631,0.819663925163012,0.9062720262058152,-0.15995294019617234,-0.2200122139096501,-0.10342145744758872,-0.9481155906295012,-1.3041148845455466,-0.6130271571840157,-55.31596211373986,-76.08604927336911,-35.76587848214794,0.8494065251618487,0.8035250187267634,0.8973966260313694,-0.1772925806161623,-0.2445163208291432,-0.11433447707774648,-1.0508957170713116,-1.4493621414970612,-0.6777137083628101,-61.31246890731106,-84.56021829037697,-39.539889636103275,-0.10278012644181043,-0.14524725695151464,-0.0646865511787944,-5.996506793571204,-8.474169017007855,-3.774011153955333,0.819663925163012,0.7789013205037341,0.9062720262058152,-0.2200122139096501,-0.28385967987995725,-0.10342145744758872,-1.2835921495750957,-1.656090133361598,-0.6033800056748442,-168.89370389145992,-217.9065964949471,-79.39210600984792,0.8035250187267634,-0.2445163208291432,-1.4265536639168708,0.759679984590851,-0.3163437503734955,-1.845608238428586,0.8973966260313694,-0.11433447707774648,-0.6670485905979605,-187.70442946274616,-242.84318926691924,-87.76955139446848,-0.1429615143417753,-0.18951810506698807,-0.06366858492311633,-18.810725571286223,-24.93659277197212,-8.377445384620572,0.4915
17201000403,17201000403,Census Tract 4.03; Winnebago County; Illinois,2324,1590,804,Rockford city,Illinois,129683,0.7276741072394067,0.20888679701910393,17201,2324,1590,804,0.01470799999999999,0.007676560355,0.00345826479,0.773964641182758,0.678157384202022,0.8259801323034366,-0.2920486890354824,-0.4745839583781655,-0.21068287346242673,-9.982630723007926,-16.22194031823576,-7.201433885505605,-429.5452118333875,-698.0180859826058,-309.87237028853724,0.7543853263342037,0.6523242813429053,0.810338664385656,-0.325582517437495,-0.5329798822471442,-0.23405193896077064,-11.12886365687785,-18.21799428320347,-8.000221073978173,-478.8667666470675,-783.9068108090995,-429.5452118333875,-1.1462329338699249,-1.9960539649677145,-0.7987871884725681,-49.321554813680066,-85.88872482649374,-34.37122153496421,0.8527230468235063,0.8077325793565748,0.8997191358309136,-0.1727137008025263,-0.2380335095516166,-0.11145796524209137,-0.9496906392751948,-1.3088608188267503,-0.6128673392512117,-59.72897102359715,-82.31829049224845,-38.545115676176835,0.8392450744767402,0.7906683602834599,0.8902616246015691,-0.19154705867471267,-0.2647527714925804,-0.12326531029296428,-1.0532485133420886,-1.4557804484552537,-0.677791691039187,-66.2420448642823,-91.55851877077068,-42.6284082414583,-0.10355787406689387,-0.14691962962850336,-0.06492435178797529,-6.5130738406851485,-9.240228278522224,-4.083292565281464,0.8077325793565748,0.764681702921854,0.8997191358309136,-0.2380335095516166,-0.30773365725764484,-0.11145796524209137,-1.4691319964787048,-1.8993181385353683,-0.6879134929700308,-182.72786025854535,-236.23359932031943,-85.56137972264065,0.7906683602834599,-0.2647527714925804,-1.634042066131119,0.7444384025233256,-0.3432944842856449,-2.1187979458385113,0.8902616246015691,-0.12326531029296428,-0.7607878896899615,-203.23906295163172,-263.53208281573524,-94.62535941417433,-0.16491006965241417,-0.21947980730314295,-0.07287439671993068,-20.51120269308634,-27.298483495415795,-9.063979691533667,0.6778
17007010502,17007010502,Census Tract 105.02; Boone County; Illinois,3086,2178,1239,Rockford city,Illinois,744195,0.8688070847448961,0.12447134755792968,17007,3086,2178,1239,0.011557,0.007676560355,0.00345826479,0.7306341772555389,0.6214483433976313,0.7912252820717105,-0.3686739973707122,-0.6091442042193261,-0.2638625466841033,-13.148721986174712,-21.725068347350255,-9.410631868958973,-426.07653876133224,-703.9879568162753,-304.9459452028182,0.7080598714941599,0.592578019447621,0.7729122159818111,-0.412309947589295,-0.6875415003279441,-0.2938079892161167,-14.704993874397346,-24.5211002301291,-10.478633142209862,-476.5066064289484,-794.5917119290052,-426.07653876133224,-1.5562718882226338,-2.796031882778845,-1.068001273250891,-50.430067667616136,-90.6037551127299,-34.60794793424793,0.8227163531549284,0.7698686818953424,0.8785932727035687,-0.21548574568285836,-0.29892282088692906,-0.13818308319484834,-1.6230603386173097,-2.2515167922208192,-1.0408088994039462,-74.52067670419237,-103.37542664007437,-47.78736911863849,0.8068171903163797,0.749994913977028,0.8672946371147109,-0.2394381428683578,-0.3333423752132665,-0.15301070386733767,-1.803472206527167,-2.510768341890288,-1.152492031637662,-82.80404988646315,-115.27861992150082,-52.91515296775309,-0.18041186790985764,-0.25925154966946895,-0.11168313223371595,-8.283373182270783,-11.90319328142649,-5.127783849114598,0.7698686818953424,0.7199150444820444,0.8785932727035687,-0.29892282088692906,-0.3890527884709893,-0.13818308319484834,-2.843132155195428,-3.7003815556414823,-1.314294994171512,-229.46990760253655,-298.65872119785973,-106.07707781852396,0.749994913977028,-0.3333423752132665,-3.17050542627038,0.6966415510402352,-0.4354584484758131,-4.141757773594035,0.8672946371147109,-0.15301070386733767,-1.4553243240631268,-255.89228622036964,-334.2823061819238,-117.45959031986496,-0.32737327107495195,-0.4413762179525529,-0.141029329891615,-26.42237861783309,-35.623584984063996,-11.382512501341,0.1933
17201000101,17201000101,Census Tract 1.01; Winnebago County; Illinois,2467,1667,567,Rockford city,Illinois,0,NA,NA,17201,2467,1667,567,0.01470799999999999,0.007676560355,0.00345826479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2091
17201003709,17201003709,Census Tract 37.09; Winnebago County; Illinois,1190,795,298,Rockford city,Illinois,90902,0.6649390237741493,0.23229231562222624,17201,1190,795,298,0.01470799999999999,0.007676560355,0.00345826479,0.7940416387750329,0.7049994179864969,0.8419152277724946,-0.25937979970760583,-0.4184408873074464,-0.187768040074248,-4.539800131978365,-7.323769998916326,-3.2864138767603266,-381.4958094099466,-615.4428570517921,-276.16923334120395,0.7759390427352127,0.6807813257960891,0.8275518257765773,-0.2887610300868022,-0.4689004561495931,-0.208383534241613,-5.054045704314857,-8.206939611767375,-3.6472369757345153,-424.7097230516687,-689.6587909048214,-381.4958094099466,-0.5142455723364918,-0.8831696128510487,-0.36082309897418874,-43.213913641722,-74.2159338530293,-30.3212688213604,0.8664103611525352,0.8251560042692823,0.909272168272066,-0.15418748994386247,-0.21189204808071535,-0.09978072011194222,-0.4239108281874142,-0.5825591532810275,-0.2743291801117599,-53.32211675313387,-73.2778809158525,-34.50681510839747,0.8540749829811115,0.8094493349648506,0.9006650032202004,-0.1708573836333943,-0.2354077726722993,-0.11029072565786543,-0.46974170877505744,-0.6472114171623249,-0.30322455389888586,-59.08700739308899,-81.4102411524937,-38.14145332061457,-0.04583088058764317,-0.06465226388129741,-0.02889537378712597,-5.764890639955116,-8.132360236641185,-3.6346382122171046,0.8251560042692823,0.7854646198928502,0.909272168272066,-0.21189204808071535,-0.273131818638013,-0.09978072011194222,-0.4847274245591798,-0.624820441412395,-0.2282598706209967,-162.6602095836174,-209.67128906456207,-76.5972720204687,0.8094493349648506,-0.2354077726722993,-0.5385223485365975,0.7667244107548432,-0.3042495921259323,-0.6960059263677779,0.9006650032202004,-0.11029072565786543,-0.2523027168085867,-180.71219749550252,-233.5590356938852,-84.66534121093513,-0.05379492397741775,-0.0711854849553829,-0.02404284618758997,-18.051987911885153,-23.887746629323125,-8.068069190466437,0.9167
17201001700,17201001700,Census Tract 17; Winnebago County; Illinois,2136,1363,406,Rockford city,Illinois,52209,0.7246262395470863,0.17517844358757145,17201,2136,1363,406,0.01470799999999999,0.007676560355,0.00345826479,0.774928207595785,0.6794375146548214,0.8267472922432968,-0.29044212121597734,-0.4718056898992925,-0.20955944988534425,-9.124613327452051,-14.822383433914862,-6.583580030719541,-427.1822718844594,-693.9318087038793,-308.2200388913643,0.7554185003470635,0.6536789120890798,0.811166598397585,-0.32376953905757927,-0.529803060043836,-0.23279237825552115,-10.171637084660158,-16.644445517618443,-7.31347239948039,-476.2002380458876,-779.2343407124739,-427.1822718844594,-1.0470237572081054,-1.8220620837035817,-0.729892368760849,-49.01796616142816,-85.30253200859464,-34.17099104685622,0.8533829944436729,0.8085704979926851,0.9001809240217912,-0.1718068048120737,-0.23675053997461917,-0.11088779301414352,-0.8098311165903279,-1.1159508748837128,-0.5226823543520688,-59.4153423763997,-81.87460564077129,-38.347935022162055,0.83995957039775615,0.7915706454412662,0.8907642649491068,-0.1905334914232336,-0.26331112170353854,-0.12263147428476416,-0.8981015057925549,-1.241147228906751,-0.5780375454731093,-65.89152647047358,-91.05995810027522,-42.40921096647904,-0.08827038920222696,-0.12519635402303853,-0.05535519112104048,-6.476184094073878,-9.185352459503926,-4.061275944316983,0.8085704979926851,0.7656785742034656,0.9001809240217912,-0.23675053997461917,-0.30603106014857295,-0.11088779301414352,-0.7378765025327656,-0.9538019569164732,-0.34560215529656296,-181.7429809194004,-234.92659037351555,-85.123683570582,0.7915706454412662,-0.26331112170353854,-0.8206574294673854,0.7455060014686097,-0.3413708246882652,-1.0639448180971702,0.8907642649491068,-0.12263147428476416,-0.38220349299046674,-202.1323717899964,-262.0553739155592,-94.13879137696225,-0.0827809269346198,-0.11014286118069704,-0.03660133769390378,-20.38939087059601,-27.128783542043607,-9.01510780638024,0.6272
17201003706,17201003706,Census Tract 37.06; Winnebago County; Illinois,3385,2570,1095,Rockford city,Illinois,21266,0.666164841480132,0.2385256940692775,17201,3385,2570,1095,0.01470799999999999,0.007676560355,0.00345826479,0.7936443971676462,0.7044648930103582,0.8416009368921853,-0.2600101551384909,-0.41951715397306016,-0.1882116050069306,-12.945016389614889,-20.88632434765207,-9.370412129605947,-382.4229361776923,-617.0258300635768,-276.8216286441935,0.7755120496144323,0.680213568013822,0.827212010269236,-0.2894706155722251,-0.4701265117659044,-0.20887993354270337,-14.411751959835827,-23.40599118815414,-10.39941752171848,-425.75338138362855,-691.4620735052922,-382.4229361776923,-1.4667355702209406,-2.5196668405020652,-1.0290053921125324,-43.33044520593621,-74.43624344171536,-30.398977610414548,0.86614082357676,0.8248119837235385,0.9090845378300996,-0.15454666583023258,-0.2123975157169652,-0.10000770927960928,-1.373570662631155,-1.8877340047247528,-0.8888425691066886,-53.44632928525895,-73.45268500874525,-34.585313973022906,0.8537827174420727,0.8090781232976937,0.9004605655630374,-0.1712581896667964,-0.23597458787308995,-0.1105428024765558,-1.5220983500222274,-2.0972809040410088,-0.982475743692976,-59.225616732382385,-81.60626085762681,-38.22862815925977,-0.14852768739107236,-0.20954689931625592,-0.0936331745862875,-5.779287447123438,-8.153575848881554,-3.643314186236867,0.8248119837235385,0.7850531689218988,0.9090845378300996,-0.2123975157169652,-0.27379907449234847,-0.10000770927960928,-1.7853781717754125,-2.3015094569296015,-0.8406481617939845,-163.04823486533445,-210.18351204836543,-76.7715216250214,0.8090781232976937,-0.23597458787308995,-1.9835631168291588,0.7662826246393881,-0.3050015331753073,-2.5637921321776207,0.9004605655630374,-0.1105428024765558,-0.9292044020492258,-181.14731660540264,-234.13626777877815,-84.85884950221241,-0.1981849450537463,-0.2622826752480192,-0.08855624025524134,-18.09908174006815,-23.952755730412708,-8.087327877190988,0.3903
17201000103,17201000103,Census Tract 1.03; Winnebago County; Illinois,1683,977,425,Rockford city,Illinois,3448,0.6117189932493557,0.2675112880174683,17201,1683,977,425,0.01470799999999999,0.007676560355,0.00345826479,0.8114813297454924,0.7286016039654862,0.8556742281293971,-0.23231424229271347,-0.3724921748146054,-0.1686690648450588,-5.750605464704189,-9.22050888877252,-4.175160491462313,-341.6877875641229,-547.8614907173214,-248.07846057411248,0.794705805077665,0.7058934226718752,0.8424406158467147,-0.2583272874196157,-0.4166444506805332,-0.18702728855840664,-6.3945210420878515,-10.31343507516542,-4.629591957076986,-379.9477743367707,-612.8006580609281,-341.6877875641229,-0.6439155773836625,-1.0929261863928996,-0.4544314656146735,-38.2599867726478,-64.93916734360663,-27.00127543759201,0.8781938197865369,0.8402311474304867,0.9174557686739174,-0.13870079414026237,-0.19014869070029472,-0.08997080202066993,-0.46863179904774066,-0.6424600779094208,-0.3039865710507524,-47.96640727203077,-65.75845219134297,-31.114285675614372,0.8668608993915066,0.8257311237990682,0.909585752979478,-0.15358761792341827,-0.2110479684950546,-0.09940156464012025,-0.5189302782659061,-0.7130729840031848,-0.3358505216513226,-53.11466512445303,-72.98597584474767,-34.37569310658369,-0.05029847921816544,-0.07061290609376392,-0.03186395060057023,-5.1482578524222555,-7.2275236534047,-3.2614074309693173,0.8402311474304867,0.8035376200282353,0.9174557686739174,-0.19014869070029472,-0.24449680397647255,-0.08997080202066993,-0.6203673577486419,-0.7976801507402482,-0.2935331740572572,-145.96879005850397,-187.6894472329996,-69.06662918994287,0.8257311237990682,-0.2110479684950546,-0.6885520488797807,0.7861525651265866,-0.27201772831330723,-0.8874682163365155,0.909585752979478,-0.09940156464012025,-0.3243013968950597,-162.0122467952425,-208.81605090270952,-76.30621103413169,-0.06818469113113879,-0.08978806559626729,-0.0307682228378025,-16.043456736738538,-21.12660366970995,-7.239581844188825,0.3791
17201001500,17201001500,Census Tract 15; Winnebago County; Illinois,3258,2359,1154,Rockford city,Illinois,106884,0.6878670277274388,0.20469311937635024,17201,3258,2359,1154,0.01470799999999999,0.007676560355,0.00345826479,0.7866443443611558,0.6950683473568733,0.8360560374429784,-0.2712225126491097,-0.43870743618621977,-0.19609207423276703,-12.996620452868436,-21.022274228908906,-9.396470218223024,-398.91407160431055,-645.250897142692,-288.4122227815538,0.7679912413207195,0.6702398762591971,0.8212188815403865,-0.3020981831515338,-0.4920031401015553,-0.21770215283441616,-14.47614133344881,-23.576133157471354,-10.431996313749035,-444.3260077792759,-723.6382184613675,-398.91407160431055,-1.479520880580374,-2.553858928562448,-1.0355260955260146,-45.41193617496544,-78.38732131867552,-31.784103607305543,0.8613827218710167,0.8187450497118642,0.9057690843689248,-0.16092414510926284,-0.22138143046107417,-0.10403414872205394,-1.312826681240734,-1.806040034845021,-0.8487154373866392,-55.651830489221446,-76.55956061233663,-35.97776334831027,0.8486249025154338,0.8025342128716578,0.8968488232242787,-0.17837692134165625,-0.2460527962063608,-0.11501512195208158,-1.4552072437352763,-2.007310187257946,-0.9382987291455136,-61.68746264244496,-85.09157216015032,-39.77527465644398,-0.14238056249454245,-0.201270152412925,-0.08958329175887436,-6.035632153223504,-8.532011547813694,-3.797511308133717,0.8187450497118642,0.7778043191178976,0.9057690843689248,-0.22138143046107417,-0.28567041275123406,-0.10403414872205394,-1.9611628909219143,-2.5306829545514917,-0.9216125825793609,-169.94479124106712,-219.29661651226095,-79.86244216458931,0.8025342128716578,-0.2460527962063608,-2.1797203682462185,0.7585031443548189,-0.31838609693648373,-2.820503043081971,0.8968488232242787,-0.11501512195208158,-1.018890286314877,-188.88391405946433,-244.4110089325798,-88.29205254028396,-0.21855747732430397,-0.28982008853047914,-0.09727770373551624,-18.939122818397227,-25.114392420318815,-8.429610375694649,0.7639
17201000516,17201000516,Census Tract 5.16; Winnebago County; Illinois,2051,1501,912,Rockford city,Illinois,117407,0.7507498145575086,0.15945495026018194,17201,2051,1501,912,0.01470799999999999,0.007676560355,0.00345826479,0.7667081537276885,0.668543325209595,0.8201949392190087,-0.3042772470046923,-0.4957893711473224,-0.21922234847267175,-9.178860295086222,-14.95603571528221,-6.61308504004025,-447.5309748945013,-729.2070070834817,-322.43223013360557,0.7466087752135445,0.6421589100701,0.8040976516964112,-0.3393895614392969,-0.5572469435810476,-0.2436300465376214,-10.238062164450463,-16.80997148273579,-7.349370295898913,-499.17416696491784,-819.5988046190049,-447.5309748945013,-1.0592018693642429,-1.8539357674535797,-0.7362852558586628,-51.643192070416504,-90.39179753552314,-35.89884231392798,0.8477430494316747,0.8014167249229485,0.8962305695685941,-0.17960271177734585,-0.24779028051372917,-0.11578430144528085,-0.9322917152264985,-1.286243528009684,-0.6010195721573643,-62.111373432811355,-85.69244024048527,-40.041277292296094,0.8338552385767865,0.7838703576052386,0.8864652762657553,-0.19924892683625436,-0.2757211575840778,-0.1280757710132888,-1.03427237773278,-1.4312286734677178,-0.6648228139503863,-68.90555481231046,-95.35167711310578,-44.29199293473593,-0.10198066250628156,-0.14498514545803376,-0.06380324179302199,-6.794181379499105,-9.659236872620504,-4.25071564243984,0.8014167249229485,0.7571762832703326,0.8962305695685941,-0.24779028051372917,-0.3206964112516619,-0.11578430144528085,-1.7347854638963724,-2.2452029652240184,-0.8106085625240654,-190.21770437460225,-246.18453566052833,-88.88251782062122,0.7838703576052386,-0.2757211575840778,-1.9303301778983109,0.73640495576143,-0.35794849311683047,-2.5060056487900977,0.8864652762657553,-0.1280757710132888,-0.8966614242113639,-211.6590107344639,-274.78132113926506,-98.31813861966708,-0.1955447140019384,-0.2608026835660793,-0.08605286168729842,-21.441306359861667,-28.59678547873676,-9.435620799045878,0.3381
17201000506,17201000506,Census Tract 5.06; Winnebago County; Illinois,2519,1844,927,Rockford city,Illinois,121403,0.7784179791368837,0.16975826306239256,17201,2519,1844,927,0.01470799999999999,0.007676560355,0.00345826479,0.7580971386723283,0.6571954188929482,0.813311787999133,-0.319092170366612,-0.521617423451474,-0.22954076745911628,-11.822190049573614,-19.32563969252906,-8.50435964601969,-469.32076417521296,-767.1949064124278,-337.60856077886825,0.73739016896588,0.6301790775959099,0.7966779068027792,-0.35613416354927185,-0.5868505247983347,-0.2552124157844307,-13.194575597978895,-21.74249034969071,-9.455480148409308,-523.802127748269,-863.1397518733905,-469.32076417521296,-1.3723855484052816,-2.4168506571616497,-0.9511205023896174,-54.48136357305604,-95.94484546096268,-37.75786035687247,0.8418102751408042,0.7939089804051868,0.8920655472878241,-0.1879161249638304,-0.2595902360112248,-0.12099385862432709,-1.1983486967953474,-1.6554173894588535,-0.7715827092039637,-64.98637184356548,-89.77317730254087,-41.84288010867482,0.8274383481751432,0.7757964465060649,0.8819347263190738,-0.20854925591185056,-0.2889979124081774,-0.13387076181215204,-1.3299270038040023,-1.8429513261705144,-0.8536992394211551,-72.1218548700652,-99.9431304864704,-46.296054198544205,-0.13157830700865514,-0.18753393671166063,-0.08211653021719145,-7.1354830264997355,-10.169953183929536,-4.453174089869385,0.7939089804051868,0.7482742109447993,0.8920655472878241,-0.2595902360112248,-0.3364084788347339,-0.12099385862432709,-1.8472886259643144,-2.393940412313849,-0.8610130422570633,-199.27601143088617,-258.2459991708575,-92.8816658313984,0.7757964465060649,-0.2889979124081774,-2.05655869312424,0.7268869223697436,-0.3757297995400345,-2.6737576720572243,0.8819347263190738,-0.13387076181215204,-0.952647293074895,-221.85099170703776,-288.43124833411264,-102.76669828208144,-0.2092700671599255,-0.27981725974337524,-0.09163425081783172,-22.574980276151617,-30.185249163255147,-9.885032450683031,0.4674
17201000513,17201000513,Census Tract 5.13; Winnebago County; Illinois,2046,1473,772,Rockford city,Illinois,147714,0.6913078280443788,0.23754574213193583,17201,2046,1473,772,0.01470799999999999,0.007676560355,0.00345826479,0.7855401967321404,0.6935901146728692,0.8351802758460299,-0.2730093305982505,-0.4417737203069114,-0.1973462842941414,-8.215551845662333,-13.29410571894871,-5.938656479668781,-401.5421234439068,-649.7607878274052,-290.2569149398231,0.7668055621821162,0.6686720713388571,0.8202726893325796,-0.3041115627203813,-0.4955013718424599,-0.2191067836400317,-9.15149788074934,-14.910908726262509,-6.59348578594894,-447.2872864491368,-728.78341770589,-401.5421234439068,-0.9359460350870066,-1.6168030073137984,-0.6548293062801589,-45.74516300523003,-79.02262987848478,-32.00534243793543,0.8606307469729387,0.8177872670211382,0.905244543288846,-0.16193850093929252,-0.22281189782104044,-0.10467387780863904,-0.8249186160851251,-1.135009162933628,-0.533211249463992,-56.00262159437373,-77.05425410275818,-36.198998605837886,0.8478100168424726,0.8015015724381483,0.8962775269878358,-0.1795095364930149,-0.2476581885647763,-0.11572584371355314,-0.914425893527399,-1.2615767651794638,-0.5895102294250297,-62.07915095230136,-85.64675934687466,-40.02106106076237,-0.08950727744227394,-0.12656760224583574,-0.05629897996103772,-6.076529357927626,-8.592505244116479,-3.822062454924489,0.8177872670211382,0.776661204345952,0.905244543288846,-0.22281189782104044,-0.28756270353703045,-0.10467387780863904,-1.3204511736680593,-1.7041841710518175,-0.6203292829354127,-171.042898143531,-220.7492449548986,-80.35353405899129,0.8015015724381483,-0.2476581885647763,-1.4676978606480118,0.7572770112211935,-0.32052074099989997,-1.8995035398792224,0.8962775269878358,-0.11572584371355314,-0.6858265992510996,-190.11630319274764,-246.0496813315055,-88.83764239003881,-0.14724668697995247,-0.19531936882740508,-0.0654973163156869,-19.07340504921664,-25.300436376606875,-8.484108331047526,0.6395
17201003710,17201003710,Census Tract 37.10; Winnebago County; Illinois,1625,926,390,Rockford city,Illinois,143033,0.7520209731505461,0.21646022498407988,17201,1625,926,390,0.01470799999999999,0.007676560355,0.00345826479,0.7663104026508475,0.6680176995504503,0.8198774336488202,-0.3049542281310098,-0.4969663239057299,-0.21969450427432077,-7.288558529445199,-11.877743624508897,-5.250808499408403,-448.5266787350892,-730.9380692005475,-323.12667688667096,0.7461827299020057,0.6416035621859069,0.8037552567583934,-0.34015430795527446,-0.5585948378981203,-0.2441598255084224,-8.129858037285036,-13.350695923184022,-5.835541909564048,-500.2989561406176,-821.5812875805552,-448.5266787350892,-0.8412995078398371,-1.472952298675125,-0.5847334101556454,-51.772277405528435,-90.64321838000768,-35.98359447111664,0.8474695658449323,0.8010702456843786,0.8960387904374544,-0.1799833767516996,-0.24832997528908307,-0.11602311269559078,-0.576370341684885,-0.7952402899153644,-0.37154698569722266,-62.24301746057074,-85.87908098438061,-40.12386454613635,0.8335593396636036,0.7834975829713896,0.8862566200338449,-0.1996746391247517,-0.27632812370337106,-0.12834136004739963,-0.639428718669445,-0.8849002499590628,-0.4109943644677399,-69.05277739410853,-95.56158206901328,-44.38384065526349,-0.06305837698455996,-0.08965996004369836,-0.03944737877051724,-6.8097599335377925,-9.682501084632651,-4.259976109127131,0.8010702456843786,0.7567649838422876,0.8960387904374544,-0.24832997528908307,-0.3214142056662645,-0.11602311269559078,-0.7434648168722989,-0.9622686640130704,-0.34735678660124103,-190.6320043262305,-246.73555487514625,-89.06584271826694,0.7834975829713896,-0.27632812370337106,-0.8272873125632053,0.7359649496654217,-0.3587603600614564,-1.0740777672273876,0.8862566200338449,-0.12834136004739963,-0.38423587661419306,-212.12495193928345,-275.40455569933016,-98.52201964466488,-0.08382249569090638,-0.11180910321431724,-0.03687909001295203,-21.49294761305292,-28.66900082418391,-9.456176926397957,0.3781
