geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
08001008309,08001008309,Census Tract 83.09; Adams County; Colorado,2329,1761,559,Denver city,Colorado,64482,0.4895129733597349,0.19734719138414264,08001,2329,1761,559,0.0085,0.007069502844,0.002896537907,0.8529904181767511,0.7858316267739189,0.8881251912979472,-0.1723461116216038,-0.27253722798776664,-0.1259673859026043,-3.4118497987170797,-5.395283233859823,-2.4937133550209065,-146.49419487836323,-231.65664378960167,-107.07227801721368,0.8395345388821096,0.7671184955686764,0.8776505062907449,-0.1911362233310374,-0.3035795718348377,-0.13940571199160634,-3.7838282451728817,-6.009812993828365,-2.759745177441835,-162.46578983138178,-258.04263605961205,-146.49419487836323,-0.371978446455802,-0.6145297599685415,-0.2660318224209286,-15.971594953018547,-26.38599227001037,-11.42257717565172,0.9058615456879004,0.8758978504966795,0.9365271140544108,-0.10392145991870308,-0.14168564226176397,-0.06777474457819235,-0.5300829209373413,-0.7227105851260482,-0.3457056376988473,-30.101244800530452,-41.03978336888406,-19.63121168079769,0.8969495295464068,0.8643682512536425,0.9304057613371852,-0.11488993199618094,-0.15691431117425134,-0.07479987931587329,-0.5860309390040386,-0.8003890290724094,-0.3815394678301933,-33.27830431595903,-45.45082504670127,-21.66606858774522,-0.05594801806669725,-0.07767844394636114,-0.035833830131346,-3.1770595154285775,-4.411041677817215,-2.03485690694753,0.8758978504966795,0.8466270245885494,0.9365271140544108,-0.14168564226176397,-0.1811576656036795,-0.06777474457819235,-0.5599207014662404,-0.7159082993984658,-0.2678357659967196,-100.1647050923507,-128.06946321976133,-47.91337495469045,0.8643682512536425,-0.15691431117425134,-0.620102148532865,0.832647801876294,-0.20098797804617213,-0.794274761065638,0.9304057613371852,-0.07479987931587329,-0.29559805939092243,-110.9306169110671,-142.08850824072235,-52.87979595544229,-0.06018144706662465,-0.0783664616671722,-0.02776229339420283,-10.765911818716395,-14.01904502096104,-4.966421000751848,0.8629
08031012001,08031012001,Census Tract 120.01; Denver County; Colorado,1256,985,534,Denver city,Colorado,122492,0.6676007001805985,0.2433612180992691,08031,1256,985,534,0.008855,0.007069502844,0.002896537907,0.7931793418603288,0.7038392937942487,0.8412329422060257,-0.26074892174396835,-0.4207788749747284,-0.18873138441015871,-2.900018217765807,-4.679852154003933,-2.099047809643656,-230.893170204284,-372.5996937901221,-167.12164089519555,0.7750121910254285,0.6795491283845858,0.8268141456161511,-0.29030228373167555,-0.47156395061117257,-0.20946164903212788,-3.228707163389648,-5.244677671023388,-2.3296073251374425,-257.06267224439875,-417.5698782661933,-230.893170204284,-0.3286889456238411,-0.5648255170194556,-0.23055951549378628,-26.16950204011474,-44.9701844760713,-18.35664932275369,0.8658252080015241,0.8244091984553122,0.908864806588248,-0.15496752780873035,-0.21298986216273497,-0.1002736520889842,-0.4421362788722832,-0.6076792114176508,-0.28608973783383645,-44.886931865206414,-61.69332095610668,-29.044643434907258,0.8534405000720708,0.8086435218650958,0.9002211570035649,-0.17172784736083252,-0.23663885625837955,-0.11083814484937728,-0.4899549762746389,-0.6751519161601978,-0.3162311847763115,-49.74162195681614,-68.54334174215205,-32.10468880977782,-0.04781869740235572,-0.06747270474254696,-0.03014144694247506,-4.854690091609719,-6.850020786045377,-3.060045374870564,0.8244091984553122,0.7845714908729887,0.908864806588248,-0.21298986216273497,-0.27458110781887457,-0.1002736520889842,-0.8040611209856006,-1.0365751266866652,-0.37854451984379583,-150.57324363026228,-194.11519226342045,-70.88848686213406,0.8086435218650958,-0.23663885625837955,-0.8933387819486245,0.7657654632169054,-0.305882868886641,-1.1547428593543436,0.9002211570035649,-0.11083814484937728,-0.4184266898462145,-167.29190673195214,-216.24398115249883,-78.35705802363567,-0.08927766096302392,-0.11816773266767844,-0.03988217000241867,-16.718663101689874,-22.12878888907836,-7.468571161501624,0.2475
08031001403,08031001403,Census Tract 14.03; Denver County; Colorado,3032,1353,299,Denver city,Colorado,186458,0.49823350666090466,0.2890964036295032,08031,3032,1353,299,0.008855,0.007069502844,0.002896537907,0.8499592598225761,0.7816028045940754,0.885769278708314,-0.17652697872689094,-0.27942222587001714,-0.12896216208611863,-4.739459874571909,-7.502028512159534,-3.462422554066464,-156.31463966266193,-247.4283810079002,-114.19599452725804,0.8362534463991286,0.76257878672509,0.8750899069752037,-0.1958097204931795,-0.3113399132101748,-0.1427397254032501,-5.25716986730026,-8.358966072235528,-3.832327533927604,-173.38950749671045,-275.6914931476098,-156.31463966266193,-0.517709992728351,-0.8569375600759948,-0.36990497986114024,-17.07486783404852,-28.26311213970959,-12.200032317319929,0.9038586346754948,0.8733032801267859,0.9351531576271764,-0.1063677013596512,-0.14507757242686672,-0.06934355281156693,-0.416856700979931,-0.5685612968504125,-0.2717584782764003,-30.80980790686851,-42.022268798995746,-20.085622932476003,0.8947682442346703,0.8615522094320175,0.9289043979929672,-0.11760783470287156,-0.16069576405503608,-0.07653704962603826,-0.4609069610131589,-0.6297692364238883,-0.2999499058644713,-34.06555513770576,-46.546137207974006,-22.169246553176,-0.04405026003322793,-0.06120793957347581,-0.02819142758807097,-3.2557472308372453,-4.523868408978257,-2.083623620699998,0.8733032801267859,0.843477062365406,0.9351531576271764,-0.14507757242686672,-0.1855686948921275,-0.06934355281156693,-0.30666226695083276,-0.39225164647288185,-0.14657710870051657,-102.56263108723503,-131.18784162972636,-49.02244438144366,0.8615522094320175,-0.16069576405503608,-0.33967570914074335,0.8292406903198403,-0.20592249231558743,-0.4352751238755155,0.9289043979929672,-0.07653704962603826,-0.16178258811079135,-113.60391610058304,-145.57696450686137,-54.10788900026466,-0.03301344218991059,-0.04302347740263362,-0.0152054794102748,-11.041285013348023,-14.389122877134993,-5.085444618821006,0.4168
08031003002,08031003002,Census Tract 30.02; Denver County; Colorado,2144,1256,417,Denver city,Colorado,98302,0.608555978787965,0.2507794043459211,08031,2144,1256,417,0.008855,0.007069502844,0.002896537907,0.8125297957216214,0.7300289668521841,0.8564990068571744,-0.23072409807677652,-0.3698086588425463,-0.16754367721847824,-4.380324688879371,-7.020861765164803,-3.1808368172340753,-204.3061888469856,-327.46556740507475,-148.35992617696246,0.7958353484835995,0.7074147357924119,0.8433338841130562,-0.25654132089686627,-0.4135979212814223,-0.1857699765635663,-4.8704677621855135,-7.852206167278355,-3.5268652974564936,-227.16733965417504,-366.2409592946994,-204.3061888469856,-0.49014307330614226,-0.8313444021135528,-0.3460284802224183,-22.86115080718947,-38.775391889624665,-16.13938807007548,0.878899167490881,0.8411357266377161,0.9179444551021576,-0.1377869464307752,-0.18886877388660492,-0.0893905338626514,-0.5012760224637076,-0.6871143471420206,-0.32520737574433195,-39.91051134265188,-54.70655630111629,-25.892306986013693,0.8676268000030526,0.8267090420087959,0.9101187110476692,-0.15256928439333786,-0.20961541387055535,-0.09875776408207808,-0.5550549309055933,-0.7625916941624518,-0.35928584273652364,-44.19227156891667,-60.71589921675571,-28.605560727430227,-0.05377890844188571,-0.07547734702043118,-0.03407846699219169,-4.281760226264786,-6.009342915639426,-2.7132537414165356,0.8411357266377161,0.8046247472177277,0.9179444551021576,-0.18886877388660492,-0.242815366365316,-0.0893905338626514,-0.5567818753339391,-0.7158154959270719,-0.26352174611474477,-133.52083341341464,-171.65839230865035,-63.194663336869255,0.8267090420087959,-0.20961541387055535,-0.6179426107982214,0.7873226113788433,-0.2701273728804681,-0.7963308182522394,0.9101187110476692,-0.09875776408207808,-0.2911361786169035,-148.18767645041282,-190.9666230820718,-69.81682940453321,-0.06116073546428235,-0.08051532232516745,-0.02761443250215872,-14.666843036998168,-19.308230773421453,-6.622166067663963,0.2242
08031003004,08031003004,Census Tract 30.04; Denver County; Colorado,4557,2153,841,Denver city,Colorado,128478,0.6730257674604462,0.220131378239098,08031,4557,2153,841,0.008855,0.007069502844,0.002896537907,0.7914246941533364,0.701480619516702,0.8398440094280085,-0.26354409634614295,-0.42555613395131053,-0.19069730661181797,-10.634593308622202,-17.17214112289476,-7.6950625302671325,-233.3682973145096,-376.8299566138855,-168.86246500476483,0.7731264949961927,0.6770445469434542,0.8253126306419468,-0.29344939860704755,-0.47700768659099563,-0.21166205734931912,-11.841339093200256,-19.24832626612621,-8.541037078743202,-259.84944246654067,-422.3903064763267,-233.3682973145096,-1.2067457845780538,-2.076185143231445,-0.845974548476069,-26.481145152031026,-45.56034986244119,-18.56428677805725,0.8646337637551936,0.8228891401590127,0.9080350811086154,-0.15655904490347086,-0.215230522797716,-0.10127903734633809,-0.9763407353549696,-1.3422305113621569,-0.6316010030575688,-45.347920824661855,-62.3423368027012,-29.335857085813693,0.852148746897507,0.807003584919205,0.8993171803572799,-0.17350404332669395,-0.23915186832796695,-0.11195473837464208,-1.0820139159196505,-1.4914099094613578,-0.6981773021071107,-50.25610385135395,-69.2712452141829,-32.428114357041835,-0.10567318056468078,-0.1491793980992009,-0.06657629904954188,-4.908183026692093,-6.928908411481696,-3.092257271228141,0.8228891401590127,0.7827542455892894,0.9080350811086154,-0.215230522797716,-0.2775401802479642,-0.10127903734633809,-1.2796427189416444,-1.6501017897068817,-0.6021496441908737,-152.157279303406,-196.20710935872552,-71.59924425575193,0.807003584919205,-0.23915186832796695,-1.4218659279789725,0.7638146344379909,-0.309218172725628,-1.838441770011761,0.8993171803572799,-0.11195473837464208,-0.6656215110659376,-169.0684813292476,-218.60187515003105,-79.14643413388082,-0.14222320903732788,-0.1883399803048793,-0.0634718668750639,-16.911202025841604,-22.394765791305502,-7.547189878128883,0.2687
08031004303,08031004303,Census Tract 43.03; Denver County; Colorado,2222,1907,787,Denver city,Colorado,157210,0.6424335797604702,0.219639844119272,08031,2222,1907,787,0.008855,0.007069502844,0.002896537907,0.8013702482360806,0.7148854439478035,0.847706366116801,-0.24786264800961744,-0.39882551598436766,-0.17965375744531725,-4.8768983683341105,-7.8472150756603805,-3.5348331972801472,-219.48237481251624,-353.15999440415754,-159.08340221782842,0.7838203527208641,0.6912897217683677,0.83381554806098,-0.27580254394864157,-0.4465714858915156,-0.19930601237345397,-5.4266384522501205,-8.78665570781914,-3.921507231317729,-244.22315266652203,-395.439050756937,-219.48237481251624,-0.54974008391601,-0.9394406321587594,-0.3866740340375818,-24.740777854005852,-42.27905635277945,-17.40207173886507,0.8713738793287572,0.8314976234469197,0.9127238665349292,-0.14761300943554442,-0.2026492581597102,-0.09562161861331248,-0.8153696537949406,-1.1193732591681511,-0.5281849232813921,-42.75666773964031,-58.69812580850296,-27.69716430421563,0.8594586579788934,0.8162949570525161,0.9044266432114796,-0.16352309761077302,-0.22504738190568693,-0.10567286745241608,-0.9032521726656616,-1.2430937257736898,-0.5837049842671096,-47.36508508996652,-65.18582725609281,-30.60854663173097,-0.08788251887072085,-0.12372046660553848,-0.05552006098571749,-4.608417350326211,-6.487701447589852,-2.9113823275153377,0.8314976234469197,0.7930571085590707,0.9127238665349292,-0.2026492581597102,-0.26094324003592884,-0.09562161861331248,-1.1274794219260198,-1.4518095753370237,-0.5320098788262057,-143.26295068945615,-184.47389775565736,-67.59973047346958,0.8162949570525161,-0.22504738190568693,-1.2520958347501852,0.7748808150300919,-0.2905210460800553,-1.6163715775042824,0.9044266432114796,-0.10567286745241608,-0.587931999309942,-159.0973106417008,-205.38393615048065,-74.70546369884904,-0.12461641282416536,-0.16456200216725891,-0.05592212048373635,-15.834359952244643,-20.91003839482324,-7.105733225379459,0.0283
08031015300,08031015300,Census Tract 153; Denver County; Colorado,2923,1624,308,Denver city,Colorado,92652,0.6102175787256909,0.20341337390941763,08031,2923,1624,308,0.008855,0.007069502844,0.002896537907,0.8119788450704214,0.72927879395248,0.8560656336735232,-0.23155917924594685,-0.3712177130234234,-0.16813473250740132,-5.993484443687418,-9.608289317107916,-4.351859023719933,-205.04565322228595,-328.7132848822414,-148.88330563530388,0.7952417748681904,0.7066151487564267,0.8428645129362087,-0.25747921148351127,-0.41519751134673777,-0.18643030362779547,-6.664376914897617,-10.746625693776986,-4.825406309798329,-227.99784176864924,-367.6573962975363,-205.04565322228595,-0.6708924712101991,-1.13833637666907,-0.47354728607839647,-22.952188546363296,-38.9441114152949,-16.200728227109014,0.8785285624748158,0.8406604102536342,0.9176877051018724,-0.13826691892976026,-0.18954097017402263,-0.08969532275578464,-0.6504044840697739,-0.8915964705827075,-0.42192478556699337,-40.04953719641465,-54.9012605038613,-25.980590244272992,0.8672243715067587,0.8261951761019745,0.9098386977191922,-0.15310412490201394,-0.21036775440646413,-0.09909591942706604,-0.7201983680307156,-0.9895651962792344,-0.4661449813684116,-44.3471901496746,-60.93381750487897,-28.70350870495145,-0.06979388396094166,-0.09796872569652693,-0.04422019580141823,-4.297652953259954,-6.0325570010176675,-2.722918460678462,0.8406604102536342,0.8040534725290722,0.9176877051018724,-0.18954097017402263,-0.24369837848544695,-0.08969532275578464,-0.41270781173152993,-0.5306305249725652,-0.19530321250917937,-133.9960427699773,-172.2826379781056,-63.41013393155174,0.8261951761019745,-0.21036775440646413,-0.4580561949232167,0.7867077438122086,-0.2711200669695014,-0.5903386980279591,0.9098386977191922,-0.09909591942706604,-0.215772136339279,-148.7195438062392,-191.6684084506361,-70.05588842184383,-0.04534838319168677,-0.05970817305539389,-0.02046892383009962,-14.723501036261938,-19.38577047253048,-6.645754490292087,0.1575
08031005300,08031005300,Census Tract 53; Denver County; Colorado,1406,791,335,Denver city,Colorado,105368,0.5454728056532225,0.2691859438074475,08031,1406,791,335,0.008855,0.007069502844,0.002896537907,0.8337256527205347,0.7590875971718843,0.8731154505173682,-0.19943532592153615,-0.317371017160177,-0.14532390808964138,-2.4829957343154954,-3.9513104218764346,-1.8093015478240868,-176.5999811035203,-281.03203569533673,-128.68432061337742,0.8187013016156921,0.7384499833570892,0.8613483792093115,-0.22144669615953733,-0.3541878563716266,-0.16097043210084863,-2.7570401552567403,-4.409684856248079,-2.0041028058117387,-196.09104944927032,-313.63334681707533,-176.5999811035203,-0.2740444209412449,-0.4583744343716445,-0.1948012579876519,-19.49106834574999,-32.60131112173858,-13.854997011924032,0.893085547220224,0.8593814406384715,0.9277453672489974,-0.11971356284126738,-0.16362764275786182,-0.07788196557128184,-0.27428310434664027,-0.3748973528760298,-0.17844015984916942,-34.67548727517576,-47.39536698812008,-22.558806554888676,0.8830440475490088,0.846456350045425,0.9208134914099536,-0.13244634033332317,-0.18139582737649157,-0.08599625149800481,-0.3034559537263448,-0.4156071331226002,-0.1970312992381863,-38.36358454188936,-52.541989016763615,-24.90914023238765,-0.02917284937970454,-0.0407097802465704,-0.01859113938901688,-3.688097266713596,-5.146622028643541,-2.350333677498974,0.8593814406384715,0.8266162391747374,0.9277453672489974,-0.16362764275786182,-0.20975121538667385,-0.07788196557128184,-0.38751663875429626,-0.4967503325923634,-0.1844465703293332,-115.67660858337202,-148.28368137085477,-55.05867771024871,0.846456350045425,-0.18139582737649157,-0.4295967363718265,0.8110251579196402,-0.2330073737356051,-0.5518275075844384,0.9208134914099536,-0.08599625149800481,-0.20366349942039225,-128.23783175278402,-164.7246291296831,-60.79507445384843,-0.04208009761753023,-0.05507717499207504,-0.01921692909105907,-12.56122316941201,-16.44094775882837,-5.736396743599722,0.779
08031006701,08031006701,Census Tract 67.01; Denver County; Colorado,3753,1443,369,Denver city,Colorado,61638,0.5163164118153089,0.2456009192031786,08031,3753,1443,369,0.008855,0.007069502844,0.002896537907,0.8437081290822392,0.7729062947658725,0.8809039527821754,-0.18524400267159977,-0.29381790104700645,-0.1351975398017927,-6.1561796706447804,-9.764395949183472,-4.492994828688112,-164.03356436570158,-260.17575137712424,-119.7174214944874,0.8294905771422667,0.7532506736775817,0.8698040282132652,-0.20555920411436945,-0.32757929723144974,-0.14968425940056967,-6.831311001880079,-10.886382182722782,-4.974429301071143,-182.02267524327416,-290.07146769844877,-164.03356436570158,-0.6751313312352982,-1.1219862335393105,-0.4814344723830306,-17.989110877572564,-29.895716321324542,-12.827990204717045,0.8997194980621931,0.8679476426386521,0.9323105405047368,-0.11145751776391426,-0.15214322946934317,-0.07260398392430195,-0.465859455097227,-0.6359136951843009,-0.30346317653068916,-32.284092522330354,-44.0688631451352,-21.030019163595924,0.8902620188675807,0.8557420649424669,0.9257988856836656,-0.12326481283791792,-0.1685764215263064,-0.08014820007213531,-0.5152104559063297,-0.7045995770409265,-0.3349957684479948,-35.70412029842895,-48.82879951773572,-23.21522996867601,-0.04935100080910276,-0.06868588185662561,-0.03153259191730562,-3.4200277760985975,-4.759936372600527,-2.1852108050800845,0.8679476426386521,0.8369825958087683,0.9323105405047368,-0.15214322946934317,-0.194767973680157,-0.07260398392430195,-0.3968879105752516,-0.5080808024813832,-0.1893981321394371,-107.55769934288662,-137.6912743851987,-51.32740708385829,0.8557420649424669,-0.1685764215263064,-0.4397563003308678,0.8222200636077743,-0.21621940920798605,-0.5640400157515033,0.9257988856836656,-0.08014820007213531,-0.20907832556168196,-119.1751491411566,-152.85637283238574,-56.66079283514416,-0.04286838975561619,-0.0559592132701201,-0.01968019342224486,-11.617449798269968,-15.165098447187018,-5.333385751285871,0.1462
08005007202,08005007202,Census Tract 72.02; Arapahoe County; Colorado,2483,1627,471,Denver city,Colorado,39326,0.5858315816838265,0.2108610504064509,08005,2483,1627,471,0.009315,0.007069502844,0.002896537907,0.8201023399841143,0.7403662723837228,0.8624479760738669,-0.2193600130678451,-0.35068281376506605,-0.15949022751762135,-5.0736095494480855,-8.110993648580209,-3.6888725983380546,-204.33385217269776,-326.66104102215905,-148.5651469326643,0.8039977922071851,0.7184412978230542,0.8497793984301817,-0.24378450997326412,-0.3919021679712672,-0.17677599839125838,-5.638527279925572,-9.064362068821795,-4.088677699311182,-227.0852710400955,-365.0568694652354,-204.33385217269776,-0.5649177304774868,-0.9533684202415866,-0.3998051009731274,-22.751418867397778,-38.39582844307638,-16.101695568792888,0.8839833589465615,0.8476632908558019,0.9214630407147152,-0.1312430147912455,-0.1797137032917855,-0.08523072094608279,-0.6185046477139255,-0.8469308703449959,-0.40166402087768255,-38.015036737180424,-52.05475539920073,-24.687401406126767,0.8731492763591118,0.8337689418234995,0.9139568931811494,-0.14527953819057698,-0.19937305149906864,-0.0941435066148099,-0.6846541107847091,-0.9395788353172404,-0.4436670133337313,-42.08076894804604,-57.74916013013154,-27.26902356077021,-0.06614946307078351,-0.09264796497224435,-0.04200299245604877,-4.065732210865612,-5.694404730930815,-2.58162215464344,0.8476632908558019,0.8124784787262014,0.9214630407147152,-0.1797137032917855,-0.23080183190549697,-0.08523072094608279,-0.5983991587042404,-0.7685091315235271,-0.28379578616264073,-127.04865365270496,-163.16542070563207,-60.25388241245026,0.8337689418234995,-0.19937305149906864,-0.663859595011713,0.7957800597727147,-0.25662862209140197,-0.8545055204254016,0.9139568931811494,-0.0941435066148099,-0.3134730080337973,-140.94683545896245,-181.42367737269672,-66.55477877575315,-0.06546043630747256,-0.08599638890187455,-0.02967722187115656,-13.898181806257442,-18.25825666706466,-6.30089636330288,0.8612
08005005551,08005005551,Census Tract 55.51; Arapahoe County; Colorado,2213,1463,554,Denver city,Colorado,101522,0.48470599146133847,0.23801258824269456,08005,2213,1463,554,0.009315,0.007069502844,0.002896537907,0.8546658896521575,0.788172436242711,0.889426508748787,-0.1700478656133011,-0.26875789359888047,-0.12431998615238456,-3.5053828562998226,-5.540200750647214,-2.5627440049439403,-158.39958681879,-250.3479778873572,-115.80406710094624,0.8413486620281536,0.7696324437504477,0.8790651763433611,-0.1885678852681619,-0.29932152434604054,-0.13757207873901944,-3.8871563008669905,-6.170242338414093,-2.8359239004736274,-175.65098512729284,-278.8179999283368,-158.39958681879,-0.3817734445671679,-0.630041587766879,-0.27317989552968713,-17.251398308502843,-28.470022040979615,-12.34432424445039,0.906967498611543,0.8773313384935286,0.9372853369839188,-0.10257534203913418,-0.13982022084963536,-0.06691096141319139,-0.4346768552477901,-0.5925070556994458,-0.2835442291539812,-29.711336653984286,-40.499456985608056,-19.38101361271232,0.8981541826650283,0.8659244591379145,0.9312343885855124,-0.11339458113168488,-0.15483514693136932,-0.0738435051984477,-0.4805248410447047,-0.6561348313543018,-0.31292181904584,-32.84517026963122,-44.84858724226259,-21.389051199305538,-0.04584798579691462,-0.063627775654856,-0.02937758989185879,-3.133833615646933,-4.349130256654545,-2.0080375865932187,0.8773313384935286,0.8483683912007857,0.9372853369839188,-0.13982022084963536,-0.17873321350951565,-0.06691096141319139,-0.5476065347156437,-0.7000094485174202,-0.2620570865309533,-98.84594489452051,-126.355496122278,-47.30272320053309,0.8659244591379145,-0.15483514693136932,-0.6064125614166902,0.8345318706203284,-0.19827658499929424,-0.7765511523793197,0.9312343885855124,-0.0738435051984477,-0.2892084259862906,-109.46075115824732,-140.17168815511187,-52.203687001135485,-0.05880602670104651,-0.07654170386189951,-0.02715133945533732,-10.614806263726807,-13.816192032833849,-4.900963800602404,0.9533
08005015100,08005015100,Census Tract 151; Arapahoe County; Colorado,1630,1088,425,Denver city,Colorado,118590,0.5628659770319913,0.24915692218166,08005,1630,1088,425,0.009315,0.007069502844,0.002896537907,0.8278269667588039,0.7509620268371561,0.8685020713581904,-0.2079819094506021,-0.33162525435769746,-0.151407731746879,-3.1578829230477448,-5.035215468277381,-2.29889172459215,-193.73514865323588,-308.90892443419517,-141.0363021222178,0.8123319343884188,0.7297595292030119,0.8563433793708815,-0.2310238680360031,-0.37031441177907504,-0.16775586066264314,-3.507739349131252,-5.622650355526997,-2.547112722578209,-215.19873307553695,-344.94787457220843,-193.73514865323588,-0.3498564260835071,-0.587434887249616,-0.248220997986059,-21.463584422301047,-36.038950138013256,-15.228282085034294,0.8891513976194269,0.8543116091682361,0.9250326770897892,-0.12466786047612824,-0.17053308098388964,-0.08104289152904598,-0.39288243981521753,-0.5374236204124629,-0.2554012624585667,-36.11051836536926,-49.39555334673373,-23.474380740677088,0.8787660841108413,0.8409650338061468,0.9178522609833876,-0.13795925682751664,-0.18911008163332596,-0.08949995822704561,-0.43476938812042615,-0.5959677978109109,-0.2820531435873549,-39.96042170224505,-54.776452004679314,-25.924002167955415,-0.04188694830520861,-0.05854417739844797,-0.02665188112878819,-3.849903336875792,-5.380898657945585,-2.4496214272783265,0.8543116091682361,0.8204934592213037,0.9250326770897892,-0.17053308098388964,-0.2187787590032205,-0.08104289152904598,-0.5123732429299683,-0.6573292500665247,-0.243496504663994,-120.55841010116902,-154.6657058980058,-57.29329521505742,0.8409650338061468,-0.18911008163332596,-0.5681885604727448,0.8044195848711353,-0.2431323389027082,-0.7305005235699537,0.9178522609833876,-0.08949995822704561,-0.2689060889201916,-133.69142599358702,-171.88247613410672,-63.27202092239802,-0.05581531754277646,-0.073171273503429,-0.02540958425619757,-13.133015892417992,-17.216770236100942,-5.978725707340606,0.2024
08031015400,08031015400,Census Tract 154; Denver County; Colorado,3052,1853,649,Denver city,Colorado,120790,0.6030782229289806,0.23447429081525856,08031,3052,1853,649,0.008855,0.007069502844,0.002896537907,0.8143487502716811,0.7325075130242727,0.857929252032656,-0.2279751146746187,-0.3651737111491763,-0.1655972769674675,-6.16113234263432,-9.868987523713615,-4.475342584793214,-201.87196404437483,-323.36132122259556,-146.63638875469246,0.7977953077167981,0.71005712843401525,0.8448831005787253,-0.2534543514199017,-0.4083373857613892,-0.18359569426234615,-6.849720436124496,-11.035505685398991,-4.961758091459266,-224.43382818232297,-361.5827550917101,-201.87196404437483,-0.6885880934901758,-1.1665181616853744,-0.4864155066660514,-22.561864137948092,-38.22143386911449,-15.93759851461505,0.8801220395865201,0.8427045947274847,0.91879138540536065,-0.13620606577446728,-0.18665544991288643,-0.08838634741749456,-0.7310567385543348,-1.0018329482671708,-0.4743946938659505,-39.45260326790798,-54.065458622081536,-25.601440575604453,0.8689547992386709,0.8284053558280092,0.9110424346200748,-0.15080784509866738,-0.20713850165837977,-0.0976437123008684,-0.8094286459223611,-1.111771319363615,-0.5240816071525638,-43.68206400012742,-59.998452205267945,-28.282871405966745,-0.07837190736802624,-0.10993837109644412,-0.04968691328661329,-4.229460732219441,-5.9329935831864065,-2.681430830362293,0.8427045947274847,0.8065109307121487,0.91879138540536065,-0.18665544991288643,-0.23990879964515857,-0.08838634741749456,-0.8563952408707053,-1.1007273259634565,-0.40552604985074864,-131.956123400725,-169.60359413920744,-62.484753443874986,0.8284053558280092,-0.20713850165837977,-0.9503736810477036,0.7893530357998919,-0.2668602699255457,-1.224383564735825,0.9110424346200748,-0.0976437123008684,-0.44799983367449975,-146.43662265758144,-188.65694371892528,-69.02925018097069,-0.0939784401769983,-0.12365623877236852,-0.04247378382375111,-14.48049925685644,-19.053349579717803,-6.544496737095702,0.2275
