geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
01089003100,01089003100,Census Tract 31; Madison County; Alabama,3854,2251,760,Huntsville city,Alabama,72700,0.512326851081426,0.23569058526417935,01089,3854,2251,760,0.01223799999999999,0.007489313545,0.004155210934,0.8450833270832159,0.7748166147604539,0.8819750678787465,-0.18331526365746104,-0.29062797692995374,-0.13381889853770737,-8.646110605850591,-13.707541770151453,-6.311602071893399,-224.3412196640008,-355.67051816687734,-163.76756803044628,0.8309779248756796,0.7552988395153377,0.8709674791524968,-0.2034014022088582,-0.3239792618265941,-0.1481484945603933,-9.593478392334152,-15.280563526825288,-6.98746107936158,-248.92263602320065,-396.4858206233858,-224.3412196640008,-0.9473677864835608,-1.5730217566738354,-0.6758590074681807,-24.581416359199817,-40.81530245650844,-17.53655961256307,0.9006310669216092,0.8691264051745846,0.9329369522032758,-0.11033256205344716,-0.15058062215832269,-0.07188379411743141,-1.0319823585648342,-1.408437751439407,-0.6723564287391449,-45.84550682207171,-62.569424764078505,-29.86923272941559,0.8912542546220433,0.8570205564283818,0.926483148894801,-0.122014279106104,-0.16683315528332543,-0.07935044603120633,-1.1412458950197206,-1.5604538666717227,-0.742194860015919,-50.6995066645811,-69.32269509869936,-32.97178409666455,-0.1092635364548864,-0.15201611523231562,-0.06983843127677403,-4.853999842509391,-6.753270334620863,-3.102551367248957,0.8691264051745846,0.8384111318840115,0.9329369522032758,-0.15058062215832269,-0.1927322550606869,-0.07188379411743141,-0.8570865747900885,-1.0970085391721418,-0.4091538074417495,-112.77454931448534,-144.3432288384397,-53.836027294967046,0.8570205564283818,-0.16683315528332543,-0.9495940153100582,0.8237638690998657,-0.2139401077310045,-1.217721055452914,0.926483148894801,-0.07935044603120633,-0.4516530814001119,-124.94658096184976,-160.22645466485713,-59.428037026330514,-0.09250744051996962,-0.12071251628077229,-0.04249927395836239,-12.172031647364424,-15.883225826417409,-5.592009731363473,0.5475
01089010503,01089010503,Census Tract 105.03; Madison County; Alabama,3998,2547,1065,Huntsville city,Alabama,106320,0.7955282144098521,0.16164954465239093,01089,3998,2547,1065,0.01223799999999999,0.007489313545,0.004155210934,0.7528204772949989,0.6502743744369751,0.8090841241788641,-0.3283379373435159,-0.5378124055185577,-0.2359654207958852,-16.06476230948537,-26.313829378506963,-11.545203789160771,-401.8199677209948,-658.1748218736109,-288.7744819700043,0.7317463521472409,0.6228827502808632,0.7921237731597239,-0.3665937617120932,-0.605438583022393,-0.2624289711834717,-17.936525074418718,-29.622610801354124,-12.83999978587462,-448.6374455832596,-740.9357379028045,-401.8199677209948,-1.8717627649333473,-3.3087814228471615,-1.294795996713848,-46.817477862264816,-82.76091602919364,-32.38609296432837,0.838162191220706,0.7893013636143524,0.8894995528658854,-0.1930865057794985,-0.2669432058508308,-0.12422765900004368,-2.043496712578139,-2.8251459696732564,-1.3147413474236762,-80.23151600228265,-110.9205327708385,-51.6192126982205,0.8234948223295897,0.7708451396264688,0.8791445891818302,-0.21433671819707825,-0.29727742784312494,-0.13746932223133285,-2.268394558450919,-3.1461828161873138,-1.4548821365117934,-89.06142750101763,-123.52504186051486,-57.12140308252035,-0.22489784587278017,-0.3210368465140574,-0.14014078908811722,-8.829911498734988,-12.60450908967638,-5.502190384299852,0.7893013636143524,0.7428215445075208,0.8894995528658854,-0.2669432058508308,-0.3462183580889331,-0.12422765900004368,-2.129170756200433,-2.7614787982827087,-0.9908545820114918,-199.92213673243504,-259.29378387631067,-93.03798892126684,0.7708451396264688,-0.29727742784312494,-2.3711201183212136,0.7210625506734278,-0.3868422359004248,-3.0854996789191005,0.8791445891818302,-0.13746932223133285,-1.0964716627146815,-222.6403866968276,-289.71827971071366,-102.95508570090908,-0.24194936212078044,-0.3240208806363918,-0.10561708070318976,-22.71824996439253,-30.424495834402983,-9.91709677964223,0.3316
01089000301,01089000301,Census Tract 3.01; Madison County; Alabama,2221,1505,694,Huntsville city,Alabama,95502,0.7662389374849224,0.1991082412930263,01089,2221,1505,694,0.01223799999999999,0.007489313545,0.004155210934,0.7618755761260547,0.6621666402460189,0.8163344846789468,-0.31255027899010485,-0.5101938684625728,-0.22498806404495628,-8.495303488017885,-13.867374440746064,-6.11531012360421,-382.4990314280903,-624.3752562244964,-275.34039277821745,0.7414339298044347,0.6354246041944897,0.7999354753786931,-0.34873784406355174,-0.5737508327485565,-0.25010082785314075,-9.478903146878086,-15.594890737103748,-6.797890061343421,-426.78537356497463,-702.1562691176835,-382.4990314280903,-0.9835996588602,-1.727516296357683,-0.6825799377392112,-44.286342136884294,-77.78101289318698,-30.73300034845616,0.844416645608135,0.7972050530816975,0.8938965269747441,-0.1842495114243235,-0.25438241533263345,-0.11869771256897806,-1.152221354604033,-1.590803953379269,-0.7422871198266473,-76.55955844545069,-105.70125936074878,-49.321403310740685,0.83025684414333,0.7793401433951804,0.8839261351477293,-0.20444656018682172,-0.2831367772786849,-0.13131624944302772,-1.278525466371991,-1.770622014312701,-0.821198306823798,-84.95185823069707,-117.6493032765914,-54.564671549754024,-0.12630411176795797,-0.1798180609334319,-0.07891118699715072,-8.392299785246378,-11.94804391584265,-5.243268239013337,0.7972050530816975,0.7521797786325204,0.8938965269747441,-0.25438241533263345,-0.32946940134182057,-0.11869771256897806,-1.322173870119792,-1.7124447571918424,-0.6169412842333346,-190.51496687605072,-246.74996501323375,-88.89643865033639,0.7793401433951804,-0.2831367772786849,-1.4716270702056666,0.7310613417566426,-0.3678742711208525,-1.9120572785243075,0.8839261351477293,-0.13131624944302772,-0.6825271845487927,-212.0500101160903,-275.5125761562403,-98.34685656322662,-0.1494532000858746,-0.19961252133246532,-0.06558590031545808,-21.535043240039567,-28.762611143006527,-9.450417912890211,0.8284
01083020803,01083020803,Census Tract 208.03; Limestone County; Alabama,4690,3339,1229,Huntsville city,Alabama,83190,0.7292060582937404,0.20950206810853872,01083,4690,3339,1229,0.012339,0.007489313545,0.004155210934,0.7734807759261033,0.6775148627788717,0.8255948032381807,-0.29285695407578927,-0.4759823805169886,-0.21124793431082697,-16.947605575240058,-27.545057522103885,-12.22489894625347,-361.3561956341164,-587.3146593199123,-260.65882614612946,0.7538665553728138,0.6516444631741858,0.8099228387285117,-0.32649471298731975,-0.5345791401786193,-0.23468551840060248,-18.894219656052027,-30.936046730014084,-13.58122982814621,-402.86182635505384,-659.6172010663984,-361.3561956341164,-1.946614080811969,-3.390989207910198,-1.35633088189274,-41.5056307209375,-72.30254174648611,-28.919635008373987,0.8523915298194054,0.8073117439186264,0.8994871165003009,-0.17316979934311194,-0.2386788716166574,-0.1117446616587148,-2.402600968811074,-3.311490169511043,-1.5503732947610702,-71.95570436690848,-99.17610570563173,-46.43226399404224,0.8388861766313377,0.7902152327691708,0.8900090893848935,-0.1920568342366028,-0.26547800970081936,-0.1235840306879605,-2.664644399624085,-3.683308092547,-1.7146356523296504,-79.80366575693576,-110.31171286454028,-51.35177155824051,-0.26204343081301085,-0.3718179230359566,-0.1642623575685802,-7.847961390027279,-11.135607158908554,-4.91950756419827,0.8073117439186264,0.7641811353051897,0.8994871165003009,-0.2386788716166574,-0.30859027238434994,-0.1117446616587148,-2.196887773601752,-2.8403779180858986,-1.0285388032065856,-178.75409061039483,-231.11293068233513,-83.68908081420551,0.7902152327691708,-0.26547800970081936,-2.4435568583069927,0.7439023722874968,-0.3442624156782886,-3.168717393339034,0.8900090893848935,-0.1235840306879605,-1.13751269306678,-198.82480539519875,-257.8289172773827,-92.55595549770382,-0.2466690847052404,-0.3283394752531348,-0.1089738898601944,-20.07071478480394,-26.715986595047585,-8.866874683498324,0.1305
01089000503,01089000503,Census Tract 5.03; Madison County; Alabama,994,604,347,Huntsville city,Alabama,81721,0.7551007440489406,0.19610644097392407,01089,994,604,347,0.01223799999999999,0.007489313545,0.004155210934,0.7653475842581327,0.6667459233559685,0.8191086887286583,-0.30659587953011025,-0.4998216936470277,-0.22083920456527423,-3.729607651447352,-6.080116979531211,-2.6864144043570075,-375.21203736894887,-611.6817886852325,-270.2630185469826,0.7451515124814799,0.640260052482808,0.8029263045921767,-0.342008951535013,-0.5618653641160152,-0.24544431323360513,-4.160392515592176,-6.834851676095483,-2.9857250203207424,-418.5505548885489,-687.6108326051793,-375.21203736894887,-0.43078486414482375,-0.7547346965642721,-0.29931061596373487,-43.338517519599975,-75.92904391994688,-30.11173198830331,0.8468073338856857,0.8002314146234967,0.8955743169141577,-0.1809061636386281,-0.24963851921571095,-0.11660191802468996,-0.45402877458424934,-0.6265296255739855,-0.29264136107974437,-75.17032691792207,-103.73007045926911,-48.45055647015636,0.8328428692526071,0.7825951571723155,0.8857512900465497,-0.20070668420010568,-0.2777998826535228,-0.12898509010068282,-0.5037230796639592,-0.6972075343589643,-0.3237199950524368,-83.39786087151643,-115.4317109865835,-53.59602567093325,-0.0496943050797099,-0.07067790878497882,-0.03107863397269245,-8.227533953594355,-11.701640527314373,-5.145469200776896,0.8002314146234967,0.7557694111886224,0.8955743169141577,-0.24963851921571095,-0.32315490041766637,-0.11660191802468996,-0.6487585367306404,-0.8398123053724107,-0.3030241084402457,-186.96211433159667,-242.0208372831155,-87.32683240352902,0.7825951571723155,-0.2777998826535228,-0.7219440571128842,0.7348999899800739,-0.3607293694848384,-0.937460527477852,0.8857512900465497,-0.12898509010068282,-0.33520539449074893,-208.05304239564387,-270.16153529621096,-96.60097823940892,-0.0731855203822438,-0.09764822210544144,-0.03218128605050324,-21.0909280640472,-28.140698013095516,-9.274145835879898,0.5518
01089002200,01089002200,Census Tract 22; Madison County; Alabama,1189,594,291,Huntsville city,Alabama,64540,0.6789132997167343,0.21678190519446783,01089,1189,594,291,0.01223799999999999,0.007489313545,0.004155210934,0.7895248615877885,0.6989298206874788,0.8383392704302807,-0.26658456073052805,-0.43075881211705014,-0.19283449466317665,-3.879067144667821,-6.267963721456578,-2.805931260822979,-326.24618542202023,-527.1626342688459,-235.99085456879553,0.7710852421409014,0.6743369039157536,0.823686202815944,-0.2968734782467394,-0.4829382674938582,-0.2140545714876495,-4.319800638245696,-7.027226037414316,-3.114704216734501,-363.3137626783597,-591.0198517589837,-326.24618542202023,-0.4407334935778757,-0.7592623159577379,-0.3087729559115222,-37.06757725633942,-63.85721749013775,-25.96913001778992,0.8633426087708042,0.8212426741627886,0.9071354819629864,-0.15828871393682709,-0.21766687419092604,-0.10237116713377832,-0.3906874589581867,-0.5372443547109965,-0.25267203304236663,-65.77229948791022,-90.4451775607738,-42.53737930006172,0.8507490891962748,0.8052276129445394,0.8983371704587346,-0.17543469948904267,-0.2418848831366091,-0.11316778697841412,-0.4330070998228054,-0.5970191304400589,-0.2793201993425978,-72.89681815198745,-100.50827111785505,-47.02360258292891,-0.0423196408646187,-0.05977477572906242,-0.02664816630023114,-7.124518664077223,-10.063093557081215,-4.486223282867196,0.8212426741627886,0.7807868498690158,0.9071354819629864,-0.21766687419092604,-0.28075927529742495,-0.10237116713377832,-0.4743810615301908,-0.6118840248204921,-0.22310672267204731,-163.01754691759135,-210.26942433693884,-76.6689768632465,0.8052276129445394,-0.2418848831366091,-0.5271615538972729,0.7617031284000122,-0.31284743716431873,-0.6818166516639212,0.8983371704587346,-0.11316778697841412,-0.24663677060365743,-181.1551731605749,-234.3012548673269,-84.75490398751116,-0.05278049236708215,-0.06993262684342916,-0.02353004793161015,-18.13762624298356,-24.031830530388028,-8.085927124264655,0.9891
01089001302,01089001302,Census Tract 13.02; Madison County; Alabama,1582,717,331,Huntsville city,Alabama,89152,0.6881236800665206,0.22964765009423932,01089,1582,717,331,0.01223799999999999,0.007489313545,0.004155210934,0.7865619314755237,0.6949579760206512,0.8359906819284401,-0.2713557063765908,-0.438935927789516,-0.1961855815105831,-5.253586494995287,-8.498026052943768,-3.798254089804947,-332.08511346367175,-537.1697884288096,-240.09191465265152,0.7679027372240931,0.6701228055394381,0.8211482665727257,-0.3022482555732513,-0.492263793641549,-0.21780686960925855,-5.85168218799802,-9.530481053017906,-4.216853383979963,-369.89141517054486,-602.4324306585276,-332.08511346367175,-0.5980956930027332,-1.0324550000741386,-0.4185992941750154,-37.80630170687315,-65.26264222971798,-26.460132375159,0.8613266087286553,0.818673569154674,0.905729947897801,-0.16099977623590536,-0.2214880725080151,-0.10408185389143831,-0.47966441793086995,-0.6598763666759326,-0.3100896350989383,-66.89880305869875,-92.03296606358892,-43.24820573206949,0.8485640924492264,0.8024571414114657,0.896806197167447,-0.17846136655827768,-0.2461724725149436,-0.1150681196879432,-0.5316874937012084,-0.7334182599512822,-0.34282086561191033,-74.15446216195376,-102.28985494439084,-47.81323090821623,-0.05202307577033843,-0.07354189327534955,-0.03273123051297205,-7.255659103255012,-10.25688888080189,-4.5650251761467295,0.818673569154674,0.7777189951384484,0.905729947897801,-0.2214880725080151,-0.28581146436057075,-0.10408185389143831,-0.5490606887132627,-0.7085159832174813,-0.25801504222363164,-165.87936214902197,-214.05316713519073,-77.95016381378599,0.8024571414114657,-0.2461724725149436,-0.6102523976608738,0.7584116175207108,-0.31854520276081055,-0.7896617024730636,0.896806197167447,-0.1150681196879432,-0.28524958626165264,-184.3662832812308,-238.56849017313095,-86.17812273765941,-0.06119170894761105,-0.08114571925558223,-0.027234544038021,-18.486921132208774,-24.51532303794025,-8.227958923873414,0.503
01089001901,01089001901,Census Tract 19.01; Madison County; Alabama,2145,1772,831,Huntsville city,Alabama,216,0.4378823399267815,0.1866559621245368,01089,2145,1772,831,0.01223799999999999,0.007489313545,0.004155210934,0.8711594004765261,0.8113416350852892,0.9022025000315608,-0.14789555097838333,-0.23252641890475492,-0.1083986133545606,-3.8823336399135617,-6.103937084723458,-2.8455188838500267,-180.9945752873455,-284.56583145563906,-132.65822302331128,0.8592259601825616,0.7945553189019556,0.8929649833310227,-0.1638382059447178,-0.258565610487588,-0.1198647412462974,-4.300836463533874,-6.787479143760534,-3.146510588733342,-200.5051964351456,-316.43259411471024,-180.9945752873455,-0.41850282362031255,-0.6835420590370767,-0.3009917048833155,-19.51062114780012,-31.866762659071178,-14.032247313907485,0.9178112044585122,0.8914179112835329,0.9447031918597112,-0.08954869491920985,-0.1218082869348252,-0.05853352525615293,-0.6593500652016113,-0.896878530781856,-0.4309843234336792,-37.2093716253731,-50.6139125723395,-24.32191441499318,0.9099733859951332,0.8812304427150708,0.939344552168036,-0.09893323847753528,-0.1347769567730777,-0.06457209731186425,-0.7284487763849706,-0.9923672848183552,-0.47544653343294263,-41.10884742578841,-56.00266844347377,-26.831068478157032,-0.06909871118335931,-0.09548875403649926,-0.04446220999926342,-3.899475800415311,-5.388755871134269,-2.5091540631638503,0.8914179112835329,0.865519114733033,0.9447031918597112,-0.1218082869348252,-0.15537598532234295,-0.05853352525615293,-0.7580884366376476,-0.967001020768588,-0.36429039245966727,-91.22604532342328,-116.36594714423444,-43.83759235375057,0.8812304427150708,-0.1347769567730777,-0.8388005038569413,0.8531086195161129,-0.17218367875265933,-1.0716057102909928,0.939344552168036,-0.06457209731186425,-0.4018721675952733,-100.938688791449,-128.953755751022,-48.3600683026803,-0.08071206721929369,-0.10460468952240476,-0.03758177513560601,-9.712643468025716,-12.587808606787576,-4.522475948929724,0.0241
01089001200,01089001200,Census Tract 12; Madison County; Alabama,1776,1022,239,Huntsville city,Alabama,94697,0.618354409800439,0.23966641953754592,01089,1776,1022,239,0.01223799999999999,0.007489313545,0.004155210934,0.8092862369315864,0.7256163235908086,0.8539465754365305,-0.23565674833604727,-0.3781387869712845,-0.1710334449070285,-5.121925900178506,-8.218728555519332,-3.7173585626194527,-288.3967286136546,-462.76624749545795,-209.31072987722143,0.7923414394593344,0.7027126126323556,0.8405697782036332,-0.2620821658430037,-0.423056854286432,-0.18966922905208689,-5.696274104961942,-9.19500873417706,-4.122401516647644,-320.7361545586679,-517.7369782757354,-288.3967286136546,-0.5743482047834361,-0.9762801786577278,-0.405042954028191,-32.339425945013296,-54.970730780277464,-22.806472636722464,0.8767159701695427,0.8383366680730944,0.916431440546256,-0.14062026246267206,-0.1928381974493453,-0.09118910128610548,-0.5971616028736353,-0.8189116210381266,-0.38724596964162344,-58.43068521268447,-80.12833865343704,-37.89099507256589,0.8652563783970602,0.8236833902578338,0.9084687198748544,-0.15572681689161377,-0.2140587170113685,-0.10075336456026192,-0.6613134832548805,-0.9090272221154104,-0.4278618146633664,-64.70777722650493,-88.94591214436502,-41.86514820580884,-0.0641518803812452,-0.09011560107728388,-0.04061584502174292,-6.27709201382047,-8.817573490927973,-3.974153133242947,0.8383366680730944,0.8012617994993135,0.916431440546256,-0.1928381974493453,-0.2480315430298468,-0.09118910128610548,-0.3451699480720331,-0.44396305275736303,-0.1632235613689992,-144.42257241507662,-185.7585994800682,-68.29437714184068,0.8236833902578338,-0.2140587170113685,-0.3831535308485168,0.7837036724132289,-0.27599248950912536,-0.4940116353097521,0.9084687198748544,-0.10075336456026192,-0.1803430755594127,-160.3152848738564,-206.69942899989627,-75.45735379054925,-0.03798358277648367,-0.05004858255238909,-0.01711951419041349,-15.89271245877978,-20.94082951982807,-7.162976648708574,0.911
01089001500,01089001500,Census Tract 15; Madison County; Alabama,4329,1487,702,Huntsville city,Alabama,130690,0.6344498328906476,0.240719558416658,01089,4329,1487,702,0.01223799999999999,0.007489313545,0.004155210934,0.8039862744760176,0.7184256977873879,0.8497703151345694,-0.24380232815756783,-0.3919323920063084,-0.1767885770893754,-12.91623336943473,-20.76391262729259,-9.36595862719121,-298.3652891992314,-479.6468613373202,-216.3538606419776,0.7866354208752903,0.695056396303602,0.8360489609756259,-0.2712369332254308,-0.4387321738467938,-0.19610219816917393,-14.369672161970705,-23.24328560317194,-10.389161477470342,-331.93975888128216,-536.9204343537062,-298.3652891992314,-1.4534387925359749,-2.4793729758793503,-1.023202850279132,-33.574469682050704,-57.27357301638602,-23.636009477457424,0.8731414987719031,0.8337589882949314,0.9139514934302192,-0.1452897398720904,-0.19938736977821095,-0.0941499709648984,-0.8977160498674999,-1.231974412978834,-0.5817337143294339,-60.37095157145258,-82.84965790039233,-39.12129887891284,0.8613766461708084,0.8187373100147174,0.905764846874282,-0.16093233366081178,-0.22139297643834535,-0.104039313792002,-0.994368487390312,-1.3679426258978291,-0.6428379725265285,-66.87077924615413,-91.9934516407417,-43.23052942343837,-0.09665243752281204,-0.1359682129189952,-0.06110425819709464,-6.4998276747015495,-9.143793740349372,-4.109230544525531,0.8337589882949314,0.7957681229123234,0.9139514934302192,-0.19938736977821095,-0.25664747205534727,-0.0941499709648984,-1.048278719485679,-1.349323598905393,-0.4949932942717568,-149.3274529181879,-192.2113388754121,-70.51186528087703,0.8187373100147174,-0.22139297643834535,-1.1639731548797112,0.7777950804048772,-0.2856856840486252,-1.5019919435368874,0.905764846874282,-0.104039313792002,-0.546986495480452,-165.8081417207566,-213.9589663157959,-77.91830419949459,-0.11569443539403212,-0.15266834463149426,-0.05199320120869516,-16.48068880256868,-21.7476274403838,-7.406438918617545,0.7556
01089001401,01089001401,Census Tract 14.01; Madison County; Alabama,1940,1169,442,Huntsville city,Alabama,118729,0.7273978683713952,0.23149746028576185,01089,1940,1169,442,0.01223799999999999,0.007489313545,0.004155210934,0.7740519231674604,0.6782733074237293,0.8260496333360264,-0.2919029978091759,-0.47433193825403247,-0.2105810106851204,-6.930279241146066,-11.261456065084529,-4.999555393003136,-357.2308887188694,-580.4874260352849,-257.7090408764503,0.7544789082343252,0.6524469404753833,0.8104136680927982,-0.32541809861889626,-0.5326916841258906,-0.23393772757234985,-7.7259853803422205,-12.647016810845338,-5.554084025459009,-398.2466690898052,-651.9080830332649,-357.2308887188694,-0.7957061391961542,-1.3855607457608112,-0.5545286324558729,-41.01578037093578,-71.42065699797996,-28.58395012659139,0.8527828391381128,0.8078084870449123,0.8997609795394151,-0.17263147674345328,-0.23791717472312512,-0.11140627648900368,-0.8385473134691307,-1.1556687775354282,-0.5411494798963189,-71.73201997169637,-98.8596045795918,-46.291657818333526,0.8393098066776616,0.7907500951300043,0.8903071689568626,-0.19145515999439727,-0.26462204198103034,-0.12320784878286464,-0.9299822552157642,-1.2853861101916548,-0.5984749278876808,-79.5536574179439,-109.95604022169844,-51.195460041717766,-0.09143494174663348,-0.12971733265622665,-0.05732544799136185,-7.821637446247517,-11.096435642106645,-4.903802223384248,0.8078084870449123,0.764771999329298,0.8997609795394151,-0.23791717472312512,-0.3075792535252285,-0.11140627648900368,-0.7875716531049785,-1.0181724015576674,-0.36878558869414274,-178.18363192420327,-230.35574695874828,-83.43565355071102,0.7907500951300043,-0.26462204198103034,-0.8759721499448274,0.7445350996993036,-0.34312002268781056,-1.1358221775966248,0.8903071689568626,-0.12320784878286464,-0.4078520571470004,-198.18374433140892,-256.97334334765264,-92.274221073982,-0.08840049683984896,-0.11764977603895745,-0.03906646845285766,-20.00011240720565,-26.617596388904396,-8.838567523270964,0.2202
01083021201,01083021201,Census Tract 212.01; Limestone County; Alabama,5382,4159,1232,Huntsville city,Alabama,30861,0.7014788225282779,0.21824973408647808,01083,5382,4159,1232,0.012339,0.007489313545,0.004155210934,0.7822853932796264,0.6892388200145947,0.8325968874895711,-0.2783058569042614,-0.45087590971562647,-0.20106142002906033,-18.481873941614932,-29.941991948598364,-13.352186909877014,-343.4015968341682,-556.3357849981115,-248.08968617385756,0.7633113908165596,0.6640590553436339,0.8174821177323295,-0.31008132726833865,-0.5058901643657658,-0.2232683483939313,-20.592035201736817,-33.595405968503634,-14.826915667781693,-382.60934971640313,-624.2178738109185,-343.4015968341682,-2.1101612601218847,-3.65341401990527,-1.4747287579046784,-39.20775288223494,-67.88208881280694,-27.40112890941431,0.85841174776245,0.81496261063849,0.9036957770173736,-0.16494211851901636,-0.2270501578183333,-0.10656708311781216,-2.8504508951905896,-3.923772359767629,-1.841641420629603,-68.53692943473406,-94.3441298333164,-44.28087089756198,0.8454057897669607,0.7984568531683613,0.894590904110232,-0.18286391234161503,-0.2524158268939569,-0.11782938481205418,-3.1601667743349324,-4.362129734905767,-2.036271138220853,-75.98381279958961,-104.8841003824421,-48.9605948117541,-0.30971587914434284,-0.4383573751381378,-0.19462971759125017,-7.446883364855563,-10.539970549125698,-4.679723914192117,0.81496261063849,0.7732919742975743,0.9036957770173736,-0.2270501578183333,-0.29317260910195997,-0.10656708311781216,-2.094954181126861,-2.7050550818002086,-0.9832768164238976,-170.04498223432313,-219.56615923702992,-79.81142990453714,0.7984568531683613,-0.2524158268939569,-2.3289990062776815,0.7536641425261104,-0.3268509719040474,-3.015799754447353,0.894590904110232,-0.11782938481205418,-1.0871922078518237,-189.0421271329287,-244.7889411077397,-88.24612076719349,-0.23404482515082048,-0.31074467264714434,-0.10391539142792604,-18.99714489860556,-25.222781870709767,-8.434690862656335,0.1828
01089010630,01089010630,Census Tract 106.30; Madison County; Alabama,2144,1411,731,Huntsville city,Alabama,143616,0.794430960639614,0.18057752887096232,01089,2144,1411,731,0.01223799999999999,0.007489313545,0.004155210934,0.7531577568327573,0.6507160152528413,0.8093545772618354,-0.3277430802880987,-0.5367686925784998,-0.2355524118775555,-8.59941208671697,-14.08388295695906,-6.180488253099331,-401.0919816565752,-656.8975259775681,-288.2690416557524,0.7321069818955487,0.6233481073303069,0.7924150401360492,-0.36592058910684205,-0.6042400518112241,-0.26196494179150187,-9.601123947385558,-15.85421483271699,-6.873507397189593,-447.81361694895327,-739.468975406576,-401.0919816565752,-1.0017118606685873,-1.7703318757579307,-0.693019144090262,-46.72163529237814,-82.57144942900797,-32.3236541086876,0.8383956622408186,0.7895960390711411,0.889663884531074,-0.19275426273944932,-0.26647038551051033,-0.12402000057255574,-1.1301187489753068,-1.56231657049872,-0.7271295892658293,-80.09346201100686,-110.72406594604676,-51.53292624137699,0.8237471497923827,0.7711617091057171,0.8793232513195406,-0.21396474664833748,-0.2967448826779233,-0.13723820961104807,-1.2544758718715971,-1.739816026948826,-0.8046279835942977,-88.90686547637117,-123.30375811118542,-57.02537091384108,-0.1243571228962903,-0.17749945645010623,-0.07749839432846839,-8.813403465364303,-12.57969216513864,-5.492444672464095,0.7895960390711411,0.7431700204244344,0.889663884531074,-0.26647038551051033,-0.34558710997099507,-0.12402000057255574,-1.458842275575568,-1.8919816735124029,-0.6789708338715721,-199.5680267545237,-258.82102236831776,-92.88246701389497,0.7711617091057171,-0.2967448826779233,-1.6245857080211703,0.7214346544597108,-0.3861269261440032,-2.113924526801493,0.8793232513195406,-0.13723820961104807,-0.7513364069381787,-222.2415469249207,-289.1825618059498,-102.78199821315717,-0.1657434324456022,-0.22194285328909016,-0.07236557306660663,-22.673520170397016,-30.361539437632032,-9.899531199262192,0.0939
