geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06073019405,06073019405,Census Tract 194.05; San Diego County; California,2657,1632,525,Oceanside city,California,52610,0.4766388094891766,0.22764394996771456,06073,2657,1632,525,0.009244,0.009493868073,0.003212018401,0.8574851017282412,0.7921165143335371,0.891614694598682,-0.16620101968480075,-0.2624405398760935,-0.12156069887352232,-4.082114434392454,-6.445882931583014,-2.985689765727835,-153.6362225966298,-242.60003506146083,-112.37071003868404,0.8444019770974157,0.7738699348648399,0.8814444329161071,-0.18427008358914995,-0.29220681014653294,-0.13450146447878994,-4.525914278218858,-7.176981463706521,-3.3035318955146193,-170.33926526981023,-270.11597529945504,-153.6362225966298,-0.4437998438264037,-0.7310985321235064,-0.31784212978678417,-16.703042673180416,-27.515940237994215,-11.962443725509376,0.908826568223353,0.8797423236030986,0.9385591830670732,-0.1003199454818758,-0.13669647710521707,-0.06546291170701365,-0.5258785617481664,-0.7165648508961746,-0.3431575016410968,-32.22295108751019,-43.907159981383245,-21.02680769859662,0.9001794949173376,0.8685424202935872,0.9326266677454018,-0.11088955663428968,-0.15135424204378772,-0.07224040935637331,-0.5812846117053304,-0.7934010603589362,-0.37868523941026005,-35.61792963880701,-48.615261051405405,-23.203752414844367,-0.05540604995716403,-0.0768362094627616,-0.03552773776916324,-3.394978551296815,-4.708101070022156,-2.1769447162477475,0.8797423236030986,0.8512988436384957,0.9385591830670732,-0.13669647710521707,-0.1746756235753214,-0.06546291170701365,-0.6813336178324177,-0.8706323460413826,-0.3262855298959383,-129.77783196807957,-165.83473257931098,-62.14962474208348,0.8685424202935872,-0.15135424204378772,-0.7543920332826309,0.8377033415395342,-0.19374001560289403,-0.9656546280122896,0.9326266677454018,-0.07224040935637331,-0.36006648088368454,-143.69372062526304,-183.93421485948372,-68.58409159689229,-0.07305841545021319,-0.0950222819709069,-0.03378095098774625,-13.915888657183466,-18.09948228017274,-6.43446685480881,0.7104
06073019701,06073019701,Census Tract 197.01; San Diego County; California,4800,3282,915,Oceanside city,California,90588,0.5558938429834089,0.2665868217387572,06073,4800,3282,915,0.009244,0.009493868073,0.003212018401,0.8301864543699942,0.7542087022254994,0.870348431490666,-0.2045486826918571,-0.3258929485290027,-0.14896513145577428,-9.076070509456931,-14.460261197770084,-6.609761640850452,-189.08480228035273,-301.2554416202101,-137.70336751771774,0.8148791527573899,0.7332307888563978,0.8583461550868136,-0.2271758292210542,-0.36382707218238286,-0.16503114049466383,-10.08006415353324,-16.143443785218945,-7.322629741116828,-210.00133653194248,-336.3217455253947,-189.08480228035273,-1.0039936440763082,-1.6831825874488615,-0.7128681002663768,-20.916534251589756,-35.06630390518461,-14.851418755549515,0.8907263344609373,0.8563402732634552,0.9261191178266952,-0.12267928016880128,-0.16776009633304675,-0.079774707973505,-1.293265881672134,-1.768500830743665,-0.8409725578804729,-39.4048105323624,-53.88485163752788,-25.623782994529947,0.8804784313573543,0.8431619626114663,0.9190381387534085,-0.1357461629791318,-0.18601175615509305,-0.08809412562182573,-1.4310149269482098,-1.960906988484892,-0.9286745641618108,-43.601917335411635,-59.74731835724839,-28.295995251730975,-0.13774904527607568,-0.19240615774122727,-0.08770200628133784,-4.197106803049229,-5.862466719720514,-2.672212257201031,0.8563402732634552,0.8229423392038965,0.9261191178266952,-0.16776009633304675,-0.2151519643130608,-0.079774707973505,-1.457313383587241,-1.869001293824028,-0.6929940560522402,-159.2692222499717,-204.26243648350032,-75.73705530625575,0.8431619626114663,-0.18601175615509305,-1.6158635317616017,0.807060974368493,-0.239063753246745,-2.0767203569401524,0.9190381387534085,-0.08809412562182573,-0.7652639160938107,-176.5971072963499,-226.96397343608223,-83.63540066599025,-0.15855014817436053,-0.20771906311612456,-0.07226986004157054,-17.3278850463782,-22.701536952581915,-7.898345359734485,0.7674
06073019404,06073019404,Census Tract 194.04; San Diego County; California,2167,1360,508,Oceanside city,California,52745,0.4907515441785012,0.2646108463488558,06073,2167,1360,508,0.009244,0.009493868073,0.003212018401,0.8525592472896667,0.7852296191543537,0.8877902013976343,-0.17293901060724595,-0.2735128370182232,-0.12639224720628314,-3.4642706798536778,-5.478940225914119,-2.531857645189968,-159.86482140533815,-252.83526653964552,-116.83699331748814,0.8390677445742449,0.7664720812255247,0.8772863702832966,-0.19179888211221183,-0.30467896286722373,-0.13987864609942163,-3.8420668731535352,-6.103252205057584,-2.802013789244797,-177.29888662452862,-281.64523327446165,-159.86482140533815,-0.3777961932998575,-0.6243119791434646,-0.270156144054829,-17.43406521919047,-28.80996673481609,-12.466827136817214,0.9055768035408712,0.8755288764762906,0.9363318491261176,-0.1042685679336389,-0.14216678269329483,-0.06799742092859941,-0.4554810800343227,-0.6210335579496906,-0.29703619545075716,-33.491255884876665,-45.664232202183136,-21.840896724320377,0.8966393995339352,0.863967730826212,0.9301923760659913,-0.11527555059457642,-0.15745063654599734,-0.07504643741463683,-0.5035633779854529,-0.6877987048954729,-0.3278287315512194,-37.0267189695186,-50.57343418349065,-24.10505379053084,-0.04808229795113022,-0.06676514694578228,-0.03079253610046223,-3.5354630846419286,-4.909201981307521,-2.2641570662104584,0.8755288764762906,0.8461789220946754,0.9363318491261176,-0.14216678269329483,-0.1817831594345885,-0.06799742092859941,-0.6856540410605244,-0.8767192694510751,-0.3279437401489889,-134.97126792530008,-172.58253335651085,-64.55585436003719,0.863967730826212,-0.15745063654599734,-0.7593663102598062,0.8321630407747364,-0.20168759125496483,-0.9727160547345786,0.9301923760659913,-0.07504643741463683,-0.36194033589091235,-149.4815571377571,-191.4795383335785,-71.24809761632132,-0.07371226919928175,-0.09599678528350342,-0.03399659574192343,-14.510289212457035,-18.897004977067603,-6.69224325628414,0.7919
06073019403,06073019403,Census Tract 194.03; San Diego County; California,4066,2599,1005,Oceanside city,California,96972,0.4738085858091914,0.24037410118955768,06073,4066,2599,1005,0.009244,0.009493868073,0.003212018401,0.858476372885016,0.7935048938575944,0.8923836546625872,-0.16485442300453343,-0.26023167310101564,-0.12059425873068336,-6.196235487908385,-9.781094729268776,-4.532668350454372,-152.3914286253907,-240.55815861457884,-111.4773327706437,0.8454758006031747,0.775362103237747,0.8822806767229117,-0.18276596359894093,-0.2897199847970554,-0.13342616061176546,-6.869460515490008,-10.889445479460544,-5.01496954907452,-168.948856750861,-267.817153946398,-152.3914286253907,-0.6732250275816227,-1.1083507501917662,-0.48230119862014753,-16.55742812547031,-27.258995331819136,-11.861810098872295,0.90947969145666,0.8805897428142866,0.9390064988492044,-0.09952977443438991,-0.13560259832699031,-0.06495535571430662,-0.8308781225527329,-1.1320153486881823,-0.5422496364766209,-31.96914669306398,-43.55580410497047,-20.863779779785336,0.9008911204488012,0.8694627584957033,0.9331156165855312,-0.1100120506258572,-0.15013551785719384,-0.07167855968289652,-0.91838453971825,-1.2533366815565228,-0.5983751840598063,-35.33607309419969,-48.22380460009707,-23.023285265864036,-0.0875064171655171,-0.12132133286834024,-0.05612554758318533,-3.36692640113571,-4.668000495126596,-2.159505486078697,0.8805897428142866,0.8523293362302369,0.9390064988492044,-0.13560259832699031,-0.17325540432867764,-0.06495535571430662,-1.2938301447668188,-1.6530882713888924,-0.6197609656753458,-128.73931788724565,-164.4863951630739,-61.66775777864137,0.8694627584957033,-0.15013551785719384,-1.4324936336057723,0.8388188478685948,-0.1921525160539251,-1.8333919904975349,0.9331156165855312,-0.07167855968289652,-0.6839093232385366,-142.5366799607734,-182.42706373109797,-68.05067892920762,-0.13866348883895374,-0.1803037191086423,-0.06414835756319082,-13.797362073527736,-17.94066856802411,-6.38292115056625,0.5885
06073019301,06073019301,Census Tract 193.01; San Diego County; California,4183,2741,1501,Oceanside city,California,108728,0.5547721918863713,0.21377544050598613,06073,4183,2741,1501,0.009244,0.009493868073,0.003212018401,0.8305666674731741,0.7547323244660736,0.8706458333814628,-0.20399726977039845,-0.3249730634068682,-0.1485726591214986,-7.888095436431888,-12.565945325190716,-5.744955879624735,-188.57507617575632,-300.40509981330905,-137.34056609191333,0.815289685001041,0.7337907720540805,0.8586687913245854,-0.22655789518387331,-0.3627862847071888,-0.1645933916584957,-8.76046184882249,-14.028093807430498,-6.364439990150416,-209.43011830797252,-335.3596415833253,-188.57507617575632,-0.872366412390603,-1.4621484822397814,-0.619484110525681,-20.855042132216184,-34.95454177001629,-14.80956515720012,0.890979964831104,0.8566670867630236,0.9262940195010002,-0.12235969322785174,-0.16731460266387707,-0.07957082626821407,-1.0772721677428838,-1.4730615936664249,-0.7005528883063574,-39.30215861885749,-53.74175825123768,-25.55829581562778,0.8807542188411946,0.8435159319104275,0.9192290613963604,-0.13539053076089336,-0.18551406342161353,-0.08786812993155797,-1.1919975174590254,-1.6332922384566948,-0.7736035316026489,-43.487687612514605,-59.587458535450374,-28.22340502016231,-0.11472534971614155,-0.16023064479026994,-0.07305064329629152,-4.185528993657117,-5.845700284212694,-2.6651092045345317,0.8566670867630236,0.8233369878826894,0.9262940195010002,-0.16731460266387707,-0.214569507646706,-0.07957082626821407,-2.384282609330272,-3.0576789917276734,-1.133907825502091,-158.8462764377263,-203.7094598086391,-75.54349270500273,0.8435159319104275,-0.18551406342161353,-2.643630311760241,0.8074867204807906,-0.23841045881792813,-3.397419602304454,0.9192290613963604,-0.08786812993155797,-1.2521468585205422,-176.12460438109534,-226.3437443240809,-83.42084333914339,-0.2593477024299693,-0.3397406105767806,-0.11823903301845128,-17.278327943369042,-22.634284515441745,-7.877350634140659,0.2608
06073018510,06073018510,Census Tract 185.10; San Diego County; California,1602,1197,482,Oceanside city,California,84215,0.5283712629630931,0.24945599299589816,06073,1602,1197,482,0.009244,0.009493868073,0.003212018401,0.8395664146084512,0.7671626436722969,0.8776753699712037,-0.19109099959217676,-0.3035045544099283,-0.13937343374784436,-2.8298452107685916,-4.494564953746535,-2.0639655705472477,-176.64452002300823,-280.55961009653777,-128.83680215650736,0.8250125646848038,0.7470956225989971,0.8662979807576895,-0.2121027518920881,-0.3385167437083875,-0.1543372167684967,-3.141005897261721,-5.013056543702216,-2.28556255735639,-196.06778384904624,-312.9248778840335,-176.64452002300823,-0.31116068649312956,-0.5184915899556817,-0.2215969868091423,-19.42326382603805,-32.36526778749573,-13.832521024291031,0.8969707048450036,0.864395600017932,0.9304203301168226,-0.11486361215420052,-0.15687770735905507,-0.0747830498012023,-0.44162601090600934,-0.6031612170445417,-0.28752482485710035,-36.894403584461934,-50.38940827439781,-24.02045320443612,0.8872705873791658,0.8518905532463522,0.9237343859287452,-0.1270518985125115,-0.17385971259950933,-0.08256227681139686,-0.48848736397729325,-0.66845339348644806,-0.3174342881589548,-40.809303590417144,-55.84405960621956,-26.519155234666236,-0.04686135307128392,-0.06529217644190632,-0.02990946330185445,-3.9149000059552144,-5.454651331821748,-2.4987020302301133,0.864395600017932,0.832680904954262,0.9304203301168226,-0.15687770735905507,-0.20094023298748356,-0.0747830498012023,-0.7178793560000767,-0.9195114301447868,-0.3422105570942361,-148.937625726157,-190.7700062541051,-70.99804089092035,0.8518905532463522,-0.17385971259950933,-0.7955897661713888,0.8175728596445024,-0.22313257858733307,-1.0210645891980863,0.9237343859287452,-0.08256227681139686,-0.377808645377584,-165.06011746294374,-211.83912638964443,-78.38353638539088,-0.07771041017131208,-0.10155315905329954,-0.03559808828334793,-16.12249173678674,-21.06912013553932,-7.385495494470525,0.844
06073018400,06073018400,Census Tract 184; San Diego County; California,2442,1232,446,Oceanside city,California,53698,0.3640492263050011,0.2426932703269337,06073,2442,1232,446,0.009244,0.009493868073,0.003212018401,0.8978159737470022,0.8492671101401238,0.9227219814630754,-0.11381399890507242,-0.1774858440414656,-0.08375005699375664,-2.5692199115552716,-4.006538465543751,-1.8905610565683997,-105.20966058784896,-164.06791423193084,-77.41855268502864,0.8881903713973686,0.8355043894585904,0.9153305410676036,-0.12588475647030944,-0.1968818029166828,-0.09250151189497222,-2.841703358077782,-4.444379893007155,-2.0881150692872947,-116.36786888115408,-181.99753861618163,-105.20966058784896,-0.27248344652251033,-0.43784142746340393,-0.19755401271889528,-11.158208293305092,-17.929624384250776,-8.089844910683672,0.9351739245615608,0.9140910148173378,0.956519365939516,-0.06931980644010348,-0.09398296645529258,-0.04545713929981582,-0.2743128004101047,-0.3719100217262776,-0.17988329483780494,-22.26564938393707,-30.187501763496556,-14.600916788782866,0.9289270890032456,0.9059169468343186,0.952276668727522,-0.0765107529300461,-0.10385394985097691,-0.05011498531855039,-0.30276886182394885,-0.4109715430594547,-0.1983153541711234,-24.57539462856728,-33.35807979378691,-16.097025500902873,-0.02845606141384415,-0.03906152133317714,-0.01843205933331845,-2.3097452446302076,-3.1705780302903523,-1.4961087121200047,0.9140910148173378,0.8932700920369274,0.956519365939516,-0.09398296645529258,-0.1194822360163161,-0.04545713929981582,-0.3979488005475365,-0.5059194692694555,-0.19247758123584197,-89.22618846357321,-113.43485858059542,-43.15640834884349,0.9059169468343186,-0.10385394985097691,-0.4397451616403292,0.8832447664774379,-0.1321889899084328,-0.55972323457863,0.952276668727522,-0.05011498531855039,-0.21220013635621357,-98.59756987451328,-125.49848308937894,-47.57850590946492,-0.04179636109279267,-0.05380376530917452,-0.0197225551203716,-9.37138141094006,-12.063624508783526,-4.422097560621436,0.8795
06073018613,06073018613,Census Tract 186.13; San Diego County; California,2468,1409,600,Oceanside city,California,70526,0.5503376270834393,0.24279114025459692,06073,2468,1409,600,0.009244,0.009493868073,0.003212018401,0.8320715856224044,0.7568060819660063,0.8718226382920802,-0.20181967186390845,-0.3213424466703973,-0.1470222910923971,-4.604352743280206,-7.331168276088205,-3.3541947772618372,-186.562104670997,-297.0489577021153,-135.90740588581187,0.816914793407579,0.7360089151599449,0.8599455553797517,-0.22411787382221543,-0.35867919450769986,-0.16286431593730408,-5.113068204011798,-8.18297600990401,-3.715617773742315,-207.174562561256,-331.56304740291773,-186.562104670997,-0.508715460731592,-0.8518077338158045,-0.36142299648047826,-20.612457890258995,-34.51408970080245,-14.644367766632019,0.8919834263981444,0.8579603998826678,0.926985835053213,-0.1210970634712684,-0.16555496050488708,-0.0787651355455671,-0.5480530886130817,-0.7492577015416025,-0.3564700462040356,-38.89659961767791,-53.176557951852566,-25.299506472962076,0.8818454196259341,0.844916842258221,0.9199842824805116,-0.13398559174258154,-0.18354842747279856,-0.08697509190455471,-0.6063831382797782,-0.8306913454627952,-0.3936261242371691,-43.03641861460456,-58.95609265172428,-27.936559562609588,-0.05833004966669652,-0.08143364392119268,-0.03715607803313348,-4.139818996926652,-5.77953469987173,-2.6370530896475146,0.8579603998826678,0.8248991268030642,0.926985835053213,-0.16555496050488708,-0.21226943696200473,-0.0787651355455671,-0.943054172318474,-1.2091548182683576,-0.44867148337294616,-157.17569538641234,-201.52580304472625,-74.77858056215769,0.844916842258221,-0.18354842747279856,-1.045550733260015,0.8091721526357499,-0.235830962228073,-1.3433688257531826,0.9199842824805116,-0.08697509190455471,-0.4954380289073356,-174.2584555433358,-223.89480429219708,-82.57300481788927,-0.10249656094154092,-0.13421400748482504,-0.04676654553438947,-17.082760156923484,-22.36900124747084,-7.794424255731578,0.7376
06073019808,06073019808,Census Tract 198.08; San Diego County; California,2198,1804,713,Oceanside city,California,73672,0.6138644248137685,0.24256763173706772,06073,2198,1804,713,0.009244,0.009493868073,0.003212018401,0.8107709390693424,0.7276350310878136,0.8551152435555799,-0.23339398566488767,-0.3743153604149611,-0.1694330179894671,-4.742171819662715,-7.605456279303631,-3.4425929226116057,-215.74940034862215,-346.0171191675901,-156.6238818294634,0.7939405631164537,0.7048633983435205,0.8418352621976141,-0.259540129899273,-0.41871460817808337,-0.1878808656571314,-5.273417335813958,-8.50757404792005,-3.8174220472516818,-239.918896078888,-387.0597837998203,-215.74940034862215,-0.5312455161512428,-0.902117768616419,-0.3748291246400757,-24.169495730265822,-41.04266463223016,-17.053190383988884,0.8777157138354389,0.839618136887899,0.9171244471141072,-0.1393210628874396,-0.1910176258299602,-0.0903645662774287,-0.807293279024967,-1.106848040862422,-0.5236157800253991,-44.75018176413342,-61.35521290811652,-29.025264968148512,0.866341783829541,0.8250684731004171,0.9092244321045144,-0.1542788523712222,-0.21202061720069193,-0.09983846087964686,-0.8939659089135569,-1.2285494794073597,-0.5785120841451917,-49.55465127015282,-68.10141238399997,-32.06829734729444,-0.08667262988858992,-0.12170143854493752,-0.05489630411979263,-4.804469506019397,-6.746199475883456,-3.0430323791459326,0.839618136887899,0.8028010719389641,0.9171244471141072,-0.1910176258299602,-0.245638595853829,-0.0903645662774287,-1.2930227472833389,-1.6627590813660038,-0.6116893100174939,-181.34961392473193,-233.20604226732172,-85.79092707117726,0.8250684731004171,-0.21202061720069193,-1.4351946829115547,0.7853599278303695,-0.27330153291955434,-1.8500130414507705,0.9092244321045144,-0.09983846087964686,-0.6758193146325527,-201.28957684594036,-259.4688697686915,-94.78531762027389,-0.14217193562821606,-0.1872539600847667,-0.0641300046150588,-19.939962921208423,-26.2628275013698,-8.994390549096606,0.2041
06073018201,06073018201,Census Tract 182.01; San Diego County; California,2171,1186,595,Oceanside city,California,46803,0.387512644967063,0.25009406296501757,06073,2171,1186,595,0.009244,0.009493868073,0.003212018401,0.8892575337401966,0.837026448511972,0.9161510070149168,-0.12453362727670486,-0.1947053785191077,-0.09152311392232958,-2.4992309945350613,-3.9074885028155015,-1.8367521129277895,-115.11888505458596,-179.98565190306317,-84.60396650980145,0.8788814708921465,0.8222674508936737,0.9081629279740364,-0.1378098561856207,-0.2161493184646423,-0.10112400451187434,-2.765667968268914,-4.33784101505501,-2.0294297363235607,-127.39143105798776,-199.80842998871532,-115.11888505458596,-0.2664369737338528,-0.4303525122395082,-0.192677623395771,-12.272546003401787,-19.822778085652153,-8.875063260975173,0.9296209149850418,0.9068239067709528,0.9527483715215894,-0.07570729517858427,-0.1027499303153924,-0.04959507661288073,-0.2884034450914118,-0.3914211149131667,-0.1889301542339791,-24.317322520355127,-33.00346668745082,-15.930029867957764,0.922861385802697,0.8979977677432096,0.9481477889918032,-0.08358634935213854,-0.1135885142711834,-0.05468789951335866,-0.31841833813909937,-0.43271020000581256,-0.20833102790505115,-26.848089219148346,-36.48483979812922,-17.5658539548947,-0.03001489304768756,-0.04128908509264584,-0.01940087367107204,-2.530766698793218,-3.481373110678401,-1.6358240869369347,0.9068239067709528,0.8843559938035567,0.9527483715215894,-0.1027499303153924,-0.1307663508889289,-0.04959507661288073,-0.5804190983399458,-0.7386796978176347,-0.28015522308764523,-97.54942829242783,-124.1478483727117,-47.08491144330172,0.8979977677432096,-0.1135885142711834,-0.6416446496137221,0.87355415952829,-0.14474871316506518,-0.8176639859827599,0.9481477889918032,-0.05468789951335866,-0.30892382338573826,-107.83943690986926,-137.4225186525647,-51.919970316930794,-0.06122555127377638,-0.07898428816512526,-0.02876860029809302,-10.290008617441408,-13.274670279852984,-4.83505887362908,0.8435
06073018525,06073018525,Census Tract 185.25; San Diego County; California,2872,2042,1079,Oceanside city,California,74810,0.5593213261410249,0.21958668719336755,06073,2872,2042,1079,0.009244,0.009493868073,0.003212018401,0.8290256971261363,0.7526108946485458,0.869440275606737,-0.20623522704610445,-0.32870784506378953,-0.15016525925504454,-5.475291196274353,-8.726788318378494,-3.9867026296220303,-190.64384388141897,-303.8575319769671,-138.8127656553632,0.8136259501869523,0.7315222680164706,0.8573610110436662,-0.22906600971886812,-0.36701238461476954,-0.16636981052205674,-6.081420348711975,-9.743726652264288,-4.416913501754044,-211.7486193841217,-339.266248337893,-190.64384388141897,-0.6061291524376227,-1.0169383338857934,-0.43021087213201303,-21.104775502702736,-35.40871636092596,-14.97948719122608,0.8899517512604922,0.855342385931258,0.9255848669925582,-0.12365642135502274,-0.16912246656787078,-0.08039795772508039,-0.8110552430216388,-1.109264377211834,-0.5273255074554194,-39.71867007941424,-54.322447463850835,-25.823971961577836,0.8796362292974412,0.8420812417921408,0.9184549729488448,-0.13683357585065864,-0.18753387484534395,-0.08878500248013464,-0.8974834294811813,-1.230023728414343,-0.5823356439894052,-43.95119635069448,-60.23622568140759,-28.51790616990231,-0.08642818645954253,-0.12075935120250891,-0.05501013653398579,-4.232526271280242,-5.913778217556754,-2.6939342083244755,0.855342385931258,0.8217375640877822,0.9255848669925582,-0.16912246656787078,-0.2169335365727237,-0.08039795772508039,-1.732470870252,-2.2222419086003895,-0.8235873246950074,-160.56263857757182,-205.95383768307593,-76.32876039805444,0.8420812417921408,-0.18753387484534395,-1.9210751944932036,0.8057613920032397,-0.2410621927588947,-2.4694130552208846,0.9184549729488448,-0.08878500248013464,-0.9095032353395588,-178.04218670001887,-228.86126554410424,-84.2913100407376,-0.18860432424120369,-0.2471711466204951,-0.0859159106445514,-17.47954812244705,-22.907427861028282,-7.962549642683169,0.0797
06073018620,06073018620,Census Tract 186.20; San Diego County; California,1480,1063,234,Oceanside city,California,39607,0.5450755434077512,0.21584502023919436,06073,1480,1063,234,0.009244,0.009493868073,0.003212018401,0.8338608692836107,0.7592742096205952,0.8732211064387209,-0.19924082881970864,-0.3170472371235868,-0.1451853289235353,-2.7258376879818917,-4.337561296756245,-1.9862979072423577,-184.17822216093865,-293.0784659970436,-134.20931805691606,0.8188473606470243,0.7386496786482455,0.8614630350865965,-0.22122882488115397,-0.353821749208684,-0.1608159134761684,-3.026658100658053,-4.8406778095339105,-2.200141810177077,-204.5039257201387,-327.07282496850746,-184.17822216093865,-0.3008204126761611,-0.5031165127776651,-0.2138439029347192,-20.325703559200075,-33.99435897146386,-14.448912360454004,0.8931756067352491,0.8594975869930727,0.9278074182706888,-0.11960066134723188,-0.1634703984434336,-0.07780987768331149,-0.40836157509528026,-0.5581493332717145,-0.2656721447089522,-38.41595250190783,-52.506992781911045,-24.992675889835574,0.8831419996565841,0.8465821903614612,0.9208812377680844,-0.13232073708288916,-0.18122021864532104,-0.08591635814372076,-0.4517926908118029,-0.6187538855681014,-0.2933507134727231,-42.50166423441231,-58.208267692201446,-27.596492330453728,-0.04343111571652258,-0.06060455229638695,-0.02767856876377095,-4.0857117325044765,-5.7012749102904,-2.603816440618151,0.8594975869930727,0.8267566166563368,0.9278074182706888,-0.1634703984434336,-0.2095458081053089,-0.07780987768331149,-0.3631601368190725,-0.46551966023206254,-0.1728597109593805,-155.1966396662703,-198.94002574019763,-73.8716713501626,0.8465821903614612,-0.18122021864532104,-0.4025925184270608,0.81117666195923,-0.232777084075257,-0.5171294528309798,0.9208812377680844,-0.08591635814372076,-0.19086878526981033,-172.04808479788926,-220.99549266281184,-81.56785695291039,-0.03943238160798834,-0.05160979259891724,-0.01800907431042983,-16.851445131618952,-22.055466922614205,-7.696185602747793,0.3824
06073018617,06073018617,Census Tract 186.17; San Diego County; California,2182,1544,728,Oceanside city,California,66707,0.5466579364188747,0.20588840736970448,06073,2182,1544,728,0.009244,0.009493868073,0.003212018401,0.8333223987923698,0.758531158906362,0.872800328925681,-0.20001574594559712,-0.3183374054689907,-0.14573742339314583,-4.03439920214704,-6.420995349970974,-2.9395832907084967,-184.89455555211,-294.27109761553504,-134.71967418462404,0.8182657264568668,0.7378545640109789,0.8610064232506397,-0.22209689061529203,-0.355280632221068,-0.16143152129412067,-4.479784899241812,-7.166155306396888,-3.256139648563102,-205.306365684776,-328.42141642515526,-184.89455555211,-0.4453856970947721,-0.7451599564259137,-0.31655635785460534,-20.411810132666,-34.15031880962024,-14.507624099661108,0.8928169315362195,0.8590350408052121,0.9275602784797614,-0.12005044335276732,-0.16409686741376128,-0.07809705007955357,-0.5953729359022262,-0.813814851457084,-0.3873111060034681,-38.56042330972967,-52.70821576794586,-25.08491619193446,0.882751896919644,0.8460810486297992,0.9206114170091478,-0.13282112843879737,-0.18191986644715372,-0.08623462790497123,-0.6587073148583305,-0.902205455979152,-0.4276682547631363,-42.66239085870016,-58.43299585357203,-27.69872116341557,-0.06333437895610428,-0.08839060452206815,-0.04035714875966828,-4.101967548970484,-5.7247800856261755,-2.6138049714811062,0.8590350408052121,0.8261976002991651,0.9275602784797614,-0.16409686741376128,-0.2103642029919976,-0.07809705007955357,-1.1341613995849025,-1.4539397530751308,-0.5397705697717101,-155.7914010418822,-199.71699904878173,-74.14430903457557,0.8460810486297992,-0.18191986644715372,-1.257345698268337,0.8105733522937121,-0.23369463993636072,-1.6151889069119771,0.9206114170091478,-0.08623462790497123,-0.596013731516142,-172.71232119070564,-221.86660809230457,-81.87001806540412,-0.1231842986834346,-0.16124915383684635,-0.05624316174443189,-16.920920148823434,-22.149609043522847,-7.725709030828556,0.4946
