geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51510200201,51510200201,Census Tract 2002.01; Alexandria city; Virginia,2779,1883,664,Alexandria city,Virginia,79557,0.6884026344929851,0.2070683231327095,51510,2779,1883,664,0.006291,0.00741752448699999,0.003469242894,0.7864723670234747,0.694838033722327,0.8359196530686724,-0.27150048994684123,-0.4391843155776683,-0.19628722249678707,-4.746558629088252,-7.67812280292223,-3.431628465585132,-170.80095822555782,-276.2908529299111,-123.48429167272874,0.7678065540338055,0.6699955850218674,0.821071522326159,-0.3024113883195263,-0.4925471486015267,-0.2179206960764183,-5.286964252048511,-8.611048616837278,-3.8098397561675417,-190.247004391814,-309.86141118522056,-170.80095822555782,-0.5404056229602592,-0.9329258139150484,-0.37821129058240954,-19.446046166256178,-33.5705582553094,-13.609618228946008,0.8612656237186855,0.8185958842934036,0.9056874125377632,-0.1610819850005173,-0.22160399189299737,-0.1041337067918058,-1.0522816574066267,-1.4476467736372822,-0.6802622253160414,-55.88325318144592,-76.87980741568148,-36.12651223133518,0.8484980031673012,0.8023733811361813,0.896759869370187,-0.17855315659809123,-0.2463025612639023,-0.11512572557726145,-1.1664135599000784,-1.6089922618562469,-0.7520685154220821,-61.94442697291972,-85.44834104387927,-39.93991053755083,-0.11413190249345172,-0.16134548821896444,-0.07180629010604067,-6.061173791473804,-8.568533628197793,-3.8133983062156487,0.8185958842934036,0.7776262674531569,0.9056874125377632,-0.22160399189299737,-0.2859647903550771,-0.1041337067918058,-1.0914520160920829,-1.4084441543593942,-0.5128831085133977,-164.37530362832575,-212.11508348786057,-77.24143200502976,0.8023733811361813,-0.2463025612639023,-1.2130983055121798,0.7583121498872029,-0.3187181560373886,-1.5697622186342544,0.896759869370187,-0.11512572557726145,-0.567021397999178,-182.6955279385813,-236.40997268588168,-85.39478885529788,-0.12164628942009692,-0.16131806427486017,-0.05413828948578025,-18.32022431025556,-24.29488919802111,-8.15335685026811,0.4496
51013103800,51013103800,Census Tract 1038; Arlington County; Virginia,3791,1732,562,Alexandria city,Virginia,51205,0.673240543492906,0.20960315350077083,51013,3791,1732,562,0.005362,0.00741752448699999,0.003469242894,0.7913553083542659,0.7013874034699576,0.8397890694048725,-0.2636548835183022,-0.4257455937371033,-0.1907752034789677,-5.359402987246693,-8.654276288887157,-3.8779528062365665,-141.37174854251367,-228.2847873618348,-102.29366410542248,0.7730519356080899,0.6769455818479978,0.8252532424688802,-0.2935741493401612,-0.4772236156266712,-0.21174925288186236,-5.9675821359965315,-9.70068764531989,-4.304299481574102,-157.41445887619446,-255.8873026990211,-141.37174854251367,-0.6081791487498389,-1.046411356432733,-0.42634667533753534,-16.042710333680795,-27.60251533718631,-11.24628528983211,0.8645866287541135,0.8228290194276682,0.908002248233319,-0.15662209747682523,-0.21531931469257845,-0.10131885900687924,-0.9410996909741224,-1.2937953442229235,-0.6087975351966761,-54.33600987148513,-74.69950024381777,-35.14997316378037,0.8520976472102907,0.8069387290197569,0.8992814110046717,-0.17357441752589212,-0.23925146239388911,-0.11199896691159895,-1.042961582855834,-1.4375971267867351,-0.672971406001779,-60.21718145818903,-83.00214357891082,-38.85516200934059,-0.10186189188171156,-0.1438017825638116,-0.06417387080510284,-5.881171586703902,-8.302643335093048,-3.70518884556021,0.8228290194276682,0.7826823883282329,0.908002248233319,-0.21531931469257845,-0.27765746989138945,-0.10131885900687924,-0.8975905945620177,-1.1574564680378296,-0.4223627361352761,-159.71362892562593,-205.95310819178465,-75.15351176784273,0.8069387290197569,-0.23925146239388911,-0.9973553124417645,0.7637375043380169,-0.3093503910964381,-1.289573124773721,0.8992814110046717,-0.11199896691159895,-0.46688435472704426,-177.46535808572318,-229.4614101020856,-83.0755079585488,-0.0997647178797466,-0.13211665673589135,-0.04452161859176817,-17.751729160097263,-23.50830191030095,-7.921996190706081,0.1148
51510200409,51510200409,Census Tract 2004.09; Alexandria city; Virginia,4553,2606,705,Alexandria city,Virginia,39811,0.5494437486319579,0.23481130246328913,51510,4553,2606,705,0.006291,0.00741752448699999,0.003469242894,0.8323752631247526,0.757224780301909,0.8720600402699563,-0.2013812090546527,-0.32061182625494034,-0.14671003580262476,-5.768146464599321,-9.183259852309636,-4.2022042588218245,-126.68891861628202,-201.696899896983,-92.29528352343124,0.8172427597657413,0.7364568392217373,0.8602031434495323,-0.2236266250760608,-0.35785282550538355,-0.16251609589551508,-6.4053202028034795,-10.24995092628314,-4.654936020995855,-140.68350983534987,-225.1252125254369,-126.68891861628202,-0.6371737382041589,-1.0666910739735034,-0.45273176217403055,-13.994591219067845,-23.42831262845384,-9.943592404437307,0.8921858316959815,0.8582213303050673,0.9271253473764156,-0.12084272633995032,-0.16520058950822789,-0.07860280471222754,-1.092520597698673,-1.4935532510410956,-0.7106359297407274,-41.92327696464593,-57.31209712360305,-27.26922216963651,0.8820655374273967,0.8451995064077804,0.9201365880671184,-0.13370260776378032,-0.1831526076608161,-0.08679517037861345,-1.2087848178551492,-1.655854700172495,-0.7847018541491796,-46.38468218937641,-63.54008826448561,-30.111352806952404,-0.1162642201564763,-0.16230144913139943,-0.07406592440845217,-4.46140522473048,-6.2279911408825575,-2.8421306373158925,0.8582213303050673,0.8252143670288559,0.9271253473764156,-0.16520058950822789,-0.21180633778887212,-0.07860280471222754,-0.8638924896506014,-1.1076104814207803,-0.41104195123337783,-122.53794179441157,-157.10786970507522,-58.30382286998267,0.8451995064077804,-0.1831526076608161,-0.9577699612883148,0.8095123122080855,-0.23531166224306857,-1.230528161819067,0.9201365880671184,-0.08679517037861345,-0.4538827376538751,-135.8538952182007,-174.54300167646343,-64.38053016367023,-0.09387747163771344,-0.12291768039828677,-0.04284078642049727,-13.315953423789136,-17.435131971388195,-6.076707293687556,0.6651
51510200302,51510200302,Census Tract 2003.02; Alexandria city; Virginia,2873,2381,741,Alexandria city,Virginia,64098,0.6953114696220621,0.21077219473612463,51510,2873,2381,741,0.006291,0.00741752448699999,0.003469242894,0.7842573848494344,0.6918740315905083,0.8341624130518183,-0.27509159533382643,-0.4453498098507313,-0.19880731180569255,-4.972017323002179,-8.049271613283942,-3.5932519022904956,-173.06012262451023,-280.16956537709507,-125.0696798569612,0.7654282353094952,0.666852422793238,0.8191730925180027,-0.3064582071442105,-0.49958216513829273,-0.22074322158967064,-5.538938813627369,-9.029469534742605,-3.989722478970237,-192.79285811442287,-314.2871400885,-173.06012262451023,-0.56692149062519,-0.9801979214586628,-0.3964705766797412,-19.732735489912635,-34.11757471140489,-13.799880845100631,0.8597565913640269,0.8166742218388889,0.9046345808735344,-0.16311989933508173,-0.22447846798484725,-0.10541871949486906,-1.34741397545062,-1.8542521555215143,-0.8707868046786281,-56.59025516382277,-77.8770329912438,-36.57231435021538,0.8468628182234846,0.8003016865490875,0.8956132369838274,-0.18082879361472085,-0.2495287924632703,-0.11655339459666508,-1.4936941763300202,-2.061174532431913,-0.962762197658995,-62.7339007278463,-86.56759901016015,-40.435203597605835,-0.1462802008794002,-0.2069223769103985,-0.09197539298036685,-6.143645564023527,-8.690566018916359,-3.862889247390459,0.8166742218388889,0.775333214998006,0.9046345808735344,-0.22447846798484725,-0.2897680386394536,-0.10541871949486906,-1.2338202290136508,-1.5926768879191588,-0.5794219365318592,-166.507453308185,-214.93615221581092,-78.19459332413754,0.8003016865490875,-0.2495287924632703,-1.371506472876116,0.7558528036576828,-0.3230089180867664,-1.7753815805361235,0.8956132369838274,-0.11655339459666508,-0.6406224049216289,-185.08859283078488,-239.5926559427967,-86.45376584637367,-0.13768624386246509,-0.18270469261696465,-0.06120046838976967,-18.581139522599877,-24.656503726985783,-8.259172522236122,0.6637
51510200404,51510200404,Census Tract 2004.04; Alexandria city; Virginia,3002,2498,849,Alexandria city,Virginia,45713,0.5771181538783855,0.2397166190348388,51510,3002,2498,849,0.006291,0.00741752448699999,0.003469242894,0.8230246341361156,0.7443687137409878,0.8647399886118438,-0.2150304602360364,-0.34342024528983933,-0.15641697292765128,-4.060975389285406,-6.485691202881376,-2.9540255684169385,-135.27566253449052,-216.04567631183795,-98.40191766878544,0.8071497522728563,0.7227147565111391,0.8522639077113993,-0.23892746938730497,-0.3836717612179918,-0.17334547544705878,-4.512284315166438,-7.245864507566805,-3.273730190884416,-150.30927099155355,-241.36790498223868,-135.27566253449052,-0.45130892588103233,-0.7601733046854289,-0.31970462246747733,-15.033608457063036,-25.322228670400698,-10.649720934959271,0.8859406293686931,0.8501796301871335,0.9228157792707016,-0.1287438083888124,-0.1762220176692418,-0.08363990133577581,-1.1157155689136635,-1.5271697424482686,-0.7248374991432756,-44.6643542399385,-61.135698256535974,-29.01671333640014,0.8752761220043954,0.8364919480095093,0.9154328926748092,-0.14249660748197385,-0.19546876975871608,-0.09237936281499974,-1.2348996466290107,-1.6939653439299012,-0.800575147099468,-49.435534292594504,-67.81286404843479,-32.048644799818575,-0.119184077715347,-0.16679560148163253,-0.07573764795619242,-4.771180052656005,-6.67716579189882,-3.031931463418432,0.8501796301871335,0.81551019997081,0.9228157792707016,-0.1762220176692418,-0.22622623240738568,-0.08363990133577581,-1.1097543303974151,-1.424654787092522,-0.5267204627948755,-130.71311312101474,-167.80386184835362,-62.0401016248381,0.8364919480095093,-0.19546876975871608,-1.2309603338235562,0.7990470216608117,-0.2514908045355197,-1.583757881562018,0.9154328926748092,-0.09237936281499974,-0.5817570317218864,-144.98943861290414,-186.5439200897548,-68.52261857737179,-0.12120600342614084,-0.159103094469496,-0.05503656892701092,-14.276325491889382,-18.740058241401176,-6.482516952533678,0.0412
51510201100,51510201100,Census Tract 2011; Alexandria city; Virginia,1863,1445,358,Alexandria city,Virginia,52412,0.7059668299330436,0.1854077079165264,51510,1863,1445,358,0.006291,0.00741752448699999,0.003469242894,0.7808534848932661,0.6873274777281868,0.831459495571075,-0.28064998024141335,-0.4549105519617592,-0.20270440752278085,-3.289255094876737,-5.3316121720952285,-2.375722615853192,-176.55690256987316,-286.18422823914267,-127.52134277258142,0.7617746356946374,0.6620336691066997,0.8162537833045792,-0.31272420102059795,-0.5104971947262555,-0.22510917615784848,-3.665169228280144,-5.983095018318614,-2.638309484090413,-196.73479486205815,-321.1537852022874,-176.55690256987316,-0.3759141334034069,-0.6514828462233853,-0.262586868237221,-20.177892292185017,-34.969556963144676,-14.09483994832104,0.857434422274408,0.8137193197901945,0.9030132181998762,-0.1662699490736869,-0.22892498147621124,-0.1074035017931004,-0.8335205628024157,-1.1476137477796429,-0.5384197671333912,-57.68308393096302,-79.41963652454275,-37.26088353864299,0.844347080429343,0.7971170344329316,0.8938476820587916,-0.18434708093206031,-0.2545209257902752,-0.11875884456813568,-0.9241422367993644,-1.2759276495338487,-0.5953447361575118,-63.95448005531933,-88.29949131722137,-41.20032776176552,-0.09062167399694863,-0.12831390175420587,-0.05692496902412058,-6.271396124356308,-8.879854792678607,-3.939444223122533,0.8137193197901945,0.7718099343428693,0.9030132181998762,-0.22892498147621124,-0.2956557767702423,-0.1074035017931004,-0.6079042827713229,-0.7851061590820274,-0.2852071814252737,-169.80566557858182,-219.30339639162776,-79.66681045398707,0.7971170344329316,-0.2545209257902752,-0.6758736414221728,0.7520754300554807,-0.3296538618822182,-0.8753871822028779,0.8938476820587916,-0.11875884456813568,-0.3153609962722464,-188.7915199503276,-244.52155927454692,-88.08966376319732,-0.06796935865084985,-0.09028102312085053,-0.03015381484697271,-18.98585437174577,-25.218162882919135,-8.422853309210256,0.4265
51013103100,51013103100,Census Tract 1031; Arlington County; Virginia,4538,2656,806,Alexandria city,Virginia,74897,0.6562129974758967,0.2108080163713582,51013,4538,2656,806,0.005362,0.00741752448699999,0.003469242894,0.7968751683675837,0.7088161905736579,0.8441559125324252,-0.2549016956426463,-0.41080298855854547,-0.18461528866160568,-6.2024607640587766,-9.99596888466588,-4.492198772872418,-136.67828920358696,-220.27256246509208,-98.99071778035297,0.7789854093309224,0.68483664645135,0.8299748514951941,-0.2837210915913162,-0.4602022324327219,-0.204855783519834,-6.90371609374515,-11.197988632440712,-4.984705795576943,-152.13124931126376,-246.76043703042555,-136.67828920358696,-0.701255329686373,-1.2020197477748322,-0.4925070227045252,-15.452960107676796,-26.487874565333456,-10.852953342982044,0.8683314991238255,0.8276090763267913,0.9106089416469764,-0.15163391056184455,-0.2082999432997254,-0.09816624268080013,-1.3972017259714302,-1.9193400685885935,-0.9045341058443764,-52.605486670611086,-72.26430981131753,-34.05625398510453,0.8561583784694988,0.8120967442616995,0.9021216416740662,-0.16800819234828712,-0.23138038302213457,-0.10849796059021603,-1.5480794200755412,-2.1320103749655903,-0.9997337484691592,-58.28612274380802,-80.27147496105385,-37.64057787910991,-0.150877694104111,-0.2126703063769968,-0.09519964262478288,-5.6806360731969505,-8.007165149736325,-3.5843238940053785,0.8276090763267913,0.7883997859672701,0.9106089416469764,-0.2082999432997254,-0.26839202369026816,-0.09816624268080013,-1.245326363633538,-1.6045883527174665,-0.5868893101585851,-154.50699300664246,-199.08044078380476,-72.81505088816192,0.8120967442616995,-0.23138038302213457,-1.383313343443766,0.7698766492864197,-0.29890937843987875,-1.7870371129812306,0.9021216416740662,-0.10849796059021603,-0.6486577412507957,-171.62696568781217,-221.716763397175,-80.47862794674884,-0.137986979810228,-0.1824487602637641,-0.06176843109221053,-17.119972681169727,-22.63632261337024,-7.663577058586915,0.3178
51510200801,51510200801,Census Tract 2008.01; Alexandria city; Virginia,1949,1473,625,Alexandria city,Virginia,77534,0.7273949755052393,0.19164462514356115,51510,1949,1473,625,0.006291,0.00741752448699999,0.003469242894,0.7740528372657812,0.6782745215154603,0.8260503612051117,-0.2919014721686717,-0.4743292992426024,-0.2105799439892696,-3.5790503625941588,-5.815826956372128,-2.581954175463529,-183.6352161413114,-298.4005621535212,-132.47584276364952,0.7544798883168178,0.6524482251250184,0.8104144535935276,-0.32541637687774194,-0.532688666305109,-0.2339365315682797,-3.9899819381019177,-6.531380435064885,-2.868333009467197,-204.71944269378747,-335.1144399725441,-183.6352161413114,-0.41093157550775894,-0.7155534786927573,-0.2863788340036679,-21.08422655247609,-36.713877819022954,-14.693629245955256,0.8527834653254854,0.8078092820134481,0.8997614177510733,-0.17263061569600885,-0.2379159564835903,-0.11140573519974883,-0.8821760716919995,-1.215796879582066,-0.5693050067986621,-59.88975367902238,-82.5388241399909,-38.64935551925744,0.8393104846014162,0.7907509511294585,0.8903076459249676,-0.19145419763806992,-0.264620673009199,-0.12320724704219484,-0.9783682419270954,-1.3522631826490403,-0.6296130310458138,-66.42011146823458,-91.80333894426614,-42.743586629043705,-0.09619217023509584,-0.13646630306697438,-0.06030802424715165,-6.530357789212211,-9.264514804275246,-4.0942311097862625,0.8078092820134481,0.7647729450000014,0.8997614177510733,-0.2379159564835903,-0.30757763665397214,-0.11140573519974883,-1.102967145665661,-1.425915407209017,-0.5164717305227343,-176.47474330650576,-228.1464651534427,-82.6354768836375,0.7907509511294585,-0.264620673009199,-1.226768951132596,0.7445361124110441,-0.343118195787284,-1.5906797619921496,0.8903076459249676,-0.12320724704219484,-0.5711829824445867,-196.2830321812154,-254.50876191874391,-91.38927719113389,-0.1238018054669352,-0.16476435478313256,-0.05471125192185233,-19.808288874709632,-26.36229676530121,-8.753800307496373,0.1563
51510201202,51510201202,Census Tract 2012.02; Alexandria city; Virginia,2563,1670,462,Alexandria city,Virginia,35658,0.679567783632183,0.18814128507710143,51510,2563,1670,462,0.006291,0.00741752448699999,0.003469242894,0.7893139497318008,0.6986468361799272,0.8381721636391549,-0.2669230036283886,-0.4313383360723662,-0.1930723106553969,-4.303821934362532,-6.954827297328709,-3.1130656939317403,-167.92126158261928,-271.3549472231256,-121.4617906333102,0.7708586606353113,0.6740365800059985,0.823505600033384,-0.29725467334808103,-0.4835990058449062,-0.21432082545578449,-4.792884711534009,-7.797469609209292,-3.455673198071218,-187.00291500327776,-304.23213457703054,-167.92126158261928,-0.48906277717147706,-0.8426423118805833,-0.3426075041394778,-19.081653420658487,-32.87718735390492,-13.367440660923831,0.86319919745082,0.8210598493595874,0.907035533635323,-0.15848115122578546,-0.21793801119368195,-0.10249263994331424,-0.9181820448974028,-1.26265342743251,-0.5938050108937747,-54.98096077229957,-75.60798966661737,-35.557186281064354,0.8505936391596964,0.8050304296510867,0.8982282942373819,-0.17564951577571458,-0.24218906909322205,-0.11330271648704272,-1.0176492935138628,-1.4031552206167468,-0.6564346555527614,-60.93708344394388,-84.02127069561358,-39.30746440435697,-0.09946724861645996,-0.14050179318423672,-0.06262964465898668,-5.956122671644308,-8.413281028996211,-3.750278123292616,0.8210598493595874,0.7805684511591607,0.907035533635323,-0.21793801119368195,-0.2811176246170067,-0.10249263994331424,-0.7468509670208737,-0.9633609513176514,-0.35123164993076506,-161.6560534677216,-208.5196864323921,-76.02416665168074,0.8050304296510867,-0.24218906909322205,-0.8299568279230117,0.7614687649253524,-0.3132515029661539,-1.0734804205545418,0.8982282942373819,-0.11330271648704272,-0.3882766613816512,-179.64433504827096,-232.35506938409995,-84.04256739862579,-0.083105860902138,-0.11011946923689042,-0.03704501145088612,-17.98828158054935,-23.835382951707885,-8.018400746945048,0.0891
51510201400,51510201400,Census Tract 2014; Alexandria city; Virginia,2962,2064,771,Alexandria city,Virginia,56328,0.6839635953516934,0.1750486089598147,51510,2962,2064,771,0.006291,0.00741752448699999,0.003469242894,0.7878988290520507,0.6967491502648142,0.8370506612505149,-0.26919848478913955,-0.4352367701057531,-0.19467082017000784,-5.016228952048709,-8.110176730417939,-3.627484772140357,-169.3527667808477,-273.8074520735293,-122.46741296895196,0.7693385605387474,0.6720229310804448,0.8222936153155925,-0.2998178582128088,-0.4880444606142385,-0.21611062201450337,-5.586788580501704,-9.094192172507006,-4.02699279620218,-188.61541460167803,-307.0287701724175,-169.3527667808477,-0.5705596284529948,-0.984015442089067,-0.39950802406182273,-19.262647820830345,-33.22131809888815,-13.487779340372136,0.8622365989103719,0.8198329690562335,0.9063645205065242,-0.15977447636034345,-0.219760655821355,-0.10330885352964546,-1.1440679073837494,-1.5735999851677285,-0.7397448363736994,-55.42964667556925,-76.24030935890157,-35.84035059950094,0.8495503017904953,0.8037073076298812,0.8974973738686575,-0.1770933373720425,-0.24423405200704537,-0.11420938836790744,-1.2680799118495794,-1.7488421627580266,-0.8177983050243992,-61.43798022527032,-84.73072493982687,-39.62201090234492,-0.12401200446582994,-0.17524217759029814,-0.07805346865069984,-6.008333549701064,-8.490415580925298,-3.781660302843985,0.8198329690562335,0.7791031682779597,0.9063645205065242,-0.219760655821355,-0.2835270612623555,-0.10330885352964546,-1.2567917153380754,-1.6214661370429573,-0.590814178051412,-163.00800458340797,-210.3068919640671,-76.62959507800416,0.8037073076298812,-0.24423405200704537,-1.3967528992788691,0.7598965407403209,-0.31596861728803366,-1.8069965209661487,0.8974973738686575,-0.11420938836790744,-0.653153370780334,-181.16120613214903,-234.3704955857521,-84.71509348642464,-0.1399611839407937,-0.18553038392319143,-0.06233919272892196,-18.15320154874108,-24.06360362168501,-8.085498408420488,0.1553
51510200202,51510200202,Census Tract 2002.02; Alexandria city; Virginia,885,750,216,Alexandria city,Virginia,64911,0.7217184149962863,0.19501743314689277,51510,885,750,216,0.006291,0.00741752448699999,0.003469242894,0.7758486183298772,0.6806610781827989,0.8274798669519245,-0.28891123393715656,-0.4691599564790147,-0.2084886169902411,-1.608523406838307,-2.6120644782953915,-1.160767672194762,-181.7540572698652,-295.1485286209482,-131.1601889485607,0.7564055211097004,0.6549739224482769,0.8119572790647063,-0.3220421745903299,-0.5267783429636769,-0.23159189009537567,-1.7929810785077724,-2.932856861692275,-1.2893959538221575,-202.59673203477652,-331.3962555584491,-181.7540572698652,-0.18445767166946547,-0.32079238339688354,-0.1286282816273956,-20.84267476491135,-36.24772693750096,-14.534269110440182,0.8540130949363821,0.8093707262495046,0.9006217149411792,-0.17094223253625038,-0.2355277594901921,-0.1103440916537432,-0.44478009413316166,-0.6128272544633175,-0.28710784189847494,-59.30401255108823,-81.710300595109,-38.28104558646332,0.840641803726866,0.792432432247272,0.8912440745525803,-0.18956729913578177,-0.2619372444967753,-0.1220270951052517,-0.49324125409618746,-0.6815429431082838,-0.3175062244270175,-65.76550054615832,-90.87239241443784,-42.33416325693566,-0.0484611599630258,-0.06871568864496624,-0.03039838252854254,-6.461487995070106,-9.162091819328833,-4.053117670472339,0.8093707262495046,0.7666308526787763,0.9006217149411792,-0.2355277594901921,-0.30440876010374585,-0.1103440916537432,-0.3773591114515372,-0.48771923733939815,-0.17679168039688106,-174.70329233867463,-225.7959432126843,-81.84800018374123,0.792432432247272,-0.2619372444967753,-0.4196719998242215,0.7465259735826455,-0.3395381210929739,-0.5440029827350547,0.8912440745525803,-0.1220270951052517,-0.19551001666046736,-194.29259251121368,-251.85323274771048,-90.5138966020682,-0.04231288837268426,-0.0562837453956565,-0.01871833626358629,-19.589300172539012,-26.05728953502616,-8.665896418326989,0.0557
51013102802,51013102802,Census Tract 1028.02; Arlington County; Virginia,740,625,225,Alexandria city,Virginia,42305,0.6815557933303851,0.2002233353085152,51013,740,625,225,0.005362,0.00741752448699999,0.003469242894,0.7886736456296665,0.6977879667244354,0.8376647772084385,-0.2679515862376933,-0.43310009298986896,-0.1937949728918436,-1.0631997400008186,-1.7184891969726417,-0.7689551970380886,-143.67564054065116,-232.22826986116775,-103.91286446460656,0.7701708223784627,0.6731251592650767,0.8229572577837811,-0.298413249299386,-0.4856078193419599,-0.2151299360224295,-1.184067963630048,-1.926833554210576,-0.8536097705446777,-160.0091842743308,-260.38291273115897,-143.67564054065116,-0.12086822362922932,-0.20834435723793465,-0.08465457350658911,-16.333543733679637,-28.15464286999117,-11.43980723062015,0.8627637283849264,0.8205047644226927,0.906732005851994,-0.15906587991590312,-0.21876196624354785,-0.10286169843576724,-0.3448988584850652,-0.4743364980424353,-0.2230326352269103,-55.18381735761042,-75.89383968678965,-35.68522163630565,0.8501216303100875,0.8044317769791021,0.8978976611608863,-0.17630226587134762,-0.2431134977726999,-0.11371266822001318,-0.3822721144189198,-0.52713735911464,-0.24656054136253777,-61.16353830702716,-84.3419774583424,-39.44968661800604,-0.03737325593385454,-0.05280086107220472,-0.02352790613562747,-5.979720949416727,-8.448137771552755,-3.764464981700395,0.8205047644226927,0.7799054346702038,0.906732005851994,-0.21876196624354785,-0.282206733721335,-0.10286169843576724,-0.3651012543230512,-0.4709869554992154,-0.17167031255738543,-162.26722414357832,-209.32753577742903,-76.2979166921713,0.8044317769791021,-0.2431134977726999,-0.4057425726410748,0.7607573226566681,-0.3144796247348155,-0.5248485713549396,0.8978976611608863,-0.11371266822001318,-0.18977996272591224,-180.3300322849221,-233.2660317133065,-84.34665010040543,-0.04064131831802353,-0.05386161585572419,-0.01810965016852678,-18.06280814134379,-23.938495935877416,-8.048733408234124,0.0435
51013102901,51013102901,Census Tract 1029.01; Arlington County; Virginia,2137,1545,398,Alexandria city,Virginia,56691,0.640355783985687,0.21940843057332704,51013,2137,1545,398,0.005362,0.00741752448699999,0.003469242894,0.8020502569694564,0.7158051235680197,0.848243032433537,-0.2468046625637848,-0.39702827917097816,-0.17890741422429976,-2.8280344256254097,-4.549385857538896,-2.050027423186076,-132.33666006670146,-212.8865632914785,-95.93015550706951,0.7845520120561278,0.6922680415094775,0.8343962259804277,-0.2746127530528324,-0.4445271773914605,-0.19847138429345773,-3.1466760444546673,-5.093656447694726,-2.2742030132367095,-147.24735818692875,-238.3554725173011,-132.33666006670146,-0.31864161882925757,-0.54427059015583,-0.22417559005063348,-14.910698120227307,-25.46890922582265,-10.49020075108252,0.8718335632123272,0.8320855598358146,0.9130432015592476,-0.14700791779044992,-0.20179948826094035,-0.09523842715465396,-0.7879595390714134,-1.0816412758229503,-0.5104760906119208,-51.00061741562546,-70.00914406621038,-33.04052366420199,0.8599574090828919,0.8169298850494386,0.9047747245789244,-0.16284828694767292,-0.2240952599493681,-0.10524749734293572,-0.8728636052431289,-1.2011461722047716,-0.5641245093544673,-56.496026229328734,-77.74408881584282,-36.51291322682637,-0.08490406617171553,-0.11950489638182128,-0.05364841874254655,-5.495408813703271,-7.734944749632444,-3.4723895626243726,0.8320855598358146,0.7937617684300226,0.9130432015592476,-0.20179948826094035,-0.2598238410724858,-0.09523842715465396,-0.5957473529645584,-0.7670453819777008,-0.2811604794781586,-149.6852645639594,-192.724970346156,-70.64333655230115,0.8169298850494386,-0.2240952599493681,-0.6615683670818372,0.7756382092040054,-0.28926087979374393,-0.8539486642825012,0.9047747245789244,-0.10524749734293572,-0.31070900371720384,-166.22320780950685,-214.55996590012592,-78.06758887366931,-0.06582101411727881,-0.08690328230480038,-0.02954852423904525,-16.53794324554744,-21.834995553969947,-7.424252321368153,0.0274
