geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51810046010,51810046010,Census Tract 460.10; Virginia Beach city; Virginia,1796,1109,595,Norfolk city,Virginia,57937,0.653466258617188,0.20868259532686856,51810,1796,1109,595,0.010756,0.00741752448699999,0.003469242894,0.7977691845702323,0.7100218874959985,0.8448624583390159,-0.2534953960884211,-0.4084072866072538,-0.1836246126570492,-4.896967278667394,-7.889520479446727,-3.5472191353956406,-272.65964803270566,-439.2828774747621,-197.50663337392209,0.7799468034412763,0.686118153846676,0.8307390275849166,-0.2821387248307274,-0.45747491797668705,-0.20374746676721153,-5.450292687205629,-8.837397991092013,-3.935947923576436,-303.46841242793033,-492.0600217757245,-272.65964803270566,-0.5533254085382353,-0.9478775116452862,-0.3887287881807957,-30.808764395224685,-52.77714430096249,-21.64414188089063,0.8689371072351156,0.8283827512269629,0.9110301316236036,-0.15083127613448966,-0.20717144160576184,-0.09765853541840357,-0.5803067992110859,-0.7970694092582525,-0.375730508662967,-52.327033292253006,-71.87280516305252,-33.880118003874394,0.8568152312842325,0.8129318741188464,0.9025806430061925,-0.16711277237818917,-0.2301153784675015,-0.10793424138738056,-0.6429480710592665,-0.8853436909772867,-0.41526516084726794,-57.97547980696722,-79.83261415485002,-37.44500999524508,-0.06264127184818069,-0.08827428171903418,-0.03953465218430097,-5.6484465147142195,-7.959808991797491,-3.564891991370691,0.8283827512269629,0.7893259719182689,0.9110301316236036,-0.20717144160576184,-0.26690370718416623,-0.09765853541840357,-0.9143360484651082,-1.1779600463072302,-0.4310088238091862,-153.6699241117829,-197.97647837096304,-72.4384577830565,0.8129318741188464,-0.2301153784675015,-1.015597440497689,0.7708715758447555,-0.29723293909774184,-1.3118158994397853,0.9025806430061925,-0.10793424138738056,-0.4763599026936152,-170.68864546179648,-220.4732604100479,-80.06048784766641,-0.10126139203258087,-0.1338558531325551,-0.04535107888442896,-17.018721350013596,-22.49678203908489,-7.622030064609909,0.3646
51710002100,51710002100,Census Tract 21; Norfolk city; Virginia,982,842,488,Norfolk city,Virginia,67869,0.5995873603242562,0.26301108145963287,51710,982,842,488,0.01193599999999999,0.00741752448699999,0.003469242894,0.8155100568615183,0.7340914285077453,0.8588419639933379,-0.22622644759095825,-0.36222813830259715,-0.16435856877593963,-2.6516345786336553,-4.245731067721763,-1.926471767125242,-270.02388784456775,-432.3555058779799,-196.17838769096153,0.7990468674185257,0.7117462185437214,0.8458718691824859,-0.25149104611434364,-0.404995170955828,-0.18221214871050753,-2.9477647781452307,-4.747009958039245,-2.1357362912824627,-300.1797126420805,-483.4022360528763,-270.02388784456775,-0.2961301995115755,-0.5012788903174821,-0.20926452415722063,-30.15582479751278,-51.04673017489634,-21.31003300990027,0.8809022386568597,0.8437059287831408,0.9193315245121272,-0.13519974875388277,-0.1852470936671962,-0.08774688274796409,-0.39493232634866426,-0.5411257515314993,-0.2563176400318696,-46.90407676349932,-64.26671633390728,-30.44152494440257,0.8698021664345206,0.8294881975991818,0.911631593952948,-0.14968672025638238,-0.20556266248794955,-0.096934339083045,-0.4372502552646724,-0.6004696107429691,-0.2831551418547868,-51.92995905756205,-71.31468061080393,-33.62887670484403,-0.04231792891600816,-0.05934385921146978,-0.02683750182291722,-5.025882294062727,-7.047964276896648,-3.187351760441475,0.8437059287831408,0.8077152632420611,0.9193315245121272,-0.1852470936671962,-0.2380600509963544,-0.08774688274796409,-0.670548528469941,-0.8617183337292605,-0.31762194990317943,-137.40748534220103,-176.58162576419272,-65.08646514409415,0.8294881975991818,-0.20556266248794955,-0.7440858483172336,0.7906497149811686,-0.26478259721350506,-0.958447322498564,0.911631593952948,-0.096934339083045,-0.35087826288446794,-152.4766082617282,-196.40313985626315,-71.90128337796475,-0.07353731984729261,-0.09672898876930358,-0.0332563129812885,-15.069122919527176,-19.821514092070405,-6.814818233870596,0.1963
51710004400,51710004400,Census Tract 44; Norfolk city; Virginia,1413,907,217,Norfolk city,Virginia,41459,0.5790385525337481,0.2376541954794885,51710,1413,907,217,0.01193599999999999,0.00741752448699999,0.003469242894,0.8223796808984154,0.7434847396231165,0.8642343170576757,-0.2159833507894332,-0.3450175191314821,-0.15709360327711192,-3.642681889607039,-5.818916430103312,-2.649472848435154,-257.7977275022675,-411.81291083533705,-187.5069248715608,0.806454015152921,0.721770727701063,0.8517157101962364,-0.23999630631187133,-0.38548151320175417,-0.1741006864480623,-4.047674023851695,-6.501364673647083,-2.9363069661364727,-286.4595912138496,-460.1107341576138,-257.7977275022675,-0.4049921342446554,-0.6824482435437709,-0.2868341177013187,-28.661863711582125,-48.29782332227678,-20.299654472846335,0.8855088841650457,0.8496243998202729,0.922517471527072,-0.12929414699538447,-0.1769906798951832,-0.0839903100639047,-0.4068373902344729,-0.5569194582872479,-0.2642841872231307,-44.855280069952904,-61.4023658530593,-29.138278635405808,0.8748069305594708,0.8358910472111205,0.9151073846548512,-0.1431093708419339,-0.1963281618297206,-0.09276792731507424,-0.4503084192473784,-0.6177668428500952,-0.2919038666744394,-49.648116785819006,-68.11100803198404,-32.18344726289299,-0.0434710290129055,-0.06084738456284733,-0.02761967945130872,-4.792836715866097,-6.708642178924733,-3.04516862748718,0.8496243998202729,0.8148410524061542,0.922517471527072,-0.1769906798951832,-0.227233209528518,-0.0839903100639047,-0.28488469635424607,-0.36575521341841233,-0.13519103940063262,-131.28327020932997,-168.5507895937384,-62.30001815697356,0.8358910472111205,-0.1963281618297206,-0.3160103616855443,0.7983258482530895,-0.2526213477719873,-0.4066200321691719,0.9151073846548512,-0.09276792731507424,-0.14931951682551245,-145.6268947859651,-187.38250330376584,-68.81083724677993,-0.03112566533129823,-0.04086481875075959,-0.01412847742487982,-14.343624576635133,-18.83171371002746,-6.510819089806372,0.7963
51810040600,51810040600,Census Tract 406; Virginia Beach city; Virginia,4784,2518,1065,Norfolk city,Virginia,110692,0.5514531262409841,0.23743401016559632,51810,4784,2518,1065,0.010756,0.00741752448699999,0.003469242894,0.8316927722688745,0.7562838998002985,0.8715264675118897,-0.20236706791617295,-0.3222547779531684,-0.14741208359958116,-10.41314231311041,-16.582168721721914,-7.585339951806903,-217.66601825063563,-346.61723916642796,-158.5564371197095,0.8165056984308996,0.7354503186788611,0.859624211279293,-0.22473119528954447,-0.35971115193255643,-0.16329901703419883,-11.563926595580284,-18.509550270492586,-8.402829183019728,-241.720873653434,-386.9053150186577,-217.66601825063563,-1.1507842824698749,-1.927381548770672,-0.817489231212825,-24.05485540279839,-40.28807585222977,-17.08798560227477,0.8917309028385959,0.8576348878369514,0.9268117626637664,-0.12141453976391003,-0.16599734243800285,-0.07896774758866036,-1.0606232207880395,-1.450078683501982,-0.6898269922920527,-42.121652930422535,-57.58851006759261,-27.39582971771456,0.881570804712877,0.8445642293275387,0.9197942508880076,-0.1343388354673279,-0.18404256926228427,-0.08719966344055567,-1.173524098739155,-1.6077137297776267,-0.7617373345053546,-46.60540503332626,-63.84883756066826,-30.251681275033945,-0.1129008779511156,-0.15763504627564484,-0.07191034221330195,-4.483752102903717,-6.260327493075649,-2.8558515573193786,0.8576348878369514,0.824505897473355,0.9268117626637664,-0.16599734243800285,-0.212847601289979,-0.07896774758866036,-1.311323160211013,-1.681424443714528,-0.6238186395145614,-123.12893523108104,-157.8802294567632,-58.574520142212336,0.8445642293275387,-0.18404256926228427,-1.453874381323357,0.8087478572395178,-0.2364793192939999,-1.8681070657319376,0.9197942508880076,-0.08719966344055567,-0.6888480053523315,-136.5140264153387,-175.40911415323356,-64.68056388284802,-0.14255122111234408,-0.18668262201740937,-0.06502936583777008,-13.38509118425766,-17.528884696470364,-6.1060437406356884,0.8996
51710005901,51710005901,Census Tract 59.01; Norfolk city; Virginia,3374,2059,904,Norfolk city,Virginia,63259,0.6666090166855406,0.20104426586903243,51710,3374,2059,904,0.01193599999999999,0.00741752448699999,0.003469242894,0.7935005056763106,0.7042713078627192,0.841487082511991,-0.2602386423782897,-0.41990734087228504,-0.18837237170037036,-10.480347261131593,-16.910535305678476,-7.5861442089491025,-310.6208435427265,-501.20140206515936,-224.841262861562,0.77535738660473,0.6800079577989192,0.8270889125201071,-0.289727830386674,-0.470571025722766,-0.20905985422176643,-11.667937727913278,-18.950866464452876,-8.419271829049647,-345.81913834953406,-561.6735763026934,-310.6208435427265,-1.1875904667816854,-2.0403311587744,-0.8331276201005444,-35.19829480680752,-60.47217423753408,-24.692579137538363,0.8660431772991934,0.8246873632384749,0.909016559471958,-0.154676840845925,-0.21258072401290076,-0.10008997039712214,-1.1048831422694831,-1.518500488171067,-0.714959785816865,-53.661153097109434,-73.74941661831312,-34.72364185608863,0.8536768396734875,0.8089436567243685,0.9003864990055883,-0.17140345564778103,-0.2361800376175397,-0.11063415666986076,-1.2243642140364903,-1.6870744235339534,-0.7902787126709696,-59.464022051310856,-81.93659172093022,-38.381676186059714,-0.1194810717670074,-0.16857393536288634,-0.07531892685410457,-5.802868954201427,-8.187175102617111,-3.658034329971082,0.8246873632384749,0.7849041328130862,0.909016559471958,-0.21258072401290076,-0.2740409410458994,-0.10008997039712214,-1.4254477441502116,-1.8375656731462275,-0.6711475049166777,-157.682272582988,-203.2705390648482,-74.24198063237586,0.8089436567243685,-0.2361800376175397,-1.5836915759812882,0.7661226062213277,-0.3052741061018982,-2.0469978541611105,0.9003864990055883,-0.11063415666986076,-0.741850935842347,-175.18712123686817,-226.43781572578655,-82.06315661972864,-0.1582438318310766,-0.20943218101488292,-0.07070343092566922,-17.504848653880153,-23.167276660938377,-7.82117598735279,0.8562
51710004002,51710004002,Census Tract 40.02; Norfolk city; Virginia,2365,824,319,Norfolk city,Virginia,36025,0.47813560001030864,0.26697417878099233,51710,2365,824,319,0.01193599999999999,0.00741752448699999,0.003469242894,0.8569613214368026,0.7913832390556543,0.8912082907192602,-0.16691380927598368,-0.2636102846874605,-0.1220721467850553,-4.711749833080404,-7.441359826739835,-3.4459306856224834,-199.22832275181412,-314.64523580295287,-145.705314402642,0.843834626874631,0.7730819488179737,0.8810024979620455,-0.185066324788981,-0.2935239291629812,-0.13507056144928317,-5.224170658591221,-8.285781327727298,-3.8128582537496927,-220.89516526812773,-350.35016184893436,-199.22832275181412,-0.5124208255108167,-0.8444215009874627,-0.3669275681272093,-21.666842516313604,-35.70492604598151,-15.51490774322238,0.9084813474709128,0.8792944876865123,0.9383227020443006,-0.10073806444553064,-0.1372754111436234,-0.06573143527415953,-0.2879754869279683,-0.39242319757589783,-0.18790357134353433,-34.948481423297125,-47.6241744630944,-22.803831473729897,0.8998033723152422,0.8680560846511761,0.932368186120709,-0.1113539143857024,-0.15199929783551355,-0.07253766793640362,-0.3183225515901864,-0.43451372674088834,-0.20736025016541676,-38.63137762016825,-52.73224839088451,-25.165078903569995,-0.03034706466221809,-0.04209052916499051,-0.01945667882188242,-3.682896196871128,-5.108073927790111,-2.3612474298401005,0.8792944876865123,0.8507543616816031,0.9383227020443006,-0.1372754111436234,-0.17542741482206167,-0.06573143527415953,-0.3248197478350413,-0.415094649297666,-0.1555330852970431,-101.82437236208192,-130.12371451337492,-48.75645307117338,0.8680560846511761,-0.15199929783551355,-0.3596592658708512,0.8371139953353144,-0.1945804341730543,-0.4604143381191412,0.932368186120709,-0.07253766793640362,-0.1716379270792594,-112.7458513701728,-144.33051351697216,-53.80499281481486,-0.03483951803580987,-0.04531968882147524,-0.0161048417822163,-10.921479008090868,-14.206799003597256,-5.048539743641474,0.5392
51710002000,51710002000,Census Tract 20; Norfolk city; Virginia,1017,616,320,Norfolk city,Virginia,57814,0.6423711982092047,0.23978135604143108,51710,1017,616,320,0.01193599999999999,0.00741752448699999,0.003469242894,0.8013906557045835,0.7149130382268575,0.8477224734758722,-0.2478308711009352,-0.3987715239887375,-0.17963134314435744,-3.0083971351775953,-4.840652437805173,-2.1805290668711583,-295.81092774607623,-475.973691032957,-214.40797117710505,0.7838423093514211,0.6913190736684699,0.8338329758375087,-0.2757668067540721,-0.4465100676211946,-0.19928094591796608,-3.347508999708687,-5.4201464179677306,-2.4190538657749494,-329.1552605416605,-532.9544167126578,-295.81092774607623,-0.33911186453109154,-0.5794939801625576,-0.23852479890379108,-33.34433279558422,-56.980725679700846,-23.45376587057926,0.8713876768635881,0.8315152689792523,0.912733452286819,-0.14759483815439084,-0.20262373681673385,-0.09561011212478077,-0.31541808357025153,-0.43301779081002295,-0.20432393648339836,-51.204234345820055,-70.295095910718,-33.16947020834389,0.8594736277438622,0.8163140122744778,0.9044370916896036,-0.16350283210553274,-0.2250187856186886,-0.10566009420497403,-0.3494143196734927,-0.4808772109828733,-0.2258012870959857,-56.72310384309946,-78.0644823024145,-36.65605309999768,-0.03399623610324115,-0.04785942017285033,-0.02147735061258734,-5.5188694972794075,-7.769386391696482,-3.48658289165379,0.8315152689792523,0.7930782554132162,0.912733452286819,-0.20262373681673385,-0.26090961790267686,-0.09561011212478077,-0.4809492894353813,-0.6192971134998141,-0.22694091132492056,-150.29665294855667,-193.5303479686919,-70.91903478903767,0.8163140122744778,-0.2250187856186886,-0.5341063527557203,0.7749035434623449,-0.29048319424621816,-0.6894931860426561,0.9044370916896036,-0.10566009420497403,-0.25079562754051893,-166.9082352361626,-215.46662063833003,-78.37363360641217,-0.05315706332033898,-0.07019607254284199,-0.02385471621559837,-16.611582287605934,-21.93627266963812,-7.4545988173744915,0.5064
51710005602,51710005602,Census Tract 56.02; Norfolk city; Virginia,2201,1604,679,Norfolk city,Virginia,62480,0.6617965682341137,0.23139302632650385,51710,2201,1604,679,0.01193599999999999,0.00741752448699999,0.003469242894,0.7950608993549099,0.7063715573929901,0.8427214670812804,-0.2577652866734762,-0.4156855404692486,-0.18663169156405285,-6.7717869022778805,-10.920531366901134,-4.903026550989285,-307.6686461734612,-496.1622611040951,-222.76358705085343,0.7770347388032094,0.6822389716935975,0.8284236005113329,-0.28694374918192483,-0.46576205917640423,-0.20711191639490223,-7.538338259108236,-12.236098400263362,-5.441065322831107,-342.49605902354546,-555.933593832956,-307.6686461734612,-0.7665513568303552,-1.3155670333622282,-0.5380387718418218,-34.82741285008429,-59.77133272886089,-24.445196358101853,0.8671017197199977,0.8260385766522143,0.9097533468154068,-0.1532672318109546,-0.21059721454271552,-0.09919903400245976,-0.852880892768501,-1.171903075637809,-0.5520094522627356,-53.17212548432051,-73.06128900485093,-34.414554380469795,0.8548246798912265,0.8104017359649219,0.9011893031714248,-0.16983052025035894,-0.23395589572538228,-0.1096447732799812,-0.9450500542028608,-1.3018863253225188,-0.6101364983075687,-58.918332556288085,-81.16498287546875,-38.03843505658159,-0.09216916143435994,-0.12998324968470976,-0.0581270460448331,-5.746207071967577,-8.103693870617816,-3.6238806761117894,0.8260385766522143,0.7865203838385387,0.9097533468154068,-0.21059721454271552,-0.2714228652531471,-0.09919903400245976,-1.0606726871241532,-1.3670210238065588,-0.49961584812019383,-156.2109995764585,-201.328574934692,-73.58112637999909,0.8104017359649219,-0.23395589572538228,-1.1783186645008872,0.7678581191152226,-0.3023239256130635,-1.522654187322547,0.9011893031714248,-0.1096447732799812,-0.5522258048688844,-173.53735854210413,-224.24951212408644,-81.32927906758238,-0.117645977376734,-0.15563316351598822,-0.05260995674869057,-17.326358965645653,-22.920937189394433,-7.7481526875832945,0.4698
51710003100,51710003100,Census Tract 31; Norfolk city; Virginia,1762,1067,419,Norfolk city,Virginia,54581,0.6436938502988425,0.20431071342365975,51710,1762,1067,419,0.01193599999999999,0.00741752448699999,0.003469242894,0.8009580752656127,0.7143281953763355,0.8473810208638617,-0.2485047980424959,-0.3999167420140285,-0.18010667619219398,-5.226362060744877,-8.410741781981178,-3.787865291746908,-296.6153269435231,-477.34062326794424,-214.97532870300273,0.7833769030424644,0.6906970034308689,0.8334635393839573,-0.27652474321902887,-0.44781285430911655,-0.19981253257837253,-5.815656028379823,-9.41805603155723,-4.202303729163311,-330.0599335062329,-534.5094229033615,-296.6153269435231,-0.589293967634946,-1.0073142495760514,-0.41443843741640274,-33.444606562709765,-57.16879963541722,-23.52091018254272,0.8710951798138792,0.831141217717132,0.9125302308283552,-0.1479801784848161,-0.20316497206896655,-0.09585410566863478,-0.547775587899607,-0.7520521542491889,-0.354821433673396,-51.33791826613,-70.48286356599708,-33.25411749516364,0.8591562853988057,0.8159100869683078,0.9042155824681604,-0.16393258944246333,-0.22562524470768405,-0.10593095207493015,-0.6068263430765105,-0.8351929449620566,-0.3921227163242267,-56.87219710182854,-78.2748776909144,-36.75002027406061,-0.0590507551769035,-0.08314079071286773,-0.03730128265083066,-5.534278835698547,-7.792014124917312,-3.4959027788969688,0.831141217717132,0.7926300075256689,0.9125302308283552,-0.20316497206896655,-0.26162268713705683,-0.09585410566863478,-0.6314251040381146,-0.8131083363532268,-0.2979090737341887,-150.69811552222305,-194.05926881938584,-71.1000175976584,0.8159100869683078,-0.22562524470768405,-0.7012303457744329,0.7744217839866272,-0.29128598998355154,-0.9053001836742496,0.9042155824681604,-0.10593095207493015,-0.3292273355668005,-167.3580777504613,-216.062096342303,-78.5745430947018,-0.0698052417363183,-0.0921918473210228,-0.03131826183261183,-16.659962228238257,-22.00282752291714,-7.474525497043396,0.7759
51710002700,51710002700,Census Tract 27; Norfolk city; Virginia,1960,1079,339,Norfolk city,Virginia,48033,0.5391775503780365,0.23786729294029693,51710,1960,1079,339,0.01193599999999999,0.00741752448699999,0.003469242894,0.8358709569312863,0.762050172463107,0.8747912423192259,-0.19635691575081976,-0.31224955539054455,-0.14312987101793978,-4.593683646947498,-7.304940958557418,-3.348460355321453,-234.37161464017845,-372.701069314154,-170.8398140470129,0.8210189081968569,0.7416208349226979,0.8631670812981996,-0.21799874523745877,-0.3483979318140839,-0.15852425522994254,-5.099984725382443,-8.150616319700495,-3.708605200432204,-260.20330231543073,-415.84777141329056,-234.37161464017845,-0.5063010784349453,-0.8456753611430772,-0.3601448451107512,-25.831687675252315,-43.14670209913659,-18.374736995446487,0.8945137530015785,0.8612238129691013,0.9287291532274832,-0.11792579671856124,-0.1611383532841046,-0.07674018471891325,-0.4414331776356846,-0.6031913059611991,-0.28726253742144386,-40.91132322851572,-55.90280870817415,-26.623034052033724,0.8845975340570897,0.8484526932472393,0.9218876272594916,-0.13045759399037898,-0.17861609487354155,-0.0847309047554031,-0.4883436183120967,-0.6686159647076949,-0.317174304273638,-45.25890809194594,-61.96626178940638,-29.395208922487303,-0.04691044067641209,-0.06542465874649583,-0.02991176685219415,-4.347584863430221,-6.063453081232237,-2.7721748704535827,0.8612238129691013,0.8288435512502685,0.9287291532274832,-0.1611383532841046,-0.2065003081601475,-0.07674018471891325,-0.4051889639538191,-0.5192534503069686,-0.1929663255591209,-119.52476812797026,-153.17210923509398,-56.92221992894422,0.8484526932472393,-0.17861609487354155,-0.4491374582914184,0.8134293137231378,-0.2293631212070681,-0.5767429265412117,0.9218876272594916,-0.0847309047554031,-0.21305931712098597,-132.48892574968093,-170.13065679681762,-62.849356082886715,-0.04394849433759923,-0.05748947623424316,-0.02009299156186506,-12.964157621710688,-16.95854756172365,-5.927136153942495,0.8951
51710006800,51710006800,Census Tract 68; Norfolk city; Virginia,1115,829,345,Norfolk city,Virginia,103930,0.6425650922907915,0.2502045566477693,51710,1115,829,345,0.01193599999999999,0.00741752448699999,0.003469242894,0.8013272269973752,0.7148272732915069,0.8476724096512464,-0.24792964260938,-0.39893934851615487,-0.17970101257798993,-3.2996063588168987,-5.309340171236038,-2.3915760840359397,-295.92882141855597,-476.17400638888233,-214.49112861308873,0.7837740658575072,0.6912278462960252,0.8337788080874511,-0.2758778882354643,-0.4467009761810725,-0.19935885908857828,-3.6715594984860287,-5.944982479642468,-2.6531952864206163,-329.2878473978501,-533.1822851697282,-295.92882141855597,-0.37195313966913,-0.63564230840643,-0.2616192023846766,-33.35902597929417,-57.00827878084574,-23.463605595038263,0.871344792138239,0.8314604244349175,0.9127036582219756,-0.14765131899858744,-0.2027030639246918,-0.09564587694113656,-0.42464554176800307,-0.5829744900494821,-0.2750777677233839,-51.223828922557665,-70.32261641127648,-33.181877891843655,0.8594270996360805,0.8162547863691171,0.904404616168258,-0.16356582242222084,-0.22510767066766313,-0.10569979644371608,-0.4704156911586916,-0.6474101918975579,-0.3039928639312655,-56.74495671395556,-78.09531868486826,-36.66982677096086,-0.04577014939068852,-0.06443570184807579,-0.02891509620788163,-5.521127791397892,-7.772702273591772,-3.487948879117205,0.8314604244349175,0.7930125286953609,0.9127036582219756,-0.2027030639246918,-0.26101412501662286,-0.09564587694113656,-0.5187264543867081,-0.6679471389984692,-0.2447621938305568,-150.35549402513277,-193.6078663763679,-70.9455634291469,0.8162547863691171,-0.22510767066766313,-0.5760608724891784,0.7748329012266265,-0.29060084879838577,-0.7436609246072287,0.904404616168258,-0.10569979644371608,-0.2704906357953019,-166.97416593889227,-215.55389119050105,-78.40308283921794,-0.05733441810247031,-0.07571378560875941,-0.0257284419647451,-16.61867191375951,-21.94602481413316,-7.457519410071046,0.3718
51710005800,51710005800,Census Tract 58; Norfolk city; Virginia,2844,2062,1280,Norfolk city,Virginia,69500,0.6207741967787525,0.23403052268501953,51710,2844,2062,1280,0.01193599999999999,0.00741752448699999,0.003469242894,0.808487214395628,0.7245307053264631,0.8533174077671472,-0.23687793968088217,-0.38020375485593033,-0.17189687084513283,-8.04105475036019,-12.906390579079332,-5.835208427358945,-282.737508803101,-453.81120179603835,-205.17610504075057,0.7914809600490271,0.7015562127817305,0.8398885601481679,-0.2634542717718143,-0.4254025290930206,-0.19063414772977288,-8.943214494297658,-14.44070744615121,-6.471263728688505,-314.4590187868375,-507.7604587254293,-282.737508803101,-0.9021597439374672,-1.534316867071878,-0.6360553013295593,-31.721509983736546,-53.94925692939093,-22.364813689506303,0.8761776507589428,0.8376468575194714,0.9160581757930294,-0.14132105416498875,-0.19382051161906808,-0.0916337263561917,-1.0109513037708904,-1.3865103121158384,-0.6555090865726586,-49.02770629344764,-67.24104326458965,-31.789965401195857,0.8646719850261889,0.8229378922392436,0.9080617044954368,-0.1565079212896117,-0.21515853071118649,-0.10124674903634272,-1.1195917551922925,-1.5391535141392314,-0.7242766022772327,-54.296399378869665,-74.64372037532645,-35.12495646349334,-0.1086404514214021,-0.152643202023393,-0.06876751570457407,-5.268693085422022,-7.402677110736809,-3.3349910622974814,0.8376468575194714,0.8004334638753801,0.9160581757930294,-0.19382051161906808,-0.24932307947046373,-0.0916337263561917,-1.8402155405021507,-2.3671808603474065,-0.8700101236250997,-143.76683910173054,-184.93600471464111,-67.96954090821092,0.8229378922392436,-0.21515853071118649,-2.0428078977755737,0.7828125158452232,-0.2774450839231586,-2.6341833008611824,0.9080617044954368,-0.10124674903634272,-0.9612803074639562,-159.5943670137167,-205.7955703797799,-75.100024020621575,-0.20259235727342295,-0.26700244051377586,-0.09127018383885654,-15.827527911986168,-20.85956566513874,-7.130483112410668,0.7836
51710006607,51710006607,Census Tract 66.07; Norfolk city; Virginia,1791,1038,468,Norfolk city,Virginia,88283,0.6578848561027544,0.2468642866940498,51710,1791,1038,468,0.01193599999999999,0.00741752448699999,0.003469242894,0.7963314977368171,0.7080833211337269,0.8437261483255986,-0.2557584408528496,-0.41226317603255974,-0.18521868971885236,-5.467444355285126,-8.813104925002216,-3.9594895723472407,-305.2732750019613,-492.0773269124632,-221.07702804842216,0.7784008174636408,0.6840578029486756,0.829510064318959,-0.28468518732858367,-0.4618647659443911,-0.2055308826433781,-6.085822291153568,-9.873456762745242,-4.393710957879367,-339.80023959539744,-551.281784631225,-305.2732750019613,-0.618377935868442,-1.060351837743026,-0.43422138553212664,-34.52696459343618,-59.20445771876191,-24.24463347471394,0.8679630900540771,0.8271385171197435,0.9103526711160131,-0.15212272440950975,-0.2089873452903555,-0.09847538402242167,-0.5478052065392094,-0.752578921362701,-0.35461715725134846,-52.77506806736121,-72.50278625844904,-34.163502625370754,0.855758818160883,0.811588845520794,0.9018423754369942,-0.16855354426742192,-0.23215099063898928,-0.10884122019154714,-0.6069738067651822,-0.8359929252445304,-0.3919453016533192,-58.4753185708268,-80.53881746093741,-37.75966297238143,-0.05916860022597281,-0.0834140038818294,-0.03732814440197074,-5.700250503465589,-8.036031202488381,-3.596160347010669,0.8271385171197435,0.7878365761381632,0.9103526711160131,-0.2089873452903555,-0.2692987737403927,-0.09847538402242167,-0.7254789755449094,-0.9348441563159876,-0.3418475918612233,-155.01687511643362,-199.7530248538435,-73.04435723530413,0.811588845520794,-0.23215099063898928,-0.8058892878251329,0.7692716957157515,-0.29993083792010905,-1.0411803486296956,0.9018423754369942,-0.10884122019154714,-0.37783157067197554,-172.19856577460106,-222.47443346788367,-80.73324159657597,-0.08041031228022355,-0.10633619231370794,-0.03598397881075221,-17.181690658167426,-22.72140861404016,-7.688884361271841,0.5488
