geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
47065002600,47065002600,Census Tract 26; Hamilton County; Tennessee,1560,1041,187,Chattanooga city,Tennessee,101641,0.575557102142768,0.27357530550232295,47065,1560,1041,187,0.013668,0.007511132516,0.003803074181,0.8235492757507221,0.7450880520906282,0.8651512563973044,-0.21425642574748285,-0.34212325267345145,-0.1558672458781807,-4.568392650301889,-7.294779363363546,-3.3234138859942393,-292.84568271165955,-467.6140617540734,-213.03935166629745,0.8077157446000748,0.7234830474097045,0.8527097859305948,-0.23805931317474952,-0.3822023937952833,-0.17273193822756683,-5.075919720257064,-8.149350016694534,-3.683004205443238,-325.3794692472477,-522.3942318393931,-292.84568271165955,-0.5075270699551746,-0.8545706533309883,-0.35959031944899866,-32.53378653558811,-54.78017008531976,-23.05066150314094,0.8862917410780825,0.8506312326332184,0.9230583384445212,-0.12829664731344909,-0.17559755818557815,-0.08335514490355607,-0.5079264552498136,-0.6951907719132885,-0.3300030372131132,-48.79216669066413,-66.78105397822175,-31.700579943622785,0.8756577032883668,0.8369807259226648,0.9156975766193356,-0.1419987470500051,-0.1947706428933918,-0.09206360869917384,-0.5621730711544736,-0.7710970185360194,-0.3644798473169092,-54.00317686402243,-74.07272032046296,-35.01247332535151,-0.05424661590465995,-0.07590624662273093,-0.03447681010379599,-5.211010173358305,-7.291666342241204,-3.311893381728722,0.8506312326332184,0.8160545408409299,0.9230583384445212,-0.17559755818557815,-0.22540829068792087,-0.08335514490355607,-0.24664113092634693,-0.3166043782720982,-0.11707911784180544,-131.8936529017898,-169.30715415620224,-62.60915392609917,0.8369807259226648,-0.1947706428933918,-0.2735712963827718,0.7996337283762535,-0.2505725615534163,-0.3519496546491387,0.9156975766193356,-0.09206360869917384,-0.1293108674252044,-146.29481089987794,-188.20837147012764,-69.15019648406653,-0.02693016545642485,-0.03534527637704049,-0.01223174958339895,-14.401157998088154,-18.901217313925397,-6.541042557967355,0.9537
47065000700,47065000700,Census Tract 7; Hamilton County; Tennessee,3122,1970,580,Chattanooga city,Tennessee,142524,0.6672366304268007,0.27664437166807926,47065,3122,1970,580,0.013668,0.007511132516,0.003803074181,0.7932972333587553,0.7039978652715241,0.8413262340228166,-0.2605615624878485,-0.42045885269028654,-0.18859957001279032,-11.118551671453975,-17.94160825073815,-8.047825797402501,-356.13554360839134,-574.6831598570835,-257.7778922934818,0.7751389023817578,0.6797175392083115,0.8269150082421608,-0.2900913590161904,-0.471199347253466,-0.20931412543325317,-12.37863226589393,-20.106781061528885,-8.93174686616856,-396.496869503329,-644.0352678260373,-356.13554360839134,-1.2600805944399536,-2.165172810790736,-0.8839210687660586,-40.36132589493765,-69.35210796895375,-28.312654348688618,0.8659052231556454,0.8245113082250922,0.9089205156087709,-0.15486080145777245,-0.21283964213017104,-0.10020621476480428,-1.1602258178758529,-1.5946065469267108,-0.7507505862511034,-58.89471156730217,-80.94449476785334,-38.10916681477682,0.8535272581577145,0.8087536953164255,0.9002818543168147,-0.17160874528885914,-0.2364703936329456,-0.11076325175836972,-1.2857023532304752,-1.7716494637348337,-0.8298445000427417,-65.26407884418656,-89.93144485963622,-42.12408629658587,-0.12547653535462255,-0.1770429168081229,-0.07909391379163833,-6.369367276884393,-8.986950091782887,-4.014919481809052,0.8245113082250922,0.7846935949775271,0.9089205156087709,-0.21283964213017104,-0.2743827736081356,-0.10020621476480428,-0.927226718884684,-1.1953367161534336,-0.43654405165461646,-159.86667566977312,-206.0925372678334,-75.26621580252008,0.8087536953164255,-0.2364703936329456,-1.0301730683588874,0.7658965592588989,-0.3056593451309216,-1.331591750698636,0.9002818543168147,-0.11076325175836972,-0.4825353278789072,-177.61604626877372,-229.5847846032131,-83.19574618601848,-0.10294634947420345,-0.1362550345452025,-0.04599127622429072,-17.749370599000592,-23.492247335379737,-7.929530383498401,0.0951
47065010433,47065010433,Census Tract 104.33; Hamilton County; Tennessee,3508,2473,997,Chattanooga city,Tennessee,163745,0.6778002601429688,0.25814803338925735,47065,3508,2473,997,0.013668,0.007511132516,0.003803074181,0.7898836755251223,0.6994113378591417,0.838623534935944,-0.2660091998169102,-0.4297737910010769,-0.1924301648371725,-12.754434610786127,-20.606511799312734,-9.226515309424617,-363.5813743097529,-587.4148175402719,-263.0135492994474,0.7714707279875417,0.6748479531928137,0.8239934335537824,-0.2962254609563732,-0.4818152670817774,-0.2136019041888755,-14.203224078033797,-23.101762355221855,-10.241643979199056,-404.8809600351709,-658.5451070473733,-363.5813743097529,-1.448789467247666,-2.49525055590912,-1.015128669774441,-41.29958572541807,-71.13028950710148,-28.937533345907667,0.8635865540870336,0.8215536862809202,0.9073054830809693,-0.1579615213638661,-0.21720590717191707,-0.1021646167113029,-1.485628495371757,-2.042822089022294,-0.9608584704335772,-60.073938349039906,-82.60501775262006,-38.85396160265172,0.8510135185245995,0.8055630610701974,0.8985223596978171,-0.17506946509345478,-0.241367744284962,-0.11293835841359684,-1.64652874805638,-2.270064226257632,-1.0621855375351494,-66.58021625783987,-91.79394364163494,-42.95129549272743,-0.16090025268462305,-0.2272421372353377,-0.10132706710157235,-6.506277908799962,-9.188925889014868,-4.097333890075712,0.8215536862809202,0.7811584071342974,0.9073054830809693,-0.21720590717191707,-0.28015008334676883,-0.1021646167113029,-1.6265679649701852,-2.0979316671848673,-0.7650698586412494,-163.1462352026264,-210.42444003860257,-76.73719745649443,0.8055630610701974,-0.241367744284962,-1.8075062770751145,0.7621018612563641,-0.31216055338252097,-2.337645244875835,0.8985223596978171,-0.11293835841359684,-0.8457500912554774,-181.2945112412351,-234.4679282724007,-84.82949761840295,-0.18093831210492903,-0.23971357769096757,-0.08068023261422796,-18.14827603860873,-24.04348823379815,-8.092300161908522,0.5849
47065002900,47065002900,Census Tract 29; Hamilton County; Tennessee,1682,1191,594,Chattanooga city,Tennessee,90313,0.7360413279646922,0.1777666294677724,47065,1682,1191,594,0.013668,0.007511132516,0.003803074181,0.7713255458743159,0.6746554657755551,0.8238777285433959,-0.29646944192218627,-0.48223804701625395,-0.2137723418837717,-6.815706766747687,-11.086448231971744,-4.914535500434953,-405.21443321924414,-659.1229626618159,-292.1840368867392,0.7515562429637164,0.6486198680039489,0.8080701034326166,-0.33057240806963534,-0.5417350736994567,-0.2375163933823076,-7.599719498819895,-12.454259648679262,-5.460401176908458,-451.8263673495777,-740.4434987324174,-405.21443321924414,-0.7840127320722079,-1.367811416707518,-0.5458656764735048,-46.6119341303334,-81.32053607060153,-32.45336958819886,0.8509139347210215,0.8054367274998461,0.8984526199023171,-0.17520698533143364,-0.24156245407891597,-0.11302474704645364,-0.7935932682335818,-1.0941477992579691,-0.5119412232919508,-66.63251622448209,-91.86799322065234,-42.984149730642386,0.8372867129746409,0.7881966274388906,0.8888831986032298,-0.19433401307335363,-0.2687189530984521,-0.12500720181389016,-0.8802284011227807,-1.217152111956621,-0.5662152890340373,-73.90666676093876,-102.19581124740732,-47.541166165746205,-0.08663513288919888,-0.12300431269865196,-0.05427406574208648,-7.274150536456665,-10.327818026754992,-4.557016435103819,0.8054367274998461,0.7619516889377688,0.8984526199023171,-0.24156245407891597,-0.31241916583201307,-0.11302474704645364,-1.07775811646528,-1.393893322530843,-0.5042726484760559,-181.44076034769023,-234.66217551024292,-84.89438526532928,0.7881966274388906,-0.2687189530984521,-1.198919897772258,0.7415154079292336,-0.34858964400026976,-1.5552719878160264,0.8888831986032298,-0.12500720181389016,-0.5577337210174198,-201.83836662832624,-261.83030097912905,-93.89456582784844,-0.12116178130697786,-0.1613786652851834,-0.05346107254136389,-20.397606280636,-27.168125468886096,-9.000180562519175,0.8937
47065002500,47065002500,Census Tract 25; Hamilton County; Tennessee,2765,1579,497,Chattanooga city,Tennessee,124781,0.6481078774334464,0.25203237593138866,47065,2765,1579,497,0.013668,0.007511132516,0.003803074181,0.7995161332869956,0.7123798860931512,0.8462425015204327,-0.2507564992951036,-0.4037454166262626,-0.18169437035284008,-9.47659463649054,-15.25835486004805,-6.866597278261939,-342.7339832365476,-551.8392354447757,-248.3398653982618,0.781825722552552,0.6886250447739944,0.8322318199775945,-0.2790574307726016,-0.4521690832900193,-0.20158827864443124,-10.546144004906775,-17.088383039078074,-7.618428258295919,-381.41569637999186,-618.0247030407983,-342.7339832365476,-1.0695493684162347,-1.830028179030025,-0.7518309800339793,-38.68171314344429,-66.1854675960226,-27.19099385294681,0.8701197529912953,0.8298941306652583,0.9118523564369754,-0.14926709405481572,-0.2049729755268684,-0.09666876763630664,-0.8963569798955012,-1.2308738135947563,-0.5805011825103207,-56.76738314727683,-77.9527431028978,-36.76384943067262,0.8580980808705346,0.814563531215988,0.9034767422905162,-0.1653679483649548,-0.22765132697162457,-0.10683535412851432,-0.9930434815960956,-1.3670585416404792,-0.6415520847316444,-62.89065747917008,-86.57748838761744,-40.63027769041446,-0.09668650170059434,-0.1361847280457229,-0.0610509022213237,-6.123274331893245,-8.624745284719626,-3.8664282597418422,0.8298941306652583,0.7911359228288883,0.9118523564369754,-0.2049729755268684,-0.26400530066220496,-0.09666876763630664,-0.7651708531464233,-0.9855404627055212,-0.3608676861657315,-153.95791813811334,-198.2978798200244,-72.60919238747113,0.814563531215988,-0.22765132697162457,-0.8498298843105772,0.7728161964180791,-0.2939687400896794,-1.0973949667004463,0.9034767422905162,-0.10683535412851432,-0.3988198876197702,-170.99192843271172,-220.80381623751435,-80.24545022530587,-0.08465903116415385,-0.11185450399492514,-0.03795220145403871,-17.03401029459836,-22.50593641748997,-7.636257837834752,0.9805
47065003200,47065003200,Census Tract 32; Hamilton County; Tennessee,1936,1337,813,Chattanooga city,Tennessee,120687,0.7909808475140968,0.15860586185439648,47065,1936,1337,813,0.013668,0.007511132516,0.003803074181,0.7542192553109331,0.6521066290012193,0.8102055565242924,-0.32587439654764805,-0.5334915419148886,-0.2342546801208182,-8.623043223897659,-14.11685199651226,-6.19867118583764,-445.40512520132535,-729.1762394892696,-320.1792967891343,0.7332420743769744,0.6248136036318651,0.7933315736889632,-0.3638060811631494,-0.60047731705469,-0.26050699753450635,-9.626762937566223,-15.88937920495878,-6.893340267495961,-497.2501517337925,-820.7323969503502,-445.40512520132535,-1.0037197136685645,-1.772527208446521,-0.6946690816583203,-51.84502653246718,-91.55615746108062,-35.88166744102894,0.8391301928320083,0.7905233089547815,0.8901807931311397,-0.1917101881712382,-0.2649848381095626,-0.123367306637318,-0.9747907454034352,-1.3473711038805498,-0.6272869999375823,-72.90880668686876,-100.77569961709422,-46.9175018651894,0.8245410510579774,0.7721579510604097,0.8798852582268459,-0.21279589259611684,-0.29507181610536193,-0.13651182429764827,-1.0820054413450235,-1.5003546671811363,-0.6941230626962139,-80.9278564955141,-112.2180005371082,-51.91645943875946,-0.10721469594158828,-0.1529835633005867,-0.06683606275863163,-8.019049808645345,-11.442300920013963,-4.998957573570054,0.7905233089547815,0.7442668045028588,0.8901807931311397,-0.2649848381095626,-0.3436041940201284,-0.123367306637318,-1.6181433580564175,-2.0982364437172483,-0.7533487170837553,-199.03362337717317,-258.08566343385587,-92.6628188294902,0.7721579510604097,-0.29507181610536193,-1.801871015665879,0.7226059181288444,-0.3838801688608572,-2.344183727504203,0.8798852582268459,-0.13651182429764827,-0.8336163810703429,-221.63235125041564,-288.3374818578355,-102.53584023005448,-0.1837276576094613,-0.24594728378695452,-0.08026766398658758,-22.59872787324247,-30.25181842397965,-9.873021400564278,0.8521
47065011444,47065011444,Census Tract 114.44; Hamilton County; Tennessee,2142,1463,781,Chattanooga city,Tennessee,250373,0.7035973667320875,0.2580674183041717,47065,2142,1463,781,0.013668,0.007511132516,0.003803074181,0.7816091403040891,0.6883359178631991,0.8320597928764437,-0.2794118548958432,-0.45277904878812586,-0.2018367051999765,-8.180300640478496,-13.255947011186937,-5.909144153654164,-381.9001232716385,-618.8584038836104,-275.8704086673279,0.7625855863782944,0.6631022096918419,0.8169020576908851,-0.3113282205466861,-0.5080631392628324,-0.22413695813996712,-9.114711481681567,-14.87449136710589,-6.562025447741845,-425.5234118432105,-694.4206987444393,-381.9001232716385,-0.9344108412030732,-1.6185443559189547,-0.6528812940876811,-43.62328857157204,-75.56229486082889,-30.479985718379137,0.8579502668192346,0.8143754841134085,0.9033735138572424,-0.16556872662025118,-0.22793480342630465,-0.10696183213317809,-0.9212074285583376,-1.2682058890559444,-0.5951246732681073,-62.96701493905248,-86.68529658618895,-40.678378213814575,0.844905865353,0.7978241172229676,0.8942399924273124,-0.1835638039773838,-0.2534090890618318,-0.11826803595040976,-1.0213301949603164,-1.4099422039005272,-0.6580312327243333,-69.81067634725335,-96.3733563841782,-44.97821139605832,-0.1001227664019788,-0.1417363148445827,-0.06290655945622603,-6.843661408200876,-9.688059797989249,-4.299833182243748,0.8143754841134085,0.7725920295560633,0.9033735138572424,-0.22793480342630465,-0.29434418392150236,-0.10696183213317809,-1.3371098890773836,-1.7266802313544072,-0.6274589108343356,-171.2048513543385,-221.08581707482804,-80.34044953064476,0.7978241172229676,-0.2534090890618318,-1.4865470032364687,0.7529137800121862,-0.3281733268101622,-1.9251285631382968,0.8942399924273124,-0.11826803595040976,-0.6937833014262829,-190.3389248702265,-246.49533458877036,-88.832689043058,-0.14943711415908512,-0.19844833178388943,-0.06632439059194728,-19.134073515887977,-25.409517513942305,-8.492239512413224,0.7247
47065011447,47065011447,Census Tract 114.47; Hamilton County; Tennessee,5733,3912,1340,Chattanooga city,Tennessee,509295,0.769105073540443,0.2364683570996158,47065,5733,3912,1340,0.013668,0.007511132516,0.003803074181,0.7609846923840414,0.6609933725690067,0.8156221337606874,-0.3140868798124735,-0.512874472724916,-0.22605794841439547,-24.6114220002964,-40.18814822493941,-17.713594303173977,-429.2939473276888,-700.9968293204153,-308.9760038927957,0.7404803067927073,0.6341862410352738,0.7991676640178736,-0.3504748078059875,-0.5768238654429898,-0.25130187947348515,-27.462730695837795,-45.199135922951136,-19.691674510193728,-479.0289673092237,-788.4028592874783,-429.2939473276888,-2.8513086955413947,-5.010987698011732,-1.978080207019751,-49.73501998153488,-87.40602996706318,-34.503404971563775,0.8438025542637321,0.7964281477257161,0.8934652983290452,-0.18511136870468411,-0.25560604915283897,-0.11923764903930296,-2.754017748231551,-3.802811252750745,-1.773973170905173,-70.39922669303556,-97.20887660405788,-45.34696244645125,0.8295926951108619,0.7785047392296632,0.8834570858009233,-0.20541080688561983,-0.2845136960752585,-0.13191689338641885,-3.0560252014777847,-4.232888417870534,-1.9626102287502225,-78.11925361650778,-108.20266916846968,-50.16897312756192,-0.30200745324623357,-0.4300771651197892,-0.18863705784504936,-7.720026923472227,-10.993792564411793,-4.822010681110669,0.7964281477257161,0.7512588376481308,0.8934652983290452,-0.25560604915283897,-0.33109914970261256,-0.11923764903930296,-2.5726538154847653,-3.3324856497306685,-1.2001171089928762,-191.9890907078183,-248.6929589351245,-89.56097828305046,0.7785047392296632,-0.2845136960752585,-2.863606898943209,0.7300768092636392,-0.36971889438401334,-3.7211901965790255,0.8834570858009233,-0.13191689338641885,-1.3277326582147442,-213.7020073838216,-277.70076093873325,-99.0845267324436,-0.29095308345844373,-0.388704546848357,-0.12761554922186802,-21.712916676003264,-29.00780200360873,-9.523548449393136,0.07
47065011323,47065011323,Census Tract 113.23; Hamilton County; Tennessee,3400,2734,1411,Chattanooga city,Tennessee,227047,0.7265950790679678,0.21185665121574532,47065,3400,2734,1411,0.013668,0.007511132516,0.003803074181,0.7743056328579774,0.6786103092209161,0.8262516463823956,-0.2914796916935503,-0.4735997765021545,-0.2102850316587356,-13.545411048629314,-22.00874993378692,-9.772197763219433,-398.39444260674446,-647.3161745231447,-287.41758127115975,0.7547509363960695,0.652803536224676,0.810631678902194,-0.3249403899715489,-0.5318544470258951,-0.2336058730819155,-15.100369850445842,-24.715914378629776,-10.855945249164307,-444.128525013113,-726.9386581949934,-398.39444260674446,-1.5549588018165288,-2.7071644448428565,-1.083747485944876,-45.73408240636849,-79.62248367184873,-31.87492605720224,0.8529566278768848,0.808029126037645,0.8998825943329769,-0.1723925546942809,-0.23757915126615295,-0.1112560752897254,-1.7924696560446662,-2.470254126163562,-1.1567967036691835,-65.562167375445,-90.35311361241996,-42.31151074137467,0.8394979559689543,0.7909876761393043,0.8904395405337621,-0.19118812963134993,-0.2642422001830097,-0.12304087417385282,-1.9878986164331025,-2.7474859718535076,-1.2793303852417337,-72.7102639514668,-100.49326890466378,-46.79335717782493,-0.19542896038843605,-0.27723184568994563,-0.12253368157255018,-7.148096576021802,-10.140155292243804,-4.481846436450263,0.808029126037645,0.7650344740115794,0.8998825943329769,-0.23757915126615295,-0.3071306378604635,-0.1112560752897254,-2.517913256848625,-3.255034377098596,-1.1791150249675038,-178.44884881988838,-230.6898920693548,-83.56591247112003,0.7909876761393043,-0.2642422001830097,-2.800493794652413,0.7448161866948678,-0.3426131411530057,-3.63108532664669,0.8904395405337621,-0.12304087417385282,-1.3040127745448538,-198.47581818939852,-257.3412704923239,-92.41763108042905,-0.282580537803788,-0.37605094954809326,-0.12489774957735,-20.026969369510137,-26.65137842296905,-8.851718609309001,0.4455
47065011205,47065011205,Census Tract 112.05; Hamilton County; Tennessee,5198,4337,1476,Chattanooga city,Tennessee,610725,0.8007709114863861,0.1780401656468144,47065,5198,4337,1476,0.013668,0.007511132516,0.003803074181,0.7512110337078102,0.6481683411641942,0.8077931417511353,-0.33118385530657474,-0.542809076734403,-0.23794069089544187,-23.529375616648707,-38.56455696726865,-16.90479714169996,-452.66209343302626,-741.911446080582,-325.21733631588995,0.7300257077271617,0.6206640574701703,0.7907335717716817,-0.3698147742130445,-0.6111775572698778,-0.26464846782645823,-26.273958079840348,-43.42188208467085,-18.802284912394057,-505.4628333943892,-835.3574852764688,-452.66209343302626,-2.744582463191641,-4.857325117402198,-1.897487770694099,-52.80073996136285,-93.44603919588684,-36.50418950931317,0.8370475598788466,0.7878949166104012,0.8887147922912071,-0.19467524658304836,-0.26920478723494623,-0.1252203841705921,-3.210960419973651,-4.440245649361925,-2.0653765920575844,-74.03644039597997,-102.38057757348226,-47.622240997407985,0.8222902639516383,0.76933435823446,0.8782914394240439,-0.2161155784507907,-0.299824958155896,-0.1385742307311669,-3.564595811358923,-4.94529268849874,-2.2856340388209304,-82.19035765180823,-114.02565571820936,-52.70080790456376,-0.35363539138527145,-0.5050470391368149,-0.220257446763346,-8.153917255828256,-11.645078144727114,-5.078566907155777,0.7878949166104012,0.7411587749070598,0.8887147922912071,-0.26920478723494623,-0.349238562446216,-0.1252203841705921,-2.984520458354181,-3.871809432412763,-1.388247223233585,-202.20328308632665,-262.31771222308697,-94.0546899209746,0.76933435823446,-0.299824958155896,-3.3239888886541205,0.7192872800463087,-0.39026509677137433,-4.32664729873177,0.8782914394240439,-0.1385742307311669,-1.536293729639042,-225.202499231309,-293.13328582193566,-104.08494103245542,-0.33946843029993934,-0.45483786631900713,-0.14804650640545702,-22.999216144982334,-30.81557359884872,-10.030251111480828,0.0615
47065010413,47065010413,Census Tract 104.13; Hamilton County; Tennessee,2818,2253,883,Chattanooga city,Tennessee,268965,0.74556734804238,0.24431697354374013,47065,2818,2253,883,0.013668,0.007511132516,0.003803074181,0.768331907905046,0.670690565331519,0.8214906706973059,-0.30152085278695023,-0.4910005473324422,-0.2172992776061231,-11.613505010783758,-18.911585265288412,-8.369591111171143,-412.1187015892036,-671.099548093982,-297.00465263204904,0.7483482651922491,0.6444280220330479,0.8054950933696683,-0.33627623195345036,-0.5517636816058836,-0.2414724909330602,-12.952157931041445,-21.251963908533217,-9.300656845113902,-459.622353833976,-754.1506000189219,-412.1187015892036,-1.338652920257685,-2.3403786432448044,-0.9310657339427592,-47.503652244772354,-83.05105192493983,-33.039947975257604,0.8488589455657365,0.8028308595758589,0.8970128708803773,-0.17805202527910333,-0.2455923786092465,-0.11481120557227403,-1.525607820661505,-2.1043155949156223,-0.9837398526979514,-67.71450602137172,-93.4006034139202,-43.66355316013988,0.8350626949638001,0.7853919824284991,0.8873164685297744,-0.19751487646487412,-0.2732495650234608,-0.1269936211788505,-1.6923718770368177,-2.3412913879450907,-1.0881227626637784,-75.11637270469673,-103.91883657102044,-48.296616185698106,-0.16676405637531255,-0.23697579302946847,-0.104382909965827,-7.401866683325013,-10.518233157100244,-4.633063025558234,0.8028308595758589,0.7588554505798621,0.8970128708803773,-0.2455923786092465,-0.3177740230183136,-0.11481120557227403,-1.6288497032772118,-2.107582189780128,-0.761465804388185,-184.4676900653694,-238.68427970329876,-86.2362179375068,0.7853919824284991,-0.2732495650234608,-1.8122812907693957,0.7382015685118493,-0.3546435589616991,-2.3521131195322407,0.8873164685297744,-0.1269936211788505,-0.8422636050298072,-205.24136928305728,-266.37747673071806,-95.38659173610502,-0.1834315874921839,-0.24453092975211277,-0.08079780064162223,-20.77367921768787,-27.69319702741934,-9.150373798598215,0.2611
47065011413,47065011413,Census Tract 114.13; Hamilton County; Tennessee,5875,4128,1923,Chattanooga city,Tennessee,362043,0.6990006396435562,0.27727613195434675,47065,5875,4128,1923,0.013668,0.007511132516,0.003803074181,0.7830771877942221,0.6902964996489783,0.8332255979065806,-0.2770133207644674,-0.44865286222443335,-0.2001551590738788,-22.244031150726347,-36.02660051019088,-16.072359196052933,-378.621806820874,-613.2187320883554,-273.57207142217754,0.7641612826721127,0.6651800850114499,0.8181611700140146,-0.30862426908519686,-0.5033522838898383,-0.2222530677945406,-24.782374495406764,-40.41893672021207,-17.84681021736771,-421.82765098564704,-687.981901620631,-378.621806820874,-2.538343344680417,-4.392336210021192,-1.7744510213147784,-43.205844164773055,-74.76316953227561,-30.203421639400485,0.8589518835561964,0.8156499434674396,0.9040728926474924,-0.16420956650079405,-0.22601614578536364,-0.10610550115222904,-2.5779407993464334,-3.5482478636730512,-1.6657598353388778,-62.450116263237234,-85.95561685254484,-40.352709189410795,0.8459909554771229,0.799197637605992,0.895001560423236,-0.18204573408946073,-0.25125494989639147,-0.1173164877244588,-2.8579524034851116,-3.9444741264359857,-1.841762124982194,-69.23334310768197,-95.5541212799415,-44.61633054704927,-0.2800116041386782,-0.3962262627629341,-0.1760022896433162,-6.783226844444724,-9.59850442739666,-4.263621357638474,0.8156499434674396,0.7741115446587433,0.9040728926474924,-0.22601614578536364,-0.29180349640804876,-0.10610550115222904,-3.2645563774241753,-4.214782806084188,-1.53257807871498,-169.76372217494412,-219.1774730152984,-79.69724798309828,0.799197637605992,-0.25125494989639147,-3.629103337699573,0.7545428337443537,-0.32530580807134074,-4.6986871077826855,0.895001560423236,-0.1173164877244588,-1.694508535428217,-188.72092239727365,-244.34150326483024,-88.11796856100973,-0.3645469602753973,-0.4839043016984972,-0.16193045671323691,-18.95720022232955,-25.164030249531837,-8.420720577911435,0.4475
47065010700,47065010700,Census Tract 107; Hamilton County; Tennessee,2292,1280,567,Chattanooga city,Tennessee,152472,0.766274948150227,0.1939293914560969,47065,2292,1280,567,0.013668,0.007511132516,0.003803074181,0.7618643764303142,0.6621518861824727,0.816325530711615,-0.3125695739778003,-0.5102275185914441,-0.22500150047772072,-9.791884547898691,-15.98392604765521,-7.048634605549584,-427.22009371285736,-697.3789724107858,-307.53205085294866,0.7414219406930357,0.6354090301797746,0.7999258238797642,-0.3487596537340956,-0.5737894057266902,-0.2501159109351478,-10.925613203068622,-17.975132845406744,-7.835395148356387,-476.6846947237618,-784.2553597472402,-427.22009371285736,-1.1337286551699304,-1.9912067977515344,-0.7867605428068032,-49.46460101090446,-86.87638733645437,-34.326376213211304,0.8444089272789125,0.7971952871990361,0.8938911076471487,-0.18426033607019768,-0.25439778189547874,-0.1187044948149728,-0.8969673301644184,-1.2383918541188663,-0.5778457592313234,-70.0755726690952,-96.74936360303644,-45.14419993994714,0.8302484963543045,0.7793296416633201,0.8839202403801921,-0.20445867037530271,-0.28315406798297066,-0.13132379406752764,-0.9952915076939564,-1.378375584244678,-0.6392756871285445,-77.75714903859034,-107.68559251911546,-49.94341305691755,-0.09832417752953793,-0.1399837301258113,-0.06142992789722112,-7.681576369495151,-10.936228916079012,-4.7992131169704,0.7971952871990361,0.7521682007589282,0.8938911076471487,-0.25439778189547874,-0.32948986541974606,-0.1187044948149728,-1.0834323610534613,-1.4032354377270897,-0.5055401431836541,-191.0815451593406,-247.48420418467185,-89.16051908000955,0.7793296416633201,-0.28315406798297066,-1.2058999812456086,0.7310489636756544,-0.3678974318930455,-1.566806047959773,0.8839202403801921,-0.13132379406752764,-0.5592833679954687,-212.68077270645657,-276.33263632447495,-98.63904197450948,-0.1224676201921473,-0.1635706102326835,-0.05374322481181459,-21.599227547115927,-28.848432139803084,-9.478522894499928,0.2614
