geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
34017004800,34017004800,Census Tract 48; Hudson County; New Jersey,3644,1993,606,Jersey City city,New Jersey,61952,0.3409115165384856,0.2634925495266277,34017,3644,1993,606,0.006521,0.007584416469,0.003080367673,0.906336267082682,0.8615131375897337,0.9292478916528628,-0.103343247224127,-0.16074840460090112,-0.07613911097639357,-2.455696392401251,-3.819787822290623,-1.8092574519152156,-67.39013151485321,-104.82403464024762,-49.65031426770625,0.8974665992002264,0.848766236149958,0.9224540519015606,-0.1142475952766886,-0.17818070206944744,-0.08406483546642245,-2.7148112247045995,-4.234023209262094,-1.9975926703269145,-74.50085687992863,-116.19163581948668,-67.39013151485321,-0.2591148323033483,-0.41423538697147144,-0.18833521841169887,-7.11072536507542,-11.367601179239063,-5.168364939947828,0.9406823317253488,0.92131427209222,0.9602526291095876,-0.0630581294812394,-0.08540595787047997,-0.04139261865626846,-0.3871247515826992,-0.524321931149712,-0.25411643742830503,-19.424222357385812,-26.30817517058264,-12.750448440958603,0.9349476314055668,0.9137945820467864,0.9563658401053816,-0.06957862281188511,-0.09433785190553892,-0.04562496699987761,-0.42715518670009134,-0.5791563718147166,-0.2800995551422328,-21.432774044159125,-29.059526935008357,-14.054167342811478,-0.04003043511739213,-0.05483444066500453,-0.02598311771392775,-2.0085516867733126,-2.751351764425717,-1.3037189018528728,0.92131427209222,0.9021484342913134,0.9602526291095876,-0.08540595787047997,-0.10846503966451408,-0.04139261865626846,-0.39253913817469466,-0.498522284084221,-0.19024694833077335,-64.77543534235885,-82.26440331422788,-31.39388586316392,0.9137945820467864,-0.09433785190553892,-0.4335915199313262,0.8929061201212738,-0.1199385662897918,-0.5512564066865465,0.9563658401053816,-0.04562496699987761,-0.20969948317354073,-71.54975576424526,-90.96640374365454,-34.603875111145335,-0.04105238175663156,-0.05273412260232552,-0.01945253484276737,-6.774320421886396,-8.702000429426652,-3.209989247981415,0.7811
34017007500,34017007500,Census Tract 75; Hudson County; New Jersey,5725,3070,640,Jersey City city,New Jersey,25336,0.3831133496359252,0.2405913734044464,34017,5725,3070,640,0.006521,0.007584416469,0.003080367673,0.8908559685169312,0.839308006814427,0.9173794635304746,-0.12251591204442214,-0.191457715023446,-0.09006146284501038,-4.573852852478599,-7.147638224098677,-3.3622398254904895,-79.89262624416767,-124.84957596678912,-58.72907992123126,0.8806193892453633,0.8247332478478995,0.909502537675155,-0.13556436777634265,-0.2125132612386495,-0.0995021548330938,-5.060987261993061,-7.93369914067566,-3.714686583291312,-88.40152422695303,-138.57989765372332,-79.89262624416767,-0.4871344095144616,-0.7860609165769832,-0.35244675780082213,-8.508897982785356,-13.730321686934204,-6.156275245429208,0.9306595641087332,0.908182045296173,0.9534542834139632,-0.07450676763599612,-0.1011008257423584,-0.04881798466453378,-0.7045902920281304,-0.9560830860642268,-0.4616584393924336,-22.950823844564507,-31.1427715330367,-15.03773418216396,0.9239956556454012,0.8994772901813639,0.948920571156242,-0.08225617067594376,-0.11175680688766187,-0.0538289825264496,-0.7778742945986895,-1.0568538093855842,-0.5090460869700186,-25.33792490549477,-34.42520551744574,-16.58130576449572,-0.07328400257055911,-0.1007707233213574,-0.04738764757758501,-2.3871010609302643,-3.282433984409036,-1.5435715823317593,0.908182045296173,0.8860205481828619,0.9534542834139632,-0.1011008257423584,-0.12864199600212248,-0.04881798466453378,-0.4907460913854991,-0.6244316627734592,-0.2369637931987709,-76.67907677898422,-97.567447308353,-37.02559268730795,0.8994772901813639,-0.11175680688766187,-0.5424705066762466,0.875362974867005,-0.14238324981923217,-0.6911320734967845,0.948920571156242,-0.0538289825264496,-0.2612873098131953,-84.76101666816353,-107.98938648387258,-40.82614215831177,-0.05172441529074756,-0.06670041072332533,-0.02432351661442441,-8.081939889179306,-10.421939175519585,-3.8005494710038152,0.3982
34017006700,34017006700,Census Tract 67; Hudson County; New Jersey,2204,1672,788,Jersey City city,New Jersey,42800,0.41860547612534366,0.2347549157503618,34017,2204,1672,788,0.006521,0.007584416469,0.003080367673,0.878041772143842,0.8210769681780986,0.9075154365361016,-0.13889797925944072,-0.21791261812996252,-0.10190963122005169,-1.996281204942792,-3.13190203494737,-1.4646741622298491,-90.5753722750813,-142.10081828254854,-66.4552705185957,0.8666958067735827,0.8050488927419543,0.8987510754567142,-0.15380735915022367,-0.24216058057548828,-0.11265513589714996,-2.2105630469970134,-3.480400637635801,-1.6191116071724343,-100.29777890186088,-157.9129145932759,-90.5753722750813,-0.21428184205422163,-0.3484986026884309,-0.15443744494258516,-9.722406626779566,-15.812096310727355,-7.007143599935805,0.9223130440719204,0.8972827418033222,0.947774087106677,-0.08423057271867213,-0.11447590977871792,-0.05510375690134764,-0.4338190148456202,-0.5895938351224168,-0.2838049981338419,-25.946113328087332,-35.262789181962724,-16.97398314197619,0.914884323187292,0.8876101220282893,0.9427039213832128,-0.09303435926869996,-0.12662077096967664,-0.06077844519063585,-0.47916181479072306,-0.6521444215335497,-0.3130317694088906,-28.65800327695712,-39.003852962532875,-18.721995778043695,-0.04534279994510287,-0.06255058641113287,-0.02922677127504869,-2.711889948869789,-3.741063780570148,-1.7480126360675057,0.8972827418033222,0.8726802662737233,0.947774087106677,-0.11447590977871792,-0.14589505303004277,-0.05510375690134764,-0.6841675846384195,-0.8719447282419877,-0.32932871498092653,-86.82329754294663,-110.65288429466848,-41.79298413463535,0.8876101220282893,-0.12662077096967664,-0.7567515925999955,0.8608761398397997,-0.1616072902033152,-0.9658492307428472,0.9427039213832128,-0.06077844519063585,-0.36324360404328904,-96.03446606598926,-122.56969933284864,-46.09690406640724,-0.07258400796157594,-0.09390450250085958,-0.03391488906236251,-9.211168523042632,-11.916815038180149,-4.303919931771892,0.9652
34017007100,34017007100,Census Tract 71; Hudson County; New Jersey,2006,1043,410,Jersey City city,New Jersey,36254,0.4151292463191482,0.2522219744438022,34017,2006,1043,410,0.006521,0.007584416469,0.003080367673,0.8792886561650105,0.8228449489894565,0.9084768518644124,-0.1372829536565025,-0.2152957871687847,-0.10074351145850334,-1.79581561443287,-2.816311319224056,-1.317838567071126,-89.52221407940527,-140.3943828127645,-65.69484382209004,0.8680497519665908,0.8069559131634009,0.8997984743864186,-0.15200770201762306,-0.23922507250716377,-0.11135996388736914,-1.9884319030629811,-3.129333315825345,-1.4567137189661254,-99.124222485692,-155.99866978192148,-89.52221407940527,-0.1926162886301115,-0.31302199660128904,-0.13887515189499955,-9.602008406286714,-15.60428696915698,-6.922988628863387,0.923127215390686,0.8983444558951073,0.9483289283368238,-0.08327431293072622,-0.11315875935762694,-0.05448644464932305,-0.267545668109448,-0.36355911936442714,-0.17505532887120112,-25.651550154309493,-34.85705842420202,-16.783828271447856,0.9157727373690986,0.888765486164543,0.9433109995358252,-0.091973979125952,-0.12515620325839638,-0.06009576957341706,-0.2954961599552,-0.4021047888640625,-0.1930770997107654,-28.331367205675935,-38.55271225925814,-18.51170658780109,-0.02795049184575199,-0.03854566949963534,-0.018021770839564272,-2.679817051366442,-3.6956538350561208,-1.727878316353238,0.8983444558951073,0.8739779405010374,0.9483289283368238,-0.11315875935762694,-0.1441936388311085,-0.05448644464932305,-0.3518796948142734,-0.4483860897210359,-0.1694316341355889,-85.82431580835936,-109.36246090756973,-41.32478881355827,0.888765486164543,-0.12515620325839638,-0.38918707536810215,0.8622843781479651,-0.1597102131756391,-0.4966365961414954,0.9433109995358252,-0.06009576957341706,-0.18687445123263993,-94.92367691904931,-121.1308771076818,-45.57913444698535,-0.03730738055382876,-0.04825050642045953,-0.01744281709705103,-9.099361110689944,-11.768416200112078,-4.254345633427081,0.791
34017007800,34017007800,Census Tract 78; Hudson County; New Jersey,3268,1234,248,Jersey City city,New Jersey,43996,0.3971354444377874,0.2487204752721852,34017,3268,1234,248,0.006521,0.007584416469,0.003080367673,0.8857711877392286,0.8320574784801782,0.9134696737943704,-0.12895972892538973,-0.2018400481497777,-0.0947270924126031,-2.7482128101098207,-4.301338181622001,-2.0186938279266076,-84.09463923224666,-131.61989539847005,-61.771536962258494,0.875091981591355,0.816899558233145,0.905239606568735,-0.14273701626370716,-0.2241407036170752,-0.10467990214264868,-3.041815455425813,-4.776579154441745,-2.230794453638389,-93.07880830556344,-146.16215282869476,-84.09463923224666,-0.29360264531599256,-0.4752409728197433,-0.21210062571178143,-8.984169073316785,-14.542257430224703,-6.490227224962712,0.9273530646219262,0.9038602580231389,0.9512061163548032,-0.07833794716329674,-0.1063657143053633,-0.05129685649224378,-0.29777614513357564,-0.4043145567014548,-0.19498826222609125,-24.130968001100133,-32.76455078617948,-15.801317846522792,0.920385191880226,0.894770011958068,0.9464596368990864,-0.086501617824958,-0.11760562673714572,-0.05656909287365869,-0.32880767541738826,-0.4470394163227861,-0.2150289485440279,-26.64567872102012,-36.22685707640081,-17.42536049789529,-0.03103153028381261,-0.04272485962133127,-0.02004068631793665,-2.514710719919985,-3.4623062902213344,-1.6240426513725,0.9038602580231389,0.8807259234628321,0.9512061163548032,-0.1063657143053633,-0.13542700783486303,-0.05129685649224378,-0.2000670250780075,-0.25472943748539156,-0.09648606735055044,-80.67218753145464,-102.71348285701274,-38.905672318770335,0.894770011958068,-0.11760562673714572,-0.22120857296352417,0.8696106655212893,-0.1499398979893475,-0.2820272446543057,0.9464596368990864,-0.05656909287365869,-0.10640280278758717,-89.19700522722748,-113.72066316705872,-42.90435596273676,-0.02114154788551664,-0.02729780716891411,-0.00991673543703673,-8.52481769577284,-11.007180310046012,-3.9986836439664257,0.6397
34017980100,34017980100,Census Tract 9801; Hudson County; New Jersey,0,0,0,Jersey City city,New Jersey,68439,0.5587578769030249,0.31283338854612697,34017,0,0,0,0.006521,0.007584416469,0.003080367673,0.829216404267257,0.7528733280140287,0.869589503640726,-0.20595781131905752,-0.3282446897645528,-0.14996788233216027,-0,-0,-0,NA,NA,NA,0.8138318336359187,0.7318028607087765,0.8575228826978465,-0.22875508018941265,-0.3664882356861317,-0.16614963889232587,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8900790399067126,0.8555063502640974,0.9256726721379096,-0.12349572921614696,-0.16889839530857603,-0.08029547603520157,-0,-0,-0,NA,NA,NA,0.8797746248406418,0.8422588079645111,0.9185508150521022,-0.13665474289069796,-0.18728351730354997,-0.088671398047018,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8555063502640974,0.8219354977147415,0.9256726721379096,-0.16889839530857603,-0.2166404818630391,-0.08029547603520157,-0,-0,-0,NA,NA,NA,0.8422588079645111,-0.18728351730354997,-0,0.8059748885289645,-0.2407334449652184,-0,0.9185508150521022,-0.088671398047018,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
34017005902,34017005902,Census Tract 59.02; Hudson County; New Jersey,3122,1758,1011,Jersey City city,New Jersey,32191,0.4024631580873282,0.2233621629020196,34017,3122,1758,1011,0.006521,0.007584416469,0.003080367673,0.8838468359817961,0.829319080223113,0.9119885161876222,-0.13141775168451944,-0.20580850464813671,-0.09650503515141992,-2.675476445569893,-4.18996520200638,-1.9647037414423616,-85.69751587347513,-134.20772588104995,-62.930933422240926,0.8730009427884041,0.813942682415736,0.9036251433930026,-0.14547413523512953,-0.22858773916617373,-0.10665358009530536,-2.961644201580769,-4.653717660254376,-2.1713135228922402,-94.86368358682796,-149.0620647102619,-85.69751587347513,-0.28616775601087596,-0.4637524582479964,-0.2066097814498784,-9.166167713352849,-14.854338829211928,-6.6178661579077005,0.9260998376859207,0.9022235860636856,0.9503533126491944,-0.07979718741635475,-0.10837270876823724,-0.0522402423288356,-0.43212462131101703,-0.5868692525787638,-0.2828958722036004,-24.580467651366156,-33.38277887251216,-16.091915369943138,0.9190170927750912,0.8929879405067788,0.9455262756773092,-0.08811904355377152,-0.11983595146031974,-0.0576120682459824,-0.4771898554178642,-0.6489459944752731,-0.3119858478700862,-27.143905313871684,-36.913879094156606,-17.746635259959398,-0.04506523410684715,-0.06207674189650936,-0.0290899756664858,-2.5634376625055264,-3.531100221644446,-1.6547198900162572,0.9022235860636856,0.8787225284614807,0.9503533126491944,-0.10837270876823724,-0.13801566206668114,-0.0522402423288356,-0.8309851385008508,-1.0582827112224182,-0.40057008356026874,-82.19437571719592,-104.6768260358475,-39.62117542633717,0.8929879405067788,-0.11983595146031974,-0.9188835072361068,0.8674349910407887,-0.1528241428215314,-1.1718318470788716,0.9455262756773092,-0.0576120682459824,-0.4417604123293786,-90.88857638339336,-115.90819456764308,-43.69539192179808,-0.08789836873525614,-0.11354913585645332,-0.04119032876910988,-8.694200666197442,-11.23136853179558,-4.074216495460918,0.8468
34017002001,34017002001,Census Tract 20.01; Hudson County; New Jersey,1358,841,274,Jersey City city,New Jersey,22144,0.3588742266508019,0.22002826460149996,34017,1358,841,274,0.006521,0.007584416469,0.003080367673,0.8997146489818628,0.8519908660045193,0.9241775816992448,-0.1114635080484933,-0.1737215032475425,-0.08204312656161164,-0.9870671018665772,-1.5383938989956711,-0.7265343840426299,-72.68535359842248,-113.28379226772246,-53.500322830826946,0.890256740949319,0.838452439591653,0.9169190004959982,-0.12327147215269284,-0.1926734931882655,-0.09060887543944449,-1.0916327405346702,-1.7062235870515623,-0.8023885274137585,-80.385326990771,-125.64238490806792,-72.68535359842248,-0.104565638668093,-0.16782968805589138,-0.07585414337112861,-7.699973392348526,-12.358592640345464,-5.585724843234802,0.9364031324337072,0.9157016421754232,0.9573530886273008,-0.06791612005932206,-0.09205876012661732,-0.04454669011811343,-0.17594276801401723,-0.23848643094552496,-0.11540217489452656,-20.92066207063225,-28.35748287104934,-13.72201841789852,0.930270273860334,0.9076729485679168,0.9531897356364272,-0.07495641653721673,-0.101718412538076,-0.04910907305597281,-0.19418128412592375,-0.2635106222839116,-0.12722143491888835,-23.0893322385165,-31.33301097311671,-15.127400109261398,-0.01823851611190655,-0.02502419133838665,-0.0118192600243618,-2.1686701678842506,-2.9755281020673783,-1.4053816913628778,0.9157016421754232,0.8952482131982877,0.9573530886273008,-0.09205876012661732,-0.1170086521898602,-0.04454669011811343,-0.1913100815390901,-0.2431592035394896,-0.092573818146925,-69.82119764200368,-88.74423486842686,-33.78606501712591,0.9076729485679168,-0.101718412538076,-0.21138409609168357,0.8853965169424718,-0.12943746769333012,-0.26898789930003186,0.9531897356364272,-0.04910907305597281,-0.10205504351487416,-77.14748032543196,-98.17076616789484,-37.24636624630443,-0.02007401455259347,-0.02582869576054228,-0.00948122536794916,-7.326282683428274,-9.426531299467989,-3.460301229178528,0.8491
34017003102,34017003102,Census Tract 31.02; Hudson County; New Jersey,2413,1617,388,Jersey City city,New Jersey,32930,0.41428977228913794,0.2351757677896188,34017,2413,1617,388,0.006521,0.007584416469,0.003080367673,0.8795900312681618,0.8232724686737329,0.90870917649519,-0.13689328488436295,-0.2146646924935675,-0.10046209047531636,-2.154039520193736,-3.3777860733780862,-1.5807883735707549,-89.26811107309308,-139.98284597505537,-65.51132919895379,0.8683770328555226,0.8074171159067355,0.9000515934644935,-0.1515735241311666,-0.2385172178038268,-0.1110474191271452,-2.385035624423581,-3.753109685621895,-1.7473503511691388,-98.84109508593372,-155.53707772987545,-89.26811107309308,-0.23099610422984496,-0.3753236122438088,-0.16656197759838398,-9.572984012840651,-15.554231754820092,-6.9026928138576045,0.9233239371701696,0.8986010372798133,0.9484629655161574,-0.08304351240457328,-0.11284091439192528,-0.05433742418798182,-0.4136359590695534,-0.5620554633984742,-0.27065223900774266,-25.580455106342203,-34.759150488464705,-16.737924490274747,0.9159874096210064,0.8890447201792234,0.9434576613098948,-0.09171806238445364,-0.12480281059248514,-0.0599309762470973,-0.4568434980636168,-0.6216371244330399,-0.29851346745995216,-28.252535439926827,-38.44385432486332,-18.460944184288937,-0.04320753899406338,-0.05958166103456563,-0.0278612284522095,-2.6720803335846246,-3.684703836398617,-1.7230196940141935,0.8986010372798133,0.8742916047378473,0.9484629655161574,-0.11284091439192528,-0.14378314349689525,-0.05433742418798182,-0.33206300592256127,-0.42311836170294775,-0.1599016500990149,-85.58324894911374,-109.05112415024426,-41.21176548943683,0.8890447201792234,-0.12480281059248514,-0.3672639189096312,0.8626247985097959,-0.15925255305379918,-0.4686410222112739,0.9434576613098948,-0.0599309762470973,-0.17636209550167228,-94.6556492035132,-120.78376861115308,-45.454148325173264,-0.03520091298706995,-0.04552266050832621,-0.01646044540265737,-9.072400254399472,-11.732644460908816,-4.242382835736436,0.7758
34017005801,34017005801,Census Tract 58.01; Hudson County; New Jersey,4040,2151,927,Jersey City city,New Jersey,38201,0.5233717787794248,0.26774143169902076,34017,4040,2151,927,0.006521,0.007584416469,0.003080367673,0.8412816262858096,0.7695394981828412,0.8790129150369254,-0.18866259377958744,-0.2994784573908925,-0.1376397125609835,-4.970285847108226,-7.88971204340988,-3.6260962050651018,-123.02687740366896,-195.289902064601,-89.75485656101736,0.8268667803625028,0.749642166916728,0.867750318340309,-0.20938465995888073,-0.33396978469473193,-0.1524052240195504,-5.5162053650711185,-8.79838054261716,-4.015091241959212,-136.5397367591861,-217.78169659943467,-123.02687740366896,-0.5459195179628926,-0.9086684992072795,-0.3889950368941104,-13.512859355517143,-22.49179453483365,-9.628590022131446,0.8981096856387351,0.8658669638756595,0.9312037877212618,-0.11344974449173278,-0.1549118302469411,-0.07387879343477398,-0.751703356626696,-1.026425782618631,-0.4895113449329699,-34.94669254424435,-47.7185394057941,-22.75738470167224,0.8885099958898612,0.8534857746421267,0.9245900324409144,-0.1254797409436899,-0.1716656911116156,-0.08156043750547841,-0.8314125596192367,-1.137434701191825,-0.5404089265734544,-38.652373761935685,-52.8793445463424,-25.12361350876125,-0.0797092029925407,-0.11100891857319416,-0.05089758164048452,-3.705681217691339,-5.1608051405483115,-2.3662288070890063,0.8658669638756595,0.8344622468314108,0.9312037877212618,-0.1549118302469411,-0.1983765638255811,-0.07387879343477398,-1.0891469804983809,-1.3947368328671743,-0.5194236273890808,-117.49158365678323,-150.45704777423674,-56.03275376365488,0.8534857746421267,-0.1716656911116156,-1.2069392559066725,0.8194969889101597,-0.22026073741880295,-1.548599075355466,0.9245900324409144,-0.08156043750547841,-0.5734313776786119,-130.19840948292045,-167.05491643532537,-61.85883254353958,-0.11779227540829162,-0.1538622424882916,-0.05400775028953109,-12.706825826137177,-16.597868661088633,-5.826078779884691,0.872
34017006000,34017006000,Census Tract 60; Hudson County; New Jersey,2711,1902,688,Jersey City city,New Jersey,33577,0.4853402456414509,0.25333529647181174,34017,2711,1902,688,0.006521,0.007584416469,0.003080367673,0.8544446323014039,0.7878631807581614,0.8892546981082878,-0.1703508480199004,-0.26925591196900345,-0.12453721315985254,-3.0115357125112956,-4.760022061086102,-2.2016225297787453,-111.08578799377705,-175.58178019498715,-81.21071670153985,0.8411090743888958,0.769300271232486,0.8788783880930292,-0.18890644560759937,-0.2998825522288104,-0.13781384722609663,-3.339569564129198,-5.30145300768092,-2.4363325890310907,-123.18589318071552,-195.55341230840725,-111.08578799377705,-0.32803385161790244,-0.5414309465948186,-0.23471005925234545,-12.100105186938489,-19.97163211342009,-8.657693074597766,0.9068214970645484,0.8771420635594902,0.9371852585961724,-0.10275286066450526,-0.14006617803955906,-0.06702489270682604,-0.6020145547491075,-0.8206280317898959,-0.39268941690832154,-31.65165902992153,-43.145532691372026,-20.64613127804004,0.8979951428656174,0.8657189659318913,0.9311250136401494,-0.11359176933727282,-0.15510926680873124,-0.07396964462439905,-0.6655181957806456,-0.9087633725371812,-0.433377741364333,-34.99044141854078,-47.77935712603476,-22.785370208429708,-0.06350364103153816,-0.08813534074728524,-0.04068832445601145,-3.3387823886192516,-4.633824434662736,-2.139238930389666,0.8771420635594902,0.8481384227310851,0.9371852585961724,-0.14006617803955906,-0.17905282109482368,-0.06702489270682604,-0.7308763165015051,-0.934311681611154,-0.3497411536540833,-106.2320227473118,-135.8011165132491,-50.83447000786094,0.8657189659318913,-0.15510926680873124,-0.8093723350429155,0.8342830344312182,-0.19863398718369144,-1.0364877439849975,0.9311250136401494,-0.07396964462439905,-0.3859794145360142,-117.64132776786562,-150.6522883699124,-56.101659089536945,-0.07849601854141042,-0.10217606237384358,-0.03623826088193088,-11.40930502055384,-14.85117185666331,-5.267189081676,0.7994
34017014900,34017014900,Census Tract 149; Hudson County; New Jersey,1975,1386,671,Jersey City city,New Jersey,25350,0.3496985464081668,0.22250880763271252,34017,1975,1386,671,0.006521,0.007584416469,0.003080367673,0.9030910257533862,0.8568417924505525,0.9267641224936196,-0.10730809130316558,-0.16707659314798076,-0.07902321176323343,-1.382018225191187,-2.1517752662380154,-1.0177379687183894,-69.97560633879428,-108.95064639179824,-51.53103639080452,0.8939324020158503,0.8437051598955524,0.9197422436216658,-0.11865281731030596,-0.18524817380967107,-0.0872611396670262,-1.5281266678189978,-2.3858065992904085,-1.1238340362431387,-77.37350216805052,-120.8003341412865,-69.97560633879428,-0.14610844262781075,-0.2340313330523931,-0.10609606752474932,-7.397895829256242,-11.849687749488258,-5.3719527860632565,0.9385865878220616,0.9185643908371188,0.9588331312666892,-0.06543180243012496,-0.08865530819093288,-0.04293434111827811,-0.27935385646274535,-0.3785040503122056,-0.1833034292290258,-20.155400899187978,-27.309094539120174,-13.225355644229856,0.9326566224753854,0.9107948495361772,0.95481082770290715,-0.07220597152452207,-0.09794208927427564,-0.04732788002185655,-0.3082754235076311,-0.41815293683841026,-0.2020611585082159,-22.242094048169633,-30.169764562655864,-14.578727165094945,-0.02892156704488574,-0.03964888652620463,-0.01875772927919011,-2.0866931489816554,-2.860670023535687,-1.3533715208650878,0.9185643908371188,0.8987663524898508,0.9588331312666892,-0.08865530819093288,-0.11263622322943198,-0.04293434111827811,-0.4511795810495875,-0.5732218977595344,-0.2184990209121618,-67.2398779507582,-85.42800264672644,-32.56319238631324,0.9107948495361772,-0.09794208927427564,-0.49844134217795655,0.8892246346868206,-0.12457523216526029,-0.6339812268931417,0.95481082770290715,-0.04732788002185655,-0.24085837064869928,-74.28335949000844,-94.48304424636986,-35.895435268062485,-0.04726176112836905,-0.06075932913360737,-0.02235934973653747,-7.043481539250231,-9.055041599643424,-3.3322428817492504,0.8736
34017010300,34017010300,Census Tract 103; Hudson County; New Jersey,2125,1340,662,Jersey City city,New Jersey,51530,0.3699149441425843,0.2480511427514115,34017,2125,1340,662,0.006521,0.007584416469,0.003080367673,0.8956687225173748,0.8461903358694193,0.9210748710024924,-0.11648422553976286,-0.18176721904126783,-0.08568807105942003,-1.6141364738326864,-2.5187710751572285,-1.1873903116792657,-75.95936347447936,-118.53040353681077,-55.8771911378478,0.885853997724042,0.8321753879750989,0.9135333936106934,-0.1288541933199203,-0.20166976150696111,-0.0946507341647926,-1.7855486636083004,-2.794563093922149,-1.3115870546633015,-84.02581946392003,-131.50885147868937,-75.95936347447936,-0.171412189775614,-0.2757920187649203,-0.12419674298403605,-8.066455989440659,-12.978447941878605,-5.844552611013461,0.9337826025854188,0.9122688386826682,0.955575242369308,-0.07091307680314585,-0.09616810045163564,-0.04649006761680293,-0.2927073881656847,-0.3969523644587471,-0.19189671187919444,-21.843834937737665,-29.62331078050352,-14.32065014023839,0.9274069711948127,0.9039306750715536,0.9512427903283672,-0.07827526755774002,-0.1062795273772978,-0.05125632505955894,-0.3230962490655859,-0.4386892273825605,-0.21157035784532852,-24.1116603780288,-32.73800204347466,-15.788832675024516,-0.03038886089990122,-0.04173686292381329,-0.01967364596613408,-2.267825440291136,-3.114691262971141,-1.4681825347861253,0.9122688386826682,0.8910332311467062,0.955575242369308,-0.09616810045163564,-0.12229259812572886,-0.04649006761680293,-0.4828488482558847,-0.6140169128631637,-0.2334212228243061,-72.93789248578318,-92.75179952615764,-35.26000344778038,0.9039306750715536,-0.1062795273772978,-0.5336171469157389,0.8808121394922782,-0.1353158694842973,-0.6794052437803485,0.9512427903283672,-0.05125632505955894,-0.25735204714045423,-80.60681977579138,-102.6291909033759,-38.87493159221363,-0.05076829865985421,-0.06538833091718477,-0.02393082431614812,-7.66892729000819,-9.877391377218244,-3.614928144433251,0.8656
