geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06077003406,06077003406,Census Tract 34.06; San Joaquin County; California,1876,1254,495,Stockton city,California,45534,0.4639486723574778,0.19449118214409228,06077,1876,1254,495,0.010813,0.009493868073,0.003212018401,0.861938715040767,0.7983607545244301,0.8950677356762546,-0.16017529152603746,-0.2525665801241482,-0.11723388090228212,-3.2491859015604763,-5.123360560335408,-2.378111314072402,-173.19754272710426,-273.10024308824137,-126.76499541963764,0.8492274562331397,0.7805830165558336,0.885200178304894,-0.17754082567658827,-0.2810937194256415,-0.1296879785032815,-3.60144902652482,-5.702038944168389,-2.630745025279024,-191.97489480409487,-303.94663881494614,-173.19754272710426,-0.35226312496434353,-0.5786783838329805,-0.2526337112066219,-18.777352076990592,-30.846395726704717,-13.466615735960657,0.9117587056591152,0.8835483564419754,0.9405665201763956,-0.09678141134621214,-0.13179996624856183,-0.06318902336908395,-0.38982304734495465,-0.5308732717193158,-0.25451723947660676,-31.08636741187836,-42.33439168415596,-20.29643058027167,0.9033746731879398,0.8726766497552102,0.9348210161078224,-0.10696041153232334,-0.14589980181147805,-0.06972349013242521,-0.4308227477655255,-0.5876655915433837,-0.28083722914226383,-34.355881002035524,-46.86328481207207,-22.395313328729173,-0.04099970042057083,-0.05679231982406796,-0.02631998966565707,-3.269513590157163,-4.528893127916105,-2.098882748457502,0.8835483564419754,0.8559291114953848,0.9405665201763956,-0.13179996624856183,-0.16832105202370148,-0.06318902336908395,-0.6193892883369008,-0.7910188416016877,-0.2969545845062595,-125.12914915896984,-159.80178618215913,-59.9908251527797,0.8726766497552102,-0.14589980181147805,-0.6856509677861343,0.8427166555117617,-0.1866384667486178,-0.8771008854258954,0.9348210161078224,-0.06972349013242521,-0.3276630803686493,-138.5153470275019,-177.19209806583746,-66.19456169063622,-0.06626167944923356,-0.0860820438242077,-0.03070849586238977,-13.386197868532031,-17.390311883678322,-6.20373653785652,0.9821
06077000101,06077000101,Census Tract 1.01; San Joaquin County; California,1186,734,190,Stockton city,California,39753,0.3586163168363866,0.22401049156346,06077,1186,734,190,0.010813,0.009493868073,0.003212018401,0.8998093794629743,0.8521268398896863,0.9242501854331182,-0.11134649496187912,-0.1735342124999336,-0.08195812752948947,-1.4279317249270396,-2.225440571557473,-1.0510488943099745,-120.3989650022799,-187.6425439761782,-88.62132329763698,0.8903598496213684,0.8385996353011373,0.9169982376539784,-0.12314139100640809,-0.1924641484501773,-0.09051463671115764,-1.5791920430894164,-2.468202196909436,-1.1607794333746884,-133.15278609522903,-208.11148371917676,-120.3989650022799,-0.15126031816237684,-0.24276162535196288,-0.10973053906471386,-12.753821092949144,-20.46893974299856,-9.252153378137765,0.9364644355137818,0.9157819862564948,0.957394658411168,-0.0678462118546553,-0.09196295079767731,-0.04450133621962862,-0.1599556881918281,-0.21681383058653955,-0.10491730733199664,-21.79232809152971,-29.538669017239723,-14.293911080653492,0.9303372658209136,0.9077605525560288,0.9532352636402224,-0.07487901080434226,-0.1016120905278907,-0.04905896596942077,-0.17653636624533325,-0.2395628499321125,-0.11566247324801424,-24.051276055222512,-32.637990453966275,-15.757830142781232,-0.01658067805350516,-0.02274901934557291,-0.01074516591601762,-2.258947963692801,-3.099321436726555,-1.4639190621277416,0.9157819862564948,0.8953469126222318,0.957394658411168,-0.09196295079767731,-0.11688551767187907,-0.04450133621962862,-0.16588598327061835,-0.2108421800400147,-0.08027306487686044,-87.30841224769387,-110.969568442113,-42.24898151413707,0.9077605525560288,-0.1016120905278907,-0.18329143859777017,0.8855038921566958,-0.12930051336583326,-0.23323678297661488,0.9532352636402224,-0.04905896596942077,-0.0884942766351807,-96.46917820935272,-122.75620156663942,-46.57593507114773,-0.01740545532715182,-0.02239460293660017,-0.00822121175832026,-9.160765961658852,-11.786633124526404,-4.326953557010663,0.9924
06077003601,06077003601,Census Tract 36.01; San Joaquin County; California,1839,1548,807,Stockton city,California,591949,0.7377083523371064,0.2226984315142056,06077,1839,1548,807,0.010813,0.009493868073,0.003212018401,0.7708008276821412,0.6739599322396632,0.8234595005896195,-0.2973520059742006,-0.4837677318247392,-0.21438880635170607,-5.9128764554616176,-9.619773110482242,-4.263144353905954,-321.5267240599031,-523.0980484220904,-231.8186163080997,0.7509938656370955,0.6478843444750647,0.80761889106649,-0.33156879936917133,-0.5434853589651559,-0.23820778718965305,-6.5932810533175035,-10.807264515955534,-4.7367873364994795,-358.5253427578849,-587.670718649023,-321.5267240599031,-0.6804045978558859,-1.187491405473292,-0.4736429825935255,-36.99861869798183,-64.57267022693267,-25.755463980072083,0.8505539591253821,0.8049800987878116,0.8982005015192102,-0.17570436216450283,-0.24226673616634908,-0.1133371650412206,-0.8736380175441278,-1.2045997520715814,-0.5635355603065814,-56.43656444083513,-77.81652145165255,-36.40410596295745,0.8368970894954234,0.7877051011725752,0.8886088260767719,-0.19489004389167316,-0.26951063095999167,-0.1253545662099966,-0.969033150270912,-1.340061967946534,-0.6232885362929853,-62.5990407151752,-86.56731059086137,-40.26411733158819,-0.09539513272678413,-0.13546221587495255,-0.05975297598640394,-6.162476274340061,-8.750789139208822,-3.8600113686307456,0.8049800987878116,0.7614089462120944,0.8982005015192102,-0.24226673616634908,-0.3133546761892719,-0.1133371650412206,-1.85613908433317,-2.4007830003294552,-0.8683385307840249,-230.0048431639616,-297.49479557985813,-107.60080926691758,0.7877051011725752,-0.26951063095999167,-2.064869588306356,0.7409344242011938,-0.3496471041659408,-2.6788393075997496,0.8886088260767719,-0.1253545662099966,-0.960410469154302,-255.869837460515,-331.950347905793,-119.00997139458512,-0.20873050397318593,-0.2780563072702944,-0.09207193837027704,-25.8649942965534,-34.45555232593487,-11.40916212766754,0.7394
06077001101,06077001101,Census Tract 11.01; San Joaquin County; California,3378,2182,933,Stockton city,California,73688,0.57726416332455,0.19622119875843588,06077,3378,2182,933,0.010813,0.009493868073,0.003212018401,0.8229755800639901,0.74430146758052,0.8647015316086414,-0.21510288303116537,-0.3435416206428722,-0.15646840377356228,-7.856915447901618,-12.54830910767043,-5.71521404731192,-232.5907474215991,-371.47155440113767,-169.18928500035287,0.8070968337467541,0.7226429378958925,0.8522222154250283,-0.23900870154295992,-0.38380927503655327,-0.1734028776770042,-8.730106881290439,-14.019138096097503,-6.333767958533846,-258.4401089784026,-415.01296909702506,-232.5907474215991,-0.8731914333888211,-1.4708289884270744,-0.6185539112219258,-25.84936155680347,-43.54141469588734,-18.311246631791764,0.8859077960427433,0.8501374028362184,0.9227930953064686,-0.1287856416513034,-0.1762804420365599,-0.08366653921255257,-0.9026101583770384,-1.2354833634032163,-0.5863873273541785,-41.36618507685786,-56.62160235578443,-26.873846349870696,0.8752404401661272,0.8364462458719214,0.915408139973205,-0.1425431848306649,-0.19553408833533376,-0.09240890083113208,-0.9990316077620892,-1.3704249338472685,-0.647659254130773,-45.78513326132398,-62.80590897558517,-29.681908988578044,-0.0964214493850506,-0.13494157044405197,-0.06127192677659443,-4.418948184466114,-6.184306619800732,-2.8080626387073524,0.8501374028362184,0.8154593048504444,0.9227930953064686,-0.1762804420365599,-0.22630276465286084,-0.08366653921255257,-1.5614531820886932,-2.004539856494077,-0.7410997066860888,-167.3583260545223,-214.84885921694288,-79.43190854084553,0.8364462458719214,-0.19553408833533376,-1.7319977242551778,0.7989921673938907,-0.2515767247903641,-2.228411007625536,0.915408139973205,-0.09240890083113208,-0.8185376130731735,-185.6374838429987,-238.84362353971449,-87.731791326170793,-0.17054454216648465,-0.22387115113145928,-0.0774379063870847,-18.27915778847638,-23.994764322771623,-8.299882785325261,0.6292
06077001102,06077001102,Census Tract 11.02; San Joaquin County; California,3586,2201,798,Stockton city,California,66425,0.5669875003237629,0.1826914347644449,06077,3586,2201,798,0.010813,0.009493868073,0.003212018401,0.8264353288462946,0.7490493564767494,0.8674124524227197,-0.2100160352486408,-0.3350255111407203,-0.1528540975022409,-8.143459553468782,-12.990754235145088,-5.926981523662148,-227.09033891435533,-362.2630851964609,-165.2811356291731,0.8108299121253031,0.7277152544815759,0.8551616523704252,-0.23330427879609747,-0.3741638557685583,-0.16936955396455974,-9.046470931507216,-14.50835990791756,-6.567375251449362,-252.27191666222024,-404.5833772425421,-227.09033891435533,-0.9030113780384356,-1.517605672772472,-0.640393727787214,-25.181577747864903,-42.32029204608121,-17.858163072705356,0.8882216958065502,0.8531146409485959,0.9243910355192324,-0.12584505053318862,-0.172175405275051,-0.08179326883919613,-0.8896807761902161,-1.2172202844447548,-0.5782499875813528,-40.421661798737674,-55.30305699430962,-26.27214845894379,0.8777554098122248,0.8396690293418838,0.917151958252117,-0.13926953775645382,-0.19094543808979172,-0.09033185940721589,-0.9845872358574592,-1.3499178938698495,-0.6386148557421617,-44.733631797249394,-61.33202607314173,-29.014759461252236,-0.09490645966724298,-0.13269760942509468,-0.06036486816080888,-4.311969998511721,-6.028969078832107,-2.742611002308445,0.8531146409485959,0.819049251268286,0.9243910355192324,-0.172175405275051,-0.22092779945957383,-0.08179326883919613,-1.3044192453111203,-1.673772586618461,-0.6196745338877624,-163.46105830966422,-209.74593817273947,-77.65345036187499,0.8396690293418838,-0.19094543808979172,-1.446623017095806,0.8028622152952318,-0.24554373209888303,-1.860265519361683,0.917151958252117,-0.09033185940721589,-0.6843638072887113,-181.28107983656716,-233.11597986988508,-85.75987560008913,-0.14220377178468535,-0.1864929327432221,-0.06468927340094888,-17.820021526902927,-23.370041697145627,-8.106425238214145,0.7429
06077000402,06077000402,Census Tract 4.02; San Joaquin County; California,2924,1909,762,Stockton city,California,61150,0.4771011651395679,0.2238553729644852,06077,2924,1909,762,0.010813,0.009493868073,0.003212018401,0.8573232728631657,0.7918899345477881,0.8914891374612474,-0.16642115250218625,-0.2628017561191177,-0.12171865923993892,-5.261772859945953,-8.309058837190442,-3.848404653544907,-179.951192200614,-284.16753889160196,-131.61438623614595,0.8442266830238457,0.773626441830486,0.8813078964196543,-0.1845159838092376,-0.29261352240480437,-0.1346772269515985,-5.833880977485232,-9.25162377193945,-4.258118436100803,-199.51713329292855,-316.40300177631497,-179.951192200614,-0.5721081175392788,-0.942564934749008,-0.4097137825558956,-19.5659410923146,-32.235462884712994,-14.0120992666175,0.9087199162112116,0.879603963627812,0.9384861281829668,-0.1004490846523632,-0.13687527722775397,-0.06554585088661062,-0.6159279844816977,-0.8392840404671695,-0.4019103207107044,-32.26443082669972,-43.96459090975221,-21.053447915699547,0.9000632946059904,0.8683921630926944,0.93254681563154,-0.11103297511733062,-0.1515534599467101,-0.07233222315254943,-0.6808256821025699,-0.92928688647845,-0.4435226122130923,-35.66399591946411,-48.67925020840493,-23.2332431751227,-0.06489769762087216,-0.09000284601128061,-0.04161229150238799,-3.399565092764388,-4.71465929865273,-2.1797952594231527,0.879603963627812,0.8511306170469715,0.9384861281829668,-0.13687527722775397,-0.1749077990749954,-0.06554585088661062,-0.990200578235165,-1.2653402958498798,-0.4741801497201086,-129.9475824455597,-166.05515693567978,-62.22836610500112,0.8683921630926944,-0.1515534599467101,-1.0963873587124553,0.8375212493811148,-0.19399955611747,-1.4034563183038629,0.93254681563154,-0.07233222315254943,-0.5232749890362705,-143.88285547407548,-184.180619199982,-68.67125840371004,-0.10618678047729024,-0.13811602245398302,-0.04909483931616187,-13.93527302851578,-18.125462264302236,-6.442892298708908,0.9701
06077000600,06077000600,Census Tract 6; San Joaquin County; California,1343,921,325,Stockton city,California,49296,0.3828092148186463,0.2330414922611794,06077,1343,921,325,0.010813,0.009493868073,0.003212018401,0.8909665786245703,0.8394659665569396,0.9174644507987438,-0.12237655596885584,-0.1912335220705718,-0.08996048743839696,-1.7771350906853327,-2.7770662435822313,-1.3063935141516718,-132.3257699691238,-206.78080741490928,-97.27427506713865,0.8807396630212704,0.8249039878669021,0.9095952213976396,-0.13540929514815028,-0.2122622931983565,-0.0993901204356029,-1.9663946914308224,-3.082443092843192,-1.4433293149588438,-146.4180708436949,-229.5192176353829,-132.3257699691238,-0.18925960074548964,-0.30537684926096054,-0.13693580080717194,-14.092300874571082,-22.738410220473607,-10.196262159878774,0.9307314115162968,0.9082760121082502,0.9535031042778248,-0.07442382155218628,-0.10098691000199836,-0.04876428352836005,-0.2201656802387921,-0.2987464399448123,-0.14425786570030447,-23.905068429836273,-32.43718131865497,-15.66317760046737,0.924074122193636,0.8995796634844834,0.9489740188837044,-0.08216427230547865,-0.11163028755734956,-0.05376962920051102,-0.24306401534052435,-0.33023241326142105,-0.15906502437283623,-26.391315454997216,-35.85585377431281,-17.270903840698832,-0.02289833510173225,-0.03148597331660874,-0.01480715867253176,-2.4862470251609396,-3.418672455657844,-1.607726240231462,0.9082760121082502,0.8861357389078317,0.9535031042778248,-0.10098691000199836,-0.12849528135780502,-0.04876428352836005,-0.3115958302141414,-0.39647310599455554,-0.1504625442101006,-95.87564006588966,-121.99172492140173,-46.29616744926172,0.8995796634844834,-0.11163028755734956,-0.3444360474816723,0.8754881613386575,-0.14221989989100342,-0.43882051424914736,0.9489740188837044,-0.05376962920051102,-0.1659065739382285,-105.980322302053,-135.02169669204534,-51.04817659637799,-0.03284021726753089,-0.04234740825459182,-0.01544402972812789,-10.10468223616335,-13.02997177064364,-4.752009147116274,0.9538
06077000700,06077000700,Census Tract 7; San Joaquin County; California,3421,2271,847,Stockton city,California,73424,0.3904450622302379,0.22928789125473464,06077,3421,2271,847,0.010813,0.009493868073,0.003212018401,0.8881936660340382,0.8355090870413915,0.9153330744666056,-0.12588058015004702,-0.1968750735447831,-0.09249848814075964,-4.656482905728771,-7.282659592390149,-3.4216368269021022,-136.11467131624585,-212.88101702397395,-100.0186152266034,0.8777249404256641,0.8206279325968496,0.9072710868596314,-0.13930908641497308,-0.21857904207030032,-0.10220640168456636,-5.15322044695686,-8.085517017300964,-3.780744907061454,-150.6349151405104,-236.3495181906157,-136.11467131624585,-0.49673754122808944,-0.8028574249108145,-0.3591080801593516,-14.520243824264526,-23.46850116664175,-10.497166914918198,0.9289292315283698,0.9059197471595324,0.9522781255218564,-0.07650827001611012,-0.10385053768333434,-0.05011337885346413,-0.558089100414479,-0.757537102081226,-0.3655517307759108,-24.574597112042227,-33.356983799261386,-16.096509501361112,0.9221060944689412,0.8970129215135387,0.9476330288675188,-0.08447390815253128,-0.1148111426451808,-0.05526081250572592,-0.6161943983234041,-0.8374891668954916,-0.4030996535799305,-27.133174739031443,-36.877550281615655,-17.749874662260257,-0.05810529790892504,-0.07995206481426553,-0.03754792280401969,-2.558577626989214,-3.5205664823542726,-1.6533651608991498,0.9059197471595324,0.8832481970586497,0.9522781255218564,-0.10385053768333434,-0.13218459242843805,-0.05011337885346413,-0.8350939785521104,-1.062936790283639,-0.4029770269754168,-98.59433040756912,-125.49430817988656,-47.57698075270565,0.8970129215135387,-0.1148111426451808,-0.92323155982142,0.8723505426478307,-0.14632816867943596,-1.1766696184988985,0.9476330288675188,-0.05526081250572592,-0.4443691174151195,-109.00018415837306,-138.92203288062558,-52.463886353615045,-0.08813758126930948,-0.11373282821525944,-0.04139209043970265,-10.405853750803953,-13.427724700739011,-4.8869056009094045,0.9916
06077001900,06077001900,Census Tract 19; San Joaquin County; California,3548,2177,643,Stockton city,California,90587,0.4377126820800408,0.25128390997740446,06077,3548,2177,643,0.010813,0.009493868073,0.003212018401,0.8712197370770223,0.8114268113429525,0.9022491238455752,-0.14781605310623558,-0.2323970394137573,-0.10834133674498891,-5.670892516979449,-8.915801796118037,-4.156463813745209,-159.8334982237725,-251.29091871809575,-117.1494874223565,0.8592914215071995,0.7946470747800778,0.8930157445458996,-0.1637495440673634,-0.2584202871152009,-0.11980108537560231,-6.28217331336142,-9.914171307118014,-4.596111615118344,-177.06238200004,-279.4298564576667,-159.8334982237725,-0.6112807963819709,-0.9983695109999768,-0.43964780137313575,-17.228883776267498,-28.138937739570935,-12.391426194282294,0.9178507296525206,0.8914693607426645,0.944730175706474,-0.08950177593537399,-0.12174354390253068,-0.05850329090228853,-0.6258469016203089,-0.8512995295053246,-0.40908800929521894,-28.748135122660027,-39.104250321787994,-18.791364689720663,0.9100164925153876,0.8812863904988237,0.939374066075111,-0.09888118317052448,-0.13470491633710838,-0.06453864984605766,-0.6914330075473308,-0.941932756546368,-0.4512906433284443,-31.760817985637615,-43.26746699799577,-20.729933088123303,-0.06558610592702196,-0.09063322704104326,-0.04220263403322538,-3.012682862977582,-4.163216676207775,-1.938568398402636,0.8914693607426645,0.8655818838051698,0.944730175706474,-0.12174354390253068,-0.15529220136160551,-0.05850329090228853,-0.7431904239457205,-0.947990121412892,-0.35713668400109577,-115.58171445501095,-147.43236724928337,-55.54225256626684,0.8812863904988237,-0.13470491633710838,-0.8223138629864329,0.8531766757065655,-0.1720901760140612,-1.050534318034792,0.939374066075111,-0.06453864984605766,-0.3939798777204725,-127.88707044890091,-163.3801427736846,-61.27214272480131,-0.0791234390407124,-0.10254419662189984,-0.03684319371937666,-12.305355993889952,-15.94777552440122,-5.729890158534474,0.96
06077003209,06077003209,Census Tract 32.09; San Joaquin County; California,3237,2004,593,Stockton city,California,57903,0.5865498160841424,0.19646739851786008,06077,3237,2004,593,0.010813,0.009493868073,0.003212018401,0.8198619231866306,0.7400373189872487,0.8622593202551782,-0.219717578922571,-0.3512832047017762,-0.15974391521109765,-7.690484607540153,-12.29550267162927,-5.591305561909887,-237.580618088976,-379.84252924403063,-172.73109551775983,0.803738530765535,0.71809017256357,0.8495749275670793,-0.24418571677474793,-0.3925827677463077,-0.17705921814770562,-8.546910563306076,-13.74105680275335,-6.1973702717154024,-264.03801554853493,-424.4997467640825,-237.580618088976,-0.8564259557659231,-1.44555413112408,-0.6060647098055156,-26.457397459558944,-44.6572175200519,-18.723037065354205,0.8838222172031831,0.8474562054481612,0.9213516250663644,-0.13144926721174358,-0.1800019795373011,-0.08536195388809405,-0.846123800024501,-1.158652019662434,-0.5494650699342787,-42.22174650820863,-57.81696704902366,-27.41841666338716,0.8729741944823117,0.8335448844634427,0.9138353350419204,-0.14550923305701688,-0.19969544368772105,-0.09428904930025166,-0.9366261815254496,-1.2854165812005216,-0.6069277553758698,-46.73783340945357,-64.14254397208191,-30.28581613652045,-0.09050238150094848,-0.12676456153808746,-0.05746268544159116,-4.516086901244933,-6.325576923058257,-2.8673994731332915,0.8474562054481612,0.8122290819980438,0.9213516250663644,-0.1800019795373011,-0.2311797523182117,-0.08536195388809405,-1.0133866226373474,-1.3015105113071452,-0.48057617129957503,-170.8915046605982,-219.47900696579177,-81.04151286670742,0.8335448844634427,-0.19969544368772105,-1.1242581429102014,0.7955113657797654,-0.25705306425106,-1.447173732697654,0.9138353350419204,-0.09428904930025166,-0.530834502307613,-189.5882197150424,-244.0427879759956,-89.51677947851822,-0.11087152027285407,-0.1456632213905087,-0.05025833100803795,-18.69671505444419,-24.56378101020383,-8.475266611810783,0.4362
06077002800,06077002800,Census Tract 28; San Joaquin County; California,4297,2730,987,Stockton city,California,192212,0.4555836896885857,0.28875563351291866,06077,4297,2730,987,0.010813,0.009493868073,0.003212018401,0.8648870537115746,0.8025036758014727,0.8973511931916746,-0.15622033617985376,-0.24610021131839008,-0.11439089576872008,-7.258537497499523,-11.434667570683777,-5.31499692430499,-168.92104951127584,-266.10815849857516,-123.690875594717,0.8524233467085367,0.7850399051501906,0.8876846071504199,-0.1731260105220032,-0.2738205961755334,-0.12652623684680844,-8.044033637974684,-12.722652591398644,-5.878846871208446,-187.201155177442,-296.08221064460423,-168.92104951127584,-0.7854961404751606,-1.2879850207148689,-0.5638499469034564,-18.280105666166175,-29.974052146029063,-13.12194430773694,0.913696659632392,0.886066186474797,0.9418920476404858,-0.09445513394164136,-0.12858386344533387,-0.06169279431234097,-0.8282591452302579,-1.1275274978005685,-0.5409724061751483,-30.339162828947178,-41.30137354580837,-19.815839054034736,0.9054870444884202,0.8754125732553981,0.9362702916243169,-0.10437803178617258,-0.1423185256310615,-0.06806763916979557,-0.9152711534075636,-1.2479641441453362,-0.5968722110060121,-33.526415875734926,-45.712972313015975,-21.863450952601173,-0.08701200817730559,-0.1204366463447677,-0.05589980483086376,-3.1872530467877507,-4.411598767207607,-2.047611898566438,0.886066186474797,0.8589950175648942,0.9418920476404858,-0.12858386344533387,-0.1641511062949249,-0.06169279431234097,-1.2048883788003806,-1.5381693708874036,-0.5780891080027607,-122.0758235866647,-155.84289472010167,-58.57032502560899,0.8754125732553981,-0.1423185256310615,-1.3335883136982598,0.846037687058842,-0.18198044282919745,-1.7052382379773945,0.9362702916243169,-0.06806763916979557,-0.6378242588964644,-135.1153306685167,-172.76983160865194,-64.62251863186063,-0.12869993489787923,-0.1670688670899909,-0.05973515089370374,-13.039507081852,-16.926936888550244,-6.052193606251645,0.7815
06077003109,06077003109,Census Tract 31.09; San Joaquin County; California,2858,2068,879,Stockton city,California,98153,0.6097583197962482,0.21352467590076385,06077,2858,2068,879,0.010813,0.009493868073,0.003212018401,0.8121310880429005,0.7294860613277813,0.8561853941865092,-0.23132830982967548,-0.370828111752869,-0.16797133750469306,-7.148866914550107,-11.459906576272822,-5.190911299028508,-250.13530141882808,-400.9764372383772,-181.62740724382465,0.7954057917241186,0.7068360606826393,0.8429942189393104,-0.25721991265917704,-0.4147552107545738,-0.18624775536211943,-7.949009460738162,-12.817410052335353,-5.755717565212048,-278.1318915583681,-448.47480938892056,-250.13530141882808,-0.8001425461880549,-1.3575034760625293,-0.56480626618354,-27.99659013954006,-47.49837215054336,-19.76229062923513,0.8786309804443674,0.8407917587496628,0.9177586624927684,-0.13813423639381606,-0.18935514007308413,-0.08961107191715531,-0.9175503184291836,-1.2577828176855876,-0.5952374278737986,-44.368970910502114,-60.82121942386787,-28.783241193123725,0.8673355823072404,0.8263371744335768,0.9099160835578514,-0.1529562725189398,-0.2101597640036739,-0.09900244436818026,-1.0160050123661966,-1.39597657624005,-0.6576191878768587,-49.12983618792053,-67.5037029129618,-31.79976730545738,-0.0984546939370129,-0.13819375855446236,-0.06238176000306006,-4.760865277418418,-6.682483489093924,-3.016526112333658,0.8407917587496628,0.8042113297731438,0.9177586624927684,-0.18935514007308413,-0.2434542550924833,-0.08961107191715531,-1.5801894798237024,-2.0316525475198435,-0.7478142556075356,-179.7712718798296,-231.1322579658525,-85.07556946615877,0.8263371744335768,-0.2101597640036739,-1.7538063557855472,0.7868776424738309,-0.2708456131199038,-2.2602364442987137,0.9099160835578514,-0.09900244436818026,-0.8261862921019661,-199.5229073703694,-257.1372519111165,-93.99161457360252,-0.17361687596184483,-0.22858389677887023,-0.07837203649443059,-19.7516354905398,-26.00499394526397,-8.916045107443752,0.7897
06077003403,06077003403,Census Tract 34.03; San Joaquin County; California,3125,2073,822,Stockton city,California,86405,0.6898375429835834,0.2448137495885786,06077,3125,2073,822,0.010813,0.009493868073,0.003212018401,0.7860118192319859,0.6942213917919406,0.8355543843868923,-0.27224550004490067,-0.44046267058809063,-0.1968101881647997,-9.199345599954722,-14.8835089283407,-6.650339264456185,-294.3790591985511,-476.2722857069024,-212.8108564625979,0.7673119894445476,0.6693415593141732,0.8206768723452781,-0.30325084679556985,-0.4940055433351981,-0.21850637406445209,-10.247035645001551,-16.692756062760928,-7.383466946121625,-327.90514064004964,-534.1681940083497,-294.3790591985511,-1.0476900450468296,-1.8092471344202288,-0.7331276816654402,-33.52608144149855,-57.89590830144732,-23.46008581329409,0.8609519922835478,0.8181963990477048,0.9054686472525972,-0.16150494912921676,-0.2222004413168961,-0.10440047044614166,-1.075382988308486,-1.4795247815944557,-0.6951520092387901,-51.875686845561304,-71.37119062201909,-33.53362321460637,0.8481581290650632,0.8019426663450114,0.8965216024891758,-0.17902542666461774,-0.24697193698106645,-0.11542209047001026,-1.1920433358098914,-1.644466135873903,-0.7685396220715432,-57.50329646936283,-79.32784061137978,-37.07378784715597,-0.1166603475014054,-0.16494135427944734,-0.07338761283275319,-5.627609623801516,-7.956649989360701,-3.5401646325495992,0.8181963990477048,0.7771494619099528,0.9054686472525972,-0.2222004413168961,-0.28675377004361685,-0.10440047044614166,-1.7340432573637412,-2.2378148239526308,-0.8147370489896891,-210.95416756249895,-272.2402462229478,-99.11642931748042,0.8019426663450114,-0.24697193698106645,-1.927359007668705,0.7578007062782731,-0.31960816572898326,-2.494209199118248,0.8965216024891758,-0.11542209047001026,-0.9007493258976256,-234.47189874315143,-303.4317760484487,-109.58020996321478,-0.19331575030496384,-0.25639437516561747,-0.08601227690793645,-23.517731180652536,-31.191529825500908,-10.46378064573436,0.8208
