geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06073020705,06073020705,Census Tract 207.05; San Diego County; California,3250,2024,762,Escondido city,California,104531,0.5817211562876909,0.2103539828325583,06073,3250,2024,762,0.009244,0.009493868073,0.003212018401,0.8214795921250733,0.7422516738423061,0.8635284397579307,-0.21731569425007255,-0.34725192982515724,-0.15803945065240213,-6.5288154023549305,-10.4324897277372,-4.747979215950117,-200.8866277647671,-320.9996839303754,-146.09166818308054,0.8054831442351699,0.7204540784284911,0.8509505236755618,-0.24149090785696037,-0.3880135180597154,-0.17515645407989155,-7.255111344746661,-11.65709012306803,-5.262225349922183,-223.23419522297417,-358.6796960944009,-200.8866277647671,-0.7262959423917303,-1.22460039533083,-0.5142461339720654,-22.347567458207088,-37.680012164025534,-15.822957968371243,0.88490613175822,0.8488494058391071,0.9221009270437496,-0.13006336391081394,-0.1780652647232251,-0.08447998551090746,-0.8455582183912472,-1.1576245875047488,-0.5492149663859502,-41.77659181774937,-57.19489068699352,-27.135126797724816,0.8741519383318906,0.8350523718212651,0.914652876451702,-0.14396588985235245,-0.19752968046660468,-0.09331094423426844,-0.9359402807399207,-1.2841651920464263,-0.606626135067794,-46.24210873220952,-63.44689684023845,-29.971646989515513,-0.09038206234867352,-0.12654060454167748,-0.0574111686818437,-4.465516914460154,-6.252006153244935,-2.836520191790697,0.8488494058391071,0.813907239643677,0.9221009270437496,-0.1780652647232251,-0.22864123980245368,-0.08447998551090746,-1.2881824363295833,-1.6540656022495184,-0.6111558799841242,-169.05281316661197,-217.0689766731651,-80.2041837249507,0.8350523718212651,-0.19752968046660468,-1.428994393861064,0.79731953107575,-0.2542023129055823,-1.8389827756037225,0.914652876451702,-0.09331094423426844,-0.6750419272773298,-187.532072685179,-241.3363222577063,-88.58817943272045,-0.14081195753148057,-0.1849171733542041,-0.06388604729320557,-18.479259518567005,-24.26734558454122,-8.38399570776976,0.3897
06073020025,06073020025,Census Tract 200.25; San Diego County; California,3499,2215,770,Escondido city,California,8089,0.6496271935838132,0.19778353951127867,06073,3499,2215,770,0.009244,0.009493868073,0.003212018401,0.7990204150058319,0.7117105045578145,0.8458509750750942,-0.25153247804400747,-0.4050656743099495,-0.18224135157049445,-8.13575662840878,-13.101750399530786,-5.894552049657861,-232.51662270388053,-374.4427093321174,-168.4639053917651,0.7812925142819286,0.6879133116668047,0.831808281158082,-0.27993034839080905,-0.45367153541049154,-0.20220010145577497,-9.054278815695712,-14.673895116997713,-6.540112944762287,-258.7676140524639,-419.3739673334584,-232.51662270388053,-0.918522187286932,-1.5721447174669247,-0.6455608951044258,-26.25099134858337,-44.931258001341085,-18.449868393953295,0.8697842620509421,0.8294653140596848,0.911619147352902,-0.14971038639169051,-0.20559592191463744,-0.09694931584503506,-1.0651326227427098,-1.46273701385823,-0.6897576150058289,-48.08725159109299,-66.03778843603746,-31.14029864586135,0.8577341465516927,0.8141005585754821,0.9032225718469546,-0.16586241088832931,-0.22834948270985808,-0.10714682202322516,-1.1800481515136934,-1.6246199698152135,-0.7623090041432059,-53.275311580753645,-73.34627403228956,-34.41575639472713,-0.11491552877098354,-0.16188295595698388,-0.07255138913737702,-5.1880599896606565,-7.308485596252093,-3.27545774886578,0.8294653140596848,0.7906223079531579,0.911619147352902,-0.20559592191463744,-0.26482644107133785,-0.09694931584503506,-1.5029634304333703,-1.9359550162055104,-0.7087264910882859,-195.1900559004377,-251.422729377339,-92.04240144003712,0.8141005585754821,-0.22834948270985808,-1.669298294806594,0.7722643206964046,-0.2948934363537995,-2.1557531228591778,0.9032225718469546,-0.10714682202322516,-0.7832731004018771,-216.7919863385187,-279.96793803365944,-101.72377927297104,-0.16633486437322365,-0.2197981066536674,-0.07454660931359125,-21.601930438080995,-28.54520865632044,-9.68137783293393,0.6321
06073020500,06073020500,Census Tract 205; San Diego County; California,3039,2278,781,Escondido city,California,40442,0.371534065657043,0.19395567845215103,06073,3039,2278,781,0.009244,0.009493868073,0.003212018401,0.8950769189823377,0.8453430147680161,0.920620735044342,-0.1172224183112164,-0.18295175157320695,-0.08622363361372122,-3.29307266196654,-5.139575008298341,-2.422238806871601,-108.36040348688844,-169.1205991542725,-79.7051269125239,0.8852101685825355,0.8312588177131016,0.9130379464307554,-0.12967522910550666,-0.20299475769908432,-0.0952447309656694,-3.642903448450112,-5.70263347857765,-2.675664128568763,-119.87178178513037,-187.64835401703357,-108.36040348688844,-0.3498307864835719,-0.5630584702793087,-0.2534253216971618,-11.51137829824192,-18.52775486276106,-8.339102392140894,0.9333989188975144,0.9117665011139314,0.9553147989020542,-0.07135328716809715,-0.09677203404410138,-0.04677536781519834,-0.5220904265484332,-0.7080788361301191,-0.3422543333857175,-22.91880713557652,-31.083355405185213,-15.024334213596026,0.9269878094155412,0.9033831693408748,0.95095760529908,-0.07876283791746137,-0.10695000077278229,-0.05157158892009288,-0.5763059457599639,-0.782550793928703,-0.3773481772975727,-25.298768470586648,-34.35253704691409,-16.564889258014606,-0.05421551921153067,-0.07447195779858384,-0.03509384391185527,-2.379961335010126,-3.2691816417288786,-1.540555044418581,0.9117665011139314,0.8904167746744489,0.9553147989020542,-0.09677203404410138,-0.1230695876833818,-0.04677536781519834,-0.7175366619334098,-0.9125254212555998,-0.34682583263186734,-91.87409243705632,-116.84064292645324,-44.40791711035433,0.9033831693408748,-0.10695000077278229,-0.7930033434380975,0.8801418391126475,-0.1361805058695909,-1.0097390900922731,0.95095760529908,-0.05157158892009288,-0.3823884258489556,-101.53691977440428,-129.28797568402985,-48.96138615223503,-0.07546668150468772,-0.09721366883667336,-0.03556259321708827,-9.66282733734798,-12.447332757576616,-4.5534690418807,0.9063
06073020405,06073020405,Census Tract 204.05; San Diego County; California,2023,1646,873,Escondido city,California,0,NA,NA,06073,2023,1646,873,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1407
06073020602,06073020602,Census Tract 206.02; San Diego County; California,4246,2897,1035,Escondido city,California,67023,0.49181012100391464,0.21659749315464444,06073,4246,2897,1035,0.009244,0.009493868073,0.003212018401,0.8521909086001901,0.784715463190985,0.8875039936967685,-0.17344598482351956,-0.27434725949400446,-0.12675549304814485,-6.807759067026779,-10.768136519473904,-4.975156144271518,-160.33346837086148,-253.60660667625777,-117.17277777370508,0.83866899236912,0.7659200380972361,0.8769752716997957,-0.19236553288460448,-0.30561932089449617,-0.1402830071385614,-7.550351782493515,-11.995565679972676,-5.506111396980707,-177.82269859852838,-282.5145002348723,-160.33346837086148,-0.7425927154667367,-1.2274291604987724,-0.5309552527091883,-17.489230227666905,-28.90789355861452,-12.504834025181072,0.9053335121844572,0.8752136464080563,0.9361649931348694,-0.10456531934527012,-0.14257816260529804,-0.06818777387880183,-0.9730030193564716,-1.3267207863744568,-0.6345020536703563,-33.58657298434489,-45.796368186898754,-21.902038442193863,0.8963744238270231,0.8636255627016647,0.9300100395718056,-0.11560523528834406,-0.15790921805477545,-0.0752572095462746,-1.0757318362654833,-1.4693795888881962,-0.7002846887989744,-37.132614299809575,-50.72073140794602,-24.172754187054693,-0.1027288169090117,-0.1426588025137394,-0.06578263512861815,-3.5460413154646777,-4.924363221047271,-2.270715744860827,0.8752136464080563,0.8457961276021922,0.9361649931348694,-0.14257816260529804,-0.18231801655911015,-0.06818777387880183,-1.400994905170732,-1.791484808422234,-0.6700235299257915,-135.36182658654417,-173.09031965432214,-64.73657293968999,0.8636255627016647,-0.15790921805477545,-1.5516402086529195,0.8317489507569292,-0.20228585691626624,-1.9876918719476735,0.9300100395718056,-0.0752572095462746,-0.7394888896385529,-149.91692837226276,-192.04752385967865,-71.44820189744472,-0.15064530348218774,-0.1962070635254396,-0.06946535971276135,-14.55510178571862,-18.957204205356483,-6.71162895775472,0.938
06073020312,06073020312,Census Tract 203.12; San Diego County; California,2878,2191,959,Escondido city,California,0,NA,NA,06073,2878,2191,959,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6496
06073020305,06073020305,Census Tract 203.05; San Diego County; California,3782,2737,1130,Escondido city,California,103621,0.5192452044000555,0.2228646088858224,06073,3782,2737,1130,0.009244,0.009493868073,0.003212018401,0.8427000015482137,0.7715069006259452,0.8801184602246241,-0.18666191783884395,-0.2961646865227932,-0.1362106866214119,-6.525851470475598,-10.35415674190356,-4.76203566251935,-172.55027685022733,-273.77463622167005,-125.91315871283317,0.8284003890643,0.7517506224816712,0.8689509118989408,-0.20714573918721385,-0.3302283630957438,-0.1508129933538757,-7.241982415742259,-11.545050398344586,-5.272544104550125,-191.4855213046605,-305.2630988457056,-172.55027685022733,-0.7161309452666611,-1.190893656441025,-0.5105084420307753,-18.935244454433132,-31.488462624035567,-13.498372343489562,0.8990508898857382,0.8670833142316755,0.9318509506108588,-0.11228408897642218,-0.15329171209585812,-0.07313299336601771,-0.9871224785333074,-1.347632564525254,-0.6429336723672603,-36.065855993178936,-49.23757999726906,-23.490452041185986,0.8895343078655337,0.8548047205329783,0.9252968801451372,-0.12418373429523176,-0.1698578353386855,-0.08073421780385244,-1.0917357633526477,-1.4932702304155818,-0.7097582739235765,-39.88804396611793,-54.55864926618859,-25.931979317631583,-0.10461328481934028,-0.14563766589032778,-0.0668246015563162,-3.8221879729389943,-5.32106926891954,-2.441527276445605,0.8670833142316755,0.8359354369440755,0.9318509506108588,-0.15329171209585812,-0.1962646345699788,-0.07313299336601771,-1.6445243591942842,-2.105540919243315,-0.7845759396046287,-145.53312913223752,-186.33105480029337,-69.43149908005563,0.8548047205329783,-0.1698578353386855,-1.8222469042540463,0.8210885762057661,-0.21789540005656877,-2.337597305491202,0.9252968801451372,-0.08073421780385244,-0.8661224144714839,-161.26078798708377,-206.86701818506208,-76.64800128066229,-0.17772254505976215,-0.23205638624788616,-0.08154647486685518,-15.727658854846208,-20.535963384768685,-7.216502200606653,0.7509
06073020211,06073020211,Census Tract 202.11; San Diego County; California,3548,2333,636,Escondido city,California,62417,0.4172722322474108,0.18977527188890553,06073,3548,2333,636,0.009244,0.009493868073,0.003212018401,0.878519782367128,0.8217545951150382,0.9078840493292898,-0.13827829500384106,-0.2169083153833889,-0.10146224150403564,-4.5352116953870185,-7.114096458349559,-3.327729375723808,-127.82445590155068,-200.5100467404047,-93.79169604633056,0.8672148376658788,0.8057797619244342,0.8991526418038378,-0.15311680170453998,-0.2410338994016329,-0.11215821820180272,-5.021880764666612,-7.905360414811728,-3.678532939015884,-141.54117149567676,-222.81173660686943,-127.82445590155068,-0.4866690692795936,-0.7912639564621688,-0.3508035632920756,-13.716715594126088,-22.301689866464734,-9.887360859415883,0.922625219553022,0.8976897942571264,0.9479868478487828,-0.08386371714883668,-0.11397055686428892,-0.05486695545328281,-0.6284444156018669,-0.85405420173879,-0.411153153329673,-26.937180265832275,-36.60755258203129,-17.623367052279168,0.915224956139813,0.8880530629888973,0.9429367088203224,-0.09262754833275812,-0.1260588377842263,-0.06051656558271827,-0.6941174021335559,-0.9446394142315636,-0.4534892917322946,-29.7521389684336,-40.4903306571609,-19.43803222170144,-0.06567298653168896,-0.09058521249277374,-0.04233613840262157,-2.8149587026013267,-3.882778075129607,-1.8146651694222704,0.8976897942571264,0.8731777373738006,0.9479868478487828,-0.11397055686428892,-0.1452422080842721,-0.05486695545328281,-0.6881656301642747,-0.8769869903485745,-0.33129216890344376,-108.20214310759036,-137.89103621832933,-52.08996366406349,0.8880530629888973,-0.1260588377842263,-0.7611558803284207,0.8614159716011117,-0.16087933468577614,-0.9714055259576988,0.9429367088203224,-0.06051656558271827,-0.36540508035946945,-119.6785975359152,-152.73671791787717,-57.45362898733796,-0.07299025016414606,-0.09441853560912417,-0.03411291145602568,-11.476454428324852,-14.845681699547828,-5.363665323274478,0.9789
06073020707,06073020707,Census Tract 207.07; San Diego County; California,3319,2106,494,Escondido city,California,43132,0.5064238828331299,0.20593622987309468,06073,3319,2106,494,0.009244,0.009493868073,0.003212018401,0.8471221878433757,0.7776517957373326,0.8835622831873375,-0.18046725059324015,-0.28592257547846,-0.1317821267705411,-5.536886118822104,-8.772343646952255,-4.0431858191781815,-166.8239264483912,-264.3068287722885,-121.8193979866882,0.8331835035517354,0.758339533586424,0.8726917806877413,-0.2002157936842857,-0.31867053702276116,-0.1458799339349008,-6.142787930637406,-9.777078484427264,-4.475718328747527,-185.0794796817537,-294.57904442384046,-166.8239264483912,-0.6059018118153014,-1.0047348374750094,-0.4325325095693451,-18.2555532333625,-30.272215651551953,-13.03201294273411,0.9019815219404412,0.8708734437325806,0.933864565332932,-0.10867016194377306,-0.14827246966445604,-0.07081908568132696,-0.7351004789452212,-1.0029907153458326,-0.47905646657397993,-34.9050559803049,-47.62539009239471,-22.74722063504178,0.8927243991952308,0.8589157217034967,0.927496515027054,-0.12016653840925091,-0.16425858175781125,-0.07817116700522701,-0.8128678411608031,-1.1111289424921,-0.5287896997428004,-38.597713255498725,-52.760158712825266,-25.108722684843325,-0.07776736221558189,-0.10813822714626742,-0.0497332331688205,-3.692657275193822,-5.134768620430552,-2.361502049801543,0.8708734437325806,0.8405292727974322,0.933864565332932,-0.14827246966445604,-0.18972655963762053,-0.07081908568132696,-0.6953935573310065,-0.8898120300090054,-0.33213944591544664,-140.767926585224,-180.12389271437357,-67.23470565090012,0.8589157217034967,-0.16425858175781125,-0.7703679567029716,0.8260534081347506,-0.2105754787187734,-0.9875928522962376,0.927496515027054,-0.07817116700522701,-0.36662049285007736,-155.94493050667444,-199.91758143648536,-74.21467466600757,-0.07497439937196515,-0.09778082228723216,-0.03448104693463072,-15.177003921450437,-19.793688722111774,-6.979969015107434,0.8387
06073020403,06073020403,Census Tract 204.03; San Diego County; California,2514,1881,1002,Escondido city,California,18544,0.4243212848073281,0.1893513035967666,06073,2514,1881,1002,0.009244,0.009493868073,0.003212018401,0.8759954193498773,0.8181782109438933,0.9059368357755888,-0.1415584806849253,-0.22222761083596632,-0.10382971583651528,-3.289736420964944,-5.164439894903129,-2.412941959486566,-130.85665954514496,-205.42720345676727,-95.98018931927471,0.8644741648342473,0.8019230568963527,0.8970315341956342,-0.15677256843382725,-0.24700242922339177,-0.11478801121155384,-3.643302935222179,-5.740192205732959,-2.667606344357964,-144.9205622602299,-228.3290455741034,-130.85665954514496,-0.3535665142572353,-0.5757523108298299,-0.2546643848713974,-14.063902715084936,-22.901842117336116,-10.129848244685656,0.9209758994458536,0.8955397400864437,0.9468624921820442,-0.08580474320956154,-0.11664503007256062,-0.05611956145342754,-0.5184156648886021,-0.7047467139821129,-0.33906353746762846,-27.560641408219144,-37.46659829782631,-18.02570640444596,0.9134254168620192,0.8857136727868122,0.9417065792316104,-0.09478013370308774,-0.12903303937219002,-0.06190189391684457,-0.5726432385201928,-0.7795926704816123,-0.37399927197950855,-30.44355335035581,-41.44564968004318,-19.883002231765474,-0.0542275736315907,-0.07484595649949943,-0.03493573451188009,-2.882911942136667,-3.979051382216875,-1.8572958273195157,0.8955397400864437,0.8705507460803331,0.9468624921820442,-0.11664503007256062,-0.14869811381187595,-0.05611956145342754,-1.1096273519337685,-1.4145437157843572,-0.5338572961789642,-110.74125268800084,-141.17202752338895,-53.27917127534573,0.8857136727868122,-0.12903303937219002,-1.2274726981635022,0.8585656347322971,-0.1647333174612824,-1.5670842959714524,0.9417065792316104,-0.06190189391684457,-0.5888637911439943,-122.50226528577866,-156.39563832050425,-58.768841431536366,-0.11784534622973396,-0.15254058018709515,-0.05500649496503018,-11.76101259777784,-15.223610797115285,-5.489670156190638,0.552
06073020106,06073020106,Census Tract 201.06; San Diego County; California,2460,1626,712,Escondido city,California,69876,0.5306068269430979,0.2187911684111239,06073,2460,1626,712,0.009244,0.009493868073,0.003212018401,0.8388005742894952,0.7661021886364273,0.87707793346155,-0.19217848753507183,-0.3053088932951406,-0.14014953728605997,-4.370184929384542,-6.9427975076658885,-3.1870341137739526,-177.6497938774204,-282.227540962028,-129.55423226723386,0.8241847814927361,0.7459597132898326,0.8656493417677309,-0.21332014671374205,-0.3405549685649894,-0.15520217223051708,-4.850951333105706,-7.744301718360314,-3.529334645043294,-197.1931436221832,-314.8090129414762,-177.6497938774204,-0.4807664037211641,-0.8015042106944259,-0.34230053126934123,-19.543349744762768,-32.5814719794482,-13.914655742656146,0.8964618668854132,0.8637384757672869,0.930070213360913,-0.11549641645585042,-0.15775784922822567,-0.07518764243227173,-0.6032079758367508,-0.8239285323773956,-0.3926856519989512,-37.09766149057508,-50.67211146232445,-24.15040910202652,0.8867169343341432,0.8511782007955404,0.9233520322017722,-0.1277556131832801,-0.1748421177438116,-0.08301055840583083,-0.6672345964909433,-0.9131552577267268,-0.4335427231908993,-41.03533803757339,-56.15960994629315,-26.663144107681383,-0.06402662065419251,-0.08922672534933107,-0.04085707119194809,-3.937676546998309,-5.4874984839687,-2.512735005654864,0.8637384757672869,0.8318855928881341,0.930070213360913,-0.15775784922822567,-0.20208837434990012,-0.07518764243227173,-1.066385332133735,-1.366043459997472,-0.5082409492759818,-149.7732208052999,-191.8600365164989,-71.38215579718846,0.8511782007955404,-0.1748421177438116,-1.18186873561814,0.816713930437986,-0.2244189338900117,-1.5169898710217766,0.9233520322017722,-0.08301055840583083,-0.5611209986017655,-165.99279994636797,-213.0603751435079,-78.8091290171019,-0.11548340348440456,-0.15094641102430462,-0.05288004932578361,-16.219579141068056,-21.20033862700907,-7.426973219913428,0.7879
06073020311,06073020311,Census Tract 203.11; San Diego County; California,2398,2009,778,Escondido city,California,0,NA,NA,06073,2398,2009,778,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3349
06073020706,06073020706,Census Tract 207.06; San Diego County; California,3711,2613,1482,Escondido city,California,202372,0.7072085791563991,0.1890005748702707,06073,3711,2613,1482,0.009244,0.009493868073,0.003212018401,0.7804577652569983,0.6867995811860067,0.8311450746283962,-0.28129931498690164,-0.456028843630248,-0.20315938880718107,-9.649827850179127,-15.643834169852347,-6.969278002785723,-260.03308677389185,-421.5530630518013,-187.8005390133582,0.7613499904790721,0.6614743737792405,0.8159142518235873,-0.31345637683762184,-0.5117743629078798,-0.22561898847210565,-10.75295926392417,-17.556155443983556,-7.739742980137533,-289.7590747486977,-473.0842210720441,-260.03308677389185,-1.103131413745043,-1.9123212741312088,-0.7704649773518106,-29.725987974805797,-51.53115802024276,-20.761653930256283,0.8571642108392066,0.8133756591665805,0.9028244577796408,-0.16663760263736402,-0.2294442164948024,-0.10763503512005838,-1.398590079118929,-1.9257262455892623,-0.9033812891087356,-53.524304596973934,-73.6979045384333,-34.572571339790876,0.8440543892349253,0.7967467284323089,0.8936421552438433,-0.18475777479983044,-0.25510399266730016,-0.11901614548066553,-1.550672758041664,-2.141088851743444,-0.9989029948208756,-59.34453723848694,-81.93987186159373,-38.228204929999066,-0.15208267892273497,-0.2153626061541818,-0.09552170571213991,-5.820232641513011,-8.241967323160422,-3.6556335902081862,0.8133756591665805,0.7714003829979172,0.9028244577796408,-0.2294442164948024,-0.29634366541752155,-0.10763503512005838,-3.2282600460844955,-4.169529437667425,-1.5144155243715078,-217.83131215145045,-281.34476637432016,-102.1872823462556,0.7967467284323089,-0.25510399266730016,-3.58929085119534,0.7516364542813019,-0.33043041526794736,-4.649127024933256,0.8936421552438433,-0.11901614548066553,-1.674546751118113,-242.1923651278907,-313.7062769860497,-112.99235837504132,-0.3610308051108446,-0.4795975872658316,-0.16013122674660485,-24.361052976440256,-32.36151061172953,-10.805076028785752,0.4292
06073020309,06073020309,Census Tract 203.09; San Diego County; California,3206,1960,631,Escondido city,California,64435,0.5159917931539774,0.24013325398818727,06073,3206,1960,631,0.009244,0.009493868073,0.003212018401,0.8438199411584445,0.7730615556264787,0.8809910575868828,-0.1850869495062448,-0.2935580520358607,-0.1350853012504961,-5.485285698521741,-8.699963929460505,-4.003423650379232,-171.09437612357272,-271.36506330194965,-124.87285247595858,0.8296114986345001,0.7534171190481719,0.8698986366354174,-0.20538348569896991,-0.3272860076014043,-0.1495592220580859,-6.086799203414897,-9.699534524781225,-4.432376588548057,-189.85649418012775,-302.54318542673815,-171.09437612357272,-0.6015135048931564,-0.9995705953207192,-0.428952938168825,-18.762118056555096,-31.178122124788494,-13.379692394536027,0.89979363520769,0.868043495253349,0.9323614940339766,-0.11136594089063596,-0.1520160054976714,-0.07254536614696203,-0.701110524715386,-0.957025285533874,-0.4567134199037961,-35.77094513854011,-48.82782069050377,-23.30170509713245,0.8903427128311707,0.8558460206647288,0.9258545432485984,-0.12316300856794096,-0.1684344798650906,-0.08008326717417523,-0.7753796256917842,-1.0603887114314887,-0.5041686984402742,-39.560184984274706,-54.10146486895351,-25.72289277756501,-0.07426910097639816,-0.10336342589761482,-0.04745527853647818,-3.7892398457346,-5.273644178449736,-2.4211876804325607,0.868043495253349,0.8370987405064483,0.9323614940339766,-0.1520160054976714,-0.19460220355246952,-0.07254536614696203,-0.9106717576441602,-1.165789945409852,-0.4345925015047515,-144.32199011793347,-184.75276472422377,-68.87361355067377,0.8558460206647288,-0.1684344798650906,-1.009028775124417,0.8223455702552515,-0.2160337894075426,-1.294178662741594,0.9258545432485984,-0.08008326717417523,-0.479749283219458,-159.90947307835447,-205.09962959454745,-76.0299973406431,-0.09835701748025648,-0.12838871733174215,-0.04515678171470649,-15.587482960420996,-20.346864870323643,-7.1563837899693334,0.6795
06073020210,06073020210,Census Tract 202.10; San Diego County; California,2899,1845,745,Escondido city,California,47820,0.4646881153736153,0.22573209273483852,06073,2899,1845,745,0.009244,0.009493868073,0.003212018401,0.861678573460457,0.7979955614030932,0.8948661636291341,-0.1605255495492377,-0.2531398022336465,-0.11748554213346848,-4.3018208239161115,-6.783730538026855,-3.148419382945688,-148.38981800331533,-234.0024331847829,-108.60363514817828,0.848945524770931,0.7801902583590518,0.8849808959475922,-0.17793188234289553,-0.28173863911511376,-0.12996789487670377,-4.768281926775029,-7.550132349962344,-3.482925915476484,-164.48023203777265,-260.4391979980112,-148.38981800331533,-0.4664611028589176,-0.7664018119354887,-0.33450653253079565,-16.090414034457318,-26.436764813228308,-11.538686875846691,0.911587593359605,0.8833261312001551,0.9404494367236592,-0.09698728601006512,-0.1320847019903314,-0.06332138757379994,-0.5747635278190144,-0.782756920108142,-0.37525355750789213,-31.152494732737907,-42.42584932835458,-20.338946206389817,0.9031881822087936,0.8724352128570316,0.9346930118385788,-0.10718897755553908,-0.14621691704215148,-0.06986998654559304,-0.6352205265001561,-0.8665068848018456,-0.41406169414251415,-34.42929682927676,-46.96514280768811,-22.44236824620673,-0.06045699868114174,-0.08374996469370355,-0.03880813663462201,-3.276802096538848,-4.539293479333526,-2.1034220398169117,0.8833261312001551,0.8556586202432938,0.9404494367236592,-0.1320847019903314,-0.16869038228781583,-0.06332138757379994,-0.9342260776925064,-1.1931355547952225,-0.44786785036959387,-125.39947351577268,-160.15242346244594,-60.11648998249582,0.8724352128570316,-0.14621691704215148,-1.0341822697270338,0.8424237127132179,-0.18705110612244244,-1.3229997007042174,0.9346930118385788,-0.06986998654559304,-0.4941856437219782,-138.81641204389717,-177.5838524435191,-66.33364345261452,-0.09995619203452732,-0.1298641459089951,-0.04631779335238434,-13.416938528124474,-17.431428981073164,-6.217153470118704,0.8337
